PlayerName,PlayerId,Pos,Team,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Greg Mabin,2558971,DB,TEN,1,1,,,,,,,,,,,,1,,,,140,5.00
Sharrod Neasman,2556443,DB,NYJ,2,,,,,,,,,,,,,,,,,141,3.40
Arthur Maulet,2559087,DB,PIT,1,,,,,,,,,,,,,,,,,142,1.70
Jason Verrett,2543493,DB,SF,1,,,,,,,,,,,,,,,,,143,1.70
Brian Allen,2558237,DB,FA,,2,,,,,,,,,,,,,,,,144,1.60
Johnathan Abram,2562616,DB,LV,,,,,,,,,,,,,,,,,,145,0.00
Delrick Abrams,2563464,DB,FA,,,,,,,,,,,,,,,,,,146,0.00
DeMarkus Acy,2565087,DB,PIT,,,,,,,,,,,,,,,,,,147,0.00
Nasir Adderley,2562617,DB,LAC,,,,,,,,,,,,,,,,,,148,0.00
Paulson Adebo,2566346,DB,NO,,,,,,,,,,,,,,,,,,149,0.00
Jaire Alexander,2560952,DB,GB,,,,,,,,,,,,,,,,,,150,0.00
Robert Alford,2539653,DB,ARI,,,,,,,,,,,,,,,,,,151,0.00
Marcus Allen,2560956,DB,PIT,,,,,,,,,,,,,,,,,,152,0.00
Johnathan Alston,2561520,DB,FA,,,,,,,,,,,,,,,,,,153,0.00
Ugo Amadi,2562464,DB,SEA,,,,,,,,,,,,,,,,,,154,0.00
Troy Apke,2560958,DB,WAS,,,,,,,,,,,,,,,,,,155,0.00
Eli Apple,2555277,DB,CIN,,,,,,,,,,,,,,,,,,156,0.00
Cornell Armstrong,2561147,DB,FA,,,,,,,,,,,,,,,,,,157,0.00
Damon Arnette,2564409,DB,FA,,,,,,,,,,,,,,,,,,158,0.00
Grayland Arnold,2564814,DB,HOU,,,,,,,,,,,,,,,,,,159,0.00
Jaytlin Askew,2566656,DB,FA,,,,,,,,,,,,,,,,,,160,0.00
Blessuan Austin,2562468,DB,SEA,,,,,,,,,,,,,,,,,,161,0.00
Anthony Averett,2560963,DB,BAL,,,,,,,,,,,,,,,,,,162,0.00
Deandre Baker,2562227,DB,KC,,,,,,,,,,,,,,,,,,163,0.00
Corey Ballentine,2562228,DB,FA,,,,,,,,,,,,,,,,,,164,0.00
Chris Banjo,2541192,DB,ARI,,,,,,,,,,,,,,,,,,165,0.00
Luq Barcoo,2564160,DB,FA,,,,,,,,,,,,,,,,,,166,0.00
Essang Bassey,2563875,DB,DEN,,,,,,,,,,,,,,,,,,167,0.00
Jessie Bates,2560970,DB,CIN,,,,,,,,,,,,,,,,,,168,0.00
DeVante Bausby,2553790,DB,NE,,,,,,,,,,,,,,,,,,169,0.00
Sam Beal,2561643,DB,FA,,,,,,,,,,,,,,,,,,170,0.00
Elijah Benton,2563758,DB,FA,,,,,,,,,,,,,,,,,,171,0.00
Henry Black,2563974,DB,GB,,,,,,,,,,,,,,,,,,172,0.00
Julian Blackmon,2564103,DB,IND,,,,,,,,,,,,,,,,,,173,0.00
Marquise Blair,2562233,DB,SEA,,,,,,,,,,,,,,,,,,174,0.00
Joshuah Bledsoe,2566331,DB,NE,,,,,,,,,,,,,,,,,,175,0.00
Briean Boddy-Calhoun,2556475,DB,TEN,,,,,,,,,,,,,,,,,,176,0.00
Terrell Bonds,2563136,DB,FA,,,,,,,,,,,,,,,,,,177,0.00
Breon Borders,2559015,DB,TEN,,,,,,,,,,,,,,,,,,178,0.00
A.J. Bouye,2541162,DB,CAR,,,,,,,,,,,,,,,,,,179,0.00
Kris Boyd,2562630,DB,MIN,,,,,,,,,,,,,,,,,,180,0.00
John Brannon,2565018,DB,FA,,,,,,,,,,,,,,,,,,181,0.00
Brady Breeze,2566103,DB,TEN,,,,,,,,,,,,,,,,,,182,0.00
Antoine Brooks Jr.,2564967,DB,LA,,,,,,,,,,,,,,,,,,183,0.00
Jordan Brown,2562396,DB,LV,,,,,,,,,,,,,,,,,,184,0.00
Shakur Brown,2565774,DB,FA,,,,,,,,,,,,,,,,,,185,0.00
Tony Brown,2560982,DB,FA,,,,,,,,,,,,,,,,,,186,0.00
Tre Brown,2566550,DB,SEA,,,,,,,,,,,,,,,,,,187,0.00
Myles Bryant,2564592,DB,NE,,,,,,,,,,,,,,,,,,188,0.00
Terrell Burgess,2564331,DB,LA,,,,,,,,,,,,,,,,,,189,0.00
Artie Burns,2555344,DB,CHI,,,,,,,,,,,,,,,,,,190,0.00
Eric Burrell,2565696,DB,FA,,,,,,,,,,,,,,,,,,191,0.00
Deante Burton,2559109,DB,DAL,,,,,,,,,,,,,,,,,,192,0.00
Camryn Bynum,2566295,DB,MIN,,,,,,,,,,,,,,,,,,193,0.00
Bryce Callahan,2553500,DB,DEN,,,,,,,,,,,,,,,,,,194,0.00
Elijah Campbell,2561455,DB,MIA,,,,,,,,,,,,,,,,,,195,0.00
Ibraheim Campbell,2552605,DB,IND,,,,,,,,,,,,,,,,,,196,0.00
Tevaughn Campbell,2562806,DB,LAC,,,,,,,,,,,,,,,,,,197,0.00
Tyson Campbell,2566151,DB,JAX,,,,,,,,,,,,,,,,,,198,0.00
Maurice Canady,2555178,DB,DAL,,,,,,,,,,,,,,,,,,199,0.00
Jamal Carter,2559321,DB,TEN,,,,,,,,,,,,,,,,,,200,0.00
Michael Carter II,2565717,DB,NYJ,,,,,,,,,,,,,,,,,,201,0.00
Andre Chachere,2561016,DB,PHI,,,,,,,,,,,,,,,,,,202,0.00
Sean Chandler,2561017,DB,CAR,,,,,,,,,,,,,,,,,,203,0.00
Anthony Chesley,2563235,DB,FA,,,,,,,,,,,,,,,,,,204,0.00
Jeremy Chinn,2563632,DB,CAR,,,,,,,,,,,,,,,,,,205,0.00
Marqui Christian,2556277,DB,CHI,,,,,,,,,,,,,,,,,,206,0.00
Patrick Chung,71251,DB,FA,,,,,,,,,,,,,,,,,,207,0.00
Andre Cisco,2566154,DB,JAX,,,,,,,,,,,,,,,,,,208,0.00
Chris Claybrooks,2564169,DB,JAX,,,,,,,,,,,,,,,,,,209,0.00
Landon Collins,2552454,DB,WAS,,,,,,,,,,,,,,,,,,210,0.00
Chris Cooper,2561429,DB,TB,,,,,,,,,,,,,,,,,,211,0.00
Shaun Crawford,2565642,DB,FA,,,,,,,,,,,,,,,,,,212,0.00
Xavier Crawford,2562515,DB,CHI,,,,,,,,,,,,,,,,,,213,0.00
Keion Crossen,2561157,DB,NYG,,,,,,,,,,,,,,,,,,214,0.00
Dane Cruikshank,2561033,DB,TEN,,,,,,,,,,,,,,,,,,215,0.00
Kamren Curl,2565270,DB,WAS,,,,,,,,,,,,,,,,,,216,0.00
Jordan Dangerfield,2541696,DB,FA,,,,,,,,,,,,,,,,,,217,0.00
DJ Daniel,2566653,DB,FA,,,,,,,,,,,,,,,,,,218,0.00
Cameron Dantzler,2564526,DB,MIN,,,,,,,,,,,,,,,,,,219,0.00
Ashtyn Davis,2564793,DB,NYJ,,,,,,,,,,,,,,,,,,220,0.00
Carlton Davis,2561039,DB,TB,,,,,,,,,,,,,,,,,,221,0.00
Jalen Davis,2561316,DB,CIN,,,,,,,,,,,,,,,,,,222,0.00
Javaris Davis,2564265,DB,MIA,,,,,,,,,,,,,,,,,,223,0.00
Shawn Davis,2565597,DB,GB,,,,,,,,,,,,,,,,,,224,0.00
Duke Dawson,2561040,DB,DEN,,,,,,,,,,,,,,,,,,225,0.00
Divine Deablo,2566253,DB,LV,,,,,,,,,,,,,,,,,,226,0.00
Jamel Dean,2562556,DB,TB,,,,,,,,,,,,,,,,,,227,0.00
Donte' Deayon,2556512,DB,LA,,,,,,,,,,,,,,,,,,228,0.00
Grant Delpit,2563773,DB,CLE,,,,,,,,,,,,,,,,,,229,0.00
Stephen Denmark,2562874,DB,FA,,,,,,,,,,,,,,,,,,230,0.00
Pierre Desir,2543811,DB,TB,,,,,,,,,,,,,,,,,,231,0.00
Trevon Diggs,2563836,DB,DAL,,,,,,,,,,,,,,,,,,232,0.00
Khalil Dorsey,2565336,DB,BAL,,,,,,,,,,,,,,,,,,233,0.00
Kyle Dugger,2564601,DB,NE,,,,,,,,,,,,,,,,,,234,0.00
Quinton Dunbar,2553796,DB,FA,,,,,,,,,,,,,,,,,,235,0.00
Isaiah Dunn,2565720,DB,NYJ,,,,,,,,,,,,,,,,,,236,0.00
Brandin Echols,2565726,DB,NYJ,,,,,,,,,,,,,,,,,,237,0.00
Terrell Edmunds,2560712,DB,PIT,,,,,,,,,,,,,,,,,,238,0.00
Mike Edwards,2562259,DB,TB,,,,,,,,,,,,,,,,,,239,0.00
Corn Elder,2558171,DB,WAS,,,,,,,,,,,,,,,,,,240,0.00
DeShon Elliott,2560715,DB,BAL,,,,,,,,,,,,,,,,,,241,0.00
Tino Ellis,2564670,DB,FA,,,,,,,,,,,,,,,,,,242,0.00
Marcus Epps,2562946,DB,PHI,,,,,,,,,,,,,,,,,,243,0.00
Deshazor Everett,2553710,DB,WAS,,,,,,,,,,,,,,,,,,244,0.00
Brandon Facyson,2560719,DB,LV,,,,,,,,,,,,,,,,,,245,0.00
Caleb Farley,2566106,DB,TEN,,,,,,,,,,,,,,,,,,246,0.00
Rashad Fenton,2562649,DB,KC,,,,,,,,,,,,,,,,,,247,0.00
Mark Fields,2562442,DB,FA,,,,,,,,,,,,,,,,,,248,0.00
Minkah Fitzpatrick,2560725,DB,PIT,,,,,,,,,,,,,,,,,,249,0.00
Tre Flowers,2560728,DB,CIN,,,,,,,,,,,,,,,,,,250,0.00
Mike Ford,2561527,DB,DEN,,,,,,,,,,,,,,,,,,251,0.00
Paris Ford,2566205,DB,FA,,,,,,,,,,,,,,,,,,252,0.00
Darrick Forrest,2566598,DB,WAS,,,,,,,,,,,,,,,,,,253,0.00
Sam Franklin,2563638,DB,CAR,,,,,,,,,,,,,,,,,,254,0.00
Jordan Fuller,2564340,DB,LA,,,,,,,,,,,,,,,,,,255,0.00
Kristian Fulton,2564046,DB,TEN,,,,,,,,,,,,,,,,,,256,0.00
Innis Gaines,2565591,DB,GB,,,,,,,,,,,,,,,,,,257,0.00
Chauncey Gardner-Johnson,2562588,DB,NO,,,,,,,,,,,,,,,,,,258,0.00
Rashaan Gaulden,2560775,DB,FA,,,,,,,,,,,,,,,,,,259,0.00
Jake Gervase,2563306,DB,LA,,,,,,,,,,,,,,,,,,260,0.00
Mark Gilbert,2565783,DB,DET,,,,,,,,,,,,,,,,,,261,0.00
Tyree Gillespie,2566256,DB,LV,,,,,,,,,,,,,,,,,,262,0.00
Alohi Gilman,2565042,DB,LAC,,,,,,,,,,,,,,,,,,263,0.00
Stephon Gilmore,2533062,DB,CAR,,,,,,,,,,,,,,,,,,264,0.00
Jeff Gladney,2564541,DB,FA,,,,,,,,,,,,,,,,,,265,0.00
Tay Gowan,2566427,DB,PHI,,,,,,,,,,,,,,,,,,266,0.00
Thomas Graham Jr.,2565923,DB,CHI,,,,,,,,,,,,,,,,,,267,0.00
Richie Grant,2565818,DB,ATL,,,,,,,,,,,,,,,,,,268,0.00
J.T. Gray,2561206,DB,NO,,,,,,,,,,,,,,,,,,269,0.00
A.J. Green,2563782,DB,CLE,,,,,,,,,,,,,,,,,,270,0.00
T.J. Green,2555537,DB,HOU,,,,,,,,,,,,,,,,,,271,0.00
Raven Greene,2561207,DB,FA,,,,,,,,,,,,,,,,,,272,0.00
Olaijah Griffin,2566635,DB,BUF,,,,,,,,,,,,,,,,,,273,0.00
Javelin Guidry,2565504,DB,NYJ,,,,,,,,,,,,,,,,,,274,0.00
Joe Haden,496733,DB,PIT,,,,,,,,,,,,,,,,,,275,0.00
Javon Hagan,2565219,DB,ARI,,,,,,,,,,,,,,,,,,276,0.00
Bryce Hall,2564796,DB,NYJ,,,,,,,,,,,,,,,,,,277,0.00
Darren Hall,2565821,DB,ATL,,,,,,,,,,,,,,,,,,278,0.00
Kemon Hall,2562975,DB,LAC,,,,,,,,,,,,,,,,,,279,0.00
Tyler Hall,2563497,DB,LA,,,,,,,,,,,,,,,,,,280,0.00
Damar Hamlin,2565872,DB,BUF,,,,,,,,,,,,,,,,,,281,0.00
Saquan Hampton,2562658,DB,FA,,,,,,,,,,,,,,,,,,282,0.00
Harrison Hand,2564547,DB,MIN,,,,,,,,,,,,,,,,,,283,0.00
Madre Harper,2564421,DB,CAR,,,,,,,,,,,,,,,,,,284,0.00
Brontae Harris,2566217,DB,FA,,,,,,,,,,,,,,,,,,285,0.00
Marcell Harris,2561006,DB,SF,,,,,,,,,,,,,,,,,,286,0.00
Tim Harris,2562949,DB,FA,,,,,,,,,,,,,,,,,,287,0.00
Will Harris,2562395,DB,DET,,,,,,,,,,,,,,,,,,288,0.00
Ronnie Harrison,2561008,DB,CLE,,,,,,,,,,,,,,,,,,289,0.00
Myles Hartsfield,2563644,DB,CAR,,,,,,,,,,,,,,,,,,290,0.00
J.T. Hassell,2563045,DB,FA,,,,,,,,,,,,,,,,,,291,0.00
Jaylinn Hawkins,2563500,DB,ATL,,,,,,,,,,,,,,,,,,292,0.00
Casey Hayward,2532861,DB,LV,,,,,,,,,,,,,,,,,,293,0.00
C.J. Henderson,2564199,DB,CAR,,,,,,,,,,,,,,,,,,294,0.00
Trayvon Henderson,2561339,DB,CIN,,,,,,,,,,,,,,,,,,295,0.00
Tre Herndon,2561340,DB,JAX,,,,,,,,,,,,,,,,,,296,0.00
Gavin Heslop,2565156,DB,SEA,,,,,,,,,,,,,,,,,,297,0.00
Nate Hobbs,2566259,DB,LV,,,,,,,,,,,,,,,,,,298,0.00
Alijah Holder,2562572,DB,FA,,,,,,,,,,,,,,,,,,299,0.00
Jevon Holland,2566283,DB,MIA,,,,,,,,,,,,,,,,,,300,0.00
Nate Holley,2561627,DB,FA,,,,,,,,,,,,,,,,,,301,0.00
