PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
David Montgomery,2562502,RB,CHI,ARI,,,,90,1,8,51,,,,,,29.10,21,8,29,8,9,89,1,7,2,1,25.90
Javonte Williams,2566049,RB,DEN,@KC,,,,102,,6,76,1,,,,1,33.40,23,6,29,6,9,67,1,4,,2,25.80
Jonathan Taylor,2564148,RB,IND,@HOU,,,,143,2,,,,,,,1,39.30,32,,32,,,,,7,3,3,24.30
Sony Michel,2560809,RB,LA,JAX,,,,121,1,3,8,,,,,,20.90,24,3,27,3,4,75,,5,3,4,20.40
Alexander Mattison,2562682,RB,MIN,@DET,,,,90,1,3,34,,,,,,23.70,22,3,25,3,3,100,,9,5,5,19.90
Antonio Gibson,2565276,RB,WAS,@LV,,,,88,,5,23,1,,,,,23.30,23,5,28,5,6,83,2,6,3,6,19.60
Josh Jacobs,2562377,RB,LV,WAS,,,,52,1,9,38,,,,,,21.50,13,9,22,9,9,100,,2,1,7,19.50
Leonard Fournette,2557973,RB,TB,@ATL,,,,44,,7,48,1,,,,,20.90,13,7,20,7,8,88,1,3,1,8,18.70
Devonta Freeman,2543583,RB,BAL,@PIT,,,,52,1,5,45,,,,,,24.00,14,5,19,5,8,63,2,2,1,9,18.20
James Conner,2557978,RB,ARI,@CHI,,,,75,,2,36,1,,,,,19.90,20,2,22,2,2,100,,4,3,10,18.10
Damien Harris,2562281,RB,NE,@BUF,,,,111,1,,,,,,,,33.60,10,,10,,,,,,,11,18.10
Travis Homer,2562665,RB,SEA,SF,,,,80,1,4,10,,,,,,36.30,3,4,7,4,5,80,1,2,,12,18.00
Kenneth Gainwell,2566397,RB,PHI,@NYJ,,,,54,1,5,33,,,,,,32.90,12,5,17,5,5,100,2,3,,13,17.20
Elijah Mitchell,2566538,RB,SF,@SEA,,,,66,1,3,18,,,,,,21.50,22,3,25,3,3,100,,4,4,14,15.90
Miles Sanders,2562722,RB,PHI,@NYJ,,,,120,,3,22,,,,,,32.90,24,3,27,3,3,100,,3,2,15,15.70
Mike Davis,2553439,RB,ATL,TB,,,,32,1,4,37,,,,,,31.30,4,4,8,4,4,100,,1,,16,14.90
Austin Ekeler,2559169,RB,LAC,@CIN,,,,59,1,5,45,,,,,2,18.00,14,5,19,5,5,100,,3,2,17,14.90
Tony Pollard,2562699,RB,DAL,@NO,,,,71,1,2,3,,,,,,21.80,7,2,9,2,4,50,1,1,,18,14.40
Najee Harris,2566448,RB,PIT,BAL,,,,71,,5,36,,,,,,15.30,21,5,26,5,5,100,,1,1,19,13.20
Cordarrelle Patterson,2540145,RB,ATL,TB,,,,78,,3,18,,,,,,31.30,13,3,16,3,5,60,1,1,1,20,12.10
Darrel Williams,2560935,RB,KC,DEN,,,,20,,3,60,,,,,,22.90,5,3,8,3,3,100,,,,21,11.20
Saquon Barkley,2560968,RB,NYG,@MIA,,,,55,,6,19,,,,,,17.80,11,6,17,6,9,67,,,,22,10.40
Clyde Edwards-Helaire,2564271,RB,KC,DEN,,,,54,,3,28,,,,,,22.90,14,3,17,3,3,100,,1,,23,9.70
Joe Mixon,2557976,RB,CIN,LAC,,,,54,1,,,,,,,1,15.30,19,,19,,1,,,4,2,24,9.40
Tevin Coleman,2552453,RB,NYJ,PHI,,,,58,,3,19,,,,,,13.80,11,3,14,3,4,75,2,5,2,25,9.20
Deon Jackson,2565603,RB,IND,@HOU,,,,19,1,,,,,,,,39.30,6,,6,,,,,3,2,26,7.90
Rhamondre Stevenson,2566343,RB,NE,@BUF,,,,78,,,,,,,,,33.60,24,,24,,,,,3,,27,7.80
Brandon Bolden,2532797,RB,NE,@BUF,,,,28,,1,7,,,,1,,33.60,4,1,5,1,1,100,,1,,28,7.70
Mike Boone,2561099,RB,DEN,@KC,,,,35,,1,19,,,,,,33.40,4,1,5,1,1,100,,,,29,7.60
Devontae Booker,2555223,RB,NYG,@MIA,,,,36,,4,18,,,,,,17.80,6,4,10,4,4,100,,1,,30,7.40
Nyheim Hines,2560742,RB,IND,@HOU,,,,24,,3,32,,,,,,39.30,3,3,6,3,4,75,,,,31,7.10
Carlos Hyde,2543743,RB,JAX,@LA,,,,24,1,1,-1,,,,,1,10.50,9,1,10,1,1,100,,3,2,32,6.80
Rashaad Penny,2560835,RB,SEA,SF,,,,35,,1,27,,,,,,36.30,10,1,11,1,1,100,,4,,33,6.70
Jamaal Williams,2558204,RB,DET,MIN,,,,71,,1,9,,,,,1,13.40,17,1,18,1,1,100,,2,,34,6.50
Nick Bellore,2495262,RB,SEA,SF,,,,,,,,,,,,,36.30,,,,,,,,,,35,6.00
Myles Gaskin,2562270,RB,MIA,NYG,,,,44,,2,5,,,,,,8.20,15,2,17,2,2,100,1,3,3,36,5.90
Ty Montgomery,2552429,RB,NO,DAL,,,,21,,4,9,,,,,,10.60,4,4,8,4,7,57,,,,37,5.80
Ezekiel Elliott,2555224,RB,DAL,@NO,,,,45,,2,2,,,,,,21.80,13,2,15,2,3,67,1,1,1,38,5.70
Adrian Peterson,2507164,RB,SEA,SF,,,,16,1,,,,,,,1,36.30,11,,11,,,,,5,3,39,5.60
Samaje Perine,2558138,RB,CIN,LAC,,,,36,,2,5,,,,,,15.30,5,2,7,2,2,100,,,,40,5.10
Rex Burkhead,2539265,RB,HOU,IND,,,,30,,1,15,,,,,,7.80,8,1,9,1,2,50,,,,41,5.00
Latavius Murray,2541161,RB,BAL,@PIT,,,,1,,2,34,,,,,,24.00,2,2,4,2,2,100,,,,42,4.50
Zack Moss,2563617,RB,BUF,NE,,,,21,,2,12,,,,,,9.20,8,2,10,2,3,67,1,3,1,43,4.30
Kyle Juszczyk,2540230,RB,SF,@SEA,,,,,,2,21,,,,,,21.50,,2,2,2,3,67,,,,44,3.90
Devin Singletary,2562734,RB,BUF,NE,,,,36,,,,,,,,,9.20,10,,10,,,,,1,,45,3.60
Wendell Smallwood,2555461,RB,WAS,@LV,,,,13,,2,12,,,,,,23.30,1,2,3,2,2,100,,,,46,3.50
Godwin Igwebuike,2560749,RB,DET,MIN,,,,8,,1,13,,,,,,13.40,2,1,3,1,2,50,,,,47,3.40
Khalil Herbert,2565926,RB,CHI,ARI,,,,16,,1,11,,,,,,29.10,4,1,5,1,1,100,,,,48,3.20
Mark Ingram,2495466,RB,NO,DAL,,,,28,,1,-2,,,,,,10.60,10,1,11,1,2,50,,,,49,3.10
Justin Jackson,2560756,RB,LAC,@CIN,,,,15,,2,6,,,,,,18.00,6,2,8,2,2,100,,,,50,3.10
Qadree Ollison,2562797,RB,ATL,TB,,,,7,,1,8,,,,,,31.30,2,1,3,1,1,100,,,,51,2.80
