PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Anthony Brown,2555531,DB,DAL,@NO,9,1,,,,1,,,,,,,,2,,,,1,24.60
Jayron Kearse,2555156,DB,DAL,@NO,8,1,,2,1,,,,,,,,,1,,,,2,23.40
Marshon Lattimore,2558061,DB,NO,DAL,5,3,,,1,,,,,,,,,3,,15,,3,22.40
Jalen Thompson,2563339,DB,ARI,@CHI,7,3,,,1,,,,,,,,,1,,6,,4,20.50
Minkah Fitzpatrick,2560725,DB,PIT,BAL,7,2,,,1,,,,,,,,,1,,,,5,19.50
Byron Murphy,2562318,DB,ARI,@CHI,4,2,0.5,,1,,,,,,,,,2,1,13,,6,18.83
Bashaud Breeland,2543571,DB,ARI,@CHI,6,3,,,,1,,,,,,,,1,,,,7,18.60
Mike Hilton,2556559,DB,CIN,LAC,6,3,,,,1,,,,,,,,1,,,,8,18.60
Nate Hobbs,2566259,DB,LV,WAS,4,5,,1,1,,,,,,,,,1,,9,,9,18.60
Kenny Moore II,2558976,DB,IND,@HOU,3,1,,,1,1,,,,,,,,2,,,,10,17.90
P.J. Williams,2552484,DB,NO,DAL,8,,1,1,,,,,,,,,,,1,,,11,17.60
Antoine Winfield Jr.,2565261,DB,TB,@ATL,6,4,,1,,,,,,,,,,1,,,,12,17.40
K'Waun Williams,2550654,DB,SF,@SEA,4,1,,,1,1,,,,,,,,1,,4,,13,17.23
Budda Baker,2558009,DB,ARI,@CHI,4,2,,,1,,,,,,,,,1,,77,,14,16.97
Divine Deablo,2566253,DB,LV,WAS,8,3,,,,,,,,,,,,,,,,15,16.00
Daniel Sorensen,2550257,DB,KC,DEN,2,,,,1,,,1,,,,,,1,,75,,16,15.90
Tevaughn Campbell,2562806,DB,LAC,@CIN,4,2,,,,,1,,1,,,,,,,,61,17,15.43
Chidobe Awuzie,2557840,DB,CIN,LAC,3,,,1,1,,,,,,,,,2,,,,18,15.10
Tracy Walker III,2560913,DB,DET,MIN,7,4,,,,,,,,,,,,,,,,19,15.10
Juan Thornhill,2562761,DB,KC,DEN,4,2,,,1,,,,,,,,,1,,13,,20,14.83
Michael Davis,2559164,DB,LAC,@CIN,2,,,,1,,,,,,,,,3,,,,21,14.40
Artie Burns,2555344,DB,CHI,ARI,6,,,1,,,,,,,,,,1,,,,22,14.20
Jordan Poyer,2539290,DB,BUF,NE,6,3,,1,,,,,,,,,,,,,,23,14.10
Tyrann Mathieu,2540180,DB,KC,DEN,7,2,,,,,,,,,,,,,1,,,24,14.00
Kendall Fuller,2555349,DB,WAS,@LV,8,,,,,,,,,,,,,,,,,25,13.60
Adrian Phillips,2550842,DB,NE,@BUF,5,,,,,,,,,,,,,2,,,,26,13.50
