PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Joey Porter Jr.,2570251,DB,PIT,IND,6,2,1,,1,,,,,,,,,4,,,,1,25.70
Isaiah Pola-Mao,2568993,DB,LV,JAX,7,2,,,1,,,,,,,,,2,,,,2,20.20
Xavier McKinney,2564766,DB,GB,CAR,3,6,1,,1,1,,,,,,,,1,1,,,3,20.10
Cole Bishop,2571850,DB,BUF,KC,4,3,,1,,,,,,,,,,4,,,,4,19.30
Tre'von Moehrig,2566268,DB,CAR,@GB,3,2,,2,1,,,,,,,,,2,,36,,5,18.40
Denzel Burke,2574477,DB,ARI,@DAL,6,1,,,1,,,,,,,,,2,,,,6,18.10
Marlon Humphrey,2558067,DB,BAL,@MIA,4,2,,,,1,1,,,,,,,2,,,,7,16.70
Justin Reid,2560851,DB,NO,@LAR,7,6,,,,,,,,,,,,1,,,,8,16.60
Emmanuel Forbes,2570371,DB,LAR,NO,3,1,,,1,,,,,,,,,3,,7,,9,16.33
DaRon Bland,2567490,DB,DAL,ARI,6,8,,,,,,,,,,,,1,,,,10,16.30
Kamari Lassiter,2572102,DB,HOU,DEN,6,3,,,,,,,,,,,,2,,,,11,15.80
Trent McDuffie,2567802,DB,KC,@BUF,5,7,1,1,,,,,,,,,,,1,,,12,15.70
Dante Trader Jr.,2574334,DB,MIA,BAL,8,5,,,,,,,,,,,,,,,,13,15.00
Talanoa Hufanga,2566529,DB,DEN,@HOU,5,4,,,,,,,,,,,,2,,,,14,14.90
Christian Gonzalez,2570122,DB,NE,ATL,6,1,,,,,,,,,,,,2,,,,15,14.60
Will Johnson,2574484,DB,ARI,@DAL,5,1,,,,1,,,,,,,,1,,,,16,14.10
Jarrian Jones,2572144,DB,JAX,@LV,6,4,,,,,,,,,,,,1,,,,17,13.90
Malaki Starks,2573952,DB,BAL,@MIA,5,,,,1,,,,,,,,,1,,9,,18,13.80
Terrion Arnold,2572009,DB,DET,MIN,1,2,,,1,,,,,,,,,3,,,,19,13.70
Darien Porter,2574306,DB,LV,JAX,8,2,,,,,,,,,,,,,,,,20,13.20
Nahshon Wright,2566022,DB,CHI,@CIN,2,2,,,1,,,,,,,,,2,,6,,21,12.90
Bryan Cook,2567787,DB,KC,@BUF,6,2,,,,,,,,,,,,1,,,,22,12.70
Montaric Brown,2567727,DB,JAX,@LV,4,1,,,1,,,,,,,,,1,,,,23,12.60
C.J. Gardner-Johnson,2562588,DB,CHI,@CIN,5,1,1,1,,,,,,,,,,,1,,,24,12.10
Dane Belton,2567988,DB,NYG,SF,4,10,,,,,,,,,,,,,,,,25,12.00
Jonas Sanker,2574405,DB,NO,@LAR,5,3,,,,,,,,,,,,1,,,,26,11.80
Jordan Battle,2569648,DB,CIN,CHI,5,7,,,,,,,,,,,,,,,,27,11.70
