PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Ronnie Harrison,2561008,DB,CLE,@BAL,12,2,,,1,,,,,,,,,1,,,,1,28.00
Rasul Douglas,2558168,DB,GB,LA,3,3,,,1,,,1,,,,,,4,,33,,2,26.10
Pat Surtain II,2566043,DB,DEN,LAC,4,1,,,2,,,1,,,,,,2,,70,,3,25.93
Harrison Smith,2532948,DB,MIN,@SF,6,5,,,1,,,,,,,,,2,,10,,4,23.03
Kevin Byard,2555158,DB,TEN,@NE,9,3,1,1,,,,,,,,,,,2,,,5,22.20
Jamal Adams,2557979,DB,SEA,@WAS,6,3,,,1,,,,,,,,,2,,,,6,21.10
Jayron Kearse,2555156,DB,DAL,LV,6,5,,1,,,,,,,,,,2,,,,7,20.70
Donte Jackson,2560753,DB,CAR,@MIA,10,1,,,,,,,,,,,,1,,,,8,20.30
Derwin James,2560760,DB,LAC,@DEN,5,2,,2,1,,,,,,,,,1,1,5,,9,19.77
Justin Simmons,2555550,DB,DEN,LAC,7,1,,1,,,,,,,,,,2,,,,10,19.20
Bradley Roby,2543505,DB,NO,BUF,7,1,,,1,,,,,,,,,1,,2,,11,18.77
Xavier McKinney,2564766,DB,NYG,PHI,4,4,,,1,,,,,,,,,2,,,,12,18.50
Minkah Fitzpatrick,2560725,DB,PIT,@CIN,5,4,,,1,,,,,,,,,1,,18,,13,18.30
Marlon Humphrey,2558067,DB,BAL,CLE,7,1,,,,,,,,,,,,2,,,,14,17.70
Antoine Winfield Jr.,2565261,DB,TB,@IND,5,2,,,1,,,,,,,,,1,,30,,15,17.10
Avonte Maddox,2560795,DB,PHI,@NYG,8,,,,,,,,,,,,,1,,,,16,16.10
Kyle Fuller,2543681,DB,DEN,LAC,8,1,,1,,,,,,,,,,,,,,17,15.90
Dean Marlowe,2553562,DB,DET,CHI,6,4,,,,,,,,,,,,1,,,,18,15.90
Mike Hilton,2556559,DB,CIN,PIT,2,2,,,1,,,1,,,,,,1,,24,,19,15.80
Pierre Desir,2543811,DB,TB,@IND,5,1,,,1,,,,,,,,,1,,,,20,15.30
Tyson Campbell,2566151,DB,JAX,ATL,2,1,,,1,,,,,,,,,3,,,,21,15.20
Landon Collins,2552454,DB,WAS,SEA,5,2,,1,,1,,,,,,,,,,,,22,15.10
John Johnson,2558183,DB,CLE,@BAL,4,2,,,1,,,,,,,,,1,,,,23,14.40
Darious Williams,2561469,DB,LA,@GB,7,,,,,,,,,,,,,1,,,,24,14.40
Johnathan Abram,2562616,DB,LV,@DAL,7,3,,,,,,,,,,,,,,,,25,14.30
Jaylon Johnson,2563701,DB,CHI,@DET,5,1,,1,,1,,,,,,,,,,,,26,14.30
Aaron Robinson,2566370,DB,NYG,PHI,4,2,,,,,,,,,,,,2,1,,,27,13.90
Kyle Dugger,2564601,DB,NE,TEN,6,3,,,,,1,,,,,,,,,,,28,13.60
Jordan Fuller,2564340,DB,LA,@GB,3,4,,,,,,,,,,,,2,,,,29,13.30
J.C. Jackson,2560754,DB,NE,TEN,2,,,,1,1,,,,,,,,1,,,,30,12.90
Mike Edwards,2562259,DB,TB,@IND,2,1,,,,1,,,,,,,,2,,,,31,12.70
Rayshawn Jenkins,2558182,DB,JAX,ATL,7,1,,,,,,,,,,,,,,,,32,12.70
Amani Oruwariye,2562390,DB,DET,CHI,2,1,,,1,,,,,,,,,2,,,,33,12.70
Jeremy Chinn,2563632,DB,CAR,@MIA,5,2,,,,,,,,,,,,1,,,,34,12.60
Will Harris,2562395,DB,DET,CHI,5,2,,,,,,,,,,,,1,,,,35,12.60
Jourdan Lewis,2557920,DB,DAL,LV,5,2,1,,,,,,,,,,,,,,,36,12.10
Tavierre Thomas,2561278,DB,HOU,NYJ,3,1,,,1,,,,,,,,,1,,,,37,11.90
Quandre Diggs,2552262,DB,SEA,@WAS,6,2,,,,,,,,,,,,,,,,38,11.80
A.J. Terrell,2563527,DB,ATL,@JAX,5,1,,,,,,,,,,,,1,,,,39,11.80
