PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Darius Leonard,2560789,LB,IND,TB,12,3,,,,1,,,,,,,,1,,,,1,28.80
Bobby Wagner,2532966,LB,SEA,@WAS,10,4,,,,,,,,,,,,1,,,,2,22.70
Alex Singleton,2553739,LB,PHI,@NYG,7,4,,3,,,,,,,,,,1,,,,3,22.10
Shaquil Barrett,2550541,LB,TB,@IND,5,3,2,1,,1,1,,,,,,,,2,,3,4,22.00
Ja'Whaun Bentley,2561143,LB,NE,TEN,4,6,1,,,2,,,,,,,,,1,,,5,21.10
Jaelan Phillips,2566289,LB,MIA,CAR,3,1,3,3,,,,,,,,,,1,4,,,6,20.90
Azeez Al-Shaair,2562462,LB,SF,MIN,7,1,,,1,,1,,,,,,,1,,24,,7,20.50
Jordyn Brooks,2565135,LB,SEA,@WAS,10,4,,,,,,,,,,,,,,,,8,20.20
Shaq Thompson,2552447,LB,CAR,@MIA,10,3,,,,,,,,,,,,,,,,9,19.40
Jeremiah Owusu-Koramoah,2565983,LB,CLE,@BAL,6,7,0.5,1,,,,,,,,,,,1,,,10,18.80
Mykal Walker,2563530,LB,ATL,@JAX,6,6,,,,,,,,,,,,1,1,,,11,18.00
Kyzir White,2560928,LB,LAC,@DEN,9,3,,,,,,,,,,,,,,,,12,17.70
Patrick Queen,2563575,LB,BAL,CLE,8,,,2,,,1,,,,,,,,,,,13,17.60
Troy Reeder,2563313,LB,LA,@GB,6,7,,1,,,,,,,,,,,,,,14,17.30
Krys Barnes,2563971,LB,GB,LA,7,2,,,,,1,,,,,,,1,,,1,15,17.03
Anthony Walker,2558851,LB,CLE,@BAL,8,4,,,,,,,,,,,,,,,,16,16.80
Alex Anzalone,2558163,LB,DET,CHI,5,4,,,,,,,,,,,,2,,,,17,16.70
Keanu Neal,2555543,LB,DAL,LV,6,6,,1,,,,,,,,,,,,,,18,16.50
Kyle Van Noy,2543699,LB,NE,TEN,1,4,,,,1,,,,,,,,3,,,,19,15.90
Lavonte David,2532828,LB,TB,@IND,5,2,,1,,,1,,,,,,,1,,,12,20,15.50
Joe Schobert,2555166,LB,PIT,@CIN,8,2,,,,,,,,,,,,,,,,21,15.20
Micah Parsons,2566019,LB,DAL,LV,4,1,1,2,,,,,,,,,,,5,,,22,15.10
Kamu Grugier-Hill,2556363,LB,HOU,NYJ,6,1,1,1,,,,,,,,,,,1,,,23,15.00
Demario Davis,2533008,LB,NO,BUF,6,4,,1,,,,,,,,,,,,,,24,14.90
Zach Cunningham,2558094,LB,TEN,@NE,6,2,,2,,,,,,,,,,,,,,25,14.80
Matt Milano,2557969,LB,BUF,@NO,6,2,,2,,,,,,,,,,,,,,26,14.80
Jayon Brown,2558005,LB,TEN,@NE,5,3,,,,,,,,,,,,1,,,,27,13.40
Quincy Williams,2562954,LB,NYJ,@HOU,4,3,1,1,,,,,,,,,,,1,,,28,13.20
Tae Crowder,2564727,LB,NYG,PHI,4,2,,,1,,,,,,,,,1,,9,,29,12.70
