PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Terrel Bernard,2567325,LB,BUF,@WAS,5,2,2,2,1,,1,,,,,,,1,2,,-1,1,23.67
Kyzir White,2560928,LB,ARI,DAL,8,6,,1,1,,,,,,,,,1,,,,2,23.10
Zaire Franklin,2561155,LB,IND,@BAL,11,4,1,1,,,,,,,,,,,1,,,3,22.90
Micah McFadden,2568003,LB,NYG,@SF,9,1,,4,,,,,,,,,,,,,,4,20.10
Kenneth Murray,2565063,LB,LAC,@MIN,8,1,,1,1,,,,,,,,,1,,,,5,20.10
Lavonte David,2532828,LB,TB,PHI,9,4,1,1,,,,,,,,,,,1,,,6,19.90
T.J. Edwards,2562648,LB,CHI,@KC,6,11,,2,,,,,,,,,,,,,,7,18.60
Matt Judon,2555505,LB,NE,@NYJ,2,3,2,2,,,,,,,1,,,,3,,,8,17.30
Logan Wilson,2563752,LB,CIN,LA,3,1,,,2,,,,,,,,,2,,,,9,17.10
Rashan Gary,2562376,LB,GB,NO,3,,3,3,,,,,,,,,,,4,,,10,17.00
Ernest Jones,2566229,LB,LA,@CIN,7,2,,1,,,,,,,,,,1,,,,11,15.70
Samson Ebukam,2558830,LB,IND,@BAL,4,1,1,2,,1,,,,,,,,,1,,,12,15.60
Foye Oluokun,2561132,LB,JAX,HOU,8,6,,,,,,,,,,,,,,,,13,15.60
Devin White,2562781,LB,TB,PHI,5,2,,,1,,,,,,,,,1,,26,,14,15.57
Roquan Smith,2560877,LB,BAL,IND,4,8,0.5,,,,,,,,,,,1,1,,,15,14.80
Krys Barnes,2563971,LB,ARI,DAL,6,1,,,,,,,,,,,,2,,,,16,14.60
Jamin Davis,2566595,LB,WAS,BUF,6,5,,,,,,,,,,,,1,,,,17,14.50
Cody Barton,2562472,LB,WAS,BUF,7,6,,,,,,,,,,,,,,,,18,14.10
Henry To'oTo'o,2569831,LB,HOU,@JAX,6,4,,,,,,,,,,,,1,,,,19,13.90
Alex Singleton,2553739,LB,DEN,@MIA,7,3,,1,,,,,,,,,,,,,,20,13.80
Azeez Al-Shaair,2562462,LB,TEN,@CLE,3,6,1,2,,,,,,,,,,,1,,,21,13.60
Danielle Hunter,2552603,LB,MIN,LAC,3,1,1,2,,1,,,,,,,,,,,,22,13.60
Patrick Queen,2563575,LB,BAL,IND,7,5,,,,,,,,,,,,,,,,23,13.50
Quincy Williams,2562954,LB,NYJ,NE,7,2,,1,,,,,,,,,,,,,,24,13.20
Pete Werner,2566358,LB,NO,@GB,7,4,,,,,,,,,,,,,,,,25,12.90
Jordan Hicks,2552315,LB,MIN,LAC,5,1,,,,1,1,,,,,,,,,,,26,12.60
Damone Clark,2567493,LB,DAL,@ARI,7,3,,,,,,,,,,,,,,,,27,12.30
Kamu Grugier-Hill,2556363,LB,CAR,@SEA,7,3,,,,,,,,,,,,,,,,28,12.30
C.J. Mosley,2543464,LB,NYJ,NE,7,3,,,,,,,,,,,,,,,,29,12.30
Kaden Elliss,2562901,LB,ATL,@DET,5,5,,1,,,,,,,,,,,,,,30,12.00
Nick Niemann,2566496,LB,LAC,@MIN,5,3,,,,,,,,,,,,1,,,,31,11.80
Cole Holcomb,2562872,LB,PIT,@LV,5,,,1,,,,,,,,,,1,,,,32,11.50
Tuli Tuipulotu,2570266,LB,LAC,@MIN,4,,1,1,,,,,,,,,,,4,,,33,11.50
T.J. Watt,2558064,LB,PIT,@LV,2,,2,2,,,,,,,,,,,3,,,34,11.50
Bobby Okereke,2562416,LB,NYG,@SF,6,3,,,,,,,,,,,,,1,,,35,11.30
Deion Jones,2555162,LB,CAR,@SEA,3,1,,,1,,,,,,,,,1,,,,36,11.10
Jordyn Brooks,2565135,LB,SEA,CAR,5,3,,1,,,,,,,,,,,,,,37,10.80
Ja'Whaun Bentley,2561143,LB,NE,@NYJ,3,2,,1,,,,,,,,,,1,2,,,38,10.70
Nik Bonitto,2567517,LB,DEN,@MIA,4,2,,2,,,,,,,,,,,1,,,39,10.70
Jack Campbell,2569741,LB,DET,ATL,3,3,1,1,,,,,,,,,,,1,,,40,10.30
Jack Sanborn,2567424,LB,CHI,@KC,1,2,,,1,,,,,,,,,1,,42,,41,10.10
Nicholas Morrow,2559054,LB,PHI,@TB,2,,,2,,,,,,,1,,,,,,,42,10.00
Drue Tranquill,2562765,LB,KC,CHI,4,4,0.5,,,,,,,,,,,,1,,,43,9.90
Jack Gibbens,2568810,LB,TEN,@CLE,5,3,,,,,,,,,,,,,1,,,44,9.80
Oren Burks,2560984,LB,SF,NYG,4,1,,2,,,,,,,,,,,,,,45,9.60
Robert Spillane,2561596,LB,LV,PIT,6,1,,,,,,,,,,,,,,,,46,9.60
Micah Parsons,2566019,LB,DAL,@ARI,2,3,1,1,,,,,,,,,,,2,,,47,9.30
Byron Young,2570014,LB,LA,@CIN,4,1,0.5,,,,,,,,,,,,3,,,48,9.10
Troy Andersen,2567235,LB,ATL,@DET,4,5,,,,,,,,,,,,,,,,49,9.00
Jeremiah Owusu-Koramoah,2565983,LB,CLE,TEN,4,2,,1,,,,,,,,,,,,,,50,8.70
Anfernee Jennings,2564613,LB,NE,@NYJ,4,1,,1,,,,,,,,,,,1,,,51,8.60
Joey Bosa,2555249,LB,LAC,@MIN,1,,1,1,,,,,,,,,,1,2,,,52,8.50
Victor Dimukeje,2566424,LB,ARI,DAL,3,,1,1,,,,,,,,,,,1,,,53,8.50
Divine Deablo,2566253,LB,LV,PIT,4,4,,,,,,,,,,,,,,,,54,8.40
Tremaine Edmunds,2560713,LB,CHI,@KC,4,4,,,,,,,,,,,,,,,,55,8.40
David Long,2562799,LB,MIA,DEN,4,4,,,,,,,,,,,,,,,,56,8.40
Anthony Walker,2558851,LB,CLE,TEN,3,2,,,,,,,,,,,,1,,,,57,8.20
Isaiah McDuffie,2566082,LB,GB,NO,5,1,,,,,,,,,,,,,,,,58,8.10
