PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Bobby Wagner,2532966,LB,SEA,TEN,16,4,1,1,,,,,,,,,,,2,,,1,34.90
Roquan Smith,2560877,LB,CHI,CIN,5,4,1,1,1,,,1,,,,,,1,1,53,,2,27.47
De'Vondre Campbell,2555255,LB,GB,DET,10,3,,,1,,,,,,,,,1,,2,,3,25.47
Kamu Grugier-Hill,2556363,LB,HOU,@CLE,6,3,1,3,,1,,,,,,,,,1,,,4,23.10
Nick Vigil,2555528,LB,MIN,@ARI,4,4,,,1,,,1,,,,,,1,,38,,5,21.27
Demario Davis,2533008,LB,NO,@CAR,8,4,,1,,,,,,,,,,1,,,,6,20.80
Eric Kendricks,2552312,LB,MIN,@ARI,9,2,,1,,,,,,,,,,,,,,7,18.40
Joe Schobert,2555166,LB,PIT,LV,6,4,,,,,,,,,,,,2,,,,8,18.40
Malcolm Smith,2499278,LB,CLE,HOU,5,3,,1,1,,,,,,,,,1,,,,9,18.40
Anthony Hitchens,2543592,LB,KC,@BAL,8,4,,1,,,,,,,,,,,,,,10,18.30
Ja'Whaun Bentley,2561143,LB,NE,@NYJ,7,2,,1,,,,,,,,,,1,,,,11,17.50
Robert Spillane,2561596,LB,PIT,LV,7,5,,1,,,,,,,,,,,,,,12,17.40
C.J. Mosley,2543464,LB,NYJ,NE,7,3,,,,,,,,,,,,1,,,,13,16.80
Nick Bolton,2566175,LB,KC,@BAL,8,1,,1,,,,,,,,,,,,,,14,15.90
Logan Wilson,2563752,LB,CIN,@CHI,2,7,,,1,,,,,,,,,1,,18,,15,15.60
Matt Milano,2557969,LB,BUF,@MIA,5,,1,2,,,1,,,,,,,,2,,,16,15.50
Isaiah Simmons,2564940,LB,ARI,MIN,6,2,,,,1,,,,,,,,,,,,17,15.30
Alex Anzalone,2558163,LB,DET,@GB,8,2,,,,,,,,,,,,,,,,18,15.20
Denzel Perryman,2552310,LB,LV,@PIT,6,6,,,,,,,,,,,,,,,,19,15.00
Leighton Vander Esch,2560908,LB,DAL,@LAC,4,3,1,2,,,,,,,,,,,1,,,20,14.70
Foye Oluokun,2561132,LB,ATL,@TB,4,5,,,,1,,,,,,,,,,,,21,14.30
Robert Quinn,2495485,LB,CHI,CIN,4,,2,2,,,,,,,,,,,1,,,22,14.30
Blake Martinez,2555161,LB,NYG,@WAS,5,7,,,,,,,,,,,,,,,,23,14.10
Fred Warner,2560917,LB,SF,@PHI,5,2,,1,,,,,,,,,,1,,,,24,14.10
Troy Reeder,2563313,LB,LA,@IND,4,,,,1,,,,,,,,,1,1,2,,25,13.37
Alex Singleton,2553739,LB,PHI,SF,5,6,,,,,,,,,,,,,,,,26,13.30
Josh Uche,2564649,LB,NE,@NYJ,3,,2,2,,,,,,,,,,,2,,,27,13.10
Patrick Queen,2563575,LB,BAL,KC,7,1,,,,,,,,,,,,,,,,28,12.70
Jaylon Smith,2555310,LB,FA,Bye,6,3,,,,,,,,,,,,,,,,29,12.60
Eric Wilson,2559012,LB,HOU,@CLE,5,5,,,,,,,,,,,,,,,,30,12.50
Kenneth Murray,2565063,LB,LAC,DAL,5,3,,1,,,,,,,,,,,,,,31,12.40
T.J. Watt,2558064,LB,PIT,LV,3,1,1,,,1,,,,,,,,,1,,,32,11.90
Leonard Floyd,2555285,LB,LA,@IND,2,4,1,1,,,,,,,,,,,3,,,33,11.60
Odafe Oweh,2565848,LB,BAL,KC,3,,,1,,1,1,,,,,,,,1,,,34,11.60
Darius Leonard,2560789,LB,IND,LA,3,3,,1,,,,,,,,,,1,,,,35,11.50
Lavonte David,2532828,LB,TB,ATL,5,3,,,,,,,,,,,,,,,,36,10.90
Christian Kirksey,2543720,LB,HOU,@CLE,4,2,,1,,,1,,,,,,,,,,-1,37,10.87
A.J. Klein,2539982,LB,BUF,@MIA,4,2,,1,,,,,,,,,,,1,,,38,10.40
Shaq Lawson,2555252,LB,NYJ,NE,3,1,,3,,,,,,,,,,,,,,39,10.40
Jerome Baker,2560966,LB,MIA,BUF,2,1,,,,1,,,,,,,,1,,,,40,10.20
Jordan Hicks,2552315,LB,ARI,MIN,3,3,,,,,,,,,,,,1,,,,41,10.00
Jordyn Brooks,2565135,LB,SEA,TEN,3,6,,,,,,,,,,,,,,,,42,9.90
Markus Golden,2552273,LB,ARI,MIN,2,1,1,,,1,,,,,,,,,,,,43,9.70
Andrew Van Ginkel,2562768,LB,MIA,BUF,1,3,0.5,,,1,,,,,,,,,2,,,44,9.60
Harold Landry,2560784,LB,TEN,@SEA,4,3,,,,,,,,,,,,,,,,45,9.20
Justin Strnad,2563914,LB,DEN,@JAX,4,3,,,,,,,,,,,,,,,,46,9.20
Jamie Collins,2539311,LB,NE,@NYJ,4,1,,1,,,,,,,,,,,,,,47,9.10
Deion Jones,2555162,LB,ATL,@TB,2,2,1,1,,,,,,,,,,,1,,,48,9.00
Devin White,2562781,LB,TB,ATL,3,3,,,,,,,,,,,,,3,,,49,9.00
Josey Jewell,2560763,LB,DEN,@JAX,3,1,,2,,,,,,,,,,,,,,50,8.90
Von Miller,2495202,LB,LA,@IND,2,,1,2,,,,,,,,,,,1,,,51,8.90
Micah Parsons,2566019,LB,DAL,@LAC,2,,1,1,,,,,,,,,,,4,,,52,8.90
Haason Reddick,2557887,LB,CAR,NO,1,2,1.5,1,,,,,,,,,,,2,,,53,8.80
Shaquil Barrett,2550541,LB,TB,ATL,1,1,,,1,,,,,,,,,1,,3,,54,8.60
Cole Holcomb,2562872,LB,WAS,NYG,4,2,,,,,,,,,,,,,,,,55,8.40
Zack Baun,2564664,LB,NO,@CAR,3,4,,,,,,,,,,,,,,,,56,8.30
Ola Adeniyi,2560950,LB,TEN,@SEA,2,1,1,1,,,,,,,,,,,1,,,57,8.20
Quincy Williams,2562954,LB,NYJ,NE,3,2,,1,,,,,,,,,,,,,,58,8.20
David Long,2562799,LB,TEN,@SEA,2,4,,1,,,,,,,,,,,,,,59,8.10
Krys Barnes,2563971,LB,GB,DET,4,,,,,,1,,,,,,,,,,,60,7.80
Kyler Fackrell,2555340,LB,LAC,DAL,1,,1,,,1,,,,,,,,,1,,,61,7.70
Chris Board,2561301,LB,BAL,KC,4,1,,,,,,,,,,,,,,,,62,7.60
Joe Thomas,2550262,LB,BAL,KC,4,1,,,,,,,,,,,,,,,,63,7.60
Kyzir White,2560928,LB,LAC,DAL,4,1,,,,,,,,,,,,,,,,64,7.60
Kenny Young,2560947,LB,DEN,@JAX,4,1,,,,,,,,,,,,,,,,65,7.60
T.J. Edwards,2562648,LB,PHI,SF,3,3,,,,,,,,,,,,,,,,66,7.50
Myles Jack,2555329,LB,JAX,DEN,3,3,,,,,,,,,,,,,,,,67,7.50
Damien Wilson,2552686,LB,JAX,DEN,3,3,,,,,,,,,,,,,,,,68,7.50
Mack Wilson,2562605,LB,CLE,HOU,3,3,,,,,,,,,,,,,,,,69,7.50
Zach Cunningham,2558094,LB,HOU,@CLE,2,5,,,,,,,,,,,,,,,,70,7.40
Alex Highsmith,2564982,LB,PIT,LV,3,1,,1,,,,,,,,,,,,,,71,7.40
Josh Allen,2562619,LB,JAX,DEN,1,2,1,1,,,,,,,,,,,1,,,72,7.30
Dont'a Hightower,2533057,LB,NE,@NYJ,3,2,,,,,,,,,,,,,1,,,73,7.20
Matt Judon,2555505,LB,NE,@NYJ,1,1,1,1,,,,,,,,,,,2,,,74,7.00
Tyus Bowser,2558166,LB,BAL,KC,3,2,,,,,,,,,,,,,,,,75,6.70
Zaven Collins,2566421,LB,ARI,MIN,1,,,,,,,,,,,,,2,,,,76,6.70
Jeremiah Owusu-Koramoah,2565983,LB,CLE,HOU,2,1,,,,,,,,,,,,1,,,,77,6.70
Keanu Neal,2555543,LB,DAL,@LAC,3,,,1,,,,,,,,,,,,,,78,6.60
Drue Tranquill,2562765,LB,LAC,DAL,3,,,1,,,,,,,,,,,,,,79,6.60
Khalil Mack,2543463,LB,CHI,CIN,1,1,1,1,,,,,,,,,,,1,,,80,6.50
Shaquille Quarterman,2564217,LB,JAX,DEN,2,2,,1,,,,,,,,,,,,,,81,6.50
Alec Ogletree,2540143,LB,CHI,CIN,1,2,,,,,,,,,,,,1,1,,,82,6.30
Jamin Davis,2566595,LB,WAS,NYG,3,1,,,,,,,,,,,,,,,,83,5.90
Azeez Al-Shaair,2562462,LB,SF,@PHI,2,3,,,,,,,,,,,,,,,,84,5.80
Bobby Okereke,2562416,LB,IND,LA,2,3,,,,,,,,,,,,,,,,85,5.80
Jon Bostic,2539978,LB,WAS,NYG,2,1,,1,,,,,,,,,,,,,,86,5.70
Jake Martin,2561092,LB,HOU,@CLE,1,,1,1,,,,,,,,,,,1,,,87,5.70
Azeez Ojulari,2566367,LB,NYG,@WAS,1,,1,1,,,,,,,,,,,1,,,88,5.70
Lorenzo Carter,2561015,LB,NYG,@WAS,2,2,,,,,,,,,,,,,1,,,89,5.50
Shaq Thompson,2552447,LB,CAR,NO,2,2,,,,,,,,,,,,,1,,,90,5.50
E.J. Speed,2562955,LB,IND,LA,1,,,,,1,,,,,,,,,,,,91,5.20
Ben Niemann,2561383,LB,KC,@BAL,3,,,,,,,,,,,,,,,,,92,5.10
