PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Kyler Murray,2562382,QB,ARI,MIN,400,3,2,31,1,,,,,,,,33.10,5,,5,,,,,1,,1,33.10
Lamar Jackson,2560757,QB,BAL,KC,239,1,2,107,2,,,,,,,,32.26,16,,16,,,,,4,3,2,32.26
Tom Brady,2504211,QB,TB,ATL,276,5,,6,,,,,,,,1,29.34,1,,1,,,,,1,,3,29.64
Daniel Jones,2562299,QB,NYG,@WAS,249,1,,95,1,,,,,,,,29.46,9,,9,,,,,1,1,4,29.46
Aaron Rodgers,2506363,QB,GB,DET,255,4,,6,,,,,,,,,26.50,4,,4,,,,,,,5,26.80
Patrick Mahomes,2558125,QB,KC,@BAL,343,3,1,3,,,,,,,,,25.02,1,,1,,,,,,,6,25.02
Kirk Cousins,2532820,QB,MIN,@ARI,244,3,,35,,,,,,,,1,24.26,2,,2,,,,,,,7,24.26
Russell Wilson,2532975,QB,SEA,TEN,343,2,,16,,,,,,,,,23.32,3,,3,,,,,,,8,23.32
Teddy Bridgewater,2543465,QB,DEN,@JAX,328,2,,1,,,,,,,,,21.22,4,,4,,,,,3,2,9,21.22
Derek Carr,2543499,QB,LV,@PIT,382,2,,9,,,,,,,,2,21.08,4,,4,,,,,1,,10,21.08
Taylor Heinicke,2553656,QB,WAS,NYG,336,2,1,6,,,,,,,,,20.04,4,,4,,,,,1,,11,20.04
Jalen Hurts,2564832,QB,PHI,SF,190,,,82,1,,,,,,,1,19.80,10,,10,,1,,1,2,3,12,19.80
Sam Darnold,2561036,QB,CAR,NO,305,2,1,7,,,,,,,,1,17.90,1,,1,,,,,,,13,17.90
Carson Wentz,2555259,QB,IND,LA,247,1,1,37,,,,,,,1,,16.58,5,,5,,,,,2,1,14,17.58
Jimmy Garoppolo,2543801,QB,SF,@PHI,189,1,,20,1,,,,,,,1,17.43,11,,11,,,,,1,1,15,17.43
Jared Goff,2555334,QB,DET,@GB,246,2,1,46,,,,,,,,2,17.37,4,,4,,,,,,,16,17.37
Matthew Stafford,79860,QB,LA,@IND,278,2,1,1,,,,,,,,,17.22,2,,2,,,,,,,17,17.22
Josh Allen,2560955,QB,BUF,@MIA,179,2,1,35,,,,,,,,,16.46,5,,5,,,,,3,,18,16.66
Tyrod Taylor,2495240,QB,HOU,@CLE,125,1,,15,1,,,,,,,,20.48,1,,1,,,,,1,,19,16.50
Matt Ryan,310,QB,ATL,@TB,300,2,3,3,,,,,,,1,,16.30,2,,2,,,,,,,20,16.30
Baker Mayfield,2560800,QB,CLE,HOU,213,1,1,10,1,,,,,,,1,15.52,8,,8,,,,,2,,21,15.52
Justin Herbert,2565045,QB,LAC,DAL,338,1,2,12,,,,,,,,,14.72,4,,4,,,,,1,,22,14.72
Ryan Tannehill,2532956,QB,TEN,@SEA,347,,,27,,,,,,,,1,14.58,4,,4,,,,,1,1,23,14.58
Ben Roethlisberger,2506109,QB,PIT,LV,295,1,1,,,,,,,,,1,12.80,,,,,,,,,,24,12.80
Joe Burrow,2563722,QB,CIN,@CHI,207,2,3,,,,,,,,,,10.28,,,,,,,,,,25,10.28
Jameis Winston,2552033,QB,NO,@CAR,111,,2,19,1,,,,,,,,12.44,3,,3,,,,,1,1,26,10.04
Andy Dalton,2495143,QB,CHI,CIN,56,1,,25,,,,,,,,,11.24,2,,2,,,,,,,27,8.74
Dak Prescott,2555260,QB,DAL,@LAC,237,,1,,,,,,,,,1,7.18,,,,,,,,,,28,7.18
Trevor Lawrence,2566163,QB,JAX,DEN,118,1,2,21,,,,,,,,,6.82,2,,2,,,,,,,29,6.82
Jacoby Brissett,2555261,QB,MIA,BUF,169,,1,8,,,,,,,,,6.08,4,,4,,,,,,,30,5.56
Mac Jones,2566334,QB,NE,@NYJ,186,,,,,,,,,,,1,5.44,,,,,,,,,,31,5.44
Zach Wilson,2566391,QB,NYJ,NE,210,,4,19,,,,,,,,,4.00,3,,3,,,,,,,32,4.00
Davis Mills,2566136,QB,HOU,@CLE,102,1,1,-1,,,,,,,,1,20.48,2,,2,,,,,,,33,3.98
Justin Fields,2565920,QB,CHI,CIN,60,,1,31,,,,,,,,1,11.24,10,,10,,,,,2,2,34,2.50
Taysom Hill,2558954,QB,NO,@CAR,,,,16,,,,,,,,,12.44,2,,2,,,,,1,,35,2.40
Tua Tagovailoa,2564499,QB,MIA,BUF,13,,,,,,,,,,,,6.08,,,,,,,,,,36,0.52
Brandon Allen,2555365,QB,CIN,@CHI,,,,,,,,,,,,,10.28,,,,,,,,,,37,0.00
Kyle Allen,2561177,QB,WAS,NYG,,,,,,,,,,,,,20.04,,,,,,,,,,38,0.00
Kenji Bahar,2566608,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,39,0.00
Matt Barkley,2539308,QB,CAR,NO,,,,,,,,,,,,,17.90,,,,,,,,,,40,0.00
C.J. Beathard,2557922,QB,JAX,DEN,,,,,,,,,,,,,6.82,,,,,,,,,,41,0.00
