PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Mike Edwards,2562259,DB,TB,ATL,4,,,,2,,,2,,,,,,3,,46,,1,30.83
Tyrann Mathieu,2540180,DB,KC,@BAL,6,,,,2,,,1,,,,,,3,,50,,2,30.37
Trayvon Mullen,2562380,DB,LV,@PIT,7,1,,,1,,,,,,,,,2,,18,,3,21.80
Daniel Sorensen,2550257,DB,KC,@BAL,7,3,1,2,,,,,,,,,,,1,,,4,19.80
Kendall Fuller,2555349,DB,WAS,NYG,7,1,1,1,,,,,,,,,,1,1,,,5,19.20
Khari Willis,2562602,DB,IND,LA,7,1,,,1,,,,,,,,,1,,,,6,18.70
Taron Johnson,2560766,DB,BUF,@MIA,3,1,1,1,,1,,,,,,,,2,1,,,7,18.40
Asante Samuel Jr.,2566511,DB,LAC,DAL,3,1,,,1,,,,,,,,,3,,26,,8,17.77
James Bradberry,2555175,DB,NYG,@WAS,6,1,,,1,,,,,,,,,1,,5,,9,17.17
J.C. Jackson,2560754,DB,NE,@NYJ,3,,,,2,,,,,,,,,2,,1,,10,17.13
Justin Reid,2560851,DB,HOU,@CLE,4,,,,1,1,,,,,,,,1,,24,,11,17.10
Jaylon Johnson,2563701,DB,CHI,CIN,2,,,,1,,,,,,,,,4,,3,,12,17.00
Nasir Adderley,2562617,DB,LAC,DAL,8,1,,,,,,,,,,,,1,,,,13,16.90
Carlton Davis,2561039,DB,TB,ATL,8,1,,,,,,,,,,,,1,,,,14,16.90
Devin McCourty,494287,DB,NE,@NYJ,4,1,,,1,,,,,,,,,2,,22,,15,16.83
Marcus Maye,2557995,DB,NYJ,NE,4,2,1,2,,,,,,,,,,1,1,,,16,16.40
Trevon Diggs,2563836,DB,DAL,@LAC,6,,,,1,,,,,,,,,1,,,,17,16.20
Adrian Amos,2552385,DB,GB,DET,9,1,,,,,,,,,,,,,,,,18,16.10
