PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Fred Warner,2560917,LB,SF,@MIN,7,2,1,1,1,2,,,,,,,,2,,25,,1,31.53
Dennis Gardeck,2561200,LB,ARI,LAR,6,,3,4,,1,,,,,,,,,,,,2,24.50
Blake Cashman,2562496,LB,MIN,SF,5,8,1,1,,,,,,,,,,3,,,,3,23.30
Robert Spillane,2561596,LB,LV,@BAL,8,2,,,1,,,,,,,,,2,,,,4,21.70
Germaine Pratt,2562702,LB,CIN,@KC,7,9,,,,1,1,,,,,,,,,,,5,20.40
Henry To'oTo'o,2569831,LB,HOU,CHI,9,4,1,1,,,,,,,,,,,,,,6,19.40
Jamien Sherwood,2565762,LB,NYJ,@TEN,8,4,,1,,,,,,,,,,1,,,,7,18.40
Odafe Oweh,2565848,LB,BAL,LV,4,1,2.5,2,,1,,,,,,,,,,,,8,18.10
Devin Lloyd,2567751,LB,JAX,CLE,5,3,,,,1,,,,,,,,2,,,,9,17.80
David Long,2562799,LB,MIA,BUF,9,2,,2,,,,,,,,,,,,,,10,17.70
Jared Verse,2572213,LB,LAR,@ARI,6,1,,3,,1,,,,,,,,,,,,11,17.60
Tremaine Edmunds,2560713,LB,CHI,@HOU,8,3,1,1,,,,,,,,,,,,,,12,17.30
Micah McFadden,2568003,LB,NYG,@WAS,7,6,1,,,,,,,,,,,,,,,13,16.10
Harold Landry,2560784,LB,TEN,NYJ,2,1,2,2,,,,,,,,,,2,,,,14,15.60
Shaq Thompson,2552447,LB,CAR,LAC,8,6,,,,,,,,,,,,,,,,15,15.60
Patrick Jones II,2566307,LB,MIN,SF,2,3,2,2,,1,,,,,,,,,,,,16,15.30
Azeez Al-Shaair,2562462,LB,HOU,CHI,6,4,1,1,,,,,,,,,,,,,,17,14.90
Josey Jewell,2560763,LB,CAR,LAC,8,3,,,,,1,,,,,,,,,,,18,14.80
Zaire Franklin,2561155,LB,IND,@GB,5,5,,,,1,,,,,,,,,,,,19,14.00
Bobby Wagner,2532966,LB,WAS,NYG,5,4,,1,,,,,,,,,,1,,,,20,13.90
Ernest Jones,2566229,LB,TEN,NYJ,6,3,,2,,,,,,,,,,,,,,21,13.80
Baylon Spector,2567337,LB,BUF,@MIA,7,3,,1,,,,,,,,,,,,,,22,13.80
E.J. Speed,2562955,LB,IND,@GB,8,3,,,,,,,,,,,,,,,,23,13.80
Quincy Williams,2562954,LB,NYJ,@TEN,8,1,,,,,1,,,,,,,,,,,24,13.60
Andrew Van Ginkel,2562768,LB,MIN,SF,4,,1,2,,,,,,,,,,1,,,,25,13.50
Logan Wilson,2563752,LB,CIN,@KC,7,5,,,,,,,,,,,,,,,,26,13.50
Bobby Okereke,2562416,LB,NYG,@WAS,4,4,1,2,,,,,,,,,,,,,,27,13.40
Jordan Hicks,2552315,LB,CLE,@JAX,3,,1,1,,,,,,,,,,2,,,,28,13.00
