PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Derrick Brown,2563629,DL,CAR,@NYJ,4,3,2,,,,,,,,,,,3,3,,,1,20.80
Will Anderson Jr.,2569834,DL,HOU,@SEA,3,2,1,1,,1,1,,1,,,,,,1,,,2,18.20
Daron Payne,2560834,DL,WAS,@DAL,1,4,,1,,,,,,,1,,,3,1,,,3,17.40
DeForest Buckner,2555275,DL,IND,@LAC,4,1,2,2,,,,,,,,,,,4,,,4,15.60
Montez Sweat,2562749,DL,CHI,NO,4,,1,2,,1,,,,,,,,,2,,,5,15.50
Bryce Huff,2565510,DL,SF,ATL,2,3,1,1,,1,,,,,,,,,2,,,6,12.80
Tyrus Wheat,2570885,DL,DET,TB,1,2,1.5,1,,1,,,,,,,,,1,,,7,11.20
Jowon Briggs,2571946,DL,NYJ,CAR,3,1,1,2,,,,,,,,,,,2,,,8,11.10
Chase Young,2565294,DL,NO,@CHI,2,1,0.5,,,,,,,,,,,2,3,,,9,11.10
Rashan Gary,2562376,DL,GB,@ARI,2,,1,1,,1,,,,,,,,,2,,,10,11.00
Donovan Ezeiruaku,2574073,DL,DAL,WAS,3,1,1,2,,,,,,,,,,,1,,,11,10.60
Zach Harrison,2569555,DL,ATL,@SF,3,1,1,2,,,,,,,,,,,1,,,12,10.60
Tommy Togiai,2565989,DL,HOU,@SEA,3,,,2,,,,,,,,,,1,1,,,13,10.50
Zach Allen,2562219,DL,DEN,NYG,1,3,0.5,,,,,,,,,,,2,2,,,14,10.30
Denico Autry,2550646,DL,HOU,@SEA,2,,1,1,,,,,,,,,1,,1,,,15,10.00
Quinnen Williams,2562599,DL,NYJ,CAR,4,4,,1,,,,,,,,,,,,,,16,9.90
Milton Williams,2566418,DL,NE,@TEN,3,2,1,1,,,,,,,,,,,1,,,17,9.70
Alex Wright,2567484,DL,CLE,MIA,4,1,,2,,,,,,,,,,,,,,18,9.60
T'Vondre Sweat,2572075,DL,TEN,NE,2,4,1,1,,,,,,,,,,,1,,,19,9.40
A'Shawn Robinson,2555265,DL,CAR,@NYJ,3,1,1,1,,,,,,,,,,,1,,,20,9.10
Myles Garrett,2557965,DL,CLE,MIA,2,,1,2,,,,,,,,,,,2,,,21,9.00
Keeanu Benton,2570260,DL,PIT,@CIN,3,,1,1,,,,,,,,,,,1,,,22,8.50
Mason Graham,2574046,DL,CLE,MIA,3,,,1,,,,,,,,,,1,,,,23,8.50
DeMarcus Lawrence,2543490,DL,SEA,HOU,2,,1,2,,,,,,,,,,,1,,,24,8.50
Calais Campbell,744,DL,ARI,GB,2,2,,1,,,,,,,,,,1,,,,25,8.20
Laiatu Latu,2572123,DL,IND,@LAC,1,2,1,1,,,,,,,,,,,4,,,26,8.20
Jonah Laulu,2572126,DL,LV,@KC,1,2,,,,,,,,,,,,2,1,,,27,8.20
Kenneth Grant,2574323,DL,MIA,@CLE,4,1,,1,,,,,,,,,,,,,,28,8.10
Nic Scourton,2573999,DL,CAR,@NYJ,1,1,1.5,1,,,,,,,,,,,3,,,29,8.10
Kingsley Enagbare,2567589,DL,GB,@ARI,2,3,0.5,1,,,,,,,,,,,1,,,30,7.80
Byron Murphy II,2572531,DL,SEA,HOU,3,3,,1,,,,,,,,,,,,,,31,7.80
Colby Wooden,2569783,DL,GB,@ARI,3,3,,1,,,,,,,,,,,,,,32,7.80
DaVon Hamilton,2564190,DL,JAX,LAR,4,,,1,,,,,,,,,,,,,,33,7.50
Neville Gallimore,2563842,DL,IND,@LAC,1,3,,1,,,,,,,,,,1,,,,34,7.30
Dre'Mont Jones,2562412,DL,TEN,NE,1,2,1,1,,,,,,,,,,,1,,,35,6.70
Sam Okuayinonu,2568831,DL,SF,ATL,1,2,1,1,,,,,,,,,,,1,,,36,6.70
Grover Stewart,2558766,DL,IND,@LAC,,1,,,1,,,,,,,,,1,,3,,37,6.70
Jonathan Allen,2557844,DL,MIN,PHI,3,1,0.5,,,,,,,,,,,,1,,,38,6.60
Ta'Quon Graham,2565815,DL,ATL,@SF,3,1,,1,,,,,,,,,,,,,,39,6.60
Cameron Heyward,2508109,DL,PIT,@CIN,2,1,0.5,1,,,,,,,,,,,1,,,40,6.60
Sebastian Joseph-Day,2561079,DL,TEN,NE,3,1,,1,,,,,,,,,,,,,,41,6.60
Malcolm Roach,2564688,DL,DEN,NYG,2,3,0.5,,,,,,,,,,,,1,,,42,6.30
Aidan Hutchinson,2567547,DL,DET,TB,1,1,,,,,1,,,,,,,1,1,,,43,6.10
Chris Jones,2556369,DL,KC,LV,1,1,1,1,,,,,,,,,,,1,,,44,6.10
Moro Ojomo,2570209,DL,PHI,@MIN,1,1,1,1,,,,,,,,,,,1,,,45,6.10
Elijah Roberts,2574596,DL,TB,@DET,1,1,,,,,1,,,,,,,1,1,,,46,6.10
Jamaree Caldwell,2574507,DL,LAC,IND,2,2,,1,,,,,,,,,,,,,,47,5.70
Jalen Redmond,2570792,DL,MIN,PHI,2,2,,1,,,,,,,,,,,,,,48,5.70
Kobie Turner,2569954,DL,LAR,@JAX,1,2,,,,,,,,,,,,1,1,,,49,5.70
Jordan Davis,2568069,DL,PHI,@MIN,2,1,,1,,,,,,,,,,,1,,,50,5.60
Sam Roberts,2567946,DL,ATL,@SF,2,1,,1,,,,,,,,,,,1,,,51,5.60
Jalen Carter,2570203,DL,PHI,@MIN,3,,,,,,,,,,,,,,2,,,52,5.50
Larrell Murchison,2564055,DL,LAR,@JAX,1,,1,1,,,,,,,,,,,1,,,53,5.50
Thomas Booker,2567670,DL,LV,@KC,2,4,,,,,,,,,,,,,,,,54,5.40
Malcolm Koonce,2566262,DL,LV,@KC,2,4,,,,,,,,,,,,,,,,55,5.40
Roy Robertson-Harris,2556665,DL,NYG,@DEN,,3,,,,,,,,,,,,1,2,,,56,5.30
Vita Vea,2560909,DL,TB,@DET,1,2,,1,,,,,,,,,,,2,,,57,5.20
Leonard Williams,2552486,DL,SEA,HOU,1,2,,1,,,,,,,,,,,2,,,58,5.20
John Franklin-Myers,2560731,DL,DEN,NYG,2,1,,1,,,,,,,,,,,,,,59,5.10
James Lynch,2564565,DL,TEN,NE,2,1,,1,,,,,,,,,,,,,,60,5.10
Jacob Martin,2561092,DL,WAS,@DAL,,4,0.5,,,,,,,,,,,,3,,,61,4.90
Bryan Bresee,2570128,DL,NO,@CHI,1,3,0.5,,,,,,,,,,,,1,,,62,4.80
Arik Armstead,2552493,DL,JAX,LAR,2,2,,,,,,,,,,,,,1,,,63,4.70
Danielle Hunter,2552603,DL,HOU,@SEA,2,2,,,,,,,,,,,,,1,,,64,4.70
Jermaine Johnson II,2568033,DL,NYJ,CAR,2,2,,,,,,,,,,,,,1,,,65,4.70
Zach Sieler,2561129,DL,MIA,@CLE,2,,,1,,,,,,,,,,,,,,66,4.50
Tyree Wilson,2570050,DL,LV,@KC,2,,,1,,,,,,,,,,,,,,67,4.50
Sheldon Day,2555241,DL,WAS,@DAL,2,2,,,,,,,,,,,,,,,,68,4.20
Leki Fotu,2564910,DL,LV,@KC,1,2,,1,,,,,,,,,,,,,,69,4.20
D.J. Jones,2558265,DL,DEN,NYG,2,2,,,,,,,,,,,,,,,,70,4.20
Teair Tart,2565474,DL,LAC,IND,1,2,,1,,,,,,,,,,,,,,71,4.20
Leonard Floyd,2555285,DL,ATL,@SF,1,1,,1,,,,,,,,,,,1,,,72,4.10
Logan Hall,2568303,DL,TB,@DET,2,1,,,,,,,,,,,,,1,,,73,4.10
B.J. Hill,2560740,DL,CIN,PIT,2,1,,,,,,,,,,,,,1,,,74,4.10
Braden Fiske,2572195,DL,LAR,@JAX,1,,,,,,,,,,,,,1,,,,75,4.00
