PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Evan Engram,2557858,TE,JAX,@CLE,,,,,,11,95,2,,,,,8.35,1,28.50,20.15
David Njoku,2557986,TE,CLE,JAX,,,,,,6,91,2,,,,,8.40,2,25.60,17.2
Hunter Henry,2555341,TE,NE,@PIT,,,,,,3,40,2,,,,,6.12,3,17.50,11.38
Isaiah Likely,2567283,TE,BAL,LA,,,,,,5,83,1,,,,,5.01,4,16.80,11.79
George Kittle,2558266,TE,SF,SEA,,,,,,3,76,1,,,,,11.91,5,15.10,3.19
Kyle Pitts,2565830,TE,ATL,TB,,,,,,3,57,1,,,,,8.39,6,13.20,4.81
Davis Allen,2570017,TE,LA,@BAL,,,,,,4,50,1,,,,,0.67,7,13.00,12.33
Travis Kelce,2540258,TE,KC,BUF,,,,,,6,83,,,,,,13.32,8,11.30,-2.02
Colby Parkinson,2565180,TE,SEA,@SF,,,,,,2,28,1,,,,,1.07,9,9.80,8.73
Jake Ferguson,2567496,TE,DAL,PHI,,,,,,5,72,,,,,,7.04,10,9.70,2.66
Tanner Hudson,2561215,TE,CIN,IND,,,,,,2,21,1,,,,,5.06,11,9.10,4.04
Cole Kmet,2563704,TE,CHI,DET,,,,,,5,66,,,,,,8.33,12,9.10,0.77
Tucker Kraft,2569768,TE,GB,@NYG,,,,,,4,64,,,,,,4.59,13,9.00,4.41
Adam Trautman,2564703,TE,DEN,@LAC,,,,,,2,19,1,,,,,3.02,14,8.90,5.88
Jimmy Graham,497236,TE,NO,CAR,,,,,,2,16,1,,,,,1.13,15,8.60,7.47
Cade Otton,2568312,TE,TB,@ATL,,,,,,2,16,1,,,,,5.48,16,8.60,3.12
T.J. Hockenson,2562378,TE,MIN,@LV,,,,,,5,53,,,,,,11.69,17,7.80,-3.89
Tyler Conklin,2561027,TE,NYJ,HOU,,,,,,4,57,,,,,,5.35,18,7.70,2.35
Will Mallory,2569849,TE,IND,@CIN,,,,,,5,46,,,,,,2.38,19,7.10,4.72
Chigoziem Okonkwo,2567658,TE,TEN,@MIA,,,,,,5,46,,,,,,5.59,20,7.10,1.51
Mo Alie-Cox,2558832,TE,IND,@CIN,,,,,,1,2,1,,,,,0.94,21,6.70,5.76
Gerald Everett,2557889,TE,LAC,DEN,,,,,,5,39,,,,,,6.40,22,6.40,0.0
Dalton Kincaid,2569594,TE,BUF,@KC,,,,,,5,21,,,,,,7.63,23,6.10,-1.53
Pat Freiermuth,2566442,TE,PIT,NE,,,,,,3,18,,,,1,,6.47,24,5.30,-1.17
Jeremy Ruckert,2568042,TE,NYJ,HOU,,,,,,3,37,,,,,,2.22,25,5.20,2.98
Dawson Knox,2562681,TE,BUF,@KC,,,,,,3,36,,,,,,2.21,26,5.10,2.89
Dallas Goedert,2560995,TE,PHI,@DAL,,,,,,4,30,,,,,,6.63,27,5.00,-1.63
Brevin Jordan,2566130,TE,HOU,@NYJ,,,,,,3,35,,,,,,4.47,28,5.00,0.53
Jonnu Smith,2558207,TE,ATL,TB,,,,,,4,27,,,,,,4.54,29,4.70,0.16
Noah Fant,2562383,TE,SEA,@SF,,,,,,2,35,,,,,,3.81,30,4.50,0.69
Daniel Bellinger,2567985,TE,NYG,GB,,,,,,2,15,,,,,,3.14,31,4.00,0.86
Lucas Krull,2569092,TE,DEN,@LAC,,,,,,1,35,,,,,,0.76,32,4.00,3.24
Sam LaPorta,2569726,TE,DET,@CHI,,,,4,,2,23,,,,,,10.74,33,3.70,-7.04
Andrew Beck,2562626,TE,HOU,@NYJ,,,,,,1,26,,,,,,2.29,34,3.10,0.81
Brock Wright,2567221,TE,DET,@CHI,,,,,,2,6,,,,,,1.39,35,3.10,1.71
Kylen Granson,2566145,TE,IND,@CIN,,,,,,2,17,,,,,,3.73,36,2.70,-1.03
Durham Smythe,2560880,TE,MIA,TEN,,,,,,2,16,,,,,,2.69,37,2.60,-0.09
Connor Heyward,2568138,TE,PIT,NE,,,,,,2,15,,,,,,2.38,38,2.50,0.12
