PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Ivan Pace Jr.,2571210,LB,MIN,@LV,7,6,1,1,1,,,,,,,,,1,1,,,9.85,1,24.10,14.25
Alex Singleton,2553739,LB,DEN,@LAC,10,4,1,1,,,,,,,,,,1,1,,,12.57,2,23.90,11.33
Harold Landry,2560784,LB,TEN,@MIA,4,1,3,3,,,,,,,,,,,5,,,5.99,3,19.60,13.61
Demario Davis,2533008,LB,NO,CAR,5,4,1.5,1,,,,,,,,,,1,3,,,10.20,4,18.40,8.2
Kenneth Murray,2565063,LB,LAC,DEN,9,3,1,,,,,,,,,,,,2,,,9.81,5,18.30,8.49
Robert Spillane,2561596,LB,LV,MIN,7,3,1,2,,,,,,,,,,,1,,,11.38,6,17.80,6.42
Josey Jewell,2560763,LB,DEN,@LAC,4,5,1,1,,,1,,,,,,,1,1,,10,8.21,7,16.83,8.62
Ernest Jones,2566229,LB,LA,@BAL,6,4,1,,,,,,,,,,,1,1,,,10.52,8,16.40,5.88
Jahlani Tavai,2562755,LB,NE,@PIT,8,7,,,,,,,,,,,,,,,,6.46,9,16.20,9.74
Christian Harris,2567679,LB,HOU,@NYJ,7,3,,,,1,,,,,,,,,,,,5.06,10,15.80,10.74
Zaire Franklin,2561155,LB,IND,@CIN,6,8,,1,,,,,,,,,,,,,,12.90,11,15.30,2.4
Jeremiah Owusu-Koramoah,2565983,LB,CLE,JAX,8,,,2,,,,,,,,,,,,,,9.71,12,15.00,5.29
Tremaine Edmunds,2560713,LB,CHI,DET,4,2,,1,1,,,,,,,,,1,,6,,11.33,13,14.90,3.57
Fred Warner,2560917,LB,SF,SEA,4,4,,,1,,,,,,,,,1,,-3,,11.05,14,14.30,3.25
Roquan Smith,2560877,LB,BAL,LA,5,5,,2,,,,,,,,,,,1,,,12.70,15,14.00,1.3
Nick Bolton,2566175,LB,KC,BUF,5,3,,1,,,,,,,,,,1,,,,9.97,16,13.30,3.33
Kayvon Thibodeaux,2568015,LB,NYG,GB,1,7,0.5,,,1,,,,,,,,1,1,,,6.79,17,13.20,6.41
Andre Smith,2560875,LB,ATL,TB,5,3,,,,1,,,,,,,,,,,,6.46,18,12.80,6.34
Germaine Pratt,2562702,LB,CIN,IND,4,6,0.5,1,,,,,,,,,,,1,,,9.86,19,12.60,2.74
Azeez Al-Shaair,2562462,LB,TEN,@MIA,7,3,,,,,,,,,,,,,,,,10.52,20,12.30,1.78
Kaden Elliss,2562901,LB,ATL,TB,7,3,,,,,,,,,,,,,,,,9.76,21,12.30,2.54
David Long,2562799,LB,MIA,TEN,5,3,,2,,,,,,,,,,,,,,8.10,22,12.30,4.2
