PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Ezekiel Elliott,2555224,RB,NE,@PIT,,,,68,,7,72,1,,,,,12.41,1,25.00,12.59
James Cook,2567328,RB,BUF,@KC,,,,58,,5,83,1,,,,,12.91,2,22.60,9.69
Breece Hall,2568030,RB,NYJ,HOU,,,,40,,8,86,1,,,,,13.27,3,22.60,9.33
Raheem Mostert,2553728,RB,MIA,TEN,,,,96,2,1,4,,,,,,10.84,4,22.50,11.66
Saquon Barkley,2560968,RB,NYG,GB,,,,86,2,3,15,,,,,1,16.18,5,21.60,5.42
Austin Ekeler,2559169,RB,LAC,DEN,,,,51,1,5,49,,,,,,14.15,6,20.97,6.82
Rachaad White,2568315,RB,TB,@ATL,,,,102,,2,33,1,,,,1,14.33,7,20.60,6.27
Joe Mixon,2557976,RB,CIN,IND,,,,79,1,3,46,,,,,,15.73,8,20.00,4.27
Bijan Robinson,2569558,RB,ATL,TB,,,,34,1,5,54,,,,,,12.80,9,18.80,6.0
Chase Brown,2569642,RB,CIN,IND,,,,25,,3,80,1,,,,,2.76,10,18.60,15.84
Derrick Henry,2556075,RB,TEN,@MIA,,,,34,2,1,17,,,,,,11.32,11,17.60,6.28
Christian McCaffrey,2557997,RB,SF,SEA,,,,145,,1,8,,,,,,19.62,12,17.30,-2.32
Javonte Williams,2566049,RB,DEN,@LAC,,,,66,1,3,25,,,,,,12.63,13,16.60,3.97
Travis Etienne,2566157,RB,JAX,@CLE,,,,35,1,4,37,,,,,,13.16,14,15.20,2.04
Jahmyr Gibbs,2569747,RB,DET,@CHI,,,,66,1,3,16,,,,,1,15.85,15,13.70,-2.15
Tony Pollard,2562699,RB,DAL,PHI,,,,59,,7,37,,,,,,13.93,16,13.10,-0.83
Tyjae Spears,2569795,RB,TEN,@MIA,,,,29,,6,89,,,,,1,6.66,17,12.80,6.14
Kyren Williams,2567862,RB,LA,@BAL,,,,114,,3,-1,,,,,,14.22,18,12.80,-1.42
Devin Singletary,2562734,RB,HOU,@NYJ,,,,65,1,,,,,,,,12.24,19,12.50,0.26
Alvin Kamara,2558019,RB,NO,CAR,,,,56,1,3,-11,,,,,,17.63,20,12.00,-5.63
Rico Dowdle,2565295,RB,DAL,PHI,,,,46,1,1,6,,,,,,4.68,21,11.70,7.02
Jerick McKinnon,2543715,RB,KC,BUF,,,,19,1,3,18,,,,,,4.22,22,11.20,6.98
Jerome Ford,2567469,RB,CLE,JAX,,,,51,,5,31,,,,,,12.03,23,10.70,-1.33
Chuba Hubbard,2565899,RB,CAR,@NO,,,,87,,2,9,,,,,,11.66,24,10.60,-1.06
David Montgomery,2562502,RB,DET,@CHI,,,,66,,3,19,,,,,,11.02,25,10.00,-1.02
Chase Edmonds,2560711,RB,TB,@ATL,,,,40,,2,18,,,,,,2.63,26,9.80,7.17
De'Von Achane,2570062,RB,MIA,TEN,,,,47,,5,24,,,,,,11.09,27,9.60,-1.49
Kareem Hunt,2557917,RB,CLE,JAX,,,,27,1,1,3,,,,,,7.82,28,9.50,1.68
Jordan Mason,2569257,RB,SF,SEA,,,,20,1,1,6,,,,,,2.01,29,9.10,7.09
AJ Dillon,2563986,RB,GB,@NYG,,,,53,,2,25,,,,,,11.65,30,8.80,-2.85
D'Onta Foreman,2557994,RB,CHI,DET,,,,50,,2,22,,,,,,5.17,31,8.20,3.03
Clyde Edwards-Helaire,2564271,RB,KC,BUF,,,,39,,2,29,,,,,,9.76,32,7.80,-1.96
Zack Moss,2563617,RB,IND,@CIN,,,,28,,4,28,,,,,,14.15,33,7.60,-6.55
Miles Sanders,2562722,RB,CAR,@NO,,,,74,,,,,,,,,6.19,34,7.40,1.21
Kenneth Walker III,2568282,RB,SEA,@SF,,,,21,,4,33,,,,,,6.79,35,7.40,0.61
Samaje Perine,2558138,RB,DEN,@LAC,,,,8,,5,36,,,,,,5.45,36,6.90,1.45
Keaton Mitchell,2570428,RB,BAL,LA,,,,54,,1,8,,,,,,9.07,37,6.70,-2.37
Alexander Mattison,2562682,RB,MIN,@LV,,,,66,,,,,,,,,11.14,38,6.60,-4.54
Ty Chandler,2567907,RB,MIN,@LV,,,,35,,3,7,,,,,,5.03,39,6.30,1.27
Najee Harris,2566448,RB,PIT,NE,,,,29,,3,19,,,,,,10.74,40,6.30,-4.44
Patrick Taylor,2564040,RB,GB,@NYG,,,,30,,2,22,,,,,,3.43,41,6.20,2.77
Josh Jacobs,2562377,RB,LV,MIN,,,,34,,2,16,,,,,,13.65,42,6.00,-7.65
Jaylen Warren,2568493,RB,PIT,NE,,,,11,,4,29,,,,,,10.21,43,6.00,-4.21
Zach Charbonnet,2570335,RB,SEA,@SF,,,,44,,1,4,,,,,,6.70,44,5.30,-1.4
Jaleel McLaughlin,2570942,RB,DEN,@LAC,,,,25,,1,7,,,,,,3.85,45,5.20,1.35
Jamaal Williams,2558204,RB,NO,CAR,,,,43,,,,,,,,,5.23,46,4.30,-0.93
Tyler Allgeier,2567232,RB,ATL,TB,,,,40,,,,,,,,,6.77,47,4.00,-2.77
D'Andre Swift,2563965,RB,PHI,@DAL,,,,39,,,,,,,,,10.93,48,3.90,-7.03
D'Ernest Johnson,2563327,RB,JAX,@CLE,,,,12,,2,16,,,,,,3.56,49,3.80,0.24
Ty Johnson,2562293,RB,BUF,@KC,,,,19,,2,2,,,,,,1.77,50,3.10,1.33
Ameer Abdullah,2552374,RB,LV,MIN,,,,12,,2,7,,,,,,1.64,51,2.90,1.26
Kenneth Gainwell,2566397,RB,PHI,@DAL,,,,28,,,,,,,,,5.37,52,2.80,-2.57
Zamir White,2567883,RB,LV,MIN,,,,8,,,,,,,,,1.54,53,2.30,0.76
C.J. Ham,2556803,RB,MIN,@LV,,,,7,,,,,,,,,0.63,54,2.20,1.57
Ty Montgomery,2552429,RB,FA,Bye,,,,,,1,17,,,,,,,55,2.20,
Isaiah Spiller,2568189,RB,LAC,DEN,,,,19,,,,,,,,,1.90,56,1.90,0.0
Alec Ingold,2562288,RB,MIA,TEN,,,,,,1,13,,,,,,1.33,57,1.80,0.47
Justice Hill,2562407,RB,BAL,LA,,,,,,1,12,,,,,,3.12,58,1.70,-1.42
Matt Breida,2558918,RB,NYG,GB,,,,16,,,,,,,,,2.70,59,1.60,-1.1
Dare Ogunbowale,2559362,RB,HOU,@NYJ,,,,7,,1,4,,,,,,1.37,60,1.60,0.23
Brandon Bolden,2532797,RB,LV,MIN,,,,,,,,,,,,,1.26,61,1.50,0.24
Gus Edwards,2561324,RB,BAL,LA,,,,15,,,,,,,,,6.87,62,1.50,-5.37
Travis Homer,2562665,RB,CHI,DET,,,,,,,,,,,,,0.86,63,1.50,0.64
Jakob Johnson,2562890,RB,LV,MIN,,,,,,,,,,,,,0.22,64,1.50,1.28
Latavius Murray,2541161,RB,BUF,@KC,,,,9,,1,21,,,,,1,6.32,65,1.50,-4.82
Pierre Strong,2567952,RB,CLE,JAX,,,,,,,,,,,,,2.55,66,1.50,-1.05
Raheem Blackshear,2569477,RB,CAR,@NO,,,,4,,1,4,,,,,,1.53,67,1.30,-0.23
Dalvin Cook,2557991,RB,BAL,LA,,,,13,,1,-5,,,,,,5.56,68,1.30,-4.26
Trey Sermon,2566544,RB,IND,@CIN,,,,13,,,,,,,,,1.08,69,1.30,0.22
Dameon Pierce,2567685,RB,HOU,@NYJ,,,,9,,1,-2,,,,,,5.20,70,1.20,-4.0
Keith Smith,2550400,RB,ATL,TB,,,,,,,,,,,,,0.38,71,1.00,0.62
Royce Freeman,2560733,RB,LA,@BAL,,,,9,,,,,,,,,3.50,72,0.90,-2.6
Boston Scott,2561146,RB,PHI,@DAL,,,,9,,,,,,,,,1.64,73,0.90,-0.74
