PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Joe Burrow,2563722,QB,CIN,@NO,300,3,,25,1,,,,,,,,18.45,1,32.50,14.05
Matt Ryan,310,QB,IND,JAX,389,3,,-4,,,,,,,,,14.34,2,27.16,12.82
Josh Allen,2560955,QB,BUF,@KC,329,3,,32,,,,,,,,1,23.96,3,26.29,2.33
Trevor Lawrence,2566163,QB,JAX,@IND,165,1,,23,2,,,,,,,,15.42,4,24.90,9.48
Marcus Mariota,2552466,QB,ATL,SF,129,2,,50,1,,,,,,,,16.77,5,24.16,7.39
Patrick Mahomes,2558125,QB,KC,BUF,338,2,2,21,,,,,,,,,22.10,6,19.62,-2.48
Teddy Bridgewater,2543465,QB,MIA,MIN,329,2,2,10,,,,,,,,,0.96,7,18.16,17.2
Bailey Zappe,2567961,QB,NE,@CLE,309,2,,-4,,1,-6,,,,,1,13.51,8,17.86,4.35
Jimmy Garoppolo,2543801,QB,SF,@ATL,296,2,2,11,,,,,,,,,16.28,9,16.94,0.66
Kirk Cousins,2532820,QB,MIN,@MIA,175,2,,-5,,,,,,,1,,17.10,10,16.50,-0.6
Justin Fields,2565920,QB,CHI,WAS,190,1,1,88,,,,,,,,1,14.59,11,16.40,1.81
Jalen Hurts,2564832,QB,PHI,DAL,155,2,,27,,,,,,,,1,18.92,12,15.70,-3.22
Lamar Jackson,2560757,QB,BAL,@NYG,210,1,1,77,,,,,,,,2,22.30,13,15.10,-7.2
Russell Wilson,2532975,QB,DEN,@LAC,188,1,,23,,,,,,,,,16.35,14,13.82,-2.53
Daniel Jones,2562299,QB,NYG,BAL,173,2,,6,,,,,,,,1,17.32,15,13.52,-3.8
Kyler Murray,2562382,QB,ARI,@SEA,222,,1,100,,,,,,,,2,19.06,16,12.88,-6.18
Matthew Stafford,79860,QB,LA,CAR,253,1,1,-3,,,,,,,,,19.00,17,11.82,-7.18
Tom Brady,2504211,QB,TB,@PIT,243,1,,,,,,,,,,1,19.80,18,11.72,-8.08
Geno Smith,2539335,QB,SEA,ARI,197,,,48,,,,,,,,1,18.52,19,11.68,-6.84
Mitchell Trubisky,2558008,QB,PIT,TB,144,1,,5,,,,,,,,,0.43,20,11.26,10.83
Andy Dalton,2495143,QB,NO,CIN,162,1,,,,,,,,,,,15.11,21,10.48,-4.63
Aaron Rodgers,2506363,QB,GB,NYJ,246,1,,,,,,,,,,2,20.43,22,9.84,-10.59
Justin Herbert,2565045,QB,LAC,DEN,238,,1,9,,,,,,,,,19.71,23,8.42,-11.29
Kenny Pickett,2568162,QB,PIT,TB,67,1,,16,,,,,,,,,15.62,24,8.28,-7.34
Jacoby Brissett,2555261,QB,CLE,NE,266,1,2,,,,,,,,,2,15.71,25,6.64,-9.07
Cooper Rush,2559242,QB,DAL,@PHI,181,1,3,,,,,,,,,,13.15,26,5.24,-7.91
