PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Deon Jackson,2565603,RB,IND,JAX,,,,42,1,10,79,,,,,,10.37,1,23.10,12.73
Rhamondre Stevenson,2566343,RB,NE,@CLE,,,,76,2,4,15,,,,,,15.17,2,23.10,7.93
Austin Ekeler,2559169,RB,LAC,DEN,,,,36,1,10,47,,,,,,17.66,3,19.30,1.64
Christian McCaffrey,2557997,RB,SF,@ATL,,,,69,,7,89,,,,,,16.21,4,19.30,3.09
Kenyan Drake,2555230,RB,BAL,@NYG,,,,119,1,1,8,,,,,,4.41,5,19.20,14.79
Leonard Fournette,2557973,RB,TB,@PIT,,,,63,,6,38,1,,,,,16.39,6,19.10,2.71
Breece Hall,2568030,RB,NYJ,@GB,,,,116,1,2,5,,,,,,12.65,7,19.10,6.45
Kenneth Walker III,2568282,RB,SEA,ARI,,,,97,1,2,13,,,,,,13.92,8,18.00,4.08
Saquon Barkley,2560968,RB,NYG,BAL,,,,83,1,3,12,,,,,,16.77,9,17.00,0.23
Alvin Kamara,2558019,RB,NO,CIN,,,,99,,6,25,,,,,,17.02,10,15.40,-1.62
Ezekiel Elliott,2555224,RB,DAL,@PHI,,,,81,1,1,5,,,,,,10.26,11,15.10,4.84
Dalvin Cook,2557991,RB,MIN,@MIA,,,,77,1,1,6,,,,,,12.49,12,14.80,2.31
Joe Mixon,2557976,RB,CIN,@NO,,,,45,,4,23,1,,,,,13.96,13,14.80,0.84
Miles Sanders,2562722,RB,PHI,DAL,,,,71,1,1,1,,,,,,11.98,14,13.70,1.72
Devin Singletary,2562734,RB,BUF,@KC,,,,85,,4,22,,,,,,12.57,15,12.70,0.13
Darrell Henderson,2562574,RB,FA,Bye,,,,43,1,2,9,,,,,,,16,12.20,
Brian Robinson,2568348,RB,WAS,@CHI,,,,60,1,,,,,,,,9.85,17,12.00,2.15
Najee Harris,2566448,RB,PIT,TB,,,,42,,2,7,1,,,,,12.61,18,11.90,-0.71
JaMycal Hasty,2565108,RB,JAX,@IND,,,,57,1,,,,,,,,1.27,19,11.70,10.43
Travis Etienne,2566157,RB,JAX,@IND,,,,86,,2,22,,,,,1,8.75,20,9.80,1.05
David Montgomery,2562502,RB,CHI,WAS,,,,67,,1,13,,,,,,12.21,21,9.50,-2.71
Khalil Herbert,2565926,RB,CHI,WAS,,,,74,,,,,,,,,6.25,22,9.10,2.85
Eno Benjamin,2564889,RB,NO,CIN,,,,37,,3,28,,,,,,13.12,23,8.00,-5.12
Nick Chubb,2561021,RB,CLE,NE,,,,56,,1,14,,,,,,13.92,24,7.50,-6.42
