PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Alex Singleton,2553739,LB,DEN,@LAC,19,2,,2,,,,,,,,,,1,1,,,13.85,1,39.90,26.05
Roquan Smith,2560877,LB,BAL,@NYG,9,3,1,1,,,,,,,,,,,1,,,14.67,2,21.70,7.03
Nick Bolton,2566175,LB,KC,BUF,9,4,,2,,,,,,,,,,,,,,13.90,3,21.50,7.6
Demario Davis,2533008,LB,NO,CIN,7,2,2,2,,,,,,,,,,,2,,,10.92,4,21.50,10.58
Jordan Hicks,2552315,LB,MIN,@MIA,8,3,1,,,,,,,,,,,1,2,,,11.12,5,21.50,10.38
Zaven Collins,2566421,LB,ARI,@SEA,4,4,2,2,,,,,,,,,,1,2,,,9.75,6,20.50,10.75
Drue Tranquill,2562765,LB,LAC,DEN,6,2,2,2,,,,,,,,,,,3,,,12.79,7,20.30,7.51
T.J. Edwards,2562648,LB,PHI,DAL,6,8,,,,,,,,,,,,1,,,,13.46,8,19.10,5.64
Bobby Okereke,2562416,LB,IND,JAX,8,5,,1,,,,,,,,,,,,,,12.39,9,19.10,6.71
Quincy Williams,2562954,LB,NYJ,@GB,8,6,,,,,,,,,,,,,,,,10.59,10,18.40,7.81
Baron Browning,2566025,LB,DEN,@LAC,3,,1,2,1,,1,,,,,,,2,1,-6,,3.64,11,17.90,14.26
C.J. Mosley,2543464,LB,NYJ,@GB,7,4,,,,,,,,,,,,1,,,,14.71,12,17.60,2.89
Lavonte David,2532828,LB,TB,@PIT,7,5,,1,,,,,,,,,,,,,,11.97,13,17.40,5.43
Zaire Franklin,2561155,LB,IND,JAX,7,5,,1,,,,,,,,,,,,,,13.63,14,17.40,3.77
Troy Andersen,2567235,LB,ATL,SF,7,6,,,,,,,,,,,,,,,,7.97,15,16.70,8.73
Rashaan Evans,2560718,LB,ATL,SF,6,5,,,,,,,,,,,,1,,,,11.39,16,16.70,5.31
Eric Kendricks,2552312,LB,MIN,@MIA,7,4,,1,,,,,,,,,,,,,,11.87,17,16.60,4.73
Shaq Thompson,2552447,LB,CAR,@LA,5,,,2,,,,,,,,,,2,,,,10.79,18,16.50,5.71
Cole Holcomb,2562872,LB,WAS,@CHI,7,5,,,,,,,,,,,,,,,,13.55,19,15.90,2.35
Germaine Pratt,2562702,LB,CIN,@NO,5,9,,,,,,,,,,,,,,,,11.11,20,15.70,4.59
Samson Ebukam,2558830,LB,SF,@ATL,6,3,,2,,,,,,,,,,,,,,5.95,21,15.60,9.65
Jonas Griffith,2565102,LB,DEN,@LAC,7,4,,,,,,,,,,,,,1,,,8.52,22,15.60,7.08
Patrick Queen,2563575,LB,BAL,@NYG,5,2,1,,,1,,,,,,,,,,,,10.07,23,15.60,5.53
Foye Oluokun,2561132,LB,JAX,@IND,6,6,,,,,,,,,,,,,1,,,14.92,24,15.50,0.58
Fred Warner,2560917,LB,SF,@ATL,8,2,,,,,,,,,,,,,,,,11.60,25,15.20,3.6
Cory Littleton,2556593,LB,CAR,@LA,6,4,0.5,,,,,,,,,,,,1,,,2.68,26,14.90,12.22
Za'Darius Smith,2552279,LB,MIN,@MIA,3,1,2,2,,,,,,,,,,,4,,,5.80,27,14.90,9.1
Von Miller,2495202,LB,BUF,@KC,4,,2,2,,,,,,,,,,,2,,,5.32,28,14.80,9.48
Micah Parsons,2566019,LB,DAL,@PHI,3,4,,1,,,,,,,,,,2,,,,9.25,29,14.80,5.55
Myles Jack,2555329,LB,PIT,TB,6,2,,,,,,,,,,,,1,,,,11.63,30,14.30,2.67
Jordyn Brooks,2565135,LB,SEA,ARI,6,5,,,,,,,,,,,,,,,,14.71,31,14.20,-0.51
Khalil Mack,2543463,LB,LAC,DEN,4,1,1,1,,,,,,,,,,1,1,,,7.31,32,14.10,6.79
Elandon Roberts,2556119,LB,MIA,MIN,3,4,1.5,1,,,,,,,,,,,2,,,7.32,33,13.80,6.48
Darius Harris,2563108,LB,KC,BUF,4,2,,1,,,1,,,,,,,1,,,,9.75,34,13.40,3.65
Ernest Jones,2566229,LB,LA,CAR,5,2,,,,,,,,,,,,1,,,,9.40,35,12.60,3.2
Tremaine Edmunds,2560713,LB,BUF,@KC,5,5,,,,,,,,,,,,,,,,12.16,36,12.50,0.34
Devin White,2562781,LB,TB,@PIT,4,4,,,,,,,,,,,,1,,,,11.81,37,12.50,0.69
Kyzir White,2560928,LB,PHI,DAL,4,4,,,,,,,,,,,,1,,,,5.97,38,12.50,6.53
Rashan Gary,2562376,LB,GB,NYJ,4,,1,2,,,,,,,,,,,1,,,7.16,39,12.30,5.14
Jacob Phillips,2563806,LB,CLE,NE,4,6,,,,,,,,,,,,,,,,12.09,40,11.60,-0.49
Pete Werner,2566358,LB,NO,CIN,6,,,,,,,,,,,,,,,,,12.71,41,10.20,-2.51
Devin Lloyd,2567751,LB,JAX,@IND,5,2,,,,,,,,,,,,,,,,12.57,42,10.10,-2.47
Nicholas Morrow,2559054,LB,CHI,WAS,3,6,,,,,,,,,,,,,,,,12.25,43,9.90,-2.35
Leighton Vander Esch,2560908,LB,DAL,@PHI,3,4,,1,,,,,,,,,,,,,,9.08,44,9.80,0.72
Robert Spillane,2561596,LB,PIT,TB,3,2,,,,,,,,,,,,1,,,,3.47,45,9.20,5.73
Bobby Wagner,2532966,LB,LA,CAR,4,3,,,,,,,,,,,,,,,,13.82,46,9.20,-4.62
De'Vondre Campbell,2555255,LB,GB,NYJ,3,5,,,,,,,,,,,,,,,,14.34,47,9.10,-5.24
Malik Harrison,2563554,LB,BAL,@NYG,4,1,,1,,,,,,,,,,,,,,2.17,48,9.10,6.93
Uchenna Nwosu,2560826,LB,SEA,ARI,3,,1,1,,,,,,,,,,,1,,,7.81,49,9.10,1.29
Sione Takitaki,2562753,LB,CLE,NE,4,1,,1,,,,,,,,,,,,,,3.44,50,9.10,5.66
Matt Judon,2555505,LB,NE,@CLE,4,,,1,,,,,,,,,,,1,,,6.40,51,8.80,2.4
Devin Bush,2562243,LB,PIT,TB,4,2,,,,,,,,,,,,,,,,7.24,52,8.40,1.16
Dre Greenlaw,2562428,LB,SF,@ATL,4,2,,,,,,,,,,,,,,,,11.96,53,8.40,-3.56
Malik Reed,2562825,LB,PIT,TB,2,3,,,,,,,,,,,,1,,,,5.44,54,8.30,2.86
E.J. Speed,2562955,LB,IND,JAX,2,4,,1,,,,,,,,,,,,,,5.88,55,8.10,2.22
Isaiah Simmons,2564940,LB,ARI,@SEA,1,1,,,,,,,,,,,,2,1,,,8.65,56,8.00,-0.65
Drake Jackson,2568213,LB,SF,@ATL,3,,1,,,,,,,,,,,,1,,,2.67,57,7.60,4.93
Matt Milano,2557969,LB,BUF,@KC,3,,,1,,,,,,,,,,,2,,,10.24,58,7.60,-2.64
Kenneth Murray,2565063,LB,LAC,DEN,4,1,,,,,,,,,,,,,,,,6.34,59,7.60,1.26
Logan Wilson,2563752,LB,CIN,@NO,4,1,,,,,,,,,,,,,,,,12.61,60,7.60,-5.01
Quay Walker,2567631,LB,GB,NYJ,3,3,,,,,,,,,,,,,,,,10.29,61,7.50,-2.79
Kingsley Enagbare,2567589,LB,GB,NYJ,2,,1,1,,,,,,,,,,,1,,,2.09,62,7.40,5.31
Josh Bynes,2530491,LB,BAL,@NYG,2,3,,1,,,,,,,,,,,,,,8.20,63,7.30,-0.9
Raekwon McMillan,2558070,LB,NE,@CLE,4,,,,,,,,,,,,,,,,,2.52,64,6.80,4.28
Jamin Davis,2566595,LB,WAS,@CHI,3,1,,,,,,,,,,,,,1,,,8.48,65,6.40,-2.08
Jihad Ward,2555248,LB,NYG,BAL,2,,,2,,,,,,,,,,,,,,3.90,66,6.40,2.5
Tanner Vallejo,2558289,LB,ARI,@SEA,1,2,,,,,,,,,,,,1,,,,2.33,67,5.80,3.47
Kaden Elliss,2562901,LB,NO,CIN,1,,1,1,,,,,,,,,,,1,,,2.31,68,5.70,3.39
Jeremiah Owusu-Koramoah,2565983,LB,CLE,NE,1,5,,,,,,,,,,,,,,,,9.01,69,5.70,-3.31
Mack Wilson,2562605,LB,NE,@CLE,1,3,0.5,,,,,,,,,,,,1,,,2.86,70,5.60,2.74
Andrew Dowell,2563218,LB,NO,CIN,1,,,,,1,,,,,,,,,,,,0.00,71,5.20,5.2
Zeke Turner,2561283,LB,ARI,@SEA,1,,,,,1,,,,,,,,,,,,0.00,72,5.20,5.2
Victor Dimukeje,2566424,LB,ARI,@SEA,3,,,,,,,,,,,,,,,,,1.72,73,5.10,3.38
Jaelan Phillips,2566289,LB,MIA,MIN,,2,0.5,,,,1,,,,,,,,3,,,5.43,74,5.10,-0.33
Shaquil Barrett,2550541,LB,TB,@PIT,2,2,,,,,,,,,,,,,,,,7.20,75,5.00,-2.2
Terrel Bernard,2567325,LB,BUF,@KC,2,2,,,,,,,,,,,,,,,,2.37,76,5.00,2.63
Anfernee Jennings,2564613,LB,NE,@CLE,1,1,0.5,,,,,,,,,,,,3,,,2.11,77,5.00,2.89
Jeremiah Attaochu,2543717,LB,LAC,DEN,2,,,1,,,,,,,,,,,,,,2.55,78,4.90,2.35
Oren Burks,2560984,LB,SF,@ATL,,6,,,,,,,,,,,,,,,,1.51,79,4.80,3.29
Joe Tryon-Shoyinka,2566574,LB,TB,@PIT,1,2,,1,,,,,,,,,,,,,,4.66,80,4.80,0.14
Justin Hollins,2562285,LB,GB,NYJ,2,1,,,,,,,,,,,,,1,,,4.00,81,4.70,0.7
Jonathon Cooper,2566028,LB,DEN,@LAC,2,,,,,,,,,,,,,,2,,,1.07,82,4.40,3.33
Tae Crowder,2564727,LB,FA,Bye,2,1,,,,,,,,,,,,,,,,,83,4.20,
Carlos Dunlap,496780,LB,KC,BUF,1,,,,,,,,,,,,,1,,,,5.02,84,4.20,-0.82
Boye Mafe,2568258,LB,SEA,ARI,2,1,,,,,,,,,,,,,,,,3.07,85,4.20,1.13
Leonard Floyd,2555285,LB,LA,CAR,1,3,,,,,,,,,,,,,,,,7.07,86,4.10,-2.97
