PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Quinnen Williams,2562599,DL,NYJ,@GB,4,1,2,2,,1,,,,,,,1,,3,,,5.72,1,22.60,16.88
Jonathan Allen,2557844,DL,WAS,@CHI,4,,1,,1,1,,,,,,,,1,1,1,,6.88,2,18.83,11.95
Myles Garrett,2557965,DL,CLE,NE,3,3,2,2,,1,,,,,,,,,1,,,5.59,3,18.50,12.91
Poona Ford,2561195,DL,SEA,ARI,4,1,1,3,,,,,,,,,,1,1,,,4.47,4,17.10,12.63
Danielle Hunter,2552603,DL,MIN,@MIA,5,1,1,2,,,,,,,,,,,3,,,7.82,5,15.80,7.98
Markus Golden,2552273,DL,ARI,@SEA,4,4,1,2,,,,,,,,,,,1,,,4.94,6,15.50,10.56
Sam Hubbard,2560745,DL,CIN,@NO,4,3,0.5,1,,,,,,,,,,1,1,,,7.07,7,14.70,7.63
Montez Sweat,2562749,DL,WAS,@CHI,3,3,1,2,,,,,,,,,,,4,,,4.89,8,14.50,9.61
Deatrich Wise,2558000,DL,NE,@CLE,3,,1,,,1,,,,,,,,1,1,,,7.17,9,13.60,6.43
Tyquan Lewis,2560791,DL,IND,JAX,3,1,1,1,,1,,,,,,,,,1,,,4.12,10,13.40,9.28
Demarcus Lawrence,2543490,DL,DAL,@PHI,6,2,,1,,,,,,,,,,,,,,6.27,11,13.30,7.03
Efe Obada,2553310,DL,WAS,@CHI,2,2,1,1,,,,,,,,,,1,3,,,2.99,12,12.50,9.51
Patrick Jones II,2566307,DL,MIN,@MIA,2,1,2,2,,,,,,,,,,,2,,,1.55,13,12.20,10.65
Grover Stewart,2558766,DL,IND,JAX,4,1,1,1,,,,,,,,,,,1,,,4.84,14,11.60,6.76
Travis Jones,2567277,DL,BAL,@NYG,4,,1,1,,,,,,,,,,,2,,,2.38,15,11.30,8.92
Darrell Taylor,2565198,DL,SEA,ARI,2,,1,1,,1,,,,,,,,,1,,,4.53,16,10.90,6.37
DeForest Buckner,2555275,DL,IND,JAX,3,2,1,1,,,,,,,,,,,1,,,6.85,17,10.70,3.85
Quinton Jefferson,2555358,DL,SEA,ARI,3,2,1,1,,,,,,,,,,,1,,,3.40,18,10.70,7.3
Chris Jones,2556369,DL,KC,BUF,2,1,1,1,,,,,,,,,,1,1,,,5.98,19,10.70,4.72
Justin Madubuike,2563563,DL,BAL,@NYG,3,2,1,1,,,,,,,,,,,1,,,4.19,20,10.70,6.51
Kayvon Thibodeaux,2568015,DL,NYG,BAL,3,,1,,,1,,,,,,,,,,,,4.93,21,10.60,5.67
Arnold Ebiketie,2567238,DL,ATL,SF,3,1,,,,1,,,,,,,,,2,,,3.30,22,10.40,7.1
Derrick Brown,2563629,DL,CAR,@LA,3,4,0.5,,,,,,,,,,,,2,,,5.15,23,10.30,5.15
Alex Highsmith,2564982,DL,PIT,TB,1,,1,,,1,,,,,,,,1,1,,,8.39,24,10.20,1.81
Shelby Harris,2549926,DL,SEA,ARI,3,1,1,1,,,,,,,,,,,1,,,4.22,25,9.90,5.68
Calais Campbell,744,DL,BAL,@NYG,2,2,1,1,,,,,,,,,,,2,,,5.51,26,9.50,3.99
Trey Hendrickson,2557943,DL,CIN,@NO,2,1,,1,,,,,,,,,,1,2,,,5.48,27,9.20,3.72
Marquise Copeland,2562877,DL,LA,CAR,2,4,1,,,,,,,,,,,,1,,,1.29,28,9.10,7.81
Chauncey Golston,2566007,DL,DAL,@PHI,3,,1,1,,,,,,,,,,,1,,,1.57,29,9.10,7.53
Rashard Lawrence,2564922,DL,ARI,@SEA,4,1,,1,,,,,,,,,,,,,,2.45,30,9.10,6.65
Charles Omenihu,2562324,DL,SF,@ATL,2,2,1,1,,,,,,,,,,,1,,,4.39,31,9.00,4.61
Christian Wilkins,2562782,DL,MIA,MIN,3,1,,2,,,,,,,,,,,,,,7.96,32,8.90,0.94
Cameron Heyward,2508109,DL,PIT,TB,2,1,1,1,,,,,,,,,,,2,,,6.65,33,8.70,2.05
Dexter Lawrence,2562301,DL,NYG,BAL,1,,1,1,,,,,,,,,,1,2,,,6.96,34,8.70,1.74
Jay Tufele,2566172,DL,CIN,@NO,2,4,,1,,,,,,,,,,,,,,0.00,35,8.10,8.1
Frank Clark,2552629,DL,KC,BUF,3,1,,1,,,,,,,,,,,1,,,4.14,36,7.90,3.76
Daron Payne,2560834,DL,WAS,@CHI,1,2,1,1,,,,,,,,,,,2,,,7.45,37,7.80,0.35
Zach Sieler,2561129,DL,MIA,MIN,2,1,,,,1,,,,,,,,,,,,5.59,38,7.70,2.11
A'Shawn Robinson,2555265,DL,LA,CAR,3,3,,,,,,,,,,,,,,,,5.53,39,7.50,1.97
Dante Fowler Jr.,2553431,DL,DAL,@PHI,2,,1,1,,,,,,,,,,,1,,,3.27,40,7.40,4.13
Austin Johnson,2556368,DL,LAC,DEN,3,1,,1,,,,,,,,,,,,,,4.26,41,7.40,3.14
Shaq Lawson,2555252,DL,BUF,@KC,2,,1,1,,,,,,,,,,,1,,,2.49,42,7.40,4.91
Dre'Mont Jones,2562412,DL,DEN,@LAC,3,2,,,,,,,,,,,,,1,,,6.19,43,7.20,1.01
DaVon Hamilton,2564190,DL,JAX,@IND,2,4,,,,,,,,,,,,,1,,,4.73,44,7.10,2.37
John Franklin-Myers,2560731,DL,NYJ,@GB,1,1,1,1,,,,,,,,,,,2,,,3.60,45,7.00,3.4
Hassan Ridgeway,2555514,DL,SF,@ATL,3,2,,,,,,,,,,,,,,,,3.44,46,6.70,3.26
Isaac Rochell,2557860,DL,CLE,NE,3,,,1,,,,,,,,,,,,,,2.06,47,6.60,4.54
Armon Watts,2562773,DL,CHI,WAS,2,4,,,,,,,,,,,,,,,,4.24,48,6.60,2.36
Dorance Armstrong,2560959,DL,DAL,@PHI,1,1,1,1,,,,,,,,,,,1,,,5.15,49,6.50,1.35
Raekwon Davis,2564445,DL,MIA,MIN,1,1,1,1,,,,,,,,,,,1,,,3.37,50,6.50,3.13
Cameron Thomas,2568129,DL,ARI,@SEA,1,1,1,1,,,,,,,,,,,1,,,1.64,51,6.50,4.86
Javon Hargrave,2555239,DL,PHI,DAL,2,,,,,,,,,,,,,1,1,,,4.47,52,6.40,1.93
