PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Tyson Campbell,2566151,DB,JAX,@IND,7,,,,,1,,,,,,,,3,,,,9.73,1,22.90,13.17
Shaquill Griffin,2558259,DB,JAX,@IND,7,2,,2,,,,,,,,,,2,,,,7.94,2,21.50,13.56
Harrison Smith,2532948,DB,MIN,@MIA,5,1,,,1,1,,,,,,,,2,,,,11.62,3,21.30,9.68
Ryan Neal,2561381,DB,SEA,ARI,6,1,1,1,,1,,,,,,,,1,1,,,9.42,4,21.00,11.58
Kyle Dugger,2564601,DB,NE,@CLE,6,2,,,1,,,,,,,,,2,,,,8.00,5,20.30,12.3
Malik Hooker,2558060,DB,DAL,@PHI,10,3,,,,,,,,,,,,,,,,4.46,6,19.40,14.94
C.J. Gardner-Johnson,2562588,DB,PHI,DAL,3,1,,,2,,,,,,,,,2,,15,,9.99,7,18.40,8.41
Jaylinn Hawkins,2563500,DB,ATL,SF,1,3,,,1,,1,,,,,,,1,,14,,7.10,8,17.57,10.47
Derwin James,2560760,DB,LAC,DEN,6,4,1,1,,,,,,,,,,,1,,,12.12,9,17.40,5.28
Patrick Peterson,2495504,DB,MIN,@MIA,3,1,,,1,,,,,,,,,3,,6,,8.52,10,17.10,8.58
Coby Bryant,2568234,DB,SEA,ARI,5,3,,,,1,,,,,,,,1,,,,4.46,11,16.90,12.44
Julian Love,2562414,DB,NYG,BAL,3,2,,,1,,,,,,,,,2,,27,,11.20,12,16.10,4.9
Tariq Woolen,2568288,DB,SEA,ARI,5,,,,1,,1,,,,,,,1,,,,9.49,13,15.50,6.01
Martin Emerson,2567466,DB,CLE,NE,6,,,,,,,,,,,,,2,,,,4.58,14,15.20,10.62
Rayshawn Jenkins,2558182,DB,JAX,@IND,7,1,,,,,,,,,,,,1,,,,9.72,15,15.20,5.48
James Bradberry,2555175,DB,PHI,DAL,3,,,,,,,,,,,,,4,,,,6.81,16,15.10,8.29
Joshua Williams,2567814,DB,KC,BUF,6,3,,,,,,,,,,,,1,,,,7.82,17,15.10,7.28
Terrell Edmunds,2560712,DB,PIT,TB,6,4,,1,,,,,,,,,,,,,,7.56,18,14.90,7.34
Taron Johnson,2560766,DB,BUF,@KC,4,2,,,1,,,,,,,,,1,,2,,8.49,19,14.47,5.98
Donte Jackson,2560753,DB,CAR,@LA,2,,,,1,,,1,,,,,,1,,30,,9.32,20,14.40,5.08
Damarri Mathis,2567529,DB,DEN,@LAC,5,1,,,,,,,,,,,,2,,,,8.43,21,14.30,5.87
Antoine Winfield Jr.,2565261,DB,TB,@PIT,5,,1,2,,,,,,,,,,,1,,,11.26,22,14.00,2.74
Camryn Bynum,2566295,DB,MIN,@MIA,4,,,,,,1,,,,,,,2,,,15,9.56,23,13.30,3.74
Myles Hartsfield,2563644,DB,CAR,@LA,6,2,,1,,,,,,,,,,,,,,8.75,24,13.30,4.55
Kareem Jackson,496735,DB,DEN,@LAC,3,5,,1,,,,,,,,,,1,,,,9.28,25,13.10,3.82
Jaire Alexander,2560952,DB,GB,NYJ,3,,,,,,,,,,,,,3,,,,9.07,26,12.60,3.53
Andre Cisco,2566154,DB,JAX,@IND,6,3,,,,,,,,,,,,,,,,10.30,27,12.60,2.3
Grant Delpit,2563773,DB,CLE,NE,5,2,,,,,,,,,,,,1,,,,10.69,28,12.60,1.91
Sauce Gardner,2568027,DB,NYJ,@GB,3,,,,,,,,,,,,,3,,,,0.00,29,12.60,12.6
Jalen Mills,2555383,DB,NE,@CLE,3,1,,,1,,,,,,,,,1,,15,,6.86,30,12.40,5.54
Damar Hamlin,2565872,DB,BUF,@KC,7,,,,,,,,,,,,,,,,,9.12,31,11.90,2.78
Rachad Wildgoose,2565881,DB,WAS,@CHI,7,,,,,,,,,,,,,,,,,7.61,32,11.90,4.29
Dane Belton,2567988,DB,NYG,BAL,5,1,,,,,,,,,,,,1,,,,3.65,33,11.80,8.15
Kyler Gordon,2567391,DB,CHI,WAS,5,1,,,,,,,,,,,,1,,,,10.32,34,11.80,1.48
Richie Grant,2565818,DB,ATL,SF,5,1,,,,,,,,,,,,1,,,,10.74,35,11.80,1.06
Justin Simmons,2555550,DB,DEN,@LAC,5,1,,,,,,,,,,,,1,,,,8.56,36,11.80,3.24
Mike Jackson,2562434,DB,SEA,ARI,6,,,1,,,,,,,,,,,,,,7.87,37,11.70,3.83
Xavier McKinney,2564766,DB,NYG,BAL,5,4,,,,,,,,,,,,,,,,9.92,38,11.70,1.78
Adrian Amos,2552385,DB,GB,NYJ,5,2,,1,,,,,,,,,,,,,,9.38,39,11.60,2.22
L'Jarius Sneed,2564304,DB,KC,BUF,4,4,,1,,,,,,,,,,,,,,10.88,40,11.50,0.62
Eddie Jackson,2558176,DB,CHI,WAS,4,1,,,,1,,,,,,,,,,,,11.61,41,11.10,-0.51
Isaiah Oliver,2560830,DB,ATL,SF,2,1,,,1,,,,,,,,,1,,27,,2.99,42,11.10,8.11
Chuck Clark,2558248,DB,BAL,@NYG,6,,,,,,1,,,,,,,,,,-6,9.89,43,11.00,1.11
Kaiir Elam,2567331,DB,BUF,@KC,2,2,,,1,,,,,,,,,1,,,,9.68,44,11.00,1.32
Marcus Epps,2562946,DB,PHI,DAL,5,,,,,,,,,,,,,1,,,,10.11,45,11.00,0.89
Darius Slay,2540288,DB,PHI,DAL,1,1,,,1,,,,,,,,,2,,-2,,8.77,46,10.93,2.16
Marco Wilson,2566439,DB,ARI,@SEA,4,2,,,,,,,,,,,,1,,,,7.81,47,10.90,3.09
John Johnson,2558183,DB,CLE,NE,3,4,,1,,,1,,,,,,,,,,,9.35,48,10.80,1.45
Rodney McLeod,2534832,DB,IND,JAX,4,1,,2,,,,,,,,,,,,,,9.22,49,10.60,1.38
Jalen Ramsey,2555280,DB,LA,CAR,3,,1,2,,,,,,,,,,,1,,,9.54,50,10.60,1.06
Kamren Curl,2565270,DB,WAS,@CHI,5,,1,,,,,,,,,,,,,,,10.43,51,10.50,0.07
Jamel Dean,2562556,DB,TB,@PIT,6,,,,,,,,,,,,,,,,,10.39,52,10.20,-0.19
Geno Stone,2563584,DB,BAL,@NYG,6,,,,,,,,,,,,,,,,,7.02,53,10.20,3.18
Byron Murphy,2562318,DB,ARI,@SEA,4,1,,,,,,,,,,,,1,,,,8.49,54,10.10,1.61
Jalen Thompson,2563339,DB,ARI,@SEA,5,2,,,,,,,,,,,,,,,,12.10,55,10.10,-2.0
Jordan Whitehead,2560930,DB,NYJ,@GB,5,2,,,,,,,,,,,,,,,,10.49,56,10.10,-0.39
Brandon Jones,2564469,DB,MIA,MIN,3,3,,,,,,,,,,,,1,,,,11.43,57,10.00,-1.43
Budda Baker,2558009,DB,ARI,@SEA,5,1,,,,,,,,,,,,,1,,,10.12,58,9.80,-0.32
Jaquan Brisker,2567370,DB,CHI,WAS,2,3,1,1,,,,,,,,,,,1,,,10.13,59,9.80,-0.33
Talanoa Hufanga,2566529,DB,SF,@ATL,5,1,,,,,,,,,,,,,,,,10.56,60,9.30,-1.26
Keith Taylor,2565911,DB,CAR,@LA,5,1,,,,,,,,,,,,,,,,7.26,61,9.30,2.04
Jaylen Watson,2567811,DB,KC,BUF,5,1,,,,,,,,,,,,,,,,9.86,62,9.30,-0.56
Darrick Forrest,2566598,DB,WAS,@CHI,3,2,,,,,,,,,,,,1,,,,4.25,63,9.20,4.95
Justin Reid,2560851,DB,KC,BUF,3,2,,,,,,,,,,,,1,,,,9.01,64,9.20,0.19
Rodney Thomas,2567721,DB,IND,JAX,4,3,,,,,,,,,,,,,,,,3.76,65,9.20,5.44
Chidobe Awuzie,2557840,DB,CIN,@NO,1,3,,,,,,,,,,,,2,,,,10.71,66,9.10,-1.61
Dee Delaney,2561041,DB,TB,@PIT,4,1,,1,,,,,,,,,,,,,,0.41,67,9.10,8.69
Eli Apple,2555277,DB,CIN,@NO,3,3,,1,,,,,,,,,,,,,,8.22,68,9.00,0.78
Chandon Sullivan,2560887,DB,MIN,@MIA,2,2,,1,,,,,,,,,,1,,,,6.50,69,9.00,2.5
Michael Carter II,2565717,DB,NYJ,@GB,5,,,,,,,,,,,,,,,,,5.37,70,8.50,3.13
Kendall Fuller,2555349,DB,WAS,@CHI,5,,,,,,,,,,,,,,,,,9.49,71,8.50,-0.99
Tre Norwood,2566463,DB,PIT,TB,5,,,,,,,,,,,,,,,,,8.19,72,8.50,0.31
Nick Scott,2562905,DB,LA,CAR,1,1,,,1,,,,,,,,,1,,,,9.78,73,8.50,-1.28
Carlton Davis,2561039,DB,TB,@PIT,3,1,,,,,,,,,,,,1,,,,8.68,74,8.40,-0.28
Adoree' Jackson,2558065,DB,NYG,BAL,3,1,,,,,,,,,,,,1,,,,9.54,75,8.40,-1.14
Donovan Wilson,2562604,DB,DAL,@PHI,2,3,1,,,,,,,,,,,,1,,,10.31,76,8.30,-2.01
Paulson Adebo,2566346,DB,NO,CIN,3,,,,,,,,,,,,,1,,,,10.59,77,7.60,-2.99
Anthony Brown,2555531,DB,DAL,@PHI,3,,,,,,,,,,,,,1,,,,9.96,78,7.60,-2.36
C.J. Henderson,2564199,DB,CAR,@LA,4,1,,,,,,,,,,,,,,,,8.85,79,7.60,-1.25
Xavien Howard,2555539,DB,MIA,MIN,3,,,,,,,,,,,,,1,,,,7.60,80,7.60,0.0
Darnell Savage,2562724,DB,GB,NYJ,3,,,,,,,,,,,,,1,,,,7.51,81,7.60,0.09
K'Waun Williams,2550654,DB,DEN,@LAC,4,1,,,,,,,,,,,,,,,,8.24,82,7.60,-0.64
Darren Hall,2565821,DB,ATL,SF,1,1,,,,,,,,,,,,2,,,,2.83,83,7.50,4.67
Adrian Phillips,2550842,DB,NE,@CLE,2,2,,,,,,,,,,,,1,,,,9.16,84,7.50,-1.66
A.J. Terrell,2563527,DB,ATL,SF,2,2,,,,,1,,,,,,,1,,,21,10.22,85,7.20,-3.02
Lamarcus Joyner,2543492,DB,NYJ,@GB,3,1,,,,,1,,,,,,,,,,,9.64,86,6.90,-2.74
Marcus Maye,2557995,DB,NO,CIN,4,,,,,,,,,,,,,,,,,9.96,87,6.80,-3.16
Cameron Dantzler,2564526,DB,MIN,@MIA,3,2,,,,,,,,,,,,,,,,10.71,88,6.70,-4.01
Jaylon Johnson,2563701,DB,CHI,WAS,2,1,,,,,,,,,,,,1,,,,7.35,89,6.70,-0.65
Derion Kendrick,2567841,DB,LA,CAR,2,1,,,,,,,,,,,,1,,,,10.09,90,6.70,-3.39
Bobby McCain,2552434,DB,WAS,@CHI,2,1,,,,,,,,,,,,1,,,,8.61,91,6.70,-1.91
Bryce Callahan,2553500,DB,LAC,DEN,3,,,1,,,,,,,,,,,,,,4.51,92,6.60,2.09
Jevon Holland,2566283,DB,MIA,MIN,5,,,,,,,,,,,,,,,,,9.94,93,6.50,-3.44
Tre Flowers,2560728,DB,CIN,@NO,3,1,,,,,,,,,,,,,,,,1.93,94,5.90,3.97
Mike Hilton,2556559,DB,CIN,@NO,3,1,,,,,,,,,,,,,,,,9.45,95,5.90,-3.55
Dane Jackson,2563614,DB,BUF,@KC,2,,,,,,,,,,,,,1,,,,9.06,96,5.90,-3.16
Jack Jones,2567940,DB,NE,@CLE,2,,,,,,,,,,,,,1,,,,9.34,97,5.90,-3.44
Keanu Neal,2555543,DB,TB,@PIT,3,1,,,,,,,,,,,,,,,,8.69,98,5.90,-2.79
Greg Newsome II,2565980,DB,CLE,NE,3,1,,,,,,,,,,,,,,,,7.69,99,5.90,-1.79
Jordan Poyer,2539290,DB,BUF,@KC,3,1,,,,,,,,,,,,,,,,10.27,100,5.90,-4.37
Kindle Vildor,2563713,DB,CHI,WAS,2,,,,,,,,,,,,,1,,,,8.49,101,5.90,-2.59
Myles Bryant,2564592,DB,NE,@CLE,1,2,,,,,,,,,,,,1,,,,8.63,102,5.80,-2.83
Jayron Kearse,2555156,DB,DAL,@PHI,2,3,,,,,,,,,,,,,,,,9.59,103,5.80,-3.79
Juan Thornhill,2562761,DB,KC,BUF,2,2,,,,,,,,,,,,,1,,,7.67,104,5.50,-2.17
D.J. Reed,2560850,DB,NYJ,@GB,3,,,,,,,,,,,,,,,,,10.09,105,5.10,-4.99
Eric Stokes,2566097,DB,GB,NYJ,3,,,,,,,,,,,,,,,,,8.42,106,5.10,-3.32
Damarion Williams,2567316,DB,BAL,@NYG,3,,,,,,,,,,,,,,,,,4.84,107,5.10,0.26
Juston Burris,2555313,DB,CAR,@LA,2,2,,,,,,,,,,,,,,,,1.37,108,5.00,3.63
Michael Davis,2559164,DB,LAC,DEN,1,1,,,,,,,,,,,,1,,,,1.04,109,5.00,3.96
Quandre Diggs,2552262,DB,SEA,ARI,2,2,,,,,,,,,,,,,,,,9.15,110,5.00,-4.15
Noah Igbinoghene,2564457,DB,MIA,MIN,,,,,,,,,,,,,,2,,,,2.69,111,5.00,2.31
K'Von Wallace,2564871,DB,PHI,DAL,2,2,,,,,,,,,,,,,,,,1.25,112,5.00,3.75
Samuel Womack,2568219,DB,SF,@ATL,2,2,,,,,,,,,,,,,,,,2.20,113,5.00,2.8
Taylor Rapp,2562707,DB,LA,CAR,1,4,,,,,,,,,,,,,,,,8.17,114,4.90,-3.27
Vonn Bell,2555530,DB,CIN,@NO,2,1,,,,,,,,,,,,,,,,10.70,115,4.20,-6.5
Brandin Echols,2565726,DB,NYJ,@GB,1,,,,,,,,,,,,,1,,,,1.22,116,4.20,2.98
