PlayerName,PlayerId,Pos,Team,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Emmanuel Sanders,497322,WR,BUF,28,1,,53,1,71,868,4,,,,1,11.76,4,71,75,71,98,72,11,8,5,21,160.72
Chris Godwin,2558105,WR,TB,,,,,,59,842,7,,,1,4,18.27,,59,59,59,95,62,16,6,6,22,159.20
Larry Fitzgerald,2506106,WR,FA,32,1,,,,69,734,6,,,1,,,,,,,,,,,,23,156.28
Corey Davis,2557848,WR,NYJ,,,,55,,65,891,4,,,,1,14.09,6,65,71,65,112,58,15,6,8,24,154.30
Sterling Shepard,2555295,WR,NYG,,,,33,,66,872,4,,,1,1,16.93,3,66,69,66,107,62,19,9,8,25,150.90
Alshon Jeffery,2533039,WR,FA,,,,,,65,843,6,,,,1,,,,,,,,,,,26,150.80
Mohamed Sanu,2533040,WR,SF,5,1,,44,,66,838,4,,,1,2,20.45,7,66,73,66,94,70,6,4,4,27,150.10
Golden Tate,497326,WR,FA,,,,34,,74,795,4,,,1,3,,,,,,,,,,,28,145.30
Zay Jones,2557863,WR,LV,,,,,,56,652,7,,,1,1,15.48,1,56,57,56,102,55,17,7,5,29,138.60
Robby Anderson,2556462,WR,CAR,,,,-8,,50,752,6,,,,2,15.98,2,50,52,50,94,53,9,4,3,30,138.20
D.J. Moore,2560813,WR,CAR,,,,172,,55,788,2,,,,4,15.98,13,55,68,55,82,67,8,8,5,31,137.00
DeSean Jackson,1581,WR,LV,,,,29,1,41,774,4,,,,,15.48,6,41,47,41,74,55,5,2,1,32,135.90
Nelson Agholor,2552600,WR,NE,15,,,32,,64,736,4,,,,1,11.08,3,64,67,64,97,66,12,10,7,33,134.80
Curtis Samuel,2558066,WR,WAS,,,,84,2,39,494,5,,,,1,14.29,8,39,47,39,65,60,9,5,3,34,130.90
Allen Robinson,2543509,WR,CHI,,,,9,,55,754,4,,,,1,18.14,1,55,56,55,94,59,12,5,6,35,127.50
John Brown,2543847,WR,JAX,,,,4,,42,715,5,,,,,10.36,3,42,45,42,97,43,15,5,6,36,124.60
A.J. Green,2495450,WR,ARI,,,,,,46,694,6,,,,2,,,,,,,,,,,37,124.40
Cole Beasley,2535698,WR,BUF,,,,,,65,672,3,,,,,11.76,,65,65,65,87,75,10,6,5,38,117.70
Cooper Kupp,2557898,WR,LA,,,,25,,40,566,6,,,,,,,,,,,,,,,39,115.10
Donte Moncrief,2543614,WR,FA,,,,,,48,668,3,,,,1,,,,,,,,,,,40,108.50
Willie Snead,2550256,WR,CAR,,,,13,,62,651,1,,,,,15.98,1,62,63,62,95,65,7,5,1,41,108.50
Anthony Miller,2560810,WR,PIT,8,,,26,,33,423,7,,,,1,14.06,6,33,39,33,54,61,11,10,7,42,106.82
Marvin Jones,2532884,WR,JAX,,,,,,35,508,5,,,,,10.36,,35,35,35,62,56,11,5,4,43,100.00
Rashard Higgins,2555468,WR,CLE,,,,,,39,572,4,,,,2,13.50,,39,39,39,53,74,4,4,,44,97.70
Danny Amendola,2649,WR,HOU,28,1,,-2,,59,575,1,,,,2,12.44,1,59,60,59,79,75,2,,2,45,95.62
Marquez Valdes-Scantling,2560907,WR,GB,,,,29,,38,581,2,,,,,13.58,2,38,40,38,73,52,8,2,2,46,95.40
Sammy Watkins,2543457,WR,BAL,,,,52,,40,519,3,,,,1,13.86,5,40,45,40,55,73,10,7,5,47,94.80
Kendrick Bourne,2558914,WR,NE,,,,,,42,487,4,,,,1,11.08,,42,42,42,67,63,12,9,5,48,94.40
Robert Foster,2560729,WR,DAL,,,,,,27,541,3,,,,,17.38,,27,27,27,44,61,4,3,1,49,90.70
Josh Reynolds,2558194,WR,DET,,,,8,,29,402,5,,,,,13.12,2,29,31,29,53,55,14,8,4,50,90.60
Tre'Quan Smith,2560878,WR,NO,,,,,,28,427,5,,,,,20.61,,28,28,28,44,64,10,4,4,51,88.40
Dante Pettis,2560836,WR,NYG,,,,-2,,27,467,5,,,,2,16.93,1,27,28,27,45,60,5,3,1,52,87.00
David Moore,2558856,WR,FA,,,,5,,26,445,5,,,,2,,,,,,,,,,,53,85.00
Michael Gallup,2560735,WR,DAL,,,,,,33,507,2,,,1,,17.38,,33,33,33,68,49,8,3,3,54,81.20
Chris Conley,2552652,WR,HOU,,,,,,32,334,5,,,,2,12.44,,32,32,32,52,62,10,7,6,55,78.13
Keelan Cole,2559153,WR,NYJ,,,,,,38,491,1,,,,2,14.09,,38,38,38,70,54,7,3,,56,70.10
Jamison Crowder,2552415,WR,NYJ,,,,30,,29,388,2,,,,,14.09,4,29,33,29,49,59,4,4,1,57,68.30
Demarcus Robinson,2555478,WR,KC,,,,,,22,288,4,,,,,,,,,,,,,,,58,65.50
Jakeem Grant,2556190,WR,CHI,,,,5,,21,268,2,2,,,,18.14,1,21,22,21,34,62,2,1,,59,63.50
Tim Patrick,2558985,WR,DEN,,,,17,,23,315,1,,,,2,13.26,3,23,26,23,41,56,1,,1,60,58.50
Zach Pascal,2558877,WR,IND,,,,10,,27,268,2,,,,,12.29,2,27,29,27,46,59,8,6,2,61,58.40
Breshad Perriman,2552597,WR,TB,,,,2,,16,340,2,,,,,18.27,4,16,20,16,25,64,1,,,62,55.90
Laquon Treadwell,2555214,WR,JAX,,,,,,35,302,1,,,,,10.36,,35,35,35,53,66,4,3,2,63,55.40
DaeSean Hamilton,2561002,WR,DEN,,,,,,30,243,2,,,,,13.26,,30,30,30,46,65,3,2,2,64,53.80
DeVante Parker,2552409,WR,MIA,,,,,,24,309,1,,,,,9.05,,24,24,24,47,51,5,2,2,65,48.90
Keke Coutee,2561029,WR,IND,,,,,,28,287,1,,,,,12.29,3,28,31,28,41,68,5,4,3,66,48.70
Isaiah McKenzie,2558129,WR,BUF,,,,66,2,18,179,,,,,2,11.76,10,18,28,18,30,60,1,5,1,67,44.20
Equanimeous St. Brown,2560883,WR,GB,,,,5,,21,328,,,,,,13.58,1,21,22,21,36,58,1,,,68,43.80
Chris Moore,2555209,WR,HOU,,,,17,,19,196,1,,,,,12.44,5,19,24,19,25,76,1,1,1,69,42.70
Trent Sherfield,2561272,WR,SF,,,,,,19,210,1,,,,,20.45,,19,19,19,28,68,1,1,1,70,38.20
James Washington,2560920,WR,PIT,,,,,,16,217,1,,,,,14.06,,16,16,16,38,42,3,1,,71,37.40
Tavon Austin,2539336,WR,JAX,,,,55,,8,140,2,,,,,10.36,6,8,14,8,13,62,1,1,1,72,35.50
Alex Erickson,2556519,WR,CAR,,,,22,,20,167,,,,,1,15.98,3,20,23,20,29,69,3,2,1,73,33.70
D.J. Chark,2561018,WR,JAX,,,,,,14,174,,,,,1,10.36,,14,14,14,32,44,3,,1,74,32.13
Marvin Hall,2557034,WR,ATL,,,,,,10,149,1,,,,,19.54,2,10,12,10,19,53,2,1,1,75,30.90
Richie James,2560761,WR,SF,,,,,,9,130,1,1,,,2,20.45,,9,9,9,14,64,3,2,2,76,29.90
Andre Roberts,497320,WR,LAC,,,,20,,10,79,1,2,,,3,12.34,2,10,12,10,18,56,4,3,,77,29.60
DeAndre Carter,2553502,WR,WAS,,,,7,,22,216,,,,,5,14.29,1,22,23,22,25,88,2,1,1,78,24.30
Damion Ratley,2561054,WR,FA,,,,,,13,144,,,,,,,,,,,,,,,,79,20.90
Russell Gage,2561061,WR,ATL,,,,,,6,63,,,,,,19.54,,6,6,6,10,60,1,,,80,20.30
Brandon Powell,2561261,WR,LA,,,,4,,11,129,,,,,,,,,,,,,,,,81,18.80
Jamal Agnew,2558821,WR,JAX,,,,17,,,,,,,,1,10.36,1,,1,,,,,,,82,17.60
Vyncint Smith,2561427,WR,NYJ,,,,,,5,91,1,,,,,14.09,,5,5,5,10,50,2,,2,83,17.60
Noah Brown,2558091,WR,DAL,,,,,,5,54,,,,,,17.38,,5,5,5,8,63,2,,2,84,16.40
Matthew Slater,4487,WR,NE,,,,,,,,,,,,,11.08,,,,,,,,,,85,15.10
Cameron Batson,2561521,WR,TEN,,,,1,,8,82,,,,,1,13.21,1,8,9,8,11,73,,,,86,13.00
Justin Watson,2560051,WR,TB,,,,,,1,5,,,,,,18.27,,1,1,1,3,33,,,,87,11.20
Marcus Kemp,2559076,WR,KC,,,,,,1,7,,,,,,,,,,,,,,,,88,10.50
KhaDarel Hodge,2561653,WR,DET,,,,,,2,17,,,,,,13.12,,2,2,2,3,67,1,1,1,89,10.30
Chad Beebe,2561482,WR,MIN,,,,,,4,39,,,,,,16.28,,4,4,4,4,100,,,,90,7.60
Javon Wims,2560939,WR,LV,,,,,,4,32,,,,,,15.48,,4,4,4,5,80,1,1,,91,5.20
Brandon Zylstra,2560243,WR,CAR,,,,,,1,23,,,,,,15.98,,1,1,1,2,50,,,,92,4.50
River Cracraft,2559485,WR,SF,,,,,,1,44,,,,,1,20.45,,1,1,1,2,50,,,,93,3.70
Malik Turner,2561671,WR,DAL,,,,,,2,20,,,,,,17.38,,2,2,2,3,67,,,,94,3.00
Ray-Ray McCloud,2560801,WR,PIT,,,,4,,5,36,,,,,2,14.06,2,5,7,5,6,83,,,,95,2.50
Damiere Byrd,2553499,WR,CHI,,,,,,1,8,,,,,,18.14,,1,1,1,2,50,,,,96,2.10
Allen Lazard,2560787,WR,GB,,,,,,1,7,,,,,,13.58,,1,1,1,1,100,,,,97,1.20
Rodney Adams,2558047,WR,CHI,,,,,,,,,,,,,18.14,,,,,,,,,,98,0.00
Quincy Adeboyejo,2558906,WR,FA,,,,,,,,,,,,,,,,,,,,,,,99,0.00
Brandon Aiyuk,2565093,WR,SF,,,,,,,,,,,,,20.45,,,,,,,,,,100,0.00
Landen Akers,2566193,WR,LA,,,,,,,,,,,,,,,,,,,,,,,101,0.00
Keenan Allen,2540154,WR,LAC,,,,,,,,,,,,,12.34,,,,,,,,,,102,0.00
Geronimo Allison,2556460,WR,DET,,,,,,,,,,,,,13.12,,,,,,,,,,103,0.00
J.J. Arcega-Whiteside,2562466,WR,PHI,,,,,,,,,,,,,15.05,,,,,,,,,,104,0.00
Marcell Ateman,2560961,WR,FA,,,,,,,,,,,,,,,,,,,,,,,105,0.00
Tutu Atwell,2566196,WR,LA,,,,,,,,,,,,,,,,,,,,,,,106,0.00
Andre Baccellia,2564250,WR,ARI,,,,,,,,,,,,,,,,,,,,,,,107,0.00
Alex Bachman,2563301,WR,NYG,,,,,,,,,,,,,16.93,,,,,,,,,,108,0.00
Manasseh Bailey,2564817,WR,FA,,,,,,,,,,,,,,,,,,,,,,,109,0.00
Kawaan Baker,2566349,WR,NO,,,,,,,,,,,,,20.61,,,,,,,,,,110,0.00
Rashod Bateman,2565836,WR,BAL,,,,,,,,,,,,,13.86,,,,,,,,,,111,0.00
Omar Bayless,2563623,WR,FA,,,,,,,,,,,,,,,,,,,,,,,112,0.00
Odell Beckham Jr.,2543496,WR,LA,,,,,,,,,,,,,,,,,,,,,,,113,0.00
Reggie Begelton,2563446,WR,FA,,,,,,,,,,,,,,,,,,,,,,,114,0.00
Travis Benjamin,2532790,WR,SF,,,,,,,,,,,,,20.45,,,,,,,,,,115,0.00
Trinity Benson,2563035,WR,DET,,,,,,,,,,,,,13.12,,,,,,,,,,116,0.00
Braxton Berrios,2560975,WR,NYJ,,,,,,,,,,,,,14.09,,,,,,,,,,117,0.00
Tarik Black,2565594,WR,IND,,,,,,,,,,,,,12.29,,,,,,,,,,118,0.00
Justin Blackmon,2533038,WR,FA,,,,,,,,,,,,,,,,,,,,,,,119,0.00
Chris Blair,2565588,WR,GB,,,,,,,,,,,,,13.58,,,,,,,,,,120,0.00
Christian Blake,2561443,WR,ATL,,,,,,,,,,,,,19.54,,,,,,,,,,121,0.00
C.J. Board,2558911,WR,NYG,,,,,,,,,,,,,16.93,,,,,,,,,,122,0.00
Victor Bolden,2558912,WR,FA,,,,,,,,,,,,,,,,,,,,,,,123,0.00
Lynn Bowden,2564412,WR,MIA,,,,,,,,,,,,,9.05,,,,,,,,,,124,0.00
Miles Boykin,2562631,WR,BAL,,,,,,,,,,,,,13.86,,,,,,,,,,125,0.00
Ja'Marcus Bradley,2563761,WR,CLE,,,,,,,,,,,,,13.50,,,,,,,,,,126,0.00
A.J. Brown,2562238,WR,TEN,,,,,,,,,,,,,13.21,,,,,,,,,,127,0.00
Dyami Brown,2566586,WR,WAS,,,,,,,,,,,,,14.29,,,,,,,,,,128,0.00
Fred Brown,2559396,WR,FA,,,,,,,,,,,,,,,,,,,,,,,129,0.00
Marquise Brown,2562379,WR,BAL,,,,,,,,,,,,,13.86,,,,,,,,,,130,0.00
Tony Brown,2563764,WR,FA,,,,,,,,,,,,,,,,,,,,,,,131,0.00
Dez Bryant,497278,WR,FA,,,,,,,,,,,,,,,,,,,,,,,132,0.00
Ventell Bryant,2563267,WR,FA,,,,,,,,,,,,,,,,,,,,,,,133,0.00
Rico Bussey,2565780,WR,PIT,,,,,,,,,,,,,14.06,,,,,,,,,,134,0.00
Hakeem Butler,2562491,WR,FA,,,,,,,,,,,,,,,,,,,,,,,135,0.00
Lawrence Cager,2565492,WR,CLE,,,,,,,,,,,,,13.50,,,,,,,,,,136,0.00
Deon Cain,2560987,WR,PHI,,,,,,,,,,,,,15.05,,,,,,,,,,137,0.00
Antonio Callaway,2560988,WR,FA,,,,,,,,,,,,,,,,,,,,,,,138,0.00
Marquez Callaway,2565310,WR,NO,,,,,,,,,,,,,20.61,,,,,,,,,,139,0.00
Jalen Camp,2566148,WR,HOU,,,,,,,,,,,,,12.44,,,,,,,,,,140,0.00
Parris Campbell,2562495,WR,IND,,,,,,,,,,,,,12.29,,,,,,,,,,141,0.00
Dylan Cantrell,2560990,WR,WAS,,,,,,,,,,,,,14.29,,,,,,,,,,142,0.00
Quintez Cephus,2563926,WR,DET,,,,,,,,,,,,,13.12,,,,,,,,,,143,0.00
Ja'Marr Chase,2565941,WR,CIN,,,,,,,,,,,,,12.29,,,,,,,,,,144,0.00
Dan Chisena,2564514,WR,MIN,,,,,,,,,,,,,16.28,,,,,,,,,,145,0.00
Chase Claypool,2564970,WR,PIT,,,,,,,,,,,,,14.06,,,,,,,,,,146,0.00
Tyrie Cleveland,2563881,WR,DEN,,,,,,,,,,,,,13.26,,,,,,,,,,147,0.00
Randall Cobb,2495448,WR,GB,,,,,,,,,,,,,13.58,,,,,,,,,,148,0.00
Matt Cole,2564442,WR,CAR,,,,,,,,,,,,,15.98,,,,,,,,,,149,0.00
Nico Collins,2566127,WR,HOU,,,,,,,,,,,,,12.44,,,,,,,,,,150,0.00
Isaiah Coulter,2564067,WR,CHI,,,,,,,,,,,,,18.14,,,,,,,,,,151,0.00
Frank Darby,2565812,WR,ATL,,,,,,,,,,,,,19.54,,,,,,,,,,152,0.00
Jaelon Darden,2566562,WR,TB,,,,,,,,,,,,,18.27,,,,,,,,,,153,0.00
Gabriel Davis,2563602,WR,BUF,,,,,,,,,,,,,11.76,,,,,,,,,,154,0.00
Quartney Davis,2564529,WR,IND,,,,,,,,,,,,,12.29,,,,,,,,,,155,0.00
Rashard Davis,2559461,WR,FA,,,,,,,,,,,,,,,,,,,,,,,156,0.00
Reggie Davis,2559324,WR,FA,,,,,,,,,,,,,,,,,,,,,,,157,0.00
Gehrig Dieter,2559066,WR,KC,,,,,,,,,,,,,,,,,,,,,,,158,0.00
Derrick Dillon,2564730,WR,FA,,,,,,,,,,,,,,,,,,,,,,,159,0.00
Phillip Dorsett,2552424,WR,SEA,,,,,,,,,,,,,18.30,,,,,,,,,,160,0.00
Keelan Doss,2562393,WR,NYJ,,,,,,,,,,,,,14.09,,,,,,,,,,161,0.00
Ashton Dulin,2562646,WR,IND,,,,,,,,,,,,,12.29,,,,,,,,,,162,0.00
Devin Duvernay,2563551,WR,BAL,,,,,,,,,,,,,13.86,,,,,,,,,,163,0.00
Bryan Edwards,2564418,WR,LV,,,,,,,,,,,,,15.48,,,,,,,,,,164,0.00
D'Wayne Eskridge,2566553,WR,SEA,,,,,,,,,,,,,18.30,,,,,,,,,,165,0.00
Simi Fehoko,2566004,WR,DAL,,,,,,,,,,,,,17.38,,,,,,,,,,166,0.00
Maurice Ffrench,2564277,WR,LAC,,,,,,,,,,,,,12.34,,,,,,,,,,167,0.00
Chris Finke,2565099,WR,FA,,,,,,,,,,,,,,,,,,,,,,,168,0.00
Dez Fitzpatrick,2566109,WR,TEN,,,,,,,,,,,,,13.21,,,,,,,,,,169,0.00
Isaiah Ford,2558071,WR,MIA,,,,,,,,,,,,,9.05,,,,,1,,1,,,170,0.00
Daurice Fountain,2559921,WR,KC,,,,,,,,,,,,,,,,,,,,,,,171,0.00
John Franklin,2561197,WR,FA,,,,,,,,,,,,,,,,,,,,,,,172,0.00
Travis Fulgham,2562653,WR,MIA,,,,,,,,,,,,,9.05,,,,,,,,,,173,0.00
Aaron Fuller,2565150,WR,SEA,,,,,,,,,,,,,18.30,,,,,,,,,,174,0.00
Will Fuller,2555346,WR,MIA,,,,,,,,,,,,,9.05,,,,,,,,,,175,0.00
Devin Funchess,2552458,WR,FA,,,,,,,,,,,,,,,,,,,,,,,176,0.00
Rico Gafford,2561331,WR,DEN,,,,,,,,,,,,,13.26,,,,,,,,,,177,0.00
Antonio Gandy-Golden,2565273,WR,WAS,,,,,,,,,,,,,14.29,,,,,,,,,,178,0.00
Tanner Gentry,2559176,WR,BUF,,,,,,,,,,,,,11.76,,,,,,,,,,179,0.00
Terry Godwin,2562594,WR,JAX,,,,,,,,,,,,,10.36,,,,,,,,,,180,0.00
Marquise Goodwin,2539964,WR,CHI,,,,,,,,,,,,,18.14,,,,,,,,,,181,0.00
Josh Gordon,2537931,WR,KC,,,,,,,,,,,,,,,,,,,,,,,182,0.00
Cyril Grayson,2558808,WR,TB,,,,,,,,,,,,,18.27,,,,,,,,,,183,0.00
Juwan Green,2563494,WR,FA,,,,,,,,,,,,,,,,,,,,,,,184,0.00
Stephen Guidry,2565298,WR,FA,,,,,,,,,,,,,,,,,,,,,,,185,0.00
Jalen Guyton,2562844,WR,LAC,,,,,,,,,,,,,12.34,,,,,,,,,,186,0.00
K.J. Hamler,2563890,WR,DEN,,,,,,,,,,,,,13.26,,,,,,,,,,187,0.00
Josh Hammond,2564193,WR,JAX,,,,,,,,,,,,,10.36,,,,,,,,,,188,0.00
Chad Hansen,2558069,WR,FA,,,,,,,,,,,,,,,,,,,,,,,189,0.00
Mecole Hardman,2562580,WR,KC,,,,,,,,,,,,,,,,,,,,,,,190,0.00
Kelvin Harmon,2562577,WR,WAS,,,,,,,,,,,,,14.29,,,,,,,,,,191,0.00
De'Michael Harris,2564124,WR,IND,,,,,,,,,,,,,12.29,,,,,,,,,,192,0.00
Deonte Harris,2563155,WR,NO,,,,,,,,,,,,,20.61,,,,,,,,,,193,0.00
N'Keal Harry,2562659,WR,NE,,,,,,,,,,,,,11.08,,,,,,,,,,194,0.00
Penny Hart,2562804,WR,SEA,,,,,,,,,,,,,18.30,,,,,,,,,,195,0.00
Jeremiah Haydel,2566223,WR,FA,,,,,,,,,,,,,,,,,,,,,,,196,0.00
Tee Higgins,2563731,WR,CIN,,,,,,,,,,,,,12.29,,,,,,,,,,197,0.00
John Hightower,2564829,WR,PHI,,,,,,,,,,,,,15.05,,,,,,,,,,198,0.00
K.J. Hill,2565048,WR,LAC,,,,,,,,,,,,,12.34,,,,,,,,,,199,0.00
Kendall Hinton,2563893,WR,DEN,,,,,,,,,,,,,13.26,,,,,,,,,,200,0.00
Isaiah Hodgins,2563611,WR,BUF,,,,,,,,,,,,,11.76,,,,,,,,,,201,0.00
Chris Hogan,2530515,WR,FA,,,,,,,,,,,,,,,,,,,,,,,202,0.00
Krishawn Hogan,2559286,WR,FA,,,,,,,,,,,,,,,,,,,,,,,203,0.00
Alexander Hollins,2562989,WR,FA,,,,,,,,,,,,,,,,,,,,,,,204,0.00
Mack Hollins,2558262,WR,MIA,,,,,,,,,,,,,9.05,,,,,,,,,,205,0.00
Cody Hollister,2558955,WR,TEN,,,,,,,,,,,,,13.21,,,,,,,,,,206,0.00
Lil'Jordan Humphrey,2562668,WR,NO,,,,,,,,,,,,,20.61,,,,,,,,,,207,0.00
Adam Humphries,2553895,WR,WAS,,,,,,,,,,,,,14.29,,,,,,,,,,208,0.00
Jalen Hurd,2562287,WR,FA,,,,,,,,,,,,,,,,,,,,,,,209,0.00
Allen Hurns,2550353,WR,MIA,,,,,,,,,,,,,9.05,,,,,,,,,,210,0.00
John Hurst,2565222,WR,FA,,,,,,,,,,,,,,,,,,,,,,,211,0.00
Ishmael Hyman,2562953,WR,FA,,,,,,,,,,,,,,,,,,,,,,,212,0.00
Josh Imatorbhebhe,2565621,WR,FA,,,,,,,,,,,,,,,,,,,,,,,213,0.00
Trenton Irwin,2562900,WR,CIN,,,,,,,,,,,,,12.29,,,,,,,,,,214,0.00
Andy Isabella,2562669,WR,ARI,,,,,,,,,,,,,,,,,,,,,,,215,0.00
Thomas Ives,2563076,WR,FA,,,,,,,,,,,,,,,,,,,,,,,216,0.00
Trishton Jackson,2564355,WR,MIN,,,,,,,,,,,,,16.28,,,,,,,,,,217,0.00
Justin Jefferson,2564556,WR,MIN,,,,,,,,,,,,,16.28,,,,,,,,,,218,0.00
Van Jefferson,2564358,WR,LA,,,,,,,,,,,,,,,,,,,,,,,219,0.00
Gary Jennings,2562292,WR,FA,,,,,,,,,,,,,,,,,,,,,,,220,0.00
Jauan Jennings,2565114,WR,SF,,,,,,,,,,,,,20.45,,,,,,,,,,221,0.00
Jerry Jeudy,2563896,WR,DEN,,,,,,,,,,,,,13.26,,,,,,,,,,222,0.00
Anthony Johnson,2562297,WR,FA,,,,,,,,,,,,,,,,,,,,,,,223,0.00
Bisi Johnson,2562465,WR,MIN,,,,,,,,,,,,,16.28,,,,,,,,,,224,0.00
Cade Johnson,2567115,WR,SEA,,,,,,,,,,,,,18.30,,,,,,,,,,225,0.00
Collin Johnson,2564202,WR,NYG,,,,,,,,,,,,,16.93,,,,,,,,,,226,0.00
Diontae Johnson,2562674,WR,PIT,,,,,,,,,,,,,14.06,,,,,,,,,,227,0.00
Johnathon Johnson,2565313,WR,FA,,,,,,,,,,,,,,,,,,,,,,,228,0.00
Jon'Vea Johnson,2562839,WR,FA,,,,,,,,,,,,,,,,,,,,,,,229,0.00
KeeSean Johnson,2562677,WR,PHI,,,,,,,,,,,,,15.05,,,,,,,,,,230,0.00
Marcus Johnson,2556855,WR,TEN,,,,,,,,,,,,,13.21,,,,,,,,,,231,0.00
Tyler Johnson,2565225,WR,TB,,,,,,,,,,,,,18.27,,,,,,,,,,232,0.00
Tyron Johnson,2562932,WR,LV,,,,,,,,,,,,,15.48,,,,,,,,,,233,0.00
Tim Jones,2565624,WR,JAX,,,,,,,,,,,,,10.36,,,,,,,,,,234,0.00
Travis Jonsen,2565228,WR,FA,,,,,,,,,,,,,,,,,,,,,,,235,0.00
Tom Kennedy,2563319,WR,DET,,,,,,,,,,,,,13.12,,,,,,,,,,236,0.00
Darvin Kidsy,2561359,WR,FA,,,,,,,,,,,,,,,,,,,,,,,237,0.00
Mason Kinsey,2565459,WR,TEN,,,,,,,,,,,,,13.21,,,,,,,,,,238,0.00
Christian Kirk,2560781,WR,ARI,,,,,,,,,,,,,,,,,,,,,,,239,0.00
Keith Kirkwood,2561224,WR,CAR,,,,,,,,,,,,,15.98,,,,,,,,,,240,0.00
J.J. Koski,2564367,WR,LA,,,,,,,,,,,,,,,,,,,,,,,241,0.00
Jake Kumerow,2553548,WR,BUF,,,,,,,,,,,,,11.76,,,,,,,,,,242,0.00
CeeDee Lamb,2563848,WR,DAL,,,,,,,,,,,,,17.38,,,,,,,,,,243,0.00
Jake Lampman,2556882,WR,FA,,,,,,,,,,,,,,,,,,,,,,,244,0.00
Kai Locksley,2565675,WR,FA,,,,,,,,,,,,,,,,,,,,,,,245,0.00
Austin Mack,2564760,WR,FA,,,,,,,,,,,,,,,,,,,,,,,246,0.00
Josh Malone,2558127,WR,FA,,,,,,,,,,,,,,,,,,,,,,,247,0.00
Terrace Marshall Jr.,2565902,WR,CAR,,,,,,,,,,,,,15.98,,,,,,,,,,248,0.00
Jalen McCleskey,2563515,WR,FA,,,,,,,,,,,,,,,,,,,,,,,249,0.00
Isaiah McKoy,2565786,WR,FA,,,,,,,,,,,,,,,,,,,,,,,250,0.00
Terry McLaurin,2562489,WR,WAS,,,,,,,,,,,,,14.29,,,,,,,,,,251,0.00
Racey McMath,2566112,WR,TEN,,,,,,,,,,,,,13.21,,,,,,,,,,252,0.00
Kirk Merritt,2564481,WR,MIA,,,,,,,,,,,,,9.05,,,,,,,,,,253,0.00
DK Metcalf,2562685,WR,SEA,,,,,,,,,,,,,18.30,,,,,,,,,,254,0.00
