PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Myles Adams,2563620,DL,DET,@LAR,,,,,,,,,,,,,,,,,,0.00,209,1,0.00,0.0
Adetomiwa Adebawore,2569843,DL,IND,@SEA,0.12,0.24,0.09,,,0.06,,,,,,,,,0.18,,,0.80,175,2,0.00,-0.8
McTelvin Agim,2563872,DL,FA,Bye,,,,,,,,,,,,,,,,,,,210,3,0.00,
Tommy Akingbesote,2574066,DL,BUF,@NE,,,,,,,,,,,,,,,,,,0.00,211,4,0.00,0.0
Darius Alexander,2574412,DL,NYG,WAS,0.18,0.24,0.06,0.12,,,,,,,,,,,,,,0.71,185,5,0.00,-0.71
Deslin Alexandre,2570593,DL,FA,Bye,,,,,,,,,,,,,,,,,,,212,6,0.00,
Jaylon Allen,2573076,DL,FA,Bye,,,,,,,,,,,,,,,,,,,213,7,0.00,
Jonathan Allen,2557844,DL,MIN,@DAL,1.91,0.79,0.39,0.45,,,,,,,,,,0.06,0.9,,,5.39,28,8,0.00,-5.39
Zach Allen,2562219,DL,DEN,GB,1.8,1.62,0.45,0.72,,,,,,,,,,0.12,1.5,,,6.70,12,9,0.00,-6.7
Bradlee Anae,2563821,DL,FA,Bye,,,,,,,,,,,,,,,,,,,214,10,0.00,
Evan Anderson,2573524,DL,SF,TEN,,,,,,,,,,,,,,,,,,0.00,215,11,0.00,0.0
Will Anderson Jr.,2569834,DL,HOU,ARI,1.8,0.66,0.6,0.9,,0.12,0.06,,,,,,,0.06,1.32,,,6.94,10,12,0.00,-6.94
Felix Anudike-Uzomah,2569930,DL,KC,LAC,,,,,,,,,,,,,,,,,,0.00,216,13,0.00,0.0
Arik Armstead,2552493,DL,JAX,NYJ,1.12,0.35,0.09,0.12,,,,,,,,,,0.06,0.29,,,2.55,119,14,0.00,-2.55
Dorance Armstrong,2560959,DL,WAS,@NYG,,,,,,,,,,,,,,,,,,0.00,217,15,0.00,0.0
Popo Aumavae,2573656,DL,CAR,@NO,,,,,,,,,,,,,,,,,,0.00,218,16,0.00,0.0
Denico Autry,2550646,DL,HOU,ARI,1.12,0.53,0.29,0.41,,0.06,0.06,,0.06,,,,,0.24,0.71,,0.06,4.66,40,17,0.00,-4.66
Eric Banks,2564325,DL,FA,Bye,,,,,,,,,,,,,,,,,,,219,18,0.00,
Ricky Barber,2574605,DL,WAS,@NYG,,,,,,,,,,,,,,,,,,0.00,220,19,0.00,0.0
Christian Barmore,2566328,DL,NE,BUF,0.82,0.76,0.21,0.18,,,,,,,,,,0.18,0.65,,,3.15,90,20,0.00,-3.15
Dante Barnett,2574023,DL,GB,@DEN,,,,,,,,,,,,,,,,,,0.00,221,21,0.00,0.0
Derek Barnett,2557984,DL,HOU,ARI,0.12,0.24,0.12,0.06,,,,,,,,,,,0.18,,,0.74,183,22,0.00,-0.74
