PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Davante Adams,2543495,WR,LAR,DET,,,,,,4.09,67.15,0.84,,,,0.06,13.68,9,1,0.00,-13.68
Jordan Addison,2570074,WR,MIN,@DAL,,,,0.85,0.01,2.89,41.06,0.37,,,,0.05,7.82,51,2,0.00,-7.82
Ife Adeyi,2574628,WR,FA,Bye,,,,,,,,,,,,,,173,3,0.00,
Nelson Agholor,2552600,WR,FA,Bye,,,,,,,,,,,,,,174,4,0.00,
Jamal Agnew,2558821,WR,ATL,@TB,,,,,,,,,,,,,0.00,175,5,0.00,0.0
Brandon Aiyuk,2565093,WR,SF,TEN,,,,,,,,,,,,,0.00,176,6,0.00,0.0
Ajou Ajou,2574182,WR,FA,Bye,,,,,,,,,,,,,,177,7,0.00,
Kelly Akharaiyi,2573955,WR,FA,Bye,,,,,,,,,,,,,,178,8,0.00,
Maurice Alexander,2569528,WR,CHI,CLE,,,,,,,,,,,,,0.00,179,9,0.00,0.0
Kazmeir Allen,2571641,WR,FA,Bye,,,,,,,,,,,,,,180,10,0.00,
Keenan Allen,2540154,WR,LAC,@KC,,,,0.11,,4.09,45.94,0.46,,,,0.08,9.25,39,11,0.00,-9.25
Andrew Armstrong,2574316,WR,DET,@LAR,,,,,,,,,,,,,0.00,181,12,0.00,0.0
Tutu Atwell,2566196,WR,LAR,DET,,,,0.22,,0.71,12.46,0.08,,,,0.01,2.08,111,13,0.00,-2.08
Calvin Austin III,2568132,WR,PIT,MIA,,,,0.52,,2.63,32.76,0.29,,,,0.03,6.32,67,14,0.00,-6.32
Kevin Austin Jr.,2568954,WR,FA,Bye,,,,,,,,,,,,,,182,15,0.00,
Elic Ayomanor,2574142,WR,TEN,@SF,,,,0.22,,2.68,31.86,0.23,,,,0.04,5.85,75,16,0.00,-5.85
Andre Baccellia,2564250,WR,ARI,@HOU,,,,,,0.12,1.32,0.01,,,,,0.25,164,17,0.00,-0.25
Alex Bachman,2563301,WR,LV,@PHI,,,,0.01,,0.11,1.15,0.01,,,,,0.23,166,18,0.00,-0.23
Elijhah Badger,2574238,WR,FA,Bye,,,,,,,,,,,,,,183,19,0.00,
