PlayerName,PlayerId,Pos,Team,PlayerOpponent,PatMade,PatMissed,FgMade_0-19,FgMade_20-29,FgMade_30-39,FgMade_40-49,FgMade_50,FgMiss_0-19,FgMiss_20-29,FgMiss_30-39,Rank,TotalPoints
Nick Folk,2507225,K,NE,@MIN,2,,,2,1,1,,,,,1,15.00
Justin Tucker,2536340,K,BAL,@JAX,1,,,3,,,1,,,,2,15.00
Matthew Wright,2562968,K,PIT,@IND,1,,,1,,1,1,,,,3,14.70
Harrison Butker,2558245,K,KC,LA,2,,,3,1,,,,,,4,14.00
Jason Sanders,2561153,K,MIA,HOU,3,,,1,1,1,,,,,5,13.00
Eddy Pineiro,2560842,K,CAR,DEN,2,,,1,1,1,,,,,6,12.00
Graham Gano,71309,K,NYG,@DAL,2,,,,,1,1,,,,7,11.00
Jason Myers,2553112,K,SEA,LV,4,,,1,1,,,,,,8,10.80
Daniel Carlson,2560993,K,LV,@SEA,4,,,1,1,,,,,,9,10.00
Jake Elliott,2558172,K,PHI,GB,4,1,,,1,,1,,,,10,9.00
Younghoe Koo,2559205,K,ATL,@WAS,1,,,,,2,,,,,11,9.00
Evan McPherson,2565953,K,CIN,@TEN,2,,,,1,1,,,,,12,9.00
Caleb Shudak,2568843,K,TEN,CIN,1,,,1,2,,,,,1,13,9.00
Greg Zuerlein,2534797,K,NYJ,CHI,4,,,,,,1,,,,14,9.00
Robbie Gould,2506264,K,SF,NO,1,,,1,,1,,,,,15,8.00
Riley Patterson,2567013,K,JAX,BAL,2,,,2,,,,,,,16,8.00
Tyler Bass,2563596,K,BUF,@DET,2,1,,,,2,,,,,17,7.00
Chase McLaughlin,2563203,K,IND,PIT,2,,,,,,1,,,,18,7.00
Matt Prater,2506677,K,ARI,LAC,3,,,,,1,,,,,19,7.00
Mason Crosby,2507232,K,GB,@PHI,3,1,,1,1,,,,,,20,6.00
Greg Joseph,2561534,K,MIN,NE,3,1,,,2,,,,,,21,6.00
Ryan Succop,89802,K,TB,@CLE,2,,,,,1,,,,,22,6.00
Cade York,2567487,K,CLE,TB,2,,,,,,1,,,1,23,6.00
Mike Badgley,2560965,K,DET,BUF,2,,,,,,1,,1,,24,5.00
Cameron Dicker,2568435,K,LAC,@ARI,2,,,1,,,,,,,25,5.00
Matt Gay,2562271,K,LA,@KC,1,,,,,1,,,,,26,5.00
Joey Slye,2563132,K,WAS,ATL,1,1,,,1,1,,,,,27,5.00
Brett Maher,2540243,K,DAL,NYG,4,,,,,,,,,,28,4.00
Brandon McManus,2541556,K,DEN,@CAR,1,,,1,,,,,,,29,4.00
Cairo Santos,2550636,K,CHI,@NYJ,1,,,1,,,,,,,30,4.00
Ka'imi Fairbairn,2556521,K,HOU,@MIA,,,,1,,,,,,,31,3.00
Matt Ammendola,2565555,K,FA,Bye,,,,,,,,,,,32,0.00
Taylor Bertolet,2556472,K,LAC,@ARI,,,,,,,,,,,33,0.00
Rodrigo Blankenship,2564106,K,FA,Bye,,,,,,,,,,,34,0.00
Jose Borregales,2567139,K,FA,Bye,,,,,,,,,,,35,0.00
Chris Boswell,2550545,K,PIT,@IND,,,,,,,,,,,36,0.00
Randy Bullock,2533444,K,TEN,CIN,,,,,,,,,,,37,0.00
Dominik Eberle,2565360,K,FA,Bye,,,,,,,,,,,38,0.00
Jonathan Garibay,2568684,K,FA,Bye,,,,,,,,,,,39,0.00
Zane Gonzalez,2558178,K,CAR,DEN,,,,,,,,,,,40,0.00
Dustin Hopkins,2539227,K,LAC,@ARI,,,,,,,,,,,41,0.00
Brian Johnson,2566740,K,FA,Bye,,,,,,,,,,,42,0.00
Josh Lambo,2553833,K,FA,Bye,,,,,,,,,,,43,0.00
Wil Lutz,2556601,K,NO,@SF,,,,,,,,,,,44,0.00
James McCourt,2569215,K,JAX,BAL,,,,,,,,,,,45,0.00
Andrew Mevis,2567754,K,FA,Bye,,,,,,,,,,,46,0.00
JJ Molson,2565550,K,FA,Bye,,,,,,,,,,,47,0.00
Chris Naggar,2565744,K,FA,Bye,,,,,,,,,,,48,0.00
Quinn Nordin,2565684,K,NE,@MIN,,,,,,,,,,,49,0.00
Aldrick Rosas,2556771,K,FA,Bye,,,,,,,,,,,50,0.00
Ryan Santoso,2561269,K,FA,Bye,,,,,,,,,,,51,0.00
Nick Sciba,2569450,K,FA,Bye,,,,,,,,,,,52,0.00
Austin Seibert,2562729,K,FA,Bye,,,,,,,,,,,53,0.00
Sam Sloman,2564397,K,FA,Bye,,,,,,,,,,,54,0.00
Jake Verity,2566731,K,FA,Bye,,,,,,,,,,,55,0.00
Tristan Vizcaino,2562807,K,NE,@MIN,,,,,,,,,,,56,0.00
