PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Foye Oluokun,2561132,LB,JAX,BAL,13,5,,3,,,,,,,,,,,,,,1,30.60
Nick Bolton,2566175,LB,KC,LA,8,3,,1,1,,,,,,,,,1,,15,,2,24.00
Jack Sanborn,2567424,LB,CHI,@NYJ,10,5,,2,,,,,,,,,,,,,,3,24.00
Jordyn Brooks,2565135,LB,SEA,LV,7,9,,,,,,,,,,,,1,,,,4,21.60
Devin White,2562781,LB,TB,@CLE,8,5,0.5,,,,,,,,,,,1,1,,,5,21.60
Cody Barton,2562472,LB,SEA,LV,8,4,,1,,,,,,,,,,1,,,,6,20.80
Denzel Perryman,2552310,LB,LV,@SEA,4,5,,2,1,,,,,,,,,1,,24,,7,20.60
Isaiah Simmons,2564940,LB,ARI,LAC,8,,1,1,,,,,,,,,,1,1,,,8,20.10
Alex Anzalone,2558163,LB,DET,BUF,7,2,,,1,,,,,,,,,1,,4,,9,19.63
Kaden Elliss,2562901,LB,NO,@SF,10,3,,,,,,,,,,,,,,,,10,19.40
Elandon Roberts,2556119,LB,MIA,HOU,8,1,1,1,,,,,,,,,,,1,,,11,18.40
Fred Warner,2560917,LB,SF,NO,5,1,,,,1,,,,,,,,2,1,,,12,18.30
Josey Jewell,2560763,LB,DEN,@CAR,7,1,,1,,1,,,,,,,,,,,,13,17.70
Rashaan Evans,2560718,LB,ATL,@WAS,8,5,,,,,,,,,,,,,,,,14,17.60
C.J. Mosley,2543464,LB,NYJ,CHI,3,7,,,1,,,,,,,,,1,1,,,15,17.20
Mykal Walker,2563530,LB,ATL,@WAS,1,8,,,1,,,,,,,,,2,,12,,16,17.00
Christian Kirksey,2543720,LB,HOU,@MIA,5,2,1,1,,,,,,,,,,1,1,,,17,16.60
