PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Ed Oliver,2562322,DL,BUF,@DET,4,2,1,2,,1,1,,,,1,,,,2,,,1,22.90
Brian Burns,2562242,DL,CAR,DEN,2,1,2,1,,1,,,,,,,,1,3,,,2,17.20
Maliek Collins,2555400,DL,HOU,@MIA,4,,2,3,,,,,,,,,,,2,,,3,16.30
Maxx Crosby,2562439,DL,LV,@SEA,3,1,1.5,1,,,,,,,,,,1,6,,,4,15.90
Alex Highsmith,2564982,DL,PIT,@IND,4,2,1,,,1,,,,,,,,,2,,,5,14.90
Yannick Ngakoue,2555421,DL,IND,PIT,3,1,2,2,,,,,,,,,,,2,,,6,13.90
Sam Hubbard,2560745,DL,CIN,@TEN,3,3,1,2,,,,,,,,,,,2,,,7,13.50
Daron Payne,2560834,DL,WAS,ATL,3,3,,2,,,,,,,,,,1,,,,8,13.00
Marquis Haynes,2561009,DL,CAR,DEN,2,,1,1,,,,,,,,,,2,2,,,9,12.90
DaQuan Jones,2543504,DL,BUF,@DET,4,2,1,1,,,,,,,,,,,2,,,10,12.90
Leonard Williams,2552486,DL,NYG,@DAL,5,1,,2,,,,,,,,,,,1,,,11,12.80
DaVon Hamilton,2564190,DL,JAX,BAL,1,2,1,1,,1,1,,,,,,,,1,,,12,11.80
Shy Tuttle,2563242,DL,NO,@SF,4,1,1,1,,,,,,,,,,,1,,,13,11.60
Christian Wilkins,2562782,DL,MIA,HOU,3,1,,2,,,,,,,,,,1,,,,14,11.40
Calais Campbell,744,DL,BAL,@JAX,2,1,1,,,1,,,,,,,,,3,,,15,11.20
Montez Sweat,2562749,DL,WAS,ATL,2,2,1,2,,,,,,,,,,,2,,,16,11.00
J.J. Watt,2495488,DL,ARI,LAC,2,,1,1,,,,,,,,,,1,3,,,17,10.90
DeForest Buckner,2555275,DL,IND,PIT,5,1,,1,,,,,,,,,,,,,,18,10.80
Zach Sieler,2561129,DL,MIA,HOU,3,2,,1,,,,,,,,,,1,,,,19,10.70
Broderick Washington,2563593,DL,BAL,@JAX,3,2,1,1,,,,,,,,,,,1,,,20,10.70
Zach Allen,2562219,DL,ARI,LAC,1,1,1,1,,,,,,,,,,1,4,,,21,10.50
Frank Clark,2552629,DL,KC,LA,3,3,,,,,,,,,,,,1,1,,,22,10.50
Poona Ford,2561195,DL,SEA,LV,3,1,1,1,,,,,,,,,,,2,,,23,10.40
Rakeem Nunez-Roches,2552674,DL,TB,@CLE,3,1,1,1,,,,,,,,,,,1,,,24,9.90
Andrew Billings,2555267,DL,LV,@SEA,2,2,1,1,,,,,,,,,,,2,,,25,9.50
Myles Garrett,2557965,DL,CLE,TB,1,2,1.5,1,,,,,,,,,,,3,,,26,9.30
Jeffery Simmons,2562733,DL,TEN,CIN,3,3,,1,,,,,,,,,,,,,,27,9.00
Fletcher Cox,2533051,DL,PHI,GB,2,,1,2,,,,,,,,,,,1,,,28,8.90
Dre'Mont Jones,2562412,DL,DEN,@CAR,3,4,,,,,,,,,,,,,1,,,29,8.80
Bilal Nichols,2560821,DL,LV,@SEA,2,3,0.5,1,,,,,,,,,,,1,,,30,8.80
Nick Bosa,2562629,DL,SF,NO,2,1,1,1,,,,,,,,,,,2,,,31,8.70
B.J. Hill,2560740,DL,CIN,@TEN,3,4,,,,,,,,,,,,,,,,32,8.30
Jordan Elliott,2563779,DL,CLE,TB,2,1,1,1,,,,,,,,,,,1,,,33,8.20
Armon Watts,2562773,DL,CHI,@NYJ,2,1,1,1,,,,,,,,,,,1,,,34,8.20
Eyioma Uwazurike,2567535,DL,DEN,@CAR,4,1,,,,,,,,,,,,,,,,35,7.60
Deatrich Wise,2558000,DL,NE,@MIN,4,1,,,,,,,,,,,,,,,,36,7.60
Danielle Hunter,2552603,DL,MIN,NE,2,,1,1,,,,,,,,,,,1,,,37,7.40
Solomon Thomas,2558018,DL,NYJ,CHI,3,1,,1,,,,,,,,,,,,,,38,7.40
Josh Sweat,2560889,DL,PHI,GB,1,2,1,1,,,,,,,,,,,1,,,39,7.30
Jonathan Allen,2557844,DL,WAS,ATL,3,2,,,,,,,,,,,,,1,,,40,7.20
Larry Ogunjobi,2557836,DL,PIT,@IND,3,2,,,,,,,,,,,,,,,,41,6.70
Michael Hoecht,2564346,DL,LA,@KC,2,4,,,,,,,,,,,,,,,,42,6.60
Lawrence Guy,2495481,DL,NE,@MIN,1,6,,,,,,,,,,,,,,,,43,6.50
Shelby Harris,2549926,DL,SEA,LV,1,1,,1,,,,,,,,,,1,,,,44,6.50
Nathan Shepherd,2560873,DL,NYJ,CHI,2,2,0.5,,,,,,,,,,,,1,,,45,6.50
Dexter Lawrence,2562301,DL,NYG,@DAL,2,3,,,,,,,,,,,,,1,,,46,6.30
Dorance Armstrong,2560959,DL,DAL,NYG,1,,1,1,,,,,,,,,,,2,,,47,6.20
DeShawn Williams,2553623,DL,DEN,@CAR,3,1,,,,,,,,,,,,,,,,48,5.90
D.J. Reader,2555388,DL,CIN,@TEN,,1,,,,,,,,,,,,2,,,,49,5.80
Ross Blacklock,2564064,DL,MIN,NE,1,,1,1,,,,,,,,,,,1,,,50,5.70
Trysten Hill,2562663,DL,ARI,LAC,2,1,,1,,,,,,,,,,,,,,51,5.70
Bryce Huff,2565510,DL,NYJ,CHI,1,,1,1,,,,,,,,,,,1,,,52,5.70
Chris Jones,2556369,DL,KC,LA,1,,1,1,,,,,,,,,,,1,,,53,5.70
George Karlaftis,2567796,DL,KC,LA,1,,1,1,,,,,,,,,,,1,,,54,5.70
Cameron Thomas,2568129,DL,ARI,LAC,1,,1,1,,,,,,,,,,,1,,,55,5.70
Aaron Donald,2543485,DL,LA,@KC,3,,,,,,,,,,,,,,1,,,56,5.60
Davon Godchaux,2558012,DL,NE,@MIN,1,3,,1,,,,,,,,,,,,,,57,5.60
David Onyemata,2556274,DL,NO,@SF,1,1,,,,,,,,,,,,1,1,,,58,5.50
Grady Jarrett,2552327,DL,ATL,@WAS,1,4,,,,,,,,,,,,,1,,,59,5.40
Michael Danna,2564262,DL,KC,LA,1,3,,,,,,,,,,,,,2,,,60,5.10
Akiem Hicks,2533433,DL,TB,@CLE,3,,,,,,,,,,,,,,,,,61,5.10
Dayo Odeyingbo,2565609,DL,IND,PIT,2,2,,,,,,,,,,,,,,,,62,5.00
John Franklin-Myers,2560731,DL,NYJ,CHI,1,2,0.5,,,,,,,,,,,,1,,,63,4.80
Myjai Sanders,2568123,DL,ARI,LAC,1,,,,,,,,,,,,,1,1,,,64,4.70
Jordan Phillips,2552492,DL,BUF,@DET,,2,,,,,,,,,,,,1,1,,,65,4.60
William Gholston,2540176,DL,TB,@CLE,1,1,,1,,,,,,,,,,,1,,,66,4.50
Justin Jones,2560769,DL,CHI,@NYJ,,5,,,,,,,,,,,,,1,,,67,4.50
Tim Settle,2560871,DL,BUF,@DET,1,1,,1,,,,,,,,,,,1,,,68,4.50
Vita Vea,2560909,DL,TB,@CLE,1,1,,1,,,,,,,,,,,1,,,69,4.50
Austin Bryant,2562240,DL,DET,BUF,2,,,,,,,,,,,,,,2,,,70,4.40
Sebastian Joseph-Day,2561079,DL,LAC,@ARI,2,,,,,,1,,,,,,,,,,,71,4.40
Kentavius Street,2560885,DL,NO,@SF,2,,,,,,,,,,,,,,2,,,72,4.40
Breiden Fehoko,2565030,DL,LAC,@ARI,2,1,,,,,,,,,,,,,,,,73,4.20
Benito Jones,2564466,DL,DET,BUF,1,,1,,,,,,,,,,,,1,,,74,4.20
D.J. Jones,2558265,DL,DEN,@CAR,2,1,,,,,,,,,,,,,,,,75,4.20
Alim McNeill,2566061,DL,DET,BUF,1,3,,,,,,,,,,,,,,,,76,4.10
Harrison Phillips,2560840,DL,MIN,NE,1,3,,,,,,,,,,,,,,,,77,4.10
Chauncey Golston,2566007,DL,DAL,NYG,1,1,,1,,,,,,,,,,,,,,78,4.00
Cameron Sample,2565959,DL,CIN,@TEN,1,,,1,,,,,,,,,,,1,,,79,3.70
John Cominsky,2562249,DL,DET,BUF,1,1,,,,,,,,,,,,,2,,,80,3.50
Ben Banogu,2562229,DL,IND,PIT,2,,,,,,,,,,,,,,,,,81,3.40
Michael Dwumfour,2565723,DL,HOU,@MIA,2,,,,,,,,,,,,,,,,,82,3.40
Montravius Adams,2557876,DL,PIT,@IND,1,2,,,,,,,,,,,,,,,,83,3.30
Marcus Davenport,2561037,DL,NO,@SF,1,2,,,,,,,,,,,,,,,,84,3.30
Javon Hargrave,2555239,DL,PHI,GB,1,2,,,,,,,,,,,,,,,,85,3.30
Henry Mondeaux,2561243,DL,NYG,@DAL,1,2,,,,,,,,,,,,,,,,86,3.30
Tedarrell Slaton,2566094,DL,GB,@PHI,1,2,,,,,,,,,,,,,,,,87,3.30
Kayvon Thibodeaux,2568015,DL,NYG,@DAL,,1,,,,,,,,,,,,,5,,,88,3.30
Jonah Williams,2564403,DL,LA,@KC,1,2,,,,,,,,,,,,,,,,89,3.30
Cameron Jordan,2495184,DL,NO,@SF,1,,,1,,,,,,,,,,,,,,90,3.20
Shaq Lawson,2555252,DL,BUF,@DET,1,,,1,,,,,,,,,,,,,,91,3.20
T.Y. McGill,2553911,DL,SF,NO,1,,,1,,,,,,,,,,,,,,92,3.20
Jarran Reed,2555238,DL,GB,@PHI,,2,0.5,,,,,,,,,,,,1,,,93,3.10
Arnold Ebiketie,2567238,DL,ATL,@WAS,1,1,,,,,,,,,,,,,1,,,94,3.00
Mario Edwards,2553433,DL,TEN,CIN,,,,,,,,,,,,,,1,1,,,95,3.00
Arden Key,2560779,DL,JAX,BAL,,,,,,,,,,,,,,1,1,,,96,3.00
Isaiahh Loudermilk,2566457,DL,PIT,@IND,,,,,,,,,,,,,1,,,,,97,3.00
Malcolm Roach,2564688,DL,NO,@SF,1,1,,,,,,,,,,,,,1,,,98,3.00
Demarcus Lawrence,2543490,DL,DAL,NYG,1,,,,,,,,,,,,,,2,,,99,2.70
Chris Wormley,2557862,DL,PIT,@IND,,2,,,,,1,,,,,,,,,,,100,2.60
Micheal Clemons,2568024,DL,NYJ,CHI,1,1,,,,,,,,,,,,,,,,101,2.50
L.J. Collier,2562248,DL,SEA,LV,,,,,,,,,,,,,,1,,,,102,2.50
Adam Gotsis,2555502,DL,JAX,BAL,1,1,,,,,,,,,,,,,,,,103,2.50
Matt Henningsen,2567523,DL,DEN,@CAR,1,1,,,,,,,,,,,,,,,,104,2.50
Kerry Hyder,2550433,DL,SF,NO,1,1,,,,,,,,,,,,,,,,105,2.50
Eric Johnson,2567703,DL,IND,PIT,1,1,,,,,,,,,,,,,,,,106,2.50
Jaleel Johnson,2557845,DL,ATL,@WAS,1,1,,,,,,,,,,,,,,,,107,2.50
Jermaine Johnson II,2568033,DL,NYJ,CHI,1,1,,,,,,,,,,,,,,,,108,2.50
Dean Lowry,2555274,DL,GB,@PHI,1,1,,,,,,,,,,,,,,,,109,2.50
James Lynch,2564565,DL,MIN,NE,1,1,,,,,,,,,,,,,,,,110,2.50
Justin Madubuike,2563563,DL,BAL,@JAX,1,1,,,,,,,,,,,,,,,,111,2.50
Bryan Mone,2562914,DL,SEA,LV,1,1,,,,,,,,,,,,,,,,112,2.50
Osa Odighizuwa,2566016,DL,DAL,NYG,1,1,,,,,,,,,,,,,,,,113,2.50
Kyle Peko,2556646,DL,LV,@SEA,1,1,,,,,,,,,,,,,,,,114,2.50
Mike Purcell,2541634,DL,DEN,@CAR,1,1,,,,,,,,,,,,,,,,115,2.50
Hassan Ridgeway,2555514,DL,SF,NO,1,1,,,,,,,,,,,,,,,,116,2.50
Tanzel Smart,2558199,DL,NYJ,CHI,1,1,,,,,,,,,,,,,,,,117,2.50
Casey Toohill,2564868,DL,WAS,ATL,1,1,,,,,,,,,,,,,,,,118,2.50
Alex Wright,2567484,DL,CLE,TB,,,,,,,,,,,,,,1,,,,119,2.50
Greg Gaines,2562391,DL,LA,@KC,,3,,,,,,,,,,,,,,,,120,2.40
John Ridgeway,2567502,DL,WAS,ATL,,3,,,,,,,,,,,,,,,,121,2.40
Brandon Graham,496788,DL,PHI,GB,,1,0.5,,,,,,,,,,,,1,,,122,2.30
Logan Hall,2568303,DL,TB,@CLE,,1,0.5,,,,,,,,,,,,1,,,123,2.30
Cameron Heyward,2508109,DL,PIT,@IND,,1,,,,,,,,,,,,,3,,,124,2.30
Derrick Brown,2563629,DL,CAR,DEN,1,,,,,,,,,,,,,,1,,,125,2.20
Rasheem Green,2560998,DL,HOU,@MIA,1,,,,,,,,,,,,,,1,,,126,2.20
Trey Hendrickson,2557943,DL,CIN,@TEN,1,,,,,,,,,,,,,,1,,,127,2.20
Quinnen Williams,2562599,DL,NYJ,CHI,1,,,,,,,,,,,,,,1,,,128,2.20
Clelin Ferrell,2562263,DL,LV,@SEA,,2,,,,,,,,,,,,,1,,,129,2.10
Yetur Gross-Matos,2563641,DL,CAR,DEN,,,,,,,1,,,,,,,,2,,,130,2.00
Markus Golden,2552273,DL,ARI,LAC,,1,,,,,,,,,,,,,2,,,131,1.80
Kenny Clark,2555282,DL,GB,@PHI,1,,,,,,,,,,,,,,,,,132,1.70
Marquise Copeland,2562877,DL,LA,@KC,1,,,,,,,,,,,,,,,,,133,1.70
Byron Cowart,2562392,DL,IND,PIT,1,,,,,,,,,,,,,,,,,134,1.70
Raekwon Davis,2564445,DL,MIA,HOU,1,,,,,,,,,,,,,,,,,135,1.70
Foley Fatukasi,2560722,DL,JAX,BAL,1,,,,,,,,,,,,,,,,,136,1.70
Dante Fowler Jr.,2553431,DL,DAL,NYG,1,,,,,,,,,,,,,,,,,137,1.70
Joe Gaziano,2565036,DL,LAC,@ARI,1,,,,,,,,,,,,,,,,,138,1.70
Carl Granderson,2562273,DL,NO,@SF,1,,,,,,,,,,,,,,,,,139,1.70
Patrick Jones II,2566307,DL,MIN,NE,1,,,,,,,,,,,,,,,,,140,1.70
Daviyon Nixon,2565905,DL,CAR,DEN,1,,,,,,,,,,,,,,,,,141,1.70
Julian Okwara,2563947,DL,DET,BUF,1,,,,,,,,,,,,,,,,,142,1.70
Grover Stewart,2558766,DL,IND,PIT,1,,,,,,,,,,,,,,,,,143,1.70
Teair Tart,2565474,DL,TEN,CIN,1,,,,,,,,,,,,,,,,,144,1.70
Devonte Wyatt,2567640,DL,GB,@PHI,1,,,,,,,,,,,,,,,,,145,1.70
Carl Lawson,2557901,DL,NYJ,CHI,,2,,,,,,,,,,,,,,,,146,1.60
Roy Lopez,2566133,DL,HOU,@MIA,,2,,,,,,,,,,,,,,,,147,1.60
Derrick Nnadi,2560823,DL,KC,LA,,2,,,,,,,,,,,,,,,,148,1.60
Khalen Saunders,2562723,DL,KC,LA,,2,,,,,,,,,,,,,,,,149,1.60
Milton Williams,2566418,DL,PHI,GB,,2,,,,,,,,,,,,,,,,150,1.60
James Smith-Williams,2565291,DL,WAS,ATL,,1,,,,,,,,,,,,,1,,,151,1.30
Angelo Blackson,2552670,DL,CHI,@NYJ,,1,,,,,,,,,,,,,,,,152,0.80
Quinton Bohanna,2565995,DL,DAL,NYG,,1,,,,,,,,,,,,,,,,153,0.80
Bobby Brown III,2566199,DL,LA,@KC,,1,,,,,,,,,,,,,,,,154,0.80
Taven Bryan,2560983,DL,CLE,TB,,1,,,,,,,,,,,,,,,,155,0.80
Carl Davis,2552280,DL,NE,@MIN,,1,,,,,,,,,,,,,,,,156,0.80
Justin Ellis,2543812,DL,NYG,@DAL,,1,,,,,,,,,,,,,,,,157,0.80
Leki Fotu,2564910,DL,ARI,LAC,,1,,,,,,,,,,,,,,,,158,0.80
Kevin Givens,2562655,DL,SF,NO,,1,,,,,,,,,,,,,,,,159,0.80
Jerry Hughes,496796,DL,HOU,@MIA,,1,,,,,,,,,,,,,,,,160,0.80
Quinton Jefferson,2555358,DL,SEA,LV,,1,,,,,,,,,,,,,,,,161,0.80
Travis Jones,2567277,DL,BAL,@JAX,,1,,,,,,,,,,,,,,,,162,0.80
Jake Martin,2561092,DL,DEN,@CAR,,1,,,,,,,,,,,,,,,,163,0.80
Joseph Ossai,2565956,DL,CIN,@TEN,,1,,,,,,,,,,,,,,,,164,0.80
Roy Robertson-Harris,2556665,DL,JAX,BAL,,1,,,,,,,,,,,,,,,,165,0.80
