PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Dalton Schultz,2560866,TE,DAL,NYG,,,,,,4,31,2,,,,,30.50,,4,4,4,4,100,3,,3,1,17.10
Josh Oliver,2562693,TE,BAL,@JAX,,,,,,4,76,1,,,,,22.60,,4,4,4,6,67,3,,1,2,15.60
Hunter Henry,2555341,TE,NE,@MIN,,,,,,3,63,1,,,,,13.80,,3,3,3,5,60,1,,1,3,13.80
Travis Kelce,2540258,TE,KC,LA,,,,,,4,57,1,,,,,20.70,,4,4,4,8,50,5,,3,4,13.70
T.J. Hockenson,2562378,TE,MIN,NE,,,,,,5,43,1,,,,,15.80,,5,5,5,6,83,2,,1,5,12.80
Jordan Akins,2560951,TE,HOU,@MIA,,,,,,5,61,1,,,,1,17.30,,5,5,5,5,100,2,,,6,12.60
Jelani Woods,2567724,TE,IND,PIT,,,,,,8,98,,,,,1,14.20,,8,8,8,9,89,1,,,7,11.80
David Njoku,2557986,TE,CLE,TB,,,,,,5,29,1,,,,,13.30,,5,5,5,7,71,3,,,8,11.40
Foster Moreau,2562317,TE,LV,@SEA,,,,,,3,33,1,,,,,12.50,,3,3,3,7,43,2,,1,9,10.80
John Bates,2566580,TE,WAS,ATL,,,,,,3,24,1,,,,,11.10,,3,3,3,4,75,2,,,10,9.90
Hayden Hurst,2560747,TE,CIN,@TEN,,,,,,6,57,,,,,,8.70,,6,6,6,9,67,,,,11,8.70
Ko Kieft,2568306,TE,TB,@CLE,,,,,,1,5,1,,,,,12.90,,1,1,1,1,100,,1,,12,8.70
MyCole Pruitt,2552401,TE,ATL,@WAS,,,,,,2,9,1,,,,,11.40,,2,2,2,3,67,1,,1,13,7.90
Jake Ferguson,2567496,TE,DAL,NYG,,,,,,3,57,,,,,,30.50,,3,3,3,3,100,,,,14,7.20
Mark Andrews,2560957,TE,BAL,@JAX,,,,,,4,50,,,,1,1,22.60,,4,4,4,7,57,4,,2,15,7.00
Quintin Morris,2566641,TE,BUF,@DET,,,,,,1,3,,,,,,12.20,,1,1,1,1,100,,,,16,7.00
Durham Smythe,2560880,TE,MIA,HOU,,,,,,1,4,1,,,,,6.90,,1,1,1,1,100,1,,1,17,6.90
Tyler Conklin,2561027,TE,NYJ,CHI,,,,,,3,50,,,,,,9.70,,3,3,3,3,100,,,,18,6.50
Peyton Hendershot,2568690,TE,DAL,NYG,,,,2,1,,,,,,,,30.50,1,,1,,,,,1,1,19,6.20
Gerald Everett,2557889,TE,LAC,@ARI,,,,,,4,18,,,,1,,5.80,,4,4,4,4,100,1,,,20,5.80
Pat Freiermuth,2566442,TE,PIT,@IND,,,,,,3,39,,,,,,7.20,,3,3,3,4,75,1,,1,21,5.40
Robert Tonyan,2559270,TE,GB,@PHI,,,,,,3,20,,,,,,5.20,,3,3,3,3,100,,,,22,5.20
Chigoziem Okonkwo,2567658,TE,TEN,CIN,,,,,,3,35,,,,,,9.50,,3,3,3,5,60,1,,,23,5.00
Noah Fant,2562383,TE,SEA,LV,,,,,,3,34,,,,,,7.60,,3,3,3,3,100,,,,24,4.90
Teagan Quitoriano,2567691,TE,HOU,@MIA,,,,,,2,20,,,,,,17.30,,2,2,2,2,100,,,,25,4.70
Austin Hooper,2555415,TE,TEN,CIN,,,,,,3,30,,,,,,9.50,,3,3,3,4,75,1,,,26,4.50
Jody Fortson,2563259,TE,KC,LA,,,,,,2,26,,,,,,20.70,,2,2,2,3,67,1,,1,27,4.40
George Kittle,2558266,TE,SF,NO,,,,,,3,26,,,,,,4.90,,3,3,3,4,75,1,,1,28,4.10
Cole Kmet,2563704,TE,CHI,@NYJ,,,,,,3,27,,,,,1,4.00,,3,3,3,6,50,1,,1,29,3.20
C.J. Uzomah,2552559,TE,NYJ,CHI,,,,,,3,17,,,,,,9.70,,3,3,3,3,100,,,,30,3.20
Ian Thomas,2560894,TE,CAR,DEN,,,,,,2,21,,,,,,3.80,,2,2,2,2,100,1,,,31,3.10
Johnny Mundt,2558875,TE,MIN,NE,,,,,,2,20,,,,,,15.80,,2,2,2,2,100,,,,32,3.00
Chris Myarick,2563210,TE,NYG,@DAL,,,,,,1,23,,,,,,4.30,,1,1,1,1,100,,,,33,2.80
Will Dissly,2561046,TE,SEA,LV,,,,,,2,17,,,,,,7.60,,2,2,2,3,67,,,,34,2.70
Dawson Knox,2562681,TE,BUF,@DET,,,,,,2,17,,,,,,12.20,,2,2,2,2,100,,,,35,2.70
James Mitchell,2567556,TE,DET,BUF,,,,,,1,22,,,,,,4.30,,1,1,1,1,100,,,,36,2.70
Noah Gray,2566178,TE,KC,LA,,,,,,2,16,,,,,,20.70,,2,2,2,2,100,,,,37,2.60
Cameron Brate,2550656,TE,TB,@CLE,,,,,,2,15,,,,,,12.90,,2,2,2,5,40,,,,38,2.50
Reggie Gilliam,2565378,TE,BUF,@DET,,,,,,,,,,,,,12.20,,,,,,,,,,39,2.50
Taysom Hill,2558954,TE,NO,@SF,,,,13,,1,7,,,,,,4.70,6,1,7,1,2,50,1,1,1,40,2.50
Mo Alie-Cox,2558832,TE,IND,PIT,,,,,,2,14,,,,,,14.20,,2,2,2,3,67,,,,41,2.40
Adam Trautman,2564703,TE,NO,@SF,,,,,,1,17,,,,,,4.70,,1,1,1,1,100,,,,42,2.20
Greg Dulcich,2567520,TE,DEN,@CAR,,,,,,2,11,,,,,,2.10,,2,2,2,3,67,,,,43,2.10
Anthony Firkser,2558942,TE,ATL,@WAS,,,,,,1,16,,,,,,11.40,,1,1,1,1,100,,,,44,2.10
Harrison Bryant,2563767,TE,CLE,TB,,,,,,2,9,,,,,,13.30,,2,2,2,2,100,,,,45,1.90
Connor Heyward,2568138,TE,PIT,@IND,,,,,,,,,,,,,7.20,,,,,,,,,,46,1.70
Brycen Hopkins,2564349,TE,LA,@KC,,,,,,1,12,,,,,,2.80,,1,1,1,2,50,,,,47,1.70
Jesper Horsted,2563270,TE,LV,@SEA,,,,,,,,,,,,,12.50,,,,,,,,,,48,1.70
Cade Otton,2568312,TE,TB,@CLE,,,,,,,,,,,,,12.90,,,,,,,,,,49,1.70
Brock Wright,2567221,TE,DET,BUF,,,,,,2,6,,,,,,4.30,,2,2,2,3,67,,,,50,1.60
