PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Jalen Hurts,2564832,QB,PHI,GB,153,2,,157,,,,,,,,1,29.52,17,,17,,,,,1,1,1,29.52
Josh Allen,2560955,QB,BUF,@DET,253,2,1,78,1,,,,,,,1,28.92,10,,10,,,,,2,,2,28.92
Justin Herbert,2565045,QB,LAC,@ARI,274,3,,38,,,,,,,1,,28.76,4,,4,,,,,1,,3,28.76
Kyler Murray,2562382,QB,ARI,LAC,191,2,1,56,1,,,,,,,,25.24,7,,7,,,,,2,,4,25.24
Mike White,2560929,QB,NYJ,CHI,315,3,,2,,,,,,,,,24.80,3,,3,,,,,,,5,24.80
Lamar Jackson,2560757,QB,BAL,@JAX,254,1,,89,,,,,,,1,1,23.06,14,,14,,,,,4,1,6,23.06
Trevor Lawrence,2566163,QB,JAX,BAL,321,3,,1,,,,,,,1,2,22.94,2,,2,,,,,1,,7,22.94
Mac Jones,2566334,QB,NE,@MIN,382,2,,,,,,,,,,1,22.28,,,,,,,,,,8,22.28
Kirk Cousins,2532820,QB,MIN,NE,299,3,1,-1,,,,,,,,,21.86,1,,1,,,,,,,9,21.86
Derek Carr,2543499,QB,LV,@SEA,295,3,2,10,,,,,,,,,20.80,2,,2,,,,,1,,10,20.80
Geno Smith,2539335,QB,SEA,LV,328,2,1,22,,,,,,,,1,19.32,5,,5,,,,,,,11,19.32
Patrick Mahomes,2558125,QB,KC,LA,320,1,1,36,,,,,,,,,18.40,4,,4,,,,,2,,12,18.40
Tom Brady,2504211,QB,TB,@CLE,246,2,,2,,,,,,,,,18.04,1,,1,,,,,,,13,18.04
Joe Burrow,2563722,QB,CIN,@TEN,270,1,,32,,,,,,,,,18.00,9,,9,,,,,4,3,14,18.00
Jared Goff,2555334,QB,DET,BUF,240,2,,,,,,,,,,,17.60,,,,,,,,,,15,17.60
Tua Tagovailoa,2564499,QB,MIA,HOU,299,1,,,,,,,,,,,14.67,,,,,,,,,,16,15.96
Sam Darnold,2561036,QB,CAR,DEN,164,1,,3,1,,,,,,,1,15.86,3,,3,,,,,1,1,17,15.86
Marcus Mariota,2552466,QB,ATL,@WAS,174,1,1,49,,,,,,,,,13.86,6,,6,,,,,1,1,18,13.86
Dak Prescott,2555260,QB,DAL,NYG,261,2,2,4,,,,,,,,1,13.84,2,,2,,,,,,,19,13.84
Daniel Jones,2562299,QB,NYG,@DAL,228,1,,14,,,,,,,,1,13.52,3,,3,,,,,1,1,20,13.52
Jimmy Garoppolo,2543801,QB,SF,NO,222,1,,4,,,,,,,,,13.28,4,,4,,,,,,,21,13.28
Jacoby Brissett,2555261,QB,CLE,TB,210,1,1,27,,,,,,,,,13.10,2,,2,,,,,,,22,13.10
Ryan Tannehill,2532956,QB,TEN,CIN,291,,,9,,,,,,,,,12.54,2,,2,,,,,,,23,12.54
Kenny Pickett,2568162,QB,PIT,@IND,174,,,32,,,,,,,1,,12.16,6,,6,,,,,2,1,24,12.16
Taylor Heinicke,2553656,QB,WAS,ATL,138,2,1,-1,,,,,,,,,11.42,1,,1,,,,,,,25,11.42
Andy Dalton,2495143,QB,NO,@SF,204,,,21,,,,,,,,,10.26,4,,4,,,,,1,,26,10.26
Trevor Siemian,2553457,QB,CHI,@NYJ,179,1,1,8,,,,,,,,,9.96,4,,4,,,,,,,27,9.96
Aaron Rodgers,2506363,QB,GB,@PHI,140,2,2,-1,,,,,,,,,18.02,1,,1,,,,,,,28,9.50
Bryce Perkins,2564382,QB,LA,@KC,100,1,2,44,,,,,,,,,9.20,9,,9,,,,,,,29,9.20
Jordan Love,2564007,QB,GB,@PHI,113,1,,,,,,,,,,,18.02,,,,,,,,,,30,8.52
Russell Wilson,2532975,QB,DEN,@CAR,142,1,,8,,,,,,,,1,8.48,2,,2,,,,,,,31,8.48
Matt Ryan,310,QB,IND,PIT,199,1,1,22,,,,,,,,2,7.96,4,,4,,,,,1,1,32,7.96
Kyle Allen,2561177,QB,HOU,@MIA,215,1,2,12,,,,,,,,2,5.80,4,,4,,,,,,,33,5.80
Brandon Allen,2555365,QB,CIN,@TEN,,,,,,,,,,,,,18.00,,,,,,,,,,34,0.00
Matt Barkley,2539308,QB,BUF,@DET,,,,,,,,,,,,,28.92,,,,,,,,,,35,0.00
C.J. Beathard,2557922,QB,JAX,BAL,,,,,,,,,,,,,22.94,,,,,,,,,,36,0.00
Kurt Benkert,2560974,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,37,0.00
David Blough,2563043,QB,MIN,NE,,,,,,,,,,,,,21.86,,,,,,,,,,38,0.00
Ian Book,2566352,QB,PHI,GB,,,,,,,,,,,,,29.52,,,,,,,,,,39,0.00
Tim Boyle,2561187,QB,CHI,@NYJ,,,,,,,,,,,,,9.96,,,,,,,,,,40,0.00
Teddy Bridgewater,2543465,QB,MIA,HOU,,,,,,,,,,,,,14.67,,,,,,,,,,41,0.00
Jake Browning,2562634,QB,CIN,@TEN,,,,,,,,,,,,,18.00,,,,,,,,,,42,0.00
Shane Buechele,2566983,QB,KC,LA,,,,,,,,,,,,,18.40,,,,,,,,,,43,0.00
Matt Corral,2567349,QB,CAR,DEN,,,,,,,,,,,,,15.86,,,,,,,,,,44,0.00
Chase Daniel,81284,QB,LAC,@ARI,,,,,,,,,,,,,28.76,,,,,,,,,,45,0.00
Ben DiNucci,2563839,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,46,0.00
Joshua Dobbs,2558167,QB,DET,BUF,,,,,,,,,,,,,17.60,,,,,,,,,,47,0.00
Jeff Driskel,2555262,QB,HOU,@MIA,,,,,,,,,,,,,5.80,,,,,,,,,,48,0.00
Jacob Eason,2564115,QB,SF,NO,,,,,,,,,,,,,13.28,,,,,,,,,,49,0.00
Sam Ehlinger,2566142,QB,IND,PIT,,,,,,,,,,,,,7.96,,,,,,,,,,50,0.00
Danny Etling,2560717,QB,GB,@PHI,,,,,,,,,,,,,18.02,,,,,,,,,,51,0.00
Justin Fields,2565920,QB,CHI,@NYJ,,,,,,,,,,,,,9.96,,,,,,,,,,52,0.00
Joe Flacco,382,QB,NYJ,CHI,,,,,,,,,,,,,24.80,,,,,,,,,,53,0.00
Nick Foles,2532842,QB,IND,PIT,,,,,,,,,,,,,7.96,,,,,,,,,,54,0.00
Feleipe Franks,2566683,QB,ATL,@WAS,,,,,,,,,,,,,13.86,,,,,,,,,,55,0.00
Jake Fromm,2563608,QB,WAS,ATL,,,,,,,,,,,,,11.42,,,,,,,,,,56,0.00
Blaine Gabbert,2495441,QB,TB,@CLE,,,,,,,,,,,,,18.04,,,,,,,,,,57,0.00
Garrett Gilbert,2549982,QB,NE,@MIN,,,,,,,,,,,,,22.28,,,,,,,,,,58,0.00
Anthony Gordon,2565153,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,59,0.00
Will Grier,2562404,QB,DAL,NYG,,,,,,,,,,,,,13.84,,,,,,,,,,60,0.00
Ryan Griffin,2541185,QB,TB,@CLE,,,,,,,,,,,,,18.04,,,,,,,,,,61,0.00
Chad Henne,252,QB,KC,LA,,,,,,,,,,,,,18.40,,,,,,,,,,62,0.00
Kevin Hogan,2555263,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,63,0.00
Sam Howell,2568333,QB,WAS,ATL,,,,,,,,,,,,,11.42,,,,,,,,,,64,0.00
Brian Hoyer,81294,QB,NE,@MIN,,,,,,,,,,,,,22.28,,,,,,,,,,65,0.00
Tyler Huntley,2563560,QB,BAL,@JAX,,,,,,,,,,,,,23.06,,,,,,,,,,66,0.00
Josh Johnson,264,QB,SF,NO,,,,,,,,,,,,,13.28,,,,,,,,,,67,0.00
Colin Kaepernick,2495186,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,68,0.00
Case Keenum,2532888,QB,BUF,@DET,,,,,,,,,,,,,28.92,,,,,,,,,,69,0.00
Cole Kelley,2568336,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,70,0.00
Trey Lance,2566532,QB,SF,NO,,,,,,,,,,,,,13.28,,,,,,,,,,71,0.00
Brian Lewerke,2564619,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,72,0.00
Levi Lewis,2568252,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,73,0.00
Drew Lock,2562305,QB,SEA,LV,,,,,,,,,,,,,19.32,,,,,,,,,,74,0.00
John Lovett,2563112,QB,MIA,HOU,,,,,,,,,,,,,14.67,,,,,,,,,,75,0.00
Jake Luton,2564205,QB,NO,@SF,,,,,,,,,,,,,10.26,,,,,,,,,,76,0.00
Sean Mannion,2552576,QB,SEA,LV,,,,,,,,,,,,,19.32,,,,,,,,,,77,0.00
Baker Mayfield,2560800,QB,LA,@KC,,,,,,,,,,,,,9.20,,,,,,,,,,78,0.00
Colt McCoy,497123,QB,ARI,LAC,,,,,,,,,,,,,25.24,,,,,,,,,,79,0.00
Trace McSorley,2562403,QB,ARI,LAC,,,,,,,,,,,,,25.24,,,,,,,,,,80,0.00
Davis Mills,2566136,QB,HOU,@MIA,,,,,,,,,,,,,5.80,,,,,,,,,,81,0.00
Gardner Minshew,2562796,QB,PHI,GB,,,,,,,,,,,,,29.52,,,,,,,,,,82,0.00
Kellen Mond,2566310,QB,CLE,TB,,,,,,,,,,,,,13.10,,,,,,,,,,83,0.00
Steven Montez,2565285,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,84,0.00
James Morgan,2564805,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,85,0.00
Nick Mullens,2558979,QB,MIN,NE,,,,,,,,,,,,,21.86,,,,,,,,,,86,0.00
Chris Oladokun,2568153,QB,KC,LA,,,,,,,,,,,,,18.40,,,,,,,,,,87,0.00
E.J. Perry,2567769,QB,JAX,BAL,,,,,,,,,,,,,22.94,,,,,,,,,,88,0.00
Nathan Peterman,2558191,QB,CHI,@NYJ,,,,,,,,,,,,,9.96,,,,,,,,,,89,0.00
Brock Purdy,2568216,QB,SF,NO,,,,,,,,,,,,,13.28,,,,,,,,,,90,0.00
Desmond Ridder,2567256,QB,ATL,@WAS,,,,,,,,,,,,,13.86,,,,,,,,,,91,0.00
Armani Rogers,2568351,QB,WAS,ATL,,,,,,,,,,,,,11.42,,,,,,,,,,92,0.00
Mason Rudolph,2560860,QB,PIT,@IND,,,,,,,,,,,,,12.16,,,,,,,,,,93,0.00
Cooper Rush,2559242,QB,DAL,NYG,,,,,,,,,,,,,13.84,,,,,,,,,,94,0.00
Brett Rypien,2562718,QB,DEN,@CAR,,,,,,,,,,,,,8.48,,,,,,,,,,95,0.00
Reid Sinnett,2565255,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,96,0.00
Matthew Stafford,79860,QB,LA,@KC,,,,,,,,,,,,,9.20,,,,,,,,,,97,0.00
Nate Stanley,2564577,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,98,0.00
Easton Stick,2562745,QB,LAC,@ARI,,,,,,,,,,,,,28.76,,,,,,,,,,99,0.00
Jarrett Stidham,2562746,QB,LV,@SEA,,,,,,,,,,,,,20.80,,,,,,,,,,100,0.00
Chris Streveler,2563458,QB,NYJ,CHI,,,,,,,,,,,,,24.80,,,,,,,,,,101,0.00
Carson Strong,2568099,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,102,0.00
Nate Sudfeld,2555427,QB,DET,BUF,,,,,,,,,,,,,17.60,,,,,,,,,,103,0.00
Tyrod Taylor,2495240,QB,NYG,@DAL,,,,,,,,,,,,,13.52,,,,,,,,,,104,0.00
Kyle Trask,2566571,QB,TB,@CLE,,,,,,,,,,,,,18.04,,,,,,,,,,105,0.00
Mitchell Trubisky,2558008,QB,PIT,@IND,,,,,,,,,,,,,12.16,,,,,,,,,,106,0.00
PJ Walker,2558904,QB,CAR,DEN,,,,,,,,,,,,,15.86,,,,,,,,,,107,0.00
Deshaun Watson,2558063,QB,CLE,TB,,,,,,,,,,,,,13.10,,,,,,,,,,108,0.00
Davis Webb,2557897,QB,NYG,@DAL,,,,,,,,,,,,,13.52,,,,,,,,,,109,0.00
Carson Wentz,2555259,QB,WAS,ATL,,,,,,,,,,,,,11.42,,,,,,,,,,110,0.00
Malik Willis,2567667,QB,TEN,CIN,,,,,,,,,,,,,12.54,,,,,,,,,,111,0.00
Ryan Willis,2567224,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,112,0.00
Zach Wilson,2566391,QB,NYJ,CHI,,,,,,,,,,,,,24.80,,,,,,,,,,113,0.00
