PlayerName,PlayerId,Pos,Team,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Byron Cowart,2562392,DL,NE,1,1,,,,,,,,,,,,,,,,187,2.50
Kevin Givens,2562655,DL,SF,1,,,,,,,,,,,,,,,,,188,1.70
Austin Larkin,2561518,DL,CAR,1,,,,,,,,,,,,,,,,,189,1.70
T.Y. McGill,2553911,DL,MIN,,2,,,,,,,,,,,,,,,,190,1.60
Deadrin Senat,2560869,DL,FA,,,,,,,,,,,,,,,1,,,191,0.50
Montravius Adams,2557876,DL,NO,,,,,,,,,,,,,,,,,,192,0.00
Myles Adams,2563620,DL,SEA,,,,,,,,,,,,,,,,,,193,0.00
McTelvin Agim,2563872,DL,DEN,,,,,,,,,,,,,,,,,,194,0.00
Auzoyah Alufohai,2564061,DL,FA,,,,,,,,,,,,,,,,,,195,0.00
Bradlee Anae,2563821,DL,DAL,,,,,,,,,,,,,,,,,,196,0.00
Abdullah Anderson,2561088,DL,GB,,,,,,,,,,,,,,,,,,197,0.00
David Bada,2565526,DL,WAS,,,,,,,,,,,,,,,,,,198,0.00
Christian Barmore,2566328,DL,NE,,,,,,,,,,,,,,,,,,199,0.00
Alex Barrett,2559140,DL,SF,,,,,,,,,,,,,,,,,,200,0.00
Boogie Basham,2565863,DL,BUF,,,,,,,,,,,,,,,,,,201,0.00
Andrew Billings,2555267,DL,MIA,,,,,,,,,,,,,,,,,,202,0.00
Ross Blacklock,2564064,DL,HOU,,,,,,,,,,,,,,,,,,203,0.00
Amani Bledsoe,2562859,DL,TEN,,,,,,,,,,,,,,,,,,204,0.00
Nick Bosa,2562629,DL,SF,,,,,,,,,,,,,,,,,,205,0.00
Will Bradley-King,2566583,DL,WAS,,,,,,,,,,,,,,,,,,206,0.00
Derrick Brown,2563629,DL,CAR,,,,,,,,,,,,,,,,,,207,0.00
Earnest Brown IV,2566202,DL,LA,,,,,,,,,,,,,,,,,,208,0.00
Brandin Bryant,2556486,DL,BUF,,,,,,,,,,,,,,,,,,209,0.00
Calvin Bundage,2565777,DL,FA,,,,,,,,,,,,,,,,,,210,0.00
Ron'Dell Carter,2563833,DL,ARI,,,,,,,,,,,,,,,,,,211,0.00
K'Lavon Chaisson,2564166,DL,JAX,,,,,,,,,,,,,,,,,,212,0.00
Demarcus Christmas,2562246,DL,PIT,,,,,,,,,,,,,,,,,,213,0.00
Tyler Clark,2563725,DL,FA,,,,,,,,,,,,,,,,,,214,0.00
Kameron Cline,2564109,DL,IND,,,,,,,,,,,,,,,,,,215,0.00
Jadeveon Clowney,2543456,DL,CLE,,,,,,,,,,,,,,,,,,216,0.00
Jonathon Cooper,2566028,DL,DEN,,,,,,,,,,,,,,,,,,217,0.00
Marquise Copeland,2562877,DL,LA,,,,,,,,,,,,,,,,,,218,0.00
Jashon Cornell,2563929,DL,DET,,,,,,,,,,,,,,,,,,219,0.00
Doug Costin,2564172,DL,JAX,,,,,,,,,,,,,,,,,,220,0.00
Jalen Dalton,2563120,DL,NO,,,,,,,,,,,,,,,,,,221,0.00
Darrion Daniels,2565096,DL,SF,,,,,,,,,,,,,,,,,,222,0.00
Michael Danna,2564262,DL,KC,,,,,,,,,,,,,,,,,,223,0.00
Marlon Davidson,2563479,DL,ATL,,,,,,,,,,,,,,,,,,224,0.00
Carlos Davis,2564976,DL,PIT,,,,,,,,,,,,,,,,,,225,0.00
Khalil Davis,2565210,DL,PIT,,,,,,,,,,,,,,,,,,226,0.00
Raekwon Davis,2564445,DL,MIA,,,,,,,,,,,,,,,,,,227,0.00
Sheldon Day,2555241,DL,CLE,,,,,,,,,,,,,,,,,,228,0.00
Victor Dimukeje,2566424,DL,ARI,,,,,,,,,,,,,,,,,,229,0.00
Jordan Elliott,2563779,DL,CLE,,,,,,,,,,,,,,,,,,230,0.00
A.J. Epenesa,2563605,DL,BUF,,,,,,,,,,,,,,,,,,231,0.00
Clelin Ferrell,2562263,DL,LV,,,,,,,,,,,,,,,,,,232,0.00
Trey Flowers,2552278,DL,DET,,,,,,,,,,,,,,,,,,233,0.00
Leki Fotu,2564910,DL,ARI,,,,,,,,,,,,,,,,,,234,0.00
John Franklin-Myers,2560731,DL,NYJ,,,,,,,,,,,,,,,,,,235,0.00
Neville Gallimore,2563842,DL,DAL,,,,,,,,,,,,,,,,,,236,0.00
Joe Gaziano,2565036,DL,LAC,,,,,,,,,,,,,,,,,,237,0.00
Ryan Glasgow,2557851,DL,FA,,,,,,,,,,,,,,,,,,238,0.00
Davon Godchaux,2558012,DL,NE,,,,,,,,,,,,,,,,,,239,0.00
Chauncey Golston,2566007,DL,DAL,,,,,,,,,,,,,,,,,,240,0.00
Jonathan Greenard,2564070,DL,HOU,,,,,,,,,,,,,,,,,,241,0.00
Randy Gregory,2552446,DL,DAL,,,,,,,,,,,,,,,,,,242,0.00
Yetur Gross-Matos,2563641,DL,CAR,,,,,,,,,,,,,,,,,,243,0.00
DaVon Hamilton,2564190,DL,JAX,,,,,,,,,,,,,,,,,,244,0.00
Justin Hamilton,2553531,DL,DAL,,,,,,,,,,,,,,,,,,245,0.00
Woodrow Hamilton,2556546,DL,FA,,,,,,,,,,,,,,,,,,246,0.00
Jonathan Harris,2562945,DL,DEN,,,,,,,,,,,,,,,,,,247,0.00
Shelby Harris,2549926,DL,DEN,,,,,,,,,,,,,,,,,,248,0.00
Daelin Hayes,2565842,DL,BAL,,,,,,,,,,,,,,,,,,249,0.00
Bruce Hector,2561338,DL,DET,,,,,,,,,,,,,,,,,,250,0.00
Trysten Hill,2562663,DL,DAL,,,,,,,,,,,,,,,,,,251,0.00
Braxton Hoyett,2563244,DL,FA,,,,,,,,,,,,,,,,,,252,0.00
Wyatt Hubert,2565950,DL,CIN,,,,,,,,,,,,,,,,,,253,0.00
Bryce Huff,2565510,DL,NYJ,,,,,,,,,,,,,,,,,,254,0.00
Albert Huggins,2562667,DL,NO,,,,,,,,,,,,,,,,,,255,0.00
Danielle Hunter,2552603,DL,MIN,,,,,,,,,,,,,,,,,,256,0.00
Melvin Ingram,2532870,DL,KC,,,,,,,,,,,,,,,,,,257,0.00
Matthew Ioannidis,2555240,DL,WAS,,,,,,,,,,,,,,,,,,258,0.00
David Irving,2553805,DL,FA,,,,,,,,,,,,,,,,,,259,0.00
Malik Jackson,2532873,DL,CLE,,,,,,,,,,,,,,,,,,260,0.00
Tarron Jackson,2566400,DL,PHI,,,,,,,,,,,,,,,,,,261,0.00
P.J. Johnson,2562923,DL,LV,,,,,,,,,,,,,,,,,,262,0.00
Patrick Johnson,2566403,DL,PHI,,,,,,,,,,,,,,,,,,263,0.00
Benito Jones,2564466,DL,MIA,,,,,,,,,,,,,,,,,,264,0.00
Patrick Jones II,2566307,DL,MIN,,,,,,,,,,,,,,,,,,265,0.00
Joshua Kaindoh,2566184,DL,KC,,,,,,,,,,,,,,,,,,266,0.00
Khalid Kareem,2563734,DL,CIN,,,,,,,,,,,,,,,,,,267,0.00
Javon Kinlaw,2565117,DL,SF,,,,,,,,,,,,,,,,,,268,0.00
Malcolm Koonce,2566262,DL,LV,,,,,,,,,,,,,,,,,,269,0.00
Niko Lalos,2564745,DL,NYG,,,,,,,,,,,,,,,,,,270,0.00
Devaroe Lawrence,2559079,DL,FA,,,,,,,,,,,,,,,,,,271,0.00
Rashard Lawrence,2564922,DL,ARI,,,,,,,,,,,,,,,,,,272,0.00
Jeremiah Ledbetter,2558124,DL,JAX,,,,,,,,,,,,,,,,,,273,0.00
Jessie Lemonier,2565057,DL,DET,,,,,,,,,,,,,,,,,,274,0.00
Star Lotulelei,2539329,DL,BUF,,,,,,,,,,,,,,,,,,275,0.00
Isaiahh Loudermilk,2566457,DL,PIT,,,,,,,,,,,,,,,,,,276,0.00
James Lynch,2564565,DL,MIN,,,,,,,,,,,,,,,,,,277,0.00
Daylon Mack,2562308,DL,FA,,,,,,,,,,,,,,,,,,278,0.00
Isaiah Mack,2563245,DL,BAL,,,,,,,,,,,,,,,,,,279,0.00
Justin Madubuike,2563563,DL,BAL,,,,,,,,,,,,,,,,,,280,0.00
Kahlil McKenzie,2560807,DL,FA,,,,,,,,,,,,,,,,,,281,0.00
Steven Means,2541310,DL,ATL,,,,,,,,,,,,,,,,,,282,0.00
David Moa,2564571,DL,NYG,,,,,,,,,,,,,,,,,,283,0.00
Henry Mondeaux,2561243,DL,PIT,,,,,,,,,,,,,,,,,,284,0.00
Larrell Murchison,2564055,DL,TEN,,,,,,,,,,,,,,,,,,285,0.00
Bill Murray,2564625,DL,NE,,,,,,,,,,,,,,,,,,286,0.00
Robert Nkemdiche,2555336,DL,SEA,,,,,,,,,,,,,,,,,,287,0.00
Dayo Odeyingbo,2565609,DL,IND,,,,,,,,,,,,,,,,,,288,0.00
Osa Odighizuwa,2566016,DL,DAL,,,,,,,,,,,,,,,,,,289,0.00
Adetokunbo Ogundeji,2565827,DL,ATL,,,,,,,,,,,,,,,,,,290,0.00
Julian Okwara,2563947,DL,DET,,,,,,,,,,,,,,,,,,291,0.00
Walter Palmore,2563229,DL,FA,,,,,,,,,,,,,,,,,,292,0.00
David Parry,2552438,DL,FA,,,,,,,,,,,,,,,,,,293,0.00
