PlayerName,PlayerId,Pos,Team,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Luke Willson,2541199,TE,FA,,,,,,8,79,,,,,,,,,,,,,,,,72,11.90
Trevon Wesco,2562777,TE,NYJ,,,,2,,2,47,,,,,,7.05,1,2,3,2,3,67,1,,1,73,11.10
Darrell Daniels,2558886,TE,ARI,,,,,,1,4,,,,,,,,,,,,,,,,74,11.00
Drew Sample,2562720,TE,CIN,,,,,,5,30,,,,,,5.10,,5,5,5,6,83,,,,75,7.20
Deon Yelder,2561293,TE,FA,,,,,,3,50,,,,,,,,,,,,,,,,76,6.50
Pharaoh Brown,2559018,TE,HOU,,,,,,2,27,,,,,,5.28,,2,2,2,3,67,1,1,,77,6.20
Antony Auclair,2559044,TE,HOU,,,,,,1,11,,,,,,5.28,,1,1,1,3,33,1,,,78,5.80
Ross Travis,2554630,TE,FA,,,,,,4,51,,,,,1,,,,,,,,,,,79,5.10
Tanner Hudson,2561215,TE,SF,,,,,,2,26,,,,,,7.39,,2,2,2,5,40,3,,2,80,3.60
Eric Saubert,2558023,TE,DEN,,,,,,2,21,,,,,,3.18,,2,2,2,3,67,,,,81,3.10
Eric Tomlinson,2553744,TE,BAL,,,,,,1,1,,,,,,6.46,,1,1,1,1,100,,,,82,2.30
Levine Toilolo,2540203,TE,NYG,,,,,,2,10,,,,,,6.17,,2,2,2,2,100,1,1,1,83,2.00
Chris Manhertz,2552622,TE,JAX,,,,,,1,11,,,,,,7.38,,1,1,1,1,100,,,,84,1.60
Chris Herndon,2560738,TE,MIN,,,,,,1,7,,,,,,,,,,,,,,,,85,1.20
Dalton Schultz,2560866,TE,DAL,,,,,,1,6,,,,,,6.09,,1,1,1,2,50,,,,86,1.10
Jace Sternberger,2562744,TE,FA,,,,,,,,,,,,,,,,,,,,,,,87,0.80
Stephen Anderson,2556463,TE,LAC,,,,,,,,,,,,,,,,,,,,,,,88,0.00
Devin Asiasi,2564586,TE,NE,,,,,,,,,,,,,6.78,,,,,,,,,,89,0.00
John Bates,2566580,TE,WAS,,,,,,,,,,,,,6.93,,,,,,,,,,90,0.00
Marcus Baugh,2560971,TE,FA,,,,,,,,,,,,,,,,,,,,,,,91,0.00
Evan Baylis,2559299,TE,FA,,,,,,,,,,,,,,,,,,,,,,,92,0.00
Nate Becker,2563191,TE,FA,,,,,,,,,,,,,,,,,,,,,,,93,0.00
Ryan Becker,2564886,TE,FA,,,,,,,,,,,,,,,,,,,,,,,94,0.00
Kelvin Benjamin,2543471,TE,FA,,,,,,,,,,,,,,,,,,,,,,,95,0.00
Kendall Blanton,2562234,TE,LA,,,,,,,,,,,,,3.71,,,,,,,,,,96,0.00
Jibri Blount,2565672,TE,FA,,,,,,,,,,,,,,,,,,,,,,,97,0.00
Nick Bowers,2564415,TE,LV,,,,,,,,,,,,,3.61,,,,,,,,,,98,0.00
Nick Boyle,2552402,TE,BAL,,,,,,,,,,,,,6.46,,,,,,,,,,99,0.00
Jacob Breeland,2565321,TE,FA,,,,,,,,,,,,,,,,,,,,,,,100,0.00
Harrison Bryant,2563767,TE,CLE,,,,,,,,,,,,,4.21,,,,,,,,,,101,0.00
Hunter Bryant,2563923,TE,DET,,,,,,,,,,,,,6.34,,,,,,,,,,102,0.00
Ian Bunting,2563073,TE,DAL,,,,,,,,,,,,,6.09,,,,,,,,,,103,0.00
Matt Bushman,2565639,TE,LV,,,,,,,,,,,,,3.61,,,,,,,,,,104,0.00
Jake Butt,2557859,TE,FA,,,,,,,,,,,,,,,,,,,,,,,105,0.00
Darion Clark,2563434,TE,FA,,,,,,,,,,,,,,,,,,,,,,,106,0.00
Jason Croom,2559159,TE,PHI,,,,,,,,,,,,,7.88,,,,,,,,,,107,0.00
Dominique Dafney,2565540,TE,GB,,,,,,,,,,,,,6.41,,,,,,,,,,108,0.00
Zach Davidson,2566301,TE,MIN,,,,,,,,,,,,,,,,,,,,,,,109,0.00
Tyler Davis,2564178,TE,GB,,,,,,,,,,,,,6.41,,,,,,,,,,110,0.00
Josiah Deguara,2563980,TE,GB,,,,,,,,,,,,,6.41,,,,,,,,,,111,0.00
Brandon Dillon,2562984,TE,MIN,,,,,,,,,,,,,,,,,,,,,,,112,0.00
Ben Ellefson,2564181,TE,MIN,,,,,,,,,,,,,,,,,,,,,,,113,0.00
Luke Farrell,2566160,TE,JAX,,,,,,,,,,,,,7.38,,,,,,,,,,114,0.00
Austin Fort,2563037,TE,TEN,,,,,,,,,,,,,5.94,,,,,,,,,,115,0.00
Jody Fortson,2563259,TE,KC,,,,,,,,,,,,,,,,,,,,,,,116,0.00
Jordan Franks,2561330,TE,FA,,,,,,,,,,,,,,,,,,,,,,,117,0.00
Pat Freiermuth,2566442,TE,PIT,,,,,,,,,,,,,7.57,,,,,,,,,,118,0.00
Zach Gentry,2562654,TE,PIT,,,,,,,,,,,,,7.57,,,,,,,,,,119,0.00
Reggie Gilliam,2565378,TE,BUF,,,,,,,,,,,,,6.61,,,,,,,,,,120,0.00
Kylen Granson,2566145,TE,IND,,,,,,,,,,,,,6.48,,,,,,,,,,121,0.00
Noah Gray,2566178,TE,KC,,,,,,,,,,,,,,,,,,,,,,,122,0.00
Farrod Green,2564121,TE,IND,,,,,,,,,,,,,6.48,,,,,,,,,,123,0.00
Garrett Griffin,2557033,TE,NO,,,,,,,,,,,,,6.31,,,,,,,,,,124,0.00
Nakie Griffin-Stewart,2564544,TE,FA,,,,,,,,,,,,,,,,,,,,,,,125,0.00
Rob Gronkowski,497240,TE,TB,,,,,,,,,,,,,7.91,,,,,,,,,,126,0.00
Nick Guggemos,2565804,TE,FA,,,,,,,,,,,,,,,,,,,,,,,127,0.00
Jacob Harris,2566220,TE,LA,,,,,,,,,,,,,3.71,,,,,,,,,,128,0.00
Daniel Helm,2562284,TE,LV,,,,,,,,,,,,,3.61,,,,,,,,,,129,0.00
Temarrick Hemingway,2555486,TE,WAS,,,,,,,,,,,,,6.93,,,,,,,,,,130,0.00
Hunter Henry,2555341,TE,NE,,,,,,,,,,,,,6.78,,,,,,,,,,131,0.00
Cole Hikutini,2558953,TE,FA,,,,,,,,,,,,,,,,,,,,,,,132,0.00
Brycen Hopkins,2564349,TE,LA,,,,,,,,,,,,,3.71,,,,,,,,,,133,0.00
Jesper Horsted,2563270,TE,CHI,,,,,,,,,,,,,3.86,,,,,,,,,,134,0.00
O.J. Howard,2557856,TE,TB,,,,,,,,,,,,,7.91,,,,,,,,,,135,0.00
Tommy Hudson,2565450,TE,TEN,,,,,,,,,,,,,5.94,,,,,,,,,,136,0.00
Ryan Izzo,2560751,TE,SEA,,,,,,,,,,,,,3.63,,,,,,,,,,137,0.00
Tyree Jackson,2562435,TE,PHI,,,,,,,,,,,,,7.88,,,,,,,,,,138,0.00
Blake Jarwin,2559193,TE,DAL,,,,,,,,,,,,,6.09,,,,,,,,,,139,0.00
Rysen John,2564742,TE,NYG,,,,,,,,,,,,,6.17,,,,,,,,,,140,0.00
Juwan Johnson,2564676,TE,NO,,,,,,,,,,,,,6.31,,,,,,,,,,141,0.00
Brevin Jordan,2566130,TE,HOU,,,,,,,,,,,,,5.28,,,,,,,,,,142,0.00
Hunter Kampmoyer,2566481,TE,LAC,,,,,,,,,,,,,,,,,,,,,,,143,0.00
Dalton Keene,2564616,TE,NE,,,,,,,,,,,,,6.78,,,,,,,,,,144,0.00
Nick Keizer,2561115,TE,FA,,,,,,,,,,,,,,,,,,,,,,,145,0.00
Cole Kmet,2563704,TE,CHI,,,,,,,,,,,,,3.86,,,,,,,,,,146,0.00
Matt LaCosse,2553667,TE,NE,,,,,,,,,,,,,6.78,,,,,,,,,,147,0.00
Hunter Long,2566286,TE,MIA,,,,,,,,,,,,,6.67,,,,,,,,,,148,0.00
Tyler Mabry,2565168,TE,SEA,,,,,,,,,,,,,3.63,,,,,,,,,,149,0.00
Alize Mack,2562307,TE,FA,,,,,,,,,,,,,,,,,,,,,,,150,0.00
Kyle Markway,2564763,TE,FA,,,,,,,,,,,,,,,,,,,,,,,151,0.00
Tyree Mayfield,2563145,TE,FA,,,,,,,,,,,,,,,,,,,,,,,152,0.00
Codey McElroy,2561239,TE,TB,,,,,,,,,,,,,7.91,,,,,,,,,,153,0.00
Sean McKeon,2563854,TE,DAL,,,,,,,,,,,,,6.09,,,,,,,,,,154,0.00
Tre' McKitty,2566490,TE,LAC,,,,,,,,,,,,,,,,,,,,,,,155,0.00
Briley Moore-McKinney,2566956,TE,TEN,,,,,,,,,,,,,5.94,,,,,,,,,,156,0.00
Quintin Morris,2566641,TE,BUF,,,,,,,,,,,,,6.61,,,,,,,,,,157,0.00
Thaddeus Moss,2565288,TE,CIN,,,,,,,,,,,,,5.10,,,,,,,,,,158,0.00
Chris Myarick,2563210,TE,NYG,,,,,,,,,,,,,6.17,,,,,,,,,,159,0.00
Isaac Nauta,2562691,TE,FA,,,,,,,,,,,,,,,,,,,,,,,160,0.00
Albert Okwuegbunam,2563911,TE,DEN,,,,,,,,,,,,,3.18,,,,,,,,,,161,0.00
Josh Oliver,2562693,TE,BAL,,,,,,,,,,,,,6.46,,,,,,,,,,162,0.00
Donald Parham,2562394,TE,LAC,,,,,,,,,,,,,,,,,,,,,,,163,0.00
Colby Parkinson,2565180,TE,SEA,,,,,,,,,,,,,3.63,,,,,,,,,,164,0.00
Jared Pinkney,2563518,TE,LA,,,,,,,,,,,,,3.71,,,,,,,,,,165,0.00
Kyle Pitts,2565830,TE,ATL,,,,,,,,,,,,,7.68,,,,,,,,,,166,0.00
Tony Poljan,2566620,TE,BAL,,,,,,,,,,,,,6.46,,,,,,,,,,167,0.00
Jake Powell,2563134,TE,FA,,,,,,,,,,,,,,,,,,,,,,,168,0.00
Paul Quessenberry,2565531,TE,HOU,,,,,,,,,,,,,5.28,,,,,,,,,,169,0.00
Kevin Rader,2561264,TE,PIT,,,,,,,,,,,,,7.57,,,,,,,,,,170,0.00
Dax Raymond,2562710,TE,FA,,,,,,,,,,,,,,,,,,,,,,,171,0.00
Jordan Reed,2540160,TE,FA,,,,,,,,,,,,,,,,,,,,,,,172,0.00
Sammis Reyes,2565807,TE,WAS,,,,,,,,,,,,,6.93,,,,,,,,,,173,0.00
Giovanni Ricci,2563668,TE,CAR,,,,,,,,,,,,,6.79,,,,,,,,,,174,0.00
Ellis Richardson,2563081,TE,FA,,,,,,,,,,,,,,,,,,,,,,,175,0.00
Richard Rodgers,2550313,TE,PHI,,,,,,,,,,,,,7.88,,,,,,,,,,176,0.00
Kyle Rudolph,2495438,TE,NYG,,,,,,,,,,,,,6.17,,,,,,,,,,177,0.00
Mason Schreck,2558864,TE,CIN,,,,,,,,,,,,,5.10,,,,,,,,,,178,0.00
Dylan Soehner,2565711,TE,NO,,,,,,,,,,,,,6.31,,,,,,,,,,179,0.00
Matt Sokol,2562980,TE,JAX,,,,,,,,,,,,,7.38,,,,,,,,,,180,0.00
Jack Stoll,2567061,TE,PHI,,,,,,,,,,,,,7.88,,,,,,,,,,181,0.00
Stephen Sullivan,2565192,TE,CAR,,,,,,,,,,,,,6.79,,,,,,,,,,182,0.00
Tommy Sweeney,2562750,TE,BUF,,,,,,,,,,,,,6.61,,,,,,,,,,183,0.00
Tyrone Swoopes,2559263,TE,FA,,,,,,,,,,,,,,,,,,,,,,,184,0.00
Tim Tebow,497135,TE,FA,,,,,,,,,,,,,,,,,,,,,,,185,0.00
Hunter Thedford,2565585,TE,FA,,,,,,,,,,,,,,,,,,,,,,,186,0.00
Jordan Thomas,2560896,TE,FA,,,,,,,,,,,,,,,,,,,,,,,187,0.00
Colin Thompson,2559268,TE,CAR,,,,,,,,,,,,,6.79,,,,,,,,,,188,0.00
Noah Togiai,2564865,TE,PHI,,,,,,,,,,,,,7.88,,,,,,,,,,189,0.00
Adam Trautman,2564703,TE,NO,,,,,,,,,,,,,6.31,,,,,,,,,,190,0.00
Tommy Tremble,2565914,TE,CAR,,,,,,,,,,,,,6.79,,,,,,,,,,191,0.00
Carl Tucker,2566665,TE,FA,,,,,,,,,,,,,,,,,,,,,,,192,0.00
C.J. Uzomah,2552559,TE,CIN,,,,,,,,,,,,,5.10,,,,,,,,,,193,0.00
Andrew Vollert,2561284,TE,FA,,,,,,,,,,,,,,,,,,,,,,,194,0.00
Delanie Walker,2495966,TE,FA,,,,,,,,,,,,,,,,,,,,,,,195,0.00
Kahale Warring,2562771,TE,BUF,,,,,,,,,,,,,6.61,,,,,,,,,,196,0.00
Nate Wieting,2563815,TE,FA,,,,,,,,,,,,,,,,,,,,,,,197,0.00
Mitchell Wilcox,2563749,TE,CIN,,,,,,,,,,,,,5.10,,,,,,,,,,198,0.00
Carson Williams,2565669,TE,FA,,,,,,,,,,,,,,,,,,,,,,,199,0.00
Caleb Wilson,2562603,TE,FA,,,,,,,,,,,,,,,,,,,,,,,200,0.00
Charlie Woerner,2565129,TE,SF,,,,,,,,,,,,,7.39,,,,,,,,,,201,0.00
Eli Wolf,2565354,TE,IND,,,,,,,,,,,,,6.48,,,,,,,,,,202,0.00
Ethan Wolf,2561422,TE,NO,,,,,,,,,,,,,6.31,,,,,,,,,,203,0.00
Kenny Yeboah,2565768,TE,NYJ,,,,,,,,,,,,,7.05,,,,,,,,,,204,0.00
