PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Brandon Allen,2555365,QB,CIN,BUF,,,,,,,,,,,,,,,,,,,,,,,1,0.00
Josh Allen,2560955,QB,BUF,@CIN,,,,,,,,,,,,,,,,,,,,,,,2,0.00
Kyle Allen,2561177,QB,HOU,JAX,,,,,,,,,,,,,,,,,,,,,,,3,0.00
Matt Barkley,2539308,QB,BUF,@CIN,,,,,,,,,,,,,,,,,,,,,,,4,0.00
C.J. Beathard,2557922,QB,JAX,@HOU,,,,,,,,,,,,,,,,,,,,,,,5,0.00
Kurt Benkert,2560974,QB,SF,@LV,,,,,,,,,,,,,,,,,,,,,,,6,0.00
David Blough,2563043,QB,MIN,@GB,,,,,,,,,,,,,,,,,,,,,,,7,0.00
Ian Book,2566352,QB,PHI,NO,,,,,,,,,,,,,,,,,,,,,,,8,0.00
Tim Boyle,2561187,QB,DET,CHI,,,,,,,,,,,,,,,,,,,,,,,9,0.00
Tom Brady,2504211,QB,TB,CAR,,,,,,,,,,,,,,,,,,,,,,,10,0.00
Teddy Bridgewater,2543465,QB,MIA,@NE,,,,,,,,,,,,,,,,,,,,,,,11,0.00
Jacoby Brissett,2555261,QB,CLE,@WAS,,,,,,,,,,,,,,,,,,,,,,,12,0.00
Jake Browning,2562634,QB,CIN,BUF,,,,,,,,,,,,,,,,,,,,,,,13,0.00
Shane Buechele,2566983,QB,KC,DEN,,,,,,,,,,,,,,,,,,,,,,,14,0.00
Joe Burrow,2563722,QB,CIN,BUF,,,,,,,,,,,,,,,,,,,,,,,15,0.00
Derek Carr,2543499,QB,LV,SF,,,,,,,,,,,,,,,,,,,,,,,16,0.00
Matt Corral,2567349,QB,CAR,@TB,,,,,,,,,,,,,,,,,,,,,,,17,0.00
Kirk Cousins,2532820,QB,MIN,@GB,,,,,,,,,,,,,,,,,,,,,,,18,0.00
Andy Dalton,2495143,QB,NO,@PHI,,,,,,,,,,,,,,,,,,,,,,,19,0.00
Chase Daniel,81284,QB,LAC,LA,,,,,,,,,,,,,,,,,,,,,,,20,0.00
Sam Darnold,2561036,QB,CAR,@TB,,,,,,,,,,,,,,,,,,,,,,,21,0.00
Ben DiNucci,2563839,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,22,0.00
Joshua Dobbs,2558167,QB,CLE,@WAS,,,,,,,,,,,,,,,,,,,,,,,23,0.00
Jeff Driskel,2555262,QB,HOU,JAX,,,,,,,,,,,,,,,,,,,,,,,24,0.00
Jacob Eason,2564115,QB,CAR,@TB,,,,,,,,,,,,,,,,,,,,,,,25,0.00
Sam Ehlinger,2566142,QB,IND,@NYG,,,,,,,,,,,,,,,,,,,,,,,26,0.00
Danny Etling,2560717,QB,GB,MIN,,,,,,,,,,,,,,,,,,,,,,,27,0.00
Justin Fields,2565920,QB,CHI,@DET,,,,,,,,,,,,,,,,,,,,,,,28,0.00
Joe Flacco,382,QB,NYJ,@SEA,,,,,,,,,,,,,,,,,,,,,,,29,0.00
Nick Foles,2532842,QB,IND,@NYG,,,,,,,,,,,,,,,,,,,,,,,30,0.00
Feleipe Franks,2566683,QB,ATL,ARI,,,,,,,,,,,,,,,,,,,,,,,31,0.00
Jake Fromm,2563608,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,32,0.00
Blaine Gabbert,2495441,QB,TB,CAR,,,,,,,,,,,,,,,,,,,,,,,33,0.00
Jimmy Garoppolo,2543801,QB,SF,@LV,,,,,,,,,,,,,,,,,,,,,,,34,0.00
Garrett Gilbert,2549982,QB,NE,MIA,,,,,,,,,,,,,,,,,,,,,,,35,0.00
Jared Goff,2555334,QB,DET,CHI,,,,,,,,,,,,,,,,,,,,,,,36,0.00
Anthony Gordon,2565153,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,37,0.00
Will Grier,2562404,QB,DAL,@TEN,,,,,,,,,,,,,,,,,,,,,,,38,0.00
Ryan Griffin,2541185,QB,TB,CAR,,,,,,,,,,,,,,,,,,,,,,,39,0.00
Taylor Heinicke,2553656,QB,WAS,CLE,,,,,,,,,,,,,,,,,,,,,,,40,0.00
Chad Henne,252,QB,KC,DEN,,,,,,,,,,,,,,,,,,,,,,,41,0.00
Justin Herbert,2565045,QB,LAC,LA,,,,,,,,,,,,,,,,,,,,,,,42,0.00
Kevin Hogan,2555263,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,43,0.00
Sam Howell,2568333,QB,WAS,CLE,,,,,,,,,,,,,,,,,,,,,,,44,0.00
Brian Hoyer,81294,QB,NE,MIA,,,,,,,,,,,,,,,,,,,,,,,45,0.00
Tyler Huntley,2563560,QB,BAL,PIT,,,,,,,,,,,,,,,,,,,,,,,46,0.00
Jalen Hurts,2564832,QB,PHI,NO,,,,,,,,,,,,,,,,,,,,,,,47,0.00
Lamar Jackson,2560757,QB,BAL,PIT,,,,,,,,,,,,,,,,,,,,,,,48,0.00
Josh Johnson,264,QB,DEN,@KC,,,,,,,,,,,,,,,,,,,,,,,49,0.00
Daniel Jones,2562299,QB,NYG,IND,,,,,,,,,,,,,,,,,,,,,,,50,0.00
Mac Jones,2566334,QB,NE,MIA,,,,,,,,,,,,,,,,,,,,,,,51,0.00
Colin Kaepernick,2495186,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,52,0.00
Case Keenum,2532888,QB,BUF,@CIN,,,,,,,,,,,,,,,,,,,,,,,53,0.00
Cole Kelley,2568336,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,54,0.00
Trey Lance,2566532,QB,SF,@LV,,,,,,,,,,,,,,,,,,,,,,,55,0.00
Trevor Lawrence,2566163,QB,JAX,@HOU,,,,,,,,,,,,,,,,,,,,,,,56,0.00
Brian Lewerke,2564619,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,57,0.00
Levi Lewis,2568252,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,58,0.00
Drew Lock,2562305,QB,SEA,NYJ,,,,,,,,,,,,,,,,,,,,,,,59,0.00
Jordan Love,2564007,QB,GB,MIN,,,,,,,,,,,,,,,,,,,,,,,60,0.00
John Lovett,2563112,QB,MIA,@NE,,,,,,,,,,,,,,,,,,,,,,,61,0.00
Jake Luton,2564205,QB,NO,@PHI,,,,,,,,,,,,,,,,,,,,,,,62,0.00
Patrick Mahomes,2558125,QB,KC,DEN,,,,,,,,,,,,,,,,,,,,,,,63,0.00
Sean Mannion,2552576,QB,SEA,NYJ,,,,,,,,,,,,,,,,,,,,,,,64,0.00
Marcus Mariota,2552466,QB,ATL,ARI,,,,,,,,,,,,,,,,,,,,,,,65,0.00
Baker Mayfield,2560800,QB,CAR,@TB,,,,,,,,,,,,,,,,,,,,,,,66,0.00
Colt McCoy,497123,QB,ARI,@ATL,,,,,,,,,,,,,,,,,,,,,,,67,0.00
Trace McSorley,2562403,QB,ARI,@ATL,,,,,,,,,,,,,,,,,,,,,,,68,0.00
Davis Mills,2566136,QB,HOU,JAX,,,,,,,,,,,,,,,,,,,,,,,69,0.00
Gardner Minshew,2562796,QB,PHI,NO,,,,,,,,,,,,,,,,,,,,,,,70,0.00
Kellen Mond,2566310,QB,CLE,@WAS,,,,,,,,,,,,,,,,,,,,,,,71,0.00
Steven Montez,2565285,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,72,0.00
James Morgan,2564805,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,73,0.00
Nick Mullens,2558979,QB,MIN,@GB,,,,,,,,,,,,,,,,,,,,,,,74,0.00
Kyler Murray,2562382,QB,ARI,@ATL,,,,,,,,,,,,,,,,,,,,,,,75,0.00
Chris Oladokun,2568153,QB,KC,DEN,,,,,,,,,,,,,,,,,,,,,,,76,0.00
Bryce Perkins,2564382,QB,LA,@LAC,,,,,,,,,,,,,,,,,,,,,,,77,0.00
E.J. Perry,2567769,QB,JAX,@HOU,,,,,,,,,,,,,,,,,,,,,,,78,0.00
Kenny Pickett,2568162,QB,PIT,@BAL,,,,,,,,,,,,,,,,,,,,,,,79,0.00
Dak Prescott,2555260,QB,DAL,@TEN,,,,,,,,,,,,,,,,,,,,,,,80,0.00
