PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Bradley Chubb,2561020,LB,MIA,NYJ,5,2,3,2,,2,1,,,,,,,,3,,,6.87,1,27.20,20.33
Jeremiah Owusu-Koramoah,2565983,LB,CLE,CHI,6,,1,2,1,,,,,,,,,2,1,,,10.34,2,23.00,12.66
Eric Kendricks,2552312,LB,LAC,@LV,9,3,1,1,,,,,,,,,,1,1,,,9.56,3,21.80,12.24
Tremaine Edmunds,2560713,LB,CHI,@CLE,5,4,,,1,,,1,,,,,,1,,45,,11.19,4,21.40,10.21
Tanoh Kpassagnon,2558185,LB,NO,NYG,5,1,3,3,,,,,,,,,,,4,,,2.22,5,20.60,18.38
Lavonte David,2532828,LB,TB,@GB,7,2,0.5,2,,,,,,,,,,1,1,,,11.66,6,18.70,7.04
Demario Davis,2533008,LB,NO,NYG,8,2,1,2,,,,,,,,,,,1,,,10.20,7,18.70,8.5
Alex Anzalone,2558163,LB,DET,DEN,7,5,,1,,,,,,,,,,1,2,,,11.40,8,18.50,7.1
Azeez Al-Shaair,2562462,LB,TEN,HOU,7,6,,2,,,,,,,,,,,1,,,10.60,9,17.60,7.0
E.J. Speed,2562955,LB,IND,PIT,9,1,,,,1,,,,,,,,,,,,9.45,10,17.60,8.15
Fred Warner,2560917,LB,SF,@ARI,8,1,0.5,,,1,,,,,,,,,,,,11.13,11,17.10,5.97
Khaleke Hudson,2565279,LB,WAS,@LA,8,5,,1,,,,,,,,,,,,,,4.71,12,16.50,11.79
Danielle Hunter,2552603,LB,MIN,@CIN,3,2,2,3,,,,,,,,,,,2,,,8.62,13,15.20,6.58
Christian Harris,2567679,LB,HOU,@TEN,7,1,,2,,,,,,,,,,,,,,10.80,14,14.10,3.3
Ernest Jones,2566229,LB,LA,WAS,2,5,1,2,,,,,,,,,,1,1,,,10.61,15,14.00,3.39
Devin Lloyd,2567751,LB,JAX,BAL,8,3,,,,,,,,,,,,,,,,11.11,16,13.80,2.69
Denzel Perryman,2552310,LB,HOU,@TEN,7,3,,1,,,,,,,,,,,,,,8.78,17,13.80,5.02
Bobby Wagner,2532966,LB,SEA,PHI,8,3,,,,,,,,,,,,,,,,11.37,18,13.80,2.43
Foye Oluokun,2561132,LB,JAX,BAL,8,2,,,,,,,,,,,,,1,,,13.51,19,13.70,0.19
Divine Deablo,2566253,LB,LV,LAC,7,5,,,,,,,,,,,,,,,,10.34,20,13.50,3.16
Damone Clark,2567493,LB,DAL,@BUF,7,4,,,,,,,,,,,,,1,,,9.30,21,13.40,4.1
Nicholas Morrow,2559054,LB,PHI,@SEA,5,3,,1,,,,,,,,,,1,,,,8.48,22,13.30,4.82
Elandon Roberts,2556119,LB,PIT,@IND,8,1,,,,,,,,,,,,,1,,,8.75,23,13.10,4.35
Germaine Pratt,2562702,LB,CIN,MIN,5,6,0.5,,,,,,,,,,,,1,,,9.86,24,12.60,2.74
Cody Barton,2562472,LB,WAS,@LA,5,8,,,,,,,,,,,,,,,,10.90,25,12.30,1.4
Josey Jewell,2560763,LB,DEN,@DET,7,2,,,,,,,,,,,,,,,,10.08,26,11.70,1.62
Ivan Pace Jr.,2571210,LB,MIN,@CIN,7,2,,,,,,,,,,,,,,,,11.66,27,11.70,0.04
T.J. Watt,2558064,LB,PIT,@IND,2,1,2,2,,,,,,,,,,,2,,,8.38,28,11.60,3.22
Jonathon Cooper,2566028,LB,DEN,@DET,5,,1,1,,,,,,,,,,,1,,,6.46,29,11.50,5.04
Dre Greenlaw,2562428,LB,SF,@ARI,7,1,,,,,,,,,,,,,,,,10.12,30,11.10,0.98
T.J. Edwards,2562648,LB,CHI,@CLE,1,5,0.5,,,,,,,,,,,2,1,,,12.04,31,11.00,-1.04
Duke Riley,2557967,LB,MIA,NYJ,4,1,0.5,,,,,,,,,,,1,1,,,9.36,32,10.60,1.24
Khalil Mack,2543463,LB,LAC,@LV,2,1,,1,,,,,,,,,,2,,,,7.60,33,10.10,2.5
Tyrel Dodson,2562560,LB,BUF,DAL,4,4,0.5,,,,,,,,,,,,1,,,8.54,34,9.90,1.36
Willie Gay Jr.,2564280,LB,KC,@NE,2,,,,1,,,,,,,,,1,,24,,7.44,35,9.80,2.36
Anthony Nelson,2562507,LB,TB,@GB,2,2,1,2,,,,,,,,,,,1,,,2.77,36,9.70,6.93
Quincy Williams,2562954,LB,NYJ,@MIA,4,2,,,,,,,,,,,,1,,,,11.60,37,9.70,-1.9
Samson Ebukam,2558830,LB,IND,PIT,2,1,1.5,1,,,,,,,,,,,3,,,4.86,38,9.60,4.74
Micah McFadden,2568003,LB,NYG,@NO,5,1,,1,,,,,,,,,,,,,,8.04,39,9.60,1.56
Christian Rozeboom,2564394,LB,LA,WAS,4,1,,,,,,,,,,,,1,1,,,2.40,40,9.60,7.2
Kingsley Enagbare,2567589,LB,GB,TB,2,,1,,,1,1,,,,,,,,,,,2.12,41,9.50,7.38
Nate Landman,2568519,LB,ATL,@CAR,4,3,,1,,,,,,,,,,,,,,9.15,42,9.30,0.15
C.J. Mosley,2543464,LB,NYJ,@MIA,4,3,,1,,,,,,,,,,,,,,11.84,43,9.30,-2.54
Lukas Van Ness,2569792,LB,GB,TB,3,1,1,1,,,,,,,,,,,1,,,2.48,44,9.10,6.62
De'Vondre Campbell,2555255,LB,GB,TB,5,,,1,,,,,,,,,,,,,,10.42,45,9.00,-1.42
Jack Gibbens,2568810,LB,TEN,HOU,3,5,,1,,,,,,,,,,,,,,7.27,46,9.00,1.73
Anfernee Jennings,2564613,LB,NE,KC,5,,,1,,,,,,,,,,,,,,5.73,47,9.00,3.27
Frankie Luvu,2561366,LB,CAR,ATL,3,7,,,,,,,,,,,,,,,,11.14,48,8.70,-2.44
Andrew Van Ginkel,2562768,LB,MIA,NYJ,2,2,0.5,,,,,,,,,,,1,2,,,6.84,49,8.70,1.86
Harold Landry,2560784,LB,TEN,HOU,5,1,,,,,,,,,,,,,1,,,6.35,50,8.60,2.25
Logan Wilson,2563752,LB,CIN,MIN,4,3,,,,,,,,,,,,,1,,,11.36,51,8.30,-3.06
Travon Walker,2567778,LB,JAX,BAL,2,2,1,1,,,,,,,,,,,1,,,4.66,52,8.20,3.54
Kaden Elliss,2562901,LB,ATL,@CAR,4,1,,1,,,,,,,,,,,,,,9.68,53,8.10,-1.58
Sione Takitaki,2562753,LB,CLE,CHI,4,1,,1,,,,,,,,,,,,,,7.29,54,8.10,0.81
K.J. Britt,2566559,LB,TB,@GB,3,3,,1,,,,,,,,,,,,,,8.59,55,7.80,-0.79
Jordyn Brooks,2565135,LB,SEA,PHI,4,3,,,,,,,,,,,,,,,,9.04,56,7.80,-1.24
Roquan Smith,2560877,LB,BAL,@JAX,4,3,,,,,,,,,,,,,,,,12.53,57,7.80,-4.73
Jahlani Tavai,2562755,LB,NE,KC,2,1,,,1,,,,,,,,,1,,2,,7.84,58,7.67,-0.17
Mack Wilson,2562605,LB,NE,KC,2,1,1,1,,,,,,,,,,,1,,,2.68,59,7.60,4.92
Zaire Franklin,2561155,LB,IND,PIT,2,3,,,,,,,,,,,,1,,,,13.81,60,7.30,-6.51
Rashad Weaver,2566124,LB,TEN,HOU,3,2,,1,,,,,,,,,,,,,,2.75,61,7.20,4.45
Leo Chenal,2567784,LB,KC,@NE,1,5,,,,,,,,,,,,1,,,,3.18,62,7.00,3.82
Robert Spillane,2561596,LB,LV,LAC,1,3,,,,1,,,,,,,,,,,,11.38,63,6.80,-4.58
Marte Mapu,2570104,LB,NE,KC,,,,,1,,,,,,,,,1,,20,,0.94,64,6.67,5.73
Nick Bolton,2566175,LB,KC,@NE,4,1,,,,,,,,,,,,,,,,11.25,65,6.60,-4.65
Quay Walker,2567631,LB,GB,TB,3,3,,,,,,,,,,,,,,,,11.07,66,6.30,-4.77
Pete Werner,2566358,LB,NO,NYG,3,3,,,,,,,,,,,,,,,,7.27,67,6.30,-0.97
Shaquil Barrett,2550541,LB,TB,@GB,,2,0.5,,,1,,,,,,,,,1,,,4.83,68,6.20,1.37
Lorenzo Carter,2561015,LB,ATL,@CAR,2,2,,1,,,,,,,,,,,1,,,2.85,69,6.20,3.35
Alex Singleton,2553739,LB,DEN,@DET,3,2,,,,,,,,,,,,,1,,,13.22,70,6.20,-7.02
Kenneth Murray,2565063,LB,LAC,@LV,2,1,,,,,,,,,,,,1,,,,9.82,71,6.10,-3.72
Patrick Queen,2563575,LB,BAL,@JAX,3,1,,,,,1,,,,,,,,,,,10.74,72,6.10,-4.64
Drue Tranquill,2562765,LB,KC,@NE,1,1,1,1,,,,,,,,,,,1,,,8.44,73,6.10,-2.34
Alex Highsmith,2564982,LB,PIT,@IND,4,,,,,,,,,,,,,,,,,7.07,74,6.00,-1.07
David Long,2562799,LB,MIA,NYJ,1,5,,1,,,,,,,,,,,,,,9.56,75,6.00,-3.56
Terrel Bernard,2567325,LB,BUF,DAL,3,2,,,,,,,,,,,,,,,,11.35,76,5.70,-5.65
Mykal Walker,2563530,LB,PIT,@IND,2,,,,,,,,,,,,,1,,,,9.94,77,5.50,-4.44
Josh Allen,2562619,LB,JAX,BAL,2,2,,,,,,,,,,,,,2,,,7.19,78,5.20,-1.99
Josh Woods,2561626,LB,ARI,SF,2,3,,,,,,,,,,,,,,,,9.09,79,4.80,-4.29
Troy Dye,2564535,LB,MIN,@CIN,2,2,,,,,,,,,,,,,1,,,1.86,80,4.70,2.84
Derrick Barnes,2566055,LB,DET,DEN,3,,,,,,,,,,,,,,,,,6.93,81,4.50,-2.43
Odafe Oweh,2565848,LB,BAL,@JAX,3,,,,,,,,,,,,,,,,,4.87,82,4.50,-0.37
Mark Robinson,2568165,LB,PIT,@IND,3,,,,,,,,,,,,,,,,,1.32,83,4.50,3.18
Jamien Sherwood,2565762,LB,NYJ,@MIA,3,,,,,,,,,,,,,,,,,2.15,84,4.50,2.35
Bobby Okereke,2562416,LB,NYG,@NO,2,1,,,,,,,,,,,,,1,,,12.78,85,4.10,-8.68
Boye Mafe,2568258,LB,SEA,PHI,1,,,,,,,,,,,,,1,,,,6.02,86,4.00,-2.02
Jack Campbell,2569741,LB,DET,DEN,1,4,,,,,,,,,,,,,,,,6.89,87,3.90,-2.99
Victor Dimukeje,2566424,LB,ARI,SF,,2,,,,,,,,,,,,1,,,,2.47,88,3.70,1.23
Ja'Whaun Bentley,2561143,LB,NE,KC,2,1,,,,,,,,,,,,,,,,9.92,89,3.60,-6.32
Rashaan Evans,2560718,LB,FA,Bye,2,1,,,,,,,,,,,,,,,,,90,3.60,
Azeez Ojulari,2566367,LB,NYG,@NO,2,1,,,,,,,,,,,,,,,,3.11,91,3.60,0.49
Nolan Smith,2570212,LB,PHI,@SEA,2,1,,,,,,,,,,,,,,,,1.24,92,3.60,2.36
Dorian Williams,2569582,LB,BUF,DAL,2,1,,,,,,,,,,,,,,,,1.64,93,3.60,1.96
Zaven Collins,2566421,LB,ARI,SF,1,3,,,,,,,,,,,,,,,,4.78,94,3.30,-1.48
Shaquille Leonard,2560789,LB,PHI,@SEA,1,3,,,,,,,,,,,,,,,,7.77,95,3.30,-4.47
Andre Jones Jr.,2570383,LB,WAS,@LA,,1,,,,,,,,,,,,1,,,,0.91,96,3.10,2.19
Curtis Bolton,2562913,LB,LV,LAC,2,,,,,,,,,,,,,,,,,0.04,97,3.00,2.96
Amari Burney,2570041,LB,LV,LAC,2,,,,,,,,,,,,,,,,,2.08,98,3.00,0.92
Carter Coughlin,2564724,LB,NYG,@NO,2,,,,,,,,,,,,,,,,,0.00,99,3.00,3.0
Tony Fields II,2565971,LB,CLE,CHI,2,,,,,,,,,,,,,,,,,1.40,100,3.00,1.6
Jesse Luketa,2568111,LB,ARI,SF,1,,,1,,,,,,,,,,,,,,1.06,101,3.00,1.94
Luke Masterson,2568981,LB,LV,LAC,2,,,,,,,,,,,,,,,,,0.96,102,3.00,2.04
Haason Reddick,2557887,LB,PHI,@SEA,2,,,,,,,,,,,,,,,,,5.56,103,3.00,-2.56
Jack Sanborn,2567424,LB,CHI,@CLE,1,,,1,,,,,,,,,,,,,,2.47,104,3.00,0.53
Jadeveon Clowney,2543456,LB,BAL,@JAX,1,2,,,,,,,,,,,,,,,,3.60,105,2.70,-0.9
Kamu Grugier-Hill,2556363,LB,CAR,ATL,1,2,,,,,,,,,,,,,,,,2.13,106,2.70,0.57
Isaiah Simmons,2564940,LB,NYG,@NO,1,2,,,,,,,,,,,,,,,,3.05,107,2.70,-0.35
Byron Young,2570014,LB,LA,WAS,1,2,,,,,,,,,,,,,,,,6.68,108,2.70,-3.98
Baron Browning,2566025,LB,DEN,@DET,1,1,,,,,,,,,,,,,1,,,4.76,109,2.60,-2.16
Nick Hampton,2570008,LB,LA,WAS,,,,,,,,,,,,,,1,,,,1.35,110,2.50,1.15
Arnold Ebiketie,2567238,LB,ATL,@CAR,1,1,,,,,,,,,,,,,,,,3.74,111,2.10,-1.64
Dennis Gardeck,2561200,LB,ARI,SF,1,1,,,,,,,,,,,,,,,,2.70,112,2.10,-0.6
Nick Herbig,2570248,LB,PIT,@IND,1,1,,,,,,,,,,,,,,,,3.22,113,2.10,-1.12
Deion Jones,2555162,LB,CAR,ATL,1,1,,,,,,,,,,,,,,,,2.69,114,2.10,-0.59
Cameron McGrone,2566337,LB,IND,PIT,1,1,,,,,,,,,,,,,,,,0.46,115,2.10,1.64
Jalen Reeves-Maybin,2557924,LB,DET,DEN,1,1,,,,,,,,,,,,,,,,1.45,116,2.10,0.65
Joe Tryon-Shoyinka,2566574,LB,TB,@GB,1,1,,,,,,,,,,,,,,,,2.52,117,2.10,-0.42
K'Lavon Chaisson,2564166,LB,JAX,BAL,1,,,,,,,,,,,,,,1,,,2.09,118,2.00,-0.09
Markus Bailey,2563719,LB,CIN,MIN,1,,,,,,,,,,,,,,,,,0.47,119,1.50,1.03
Zack Baun,2564664,LB,NO,NYG,1,,,,,,,,,,,,,,,,,2.31,120,1.50,-0.81
Chris Board,2561301,LB,NE,KC,1,,,,,,,,,,,,,,,,,0.00,121,1.50,1.5
Dylan Cole,2559152,LB,CHI,@CLE,1,,,,,,,,,,,,,,,,,0.51,122,1.50,0.99
Tae Davis,2561318,LB,CAR,ATL,1,,,,,,,,,,,,,,,,,0.00,123,1.50,1.5
Christian Elliss,2567004,LB,NE,KC,1,,,,,,,,,,,,,,,,,1.69,124,1.50,-0.19
Rashan Gary,2562376,LB,GB,TB,1,,,,,,,,,,,,,,,,,4.91,125,1.50,-3.41
Luke Gifford,2562942,LB,TEN,HOU,1,,,,,,,,,,,,,,,,,0.00,126,1.50,1.5
Cam Gill,2565216,LB,TB,@GB,1,,,,,,,,,,,,,,,,,0.00,127,1.50,1.5
Derick Hall,2570329,LB,SEA,PHI,1,,,,,,,,,,,,,,,,,1.81,128,1.50,-0.31
Devin Harper,2567499,LB,CIN,MIN,1,,,,,,,,,,,,,,,,,0.00,129,1.50,1.5
Daiyan Henley,2570281,LB,LAC,@LV,1,,,,,,,,,,,,,,,,,0.10,130,1.50,1.4
Justin Hollins,2562285,LB,LAC,@LV,1,,,,,,,,,,,,,,,,,1.64,131,1.50,-0.14
Calvin Munson,2559217,LB,MIA,NYJ,1,,,,,,,,,,,,,,,,,0.44,132,1.50,1.06
Troy Reeder,2563313,LB,LA,WAS,1,,,,,,,,,,,,,,,,,4.74,133,1.50,-3.24
Malcolm Rodriguez,2567562,LB,DET,DEN,1,,,,,,,,,,,,,,,,,0.65,134,1.50,0.85
Kayvon Thibodeaux,2568015,LB,NYG,@NO,1,,,,,,,,,,,,,,,,,7.45,135,1.50,-5.95
Henry To'oTo'o,2569831,LB,HOU,@TEN,1,,,,,,,,,,,,,,,,,1.40,136,1.50,0.1
Dee Winters,2570296,LB,SF,@ARI,1,,,,,,,,,,,,,,,,,0.53,137,1.50,0.97
Micah Parsons,2566019,LB,DAL,@BUF,,2,,,,,,,,,,,,,,,,6.26,138,1.20,-5.06
Cameron Goode,2567892,LB,MIA,NYJ,,1,,,,,,,,,,,,,1,,,0.50,139,1.10,0.6
Krys Barnes,2563971,LB,ARI,SF,,1,,,,,,,,,,,,,,,,2.64,140,0.60,-2.04
Akeem Davis-Gaither,2563728,LB,CIN,MIN,,1,,,,,,,,,,,,,,,,1.29,141,0.60,-0.69
JoJo Domann,2568900,LB,TEN,HOU,,1,,,,,,,,,,,,,,,,0.00,142,0.60,0.6
Jake Hansen,2568870,LB,HOU,@TEN,,1,,,,,,,,,,,,,,,,1.55,143,0.60,-0.95
Malik Harrison,2563554,LB,BAL,@JAX,,1,,,,,,,,,,,,,,,,1.76,144,0.60,-1.16
Blake Lynch,2564562,LB,LAC,@LV,,1,,,,,,,,,,,,,,,,0.44,145,0.60,0.16
Jake Martin,2561092,LB,IND,PIT,,1,,,,,,,,,,,,,,,,1.12,146,0.60,-0.52
Tyler Matakevich,2555171,LB,BUF,DAL,,1,,,,,,,,,,,,,,,,0.18,147,0.60,0.42
Nick Niemann,2566496,LB,LAC,@LV,,1,,,,,,,,,,,,,,,,0.56,148,0.60,0.04
Jon Rhattigan,2567127,LB,SEA,PHI,,1,,,,,,,,,,,,,,,,0.00,149,0.60,0.6
Drew Sanders,2569711,LB,DEN,@DET,,1,,,,,,,,,,,,,,,,2.18,150,0.60,-1.58
Preston Smith,2552276,LB,GB,TB,,1,,,,,,,,,,,,,,,,4.54,151,0.60,-3.94
Chazz Surratt,2566322,LB,NYJ,@MIA,,1,,,,,,,,,,,,,,,,0.00,152,0.60,0.6
Zeke Turner,2561283,LB,ARI,SF,,1,,,,,,,,,,,,,,,,0.00,153,0.60,0.6
Josh Uche,2564649,LB,NE,KC,,1,,,,,,,,,,,,,,,,2.65,154,0.60,-2.05
Owen Pappoe,2570227,LB,ARI,SF,,,,,,,,,,,,,,,1,,,0.76,155,0.50,-0.26
Keir Thomas,2567856,LB,LA,WAS,,,,,,,,,,,,,,,1,,,1.18,156,0.50,-0.68
Tuli Tuipulotu,2570266,LB,LAC,@LV,,,,,,,,,,,,,,,1,,,5.81,157,0.50,-5.31
Yasir Abdullah,2569891,LB,JAX,BAL,,,,,,,,,,,,,,,,,,0.00,158,0.00,0.0
Matthew Adams,2561149,LB,CLE,CHI,,,,,,,,,,,,,,,,,,0.52,159,0.00,-0.52
Kwon Alexander,2552592,LB,PIT,@IND,,,,,,,,,,,,,,,,,,0.00,160,0.00,0.0
Christopher Allen,2568726,LB,FA,Bye,,,,,,,,,,,,,,,,,,,161,0.00,
Troy Andersen,2567235,LB,ATL,@CAR,,,,,,,,,,,,,,,,,,0.00,162,0.00,0.0
Brian Asamoah,2567901,LB,MIN,@CIN,,,,,,,,,,,,,,,,,,0.56,163,0.00,-0.56
Joe Bachie,2564661,LB,CIN,MIN,,,,,,,,,,,,,,,,,,0.00,164,0.00,0.0
Jerome Baker,2560966,LB,MIA,NYJ,,,,,,,,,,,,,,,,,,0.00,165,0.00,0.0
Zaire Barnes,2570185,LB,NYJ,@MIA,,,,,,,,,,,,,,,,,,0.00,166,0.00,0.0
Tarell Basham,2558165,LB,FA,Bye,,,,,,,,,,,,,,,,,,,167,0.00,
Robert Beal Jr.,2570299,LB,SF,@ARI,,,,,,,,,,,,,,,,,,0.00,168,0.00,0.0
Darrian Beavers,2567982,LB,NYG,@NO,,,,,,,,,,,,,,,,,,0.00,169,0.00,0.0
Rashod Berry,2564589,LB,FA,Bye,,,,,,,,,,,,,,,,,,,170,0.00,
Nik Bonitto,2567517,LB,DEN,@DET,,,,,,,,,,,,,,,,,,0.00,171,0.00,0.0
Joey Bosa,2555249,LB,LAC,@LV,,,,,,,,,,,,,,,,,,0.00,172,0.00,0.0
Tyus Bowser,2558166,LB,BAL,@JAX,,,,,,,,,,,,,,,,,,0.00,173,0.00,0.0
Shaun Bradley,2564820,LB,PHI,@SEA,,,,,,,,,,,,,,,,,,0.00,174,0.00,0.0
Cameron Brown,2564715,LB,NYG,@NO,,,,,,,,,,,,,,,,,,0.00,175,0.00,0.0
Oren Burks,2560984,LB,SF,@ARI,,,,,,,,,,,,,,,,,,0.00,176,0.00,0.0
Devin Bush,2562243,LB,SEA,PHI,,,,,,,,,,,,,,,,,,1.01,177,0.00,-1.01
Darien Butler,2568963,LB,LV,LAC,,,,,,,,,,,,,,,,,,0.00,178,0.00,0.0
Chance Campbell,2567646,LB,TEN,HOU,,,,,,,,,,,,,,,,,,0.00,179,0.00,0.0
Owen Carney,2569011,LB,FA,Bye,,,,,,,,,,,,,,,,,,,180,0.00,
Jermaine Carter,2561093,LB,FA,Bye,,,,,,,,,,,,,,,,,,,181,0.00,
Blake Cashman,2562496,LB,HOU,@TEN,,,,,,,,,,,,,,,,,,0.00,182,0.00,0.0
Cole Christiansen,2565021,LB,KC,@NE,,,,,,,,,,,,,,,,,,0.00,183,0.00,0.0
Frank Clark,2552629,LB,FA,Bye,,,,,,,,,,,,,,,,,,,184,0.00,
Jack Cochrane,2568408,LB,KC,@NE,,,,,,,,,,,,,,,,,,1.29,185,0.00,-1.29
Ryan Connelly,2562638,LB,NO,NYG,,,,,,,,,,,,,,,,,,0.00,186,0.00,0.0
Jabril Cox,2565998,LB,WAS,@LA,,,,,,,,,,,,,,,,,,0.00,187,0.00,0.0
Tae Crowder,2564727,LB,TEN,HOU,,,,,,,,,,,,,,,,,,0.00,188,0.00,0.0
Zach Cunningham,2558094,LB,PHI,@SEA,,,,,,,,,,,,,,,,,,0.00,189,0.00,0.0
Marcus Davenport,2561037,LB,MIN,@CIN,,,,,,,,,,,,,,,,,,0.00,190,0.00,0.0
Jamin Davis,2566595,LB,WAS,@LA,,,,,,,,,,,,,,,,,,0.00,191,0.00,0.0
Jarrad Davis,2557855,LB,NYG,@NO,,,,,,,,,,,,,,,,,,0.00,192,0.00,0.0
Nakobe Dean,2568072,LB,PHI,@SEA,,,,,,,,,,,,,,,,,,0.00,193,0.00,0.0
Kuony Deng,2568504,LB,FA,Bye,,,,,,,,,,,,,,,,,,,194,0.00,
SirVocea Dennis,2570347,LB,TB,@GB,,,,,,,,,,,,,,,,,,1.76,195,0.00,-1.76
De'Shaan Dixon,2567736,LB,JAX,BAL,,,,,,,,,,,,,,,,,,0.00,196,0.00,0.0
Andrew Dowell,2563218,LB,NO,NYG,,,,,,,,,,,,,,,,,,0.00,197,0.00,0.0
Bud Dupree,2552289,LB,ATL,@CAR,,,,,,,,,,,,,,,,,,0.00,198,0.00,0.0
Emeke Egbule,2562578,LB,FA,Bye,,,,,,,,,,,,,,,,,,,199,0.00,
Dorian Etheridge,2566680,LB,FA,Bye,,,,,,,,,,,,,,,,,,,200,0.00,
Olakunle Fatukasi,2569293,LB,LA,WAS,,,,,,,,,,,,,,,,,,0.00,201,0.00,0.0
Demetrius Flannigan-Fowles,2563090,LB,SF,@ARI,,,,,,,,,,,,,,,,,,0.95,202,0.00,-0.95
Tomon Fox,2569137,LB,NYG,@NO,,,,,,,,,,,,,,,,,,0.00,203,0.00,0.0
Chris Garrett,2566211,LB,FA,Bye,,,,,,,,,,,,,,,,,,,204,0.00,
Jonathan Garvin,2563992,LB,FA,Bye,,,,,,,,,,,,,,,,,,,205,0.00,
DeMarquis Gates,2561615,LB,FA,Bye,,,,,,,,,,,,,,,,,,,206,0.00,
Nate Gerry,2558175,LB,FA,Bye,,,,,,,,,,,,,,,,,,,207,0.00,
Ulysees Gilbert,2562811,LB,FA,Bye,,,,,,,,,,,,,,,,,,,208,0.00,
Trevis Gipson,2563695,LB,TEN,HOU,,,,,,,,,,,,,,,,,,0.00,209,0.00,0.0
Jalen Graham,2570311,LB,SF,@ARI,,,,,,,,,,,,,,,,,,0.87,210,0.00,-0.87
Jonas Griffith,2565102,LB,DEN,@DET,,,,,,,,,,,,,,,,,,0.00,211,0.00,0.0
Terez Hall,2562277,LB,NE,KC,,,,,,,,,,,,,,,,,,0.00,212,0.00,0.0
Daniel Hardy,2567832,LB,CHI,@CLE,,,,,,,,,,,,,,,,,,0.00,213,0.00,0.0
Darius Harris,2563108,LB,KC,@NE,,,,,,,,,,,,,,,,,,0.00,214,0.00,0.0
De'Jon Harris,2564604,LB,WAS,@LA,,,,,,,,,,,,,,,,,,0.00,215,0.00,0.0
Daelin Hayes,2565842,LB,FA,Bye,,,,,,,,,,,,,,,,,,,216,0.00,
Jordan Hicks,2552315,LB,MIN,@CIN,,,,,,,,,,,,,,,,,,0.00,217,0.00,0.0
Cole Holcomb,2562872,LB,PIT,@IND,,,,,,,,,,,,,,,,,,0.00,218,0.00,0.0
James Houston,2567544,LB,DET,DEN,,,,,,,,,,,,,,,,,,0.00,219,0.00,0.0
Justin Houston,2495493,LB,MIA,NYJ,,,,,,,,,,,,,,,,,,0.00,220,0.00,0.0
Travin Howard,2561154,LB,FA,Bye,,,,,,,,,,,,,,,,,,,221,0.00,
Jacob Hummel,2569390,LB,LA,WAS,,,,,,,,,,,,,,,,,,0.39,222,0.00,-0.39
