PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Christian McCaffrey,2557997,RB,SF,@ARI,,,,115,1,5,72,2,,,,,18.92,1,39.20,20.28
James Cook,2567328,RB,BUF,DAL,,,,179,1,2,42,1,,,,,12.33,2,35.10,22.77
Jahmyr Gibbs,2569747,RB,DET,DEN,,,,100,1,2,8,1,,,,,14.78,3,23.80,9.02
Ty Chandler,2567907,RB,MIN,@CIN,,,,132,1,3,25,,,,,,11.97,4,23.20,11.23
Kyren Williams,2567862,RB,LA,WAS,,,,152,1,5,3,,,,1,2,16.18,5,22.00,5.82
Rachaad White,2568315,RB,TB,@GB,,,,89,,2,50,1,,,,,16.24,6,20.90,4.66
Devin Singletary,2562734,RB,HOU,@TEN,,,,121,,4,49,,,,,,11.54,7,19.00,7.46
Kenneth Walker III,2568282,RB,SEA,PHI,,,,86,1,3,26,,,,,,9.09,8,18.70,9.61
Clyde Edwards-Helaire,2564271,RB,KC,@NE,,,,37,,4,64,1,,,,,9.64,9,18.10,8.46
Raheem Mostert,2553728,RB,MIA,NYJ,,,,42,2,2,1,,,,,,10.70,10,17.30,6.6
James Conner,2557978,RB,ARI,SF,,,,86,1,3,3,,,,,,10.57,11,16.40,5.83
Zamir White,2567883,RB,LV,LAC,,,,69,1,3,16,,,,,,11.56,12,16.00,4.44
Jerick McKinnon,2543715,RB,KC,@NE,4,1,,11,,3,19,1,,,,,4.45,13,14.66,10.21
Joe Mixon,2557976,RB,CIN,MIN,,,,47,1,3,14,,,,,,14.49,14,13.60,-0.89
Emari Demercado,2571065,RB,ARI,SF,,,,64,1,1,6,,,,,,2.00,15,13.50,11.5
Alvin Kamara,2558019,RB,NO,NYG,,,,66,,5,44,,,,,,16.73,16,13.50,-3.23
Gus Edwards,2561324,RB,BAL,@JAX,,,,58,1,1,11,,,,,,6.31,17,13.40,7.09
Chuba Hubbard,2565899,RB,CAR,ATL,,,,87,,2,16,,,,,,11.78,18,11.30,-0.48
Zack Moss,2563617,RB,IND,PIT,,,,13,,3,20,1,,,,,12.99,19,10.80,-2.19
Brandon Bolden,2532797,RB,LV,LAC,,,,25,1,,,,,,,,1.88,20,10.00,8.12
Keaton Mitchell,2570428,RB,BAL,@JAX,,,,73,,2,15,,,,,,8.56,21,9.80,1.24
Travis Etienne,2566157,RB,JAX,BAL,,,,31,,4,28,,,,,,13.03,22,9.40,-3.63
Jaylen Warren,2568493,RB,PIT,@IND,,,,40,,5,28,,,,,,10.21,23,9.30,-0.91
David Montgomery,2562502,RB,DET,DEN,,,,85,,2,-3,,,,,,11.65,24,9.20,-2.45
Tyler Goodson,2567595,RB,IND,PIT,,,,69,,2,10,,,,,,2.83,25,8.90,6.07
Aaron Jones,2558116,RB,GB,TB,,,,53,,4,16,,,,,,12.53,26,8.90,-3.63
Trey Sermon,2566544,RB,IND,PIT,,,,88,,,,,,,,,1.68,27,8.80,7.12
Kevin Harris,2567934,RB,NE,KC,,,,25,1,,,,,,,,2.71,28,8.50,5.79
D'Andre Swift,2563965,RB,PHI,@SEA,,,,74,,2,1,,,,,,12.70,29,8.50,-4.2
Roschon Johnson,2569615,RB,CHI,@CLE,,,,36,,4,24,,,,,,4.20,30,8.00,3.8
De'Von Achane,2570062,RB,MIA,NYJ,,,,32,,3,30,,,,,,9.96,31,7.70,-2.26
Ameer Abdullah,2552374,RB,LV,LAC,,,,32,,2,13,,,,,,2.75,32,7.60,4.85
Ezekiel Elliott,2555224,RB,NE,KC,,,,25,,5,21,,,,,,14.87,33,7.10,-7.77
Latavius Murray,2541161,RB,BUF,DAL,,,,11,1,,,,,,,,6.01,34,7.10,1.09
Tony Pollard,2562699,RB,DAL,@BUF,,,,52,,2,5,,,,,,13.16,35,6.70,-6.46
Cordarrelle Patterson,2540145,RB,ATL,@CAR,,,,-2,,1,2,1,,,,,2.89,36,6.50,3.61
Antonio Gibson,2565276,RB,WAS,@LA,,,,15,,5,20,,,,,,11.67,37,6.00,-5.67
Austin Ekeler,2559169,RB,LAC,@LV,,,,9,,4,29,,,,,,13.35,38,5.80,-7.55
Tyler Allgeier,2567232,RB,ATL,@CAR,,,,45,,1,6,,,,,,6.10,39,5.60,-0.5
Chase Brown,2569642,RB,CIN,MIN,,,,23,,3,28,,,,,1,3.82,40,5.60,1.78
Ty Johnson,2562293,RB,BUF,DAL,,,,54,,1,4,,,,,1,2.48,41,5.30,2.82
Samaje Perine,2558138,RB,DEN,@DET,,,,37,,1,11,,,,,,6.19,42,5.30,-0.89
Michael Carter,2566382,RB,ARI,SF,,,,27,,3,10,,,,,,3.04,43,5.20,2.16
Jerome Ford,2567469,RB,CLE,CHI,,,,20,,4,11,,,,,,10.34,44,5.10,-5.24
Isaiah Spiller,2568189,RB,LAC,@LV,,,,50,,,,,,,,,2.28,45,5.00,2.72
Saquon Barkley,2560968,RB,NYG,@NO,,,,14,,2,23,,,,,,16.26,46,4.70,-11.56
Matt Breida,2558918,RB,NYG,@NO,,,,10,,2,11,,,,,,2.23,47,4.60,2.37
Tyjae Spears,2569795,RB,TEN,HOU,,,,30,,1,7,,,,,,7.37,48,4.20,-3.17
Breece Hall,2568030,RB,NYJ,@MIA,,,,12,,1,6,,,,,,13.40,49,3.80,-9.6
Dare Ogunbowale,2559362,RB,HOU,@TEN,,,,17,,,,,,,,,1.51,50,3.80,2.29
Kyle Juszczyk,2540230,RB,SF,@ARI,,,,,,2,26,,,,,,1.21,51,3.60,2.39
Chris Rodriguez Jr.,2570386,RB,WAS,@LA,,,,35,,,,,,,,,3.91,52,3.50,-0.41
Trayveon Williams,2562600,RB,CIN,MIN,,,,10,,1,2,,,,,,1.52,53,3.20,1.68
Jamaal Williams,2558204,RB,NO,NYG,,,,24,,1,2,,,,,,5.59,54,3.10,-2.49
Derrick Henry,2556075,RB,TEN,HOU,,,,9,,4,1,,,,,,13.77,55,3.00,-10.77
Javonte Williams,2566049,RB,DEN,@DET,,,,27,,2,-7,,,,,,13.75,56,3.00,-10.75
Israel Abanikanda,2570188,RB,NYJ,@MIA,,,,8,,2,11,,,,,,1.74,57,2.90,1.16
Jaleel McLaughlin,2570942,RB,DEN,@DET,,,,2,,2,16,,,,,,5.11,58,2.80,-2.31
Kareem Hunt,2557917,RB,CLE,CHI,,,,8,,1,12,,,,,,7.31,59,2.50,-4.81
Justice Hill,2562407,RB,BAL,@JAX,,,,23,,,,,,,,,2.76,60,2.30,-0.46
Miles Sanders,2562722,RB,CAR,ATL,,,,2,,2,11,,,,,,5.99,61,2.30,-3.69
Rico Dowdle,2565295,RB,DAL,@BUF,,,,4,,2,8,,,,,,3.94,62,2.20,-1.74
Kenneth Gainwell,2566397,RB,PHI,@SEA,,,,21,,,,,,,,,5.46,63,2.10,-3.36
Eric Gray,2570158,RB,NYG,@NO,,,,,,3,6,,,,,,0.42,64,2.10,1.68
Pierre Strong,2567952,RB,CLE,CHI,,,,2,,2,9,,,,,,2.14,65,2.10,-0.04
Jordan Mason,2569257,RB,SF,@ARI,,,,20,,,,,,,,,2.41,66,2.00,-0.41
Khalil Herbert,2565926,RB,CHI,@CLE,,,,8,,1,4,,,,,,3.90,67,1.70,-2.2
Zach Charbonnet,2570335,RB,SEA,PHI,,,,16,,,,,,,,,8.36,68,1.60,-6.76
Royce Freeman,2560733,RB,LA,WAS,,,,16,,,,,,,,,3.67,69,1.60,-2.07
Nick Bellore,2495262,RB,SEA,PHI,,,,,,,,,,,,,0.40,70,1.50,1.1
Michael Burton,2552636,RB,DEN,@DET,,,,,,,,,,,,,0.21,71,1.50,1.29
Dalvin Cook,2557991,RB,BAL,@JAX,,,,4,,1,6,,,,,,4.19,72,1.50,-2.69
Malik Davis,2568672,RB,DAL,@BUF,,,,,,,,,,,,,1.76,73,1.50,-0.26
Travis Homer,2562665,RB,CHI,@CLE,,,,,,,,,,,,,0.64,74,1.50,0.86
Adam Prentice,2566872,RB,NO,NYG,,,,,,,,,,,,,0.35,75,1.50,1.15
Chase Edmonds,2560711,RB,TB,@GB,,,,13,,,,,,,,,3.48,76,1.30,-2.18
Najee Harris,2566448,RB,PIT,@IND,,,,33,,,,,,,,1,11.53,77,1.30,-10.23
Joshua Kelley,2565054,RB,LAC,@LV,,,,22,,1,6,,,,,1,3.51,78,1.30,-2.21
Patrick Taylor,2564040,RB,GB,TB,,,,6,,2,-4,,,,,,4.42,79,1.20,-3.22
Jeff Wilson,2560938,RB,MIA,NYJ,,,,5,,1,1,,,,,,2.96,80,1.10,-1.86
Keith Smith,2550400,RB,ATL,@CAR,,,,,,,,,,,,,0.33,81,1.03,0.7
Jakob Johnson,2562890,RB,LV,LAC,,,,,,,,,,,,,0.23,82,0.60,0.37
D'Ernest Johnson,2563327,RB,JAX,BAL,,,,5,,,,,,,,,3.37,83,0.50,-2.87
Hunter Luepke,2570882,RB,DAL,@BUF,,,,3,,,,,,,,,0.16,84,0.30,0.14
Dameon Pierce,2567685,RB,HOU,@TEN,,,,3,,,,,,,,,5.54,85,0.30,-5.24
Kene Nwangwu,2566313,RB,MIN,@CIN,,,,1,,,,,,,,,1.59,86,0.10,-1.49
Salvon Ahmed,2565090,RB,MIA,NYJ,,,,,,,,,,,,,0.00,87,0.00,0.0
Cam Akers,2564319,RB,MIN,@CIN,,,,,,,,,,,,,0.00,88,0.00,0.0
Darius Anderson,2563824,RB,FA,Bye,,,,,,,,,,,,,,89,0.00,
Alex Armah,2558833,RB,WAS,@LA,,,,,,,,,,,,,0.22,90,0.00,-0.22
Ronald Awatt,2571306,RB,FA,Bye,,,,,,,,,,,,,,91,0.00,
Tyler Badie,2567265,RB,DEN,@DET,,,,,,,,,,,,,0.00,92,0.00,0.0
Nick Bawden,2560972,RB,NYJ,@MIA,,,,,,,,,,,,,0.27,93,0.00,-0.27
B.J. Baylor,2567568,RB,FA,Bye,,,,,,,,,,,,,,94,0.00,
Greg Bell,2568762,RB,FA,Bye,,,,,,,,,,,,,,95,0.00,
Eno Benjamin,2564889,RB,NO,NYG,,,,,,,,,,,,,0.00,96,0.00,0.0
Raheem Blackshear,2569477,RB,CAR,ATL,,,,,,,,,,,,,1.87,97,0.00,-1.87
Khari Blasingame,2562869,RB,CHI,@CLE,,,,,,,,,,,,,0.30,98,0.00,-0.3
Mike Boone,2561099,RB,CAR,ATL,,,,,,,,,,,,,0.00,99,0.00,0.0
Gary Brightwell,2566364,RB,NYG,@NO,,,,,,,,,,,,,0.00,100,0.00,0.0
Chris Brooks,2571114,RB,MIA,NYJ,,,,,,,,,,,,,0.00,101,0.00,0.0
Kennedy Brooks,2568060,RB,FA,Bye,,,,,,,,,,,,,,102,0.00,
Brittain Brown,2567868,RB,LV,LAC,,,,,,,,,,,,,0.00,103,0.00,0.0
Ronnie Brown,2571581,RB,FA,Bye,,,,,,,,,,,,,,104,0.00,
Spencer Brown,2565558,RB,CAR,ATL,,,,,,,,,,,,,0.00,105,0.00,0.0
Robert Burns,2570449,RB,CHI,@CLE,,,,,,,,,,,,,0.00,106,0.00,0.0
Jason Cabinda,2560986,RB,DET,DEN,,,,,,,,,,,,,0.00,107,0.00,0.0
Julius Chestnut,2568804,RB,TEN,HOU,,,,,,,,,,,,,0.00,108,0.00,0.0
Nick Chubb,2561021,RB,CLE,CHI,,,,,,,,,,,,,0.00,109,0.00,0.0
Corey Clement,2559150,RB,ARI,SF,,,,,,,,,,,,,0.00,110,0.00,0.0
Tarik Cohen,2558250,RB,CAR,ATL,,,,,,,,,,,,,0.00,111,0.00,0.0
Jack Colletto,2571312,RB,PIT,@IND,,,,,,,,,,,,,0.00,112,0.00,0.0
Snoop Conner,2567730,RB,JAX,BAL,,,,,,,,,,,,,0.00,113,0.00,0.0
Jashaun Corbin,2569125,RB,NYG,@NO,,,,,,,,,,,,,0.00,114,0.00,0.0
Damarea Crockett,2563223,RB,FA,Bye,,,,,,,,,,,,,,115,0.00,
DeeJay Dallas,2565144,RB,SEA,PHI,,,,,,,,,,,,,1.94,116,0.00,-1.94
Tyrion Davis-Price,2568207,RB,SF,@ARI,,,,,,,,,,,,,0.00,117,0.00,0.0
AJ Dillon,2563986,RB,GB,TB,,,,,,,,,,,,,0.00,118,0.00,0.0
Gerrid Doaks,2566277,RB,FA,Bye,,,,,,,,,,,,,,119,0.00,
J.K. Dobbins,2563548,RB,BAL,@JAX,,,,,,,,,,,,,0.00,120,0.00,0.0
Elijah Dotson,2571536,RB,LAC,@LV,,,,,,,,,,,,,0.00,121,0.00,0.0
Kenyan Drake,2555230,RB,GB,TB,,,,,,,,,,,,,3.90,122,0.00,-3.9
Travis Dye,2570611,RB,FA,Bye,,,,,,,,,,,,,,123,0.00,
Jerrion Ealy,2568414,RB,FA,Bye,,,,,,,,,,,,,,124,0.00,
Trestan Ebner,2567385,RB,FA,Bye,,,,,,,,,,,,,,125,0.00,
Chris Evans,2565944,RB,CIN,MIN,,,,,,,,,,,,,0.00,126,0.00,0.0
Darrynton Evans,2564043,RB,MIA,NYJ,,,,,,,,,,,,,2.02,127,0.00,-2.02
