PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Ifeatu Melifonwu,2566064,DB,DET,DEN,6,3,1,1,,1,,,,,,,,2,2,,,8.07,1,23.80,15.73
Julian Love,2562414,DB,SEA,PHI,6,3,,,2,,,,,,,,,2,,,,8.31,2,22.80,14.49
Charvarius Ward,2561417,DB,SF,@ARI,2,1,,,2,,,1,,,,,,2,,79,,9.37,3,22.23,12.86
Brandon Jones,2564469,DB,MIA,NYJ,5,,,,2,,,,,,,,,2,,40,,9.20,4,20.83,11.63
L'Jarius Sneed,2564304,DB,KC,@NE,8,1,,2,,,,,,,,,,2,,,,9.15,5,20.60,11.45
Elijah Molden,2566115,DB,TEN,HOU,3,,,,1,,,1,,,,,,2,,44,,3.07,6,18.47,15.4
Desmond King,2557927,DB,HOU,@TEN,6,5,1,2,,,,,,,,,,,2,,,6.78,7,18.00,11.22
Rayshawn Jenkins,2558182,DB,JAX,BAL,4,2,1,1,1,,,,,,,,,1,1,18,,8.89,8,17.80,8.91
Jack Jones,2567940,DB,LV,LAC,4,1,,,1,,,1,,,,,,1,,16,,5.31,9,17.13,11.82
Antoine Winfield Jr.,2565261,DB,TB,@GB,8,2,,,,1,,,,,,,,,,,,10.26,10,16.70,6.44
Deommodore Lenoir,2566535,DB,SF,@ARI,8,1,,1,,,,,,,,,,1,,,,8.41,11,16.60,8.19
Tyrique Stevenson,2569627,DB,CHI,@CLE,4,1,,,1,,,,,,,,,2,,34,,8.49,12,16.23,7.74
Andrew Wingard,2562606,DB,JAX,BAL,10,1,,,,,,,,,,,,,,,,8.26,13,15.60,7.34
Jason Pinnock,2565753,DB,NYG,@NO,7,1,1,1,,,,,,,,,,,1,,,8.74,14,15.10,6.36
Mike Hilton,2556559,DB,CIN,MIN,3,,,1,1,,,,,,,,,2,,16,,8.62,15,15.03,6.41
Quan Martin,2570377,DB,WAS,@LA,7,3,1,,,,,,,,,,,,1,,,3.87,16,14.80,10.93
Michael Davis,2559164,DB,LAC,@LV,5,1,,1,,,,,,,,,,2,,,,7.37,17,14.60,7.23
Roger McCreary,2567655,DB,TEN,HOU,7,,,1,,,,,,,,,,1,,,,8.28,18,14.50,6.22
D'Anthony Bell,2568630,DB,CLE,CHI,4,1,,1,1,,,,,,,,,1,,6,,4.95,19,14.30,9.35
Greg Newsome II,2565980,DB,CLE,CHI,4,,,2,,,,,,,,,,2,,,,7.94,20,14.00,6.06
Akayleb Evans,2567913,DB,MIN,@CIN,3,1,,,1,,,,,,,,,2,,1,,8.30,21,13.63,5.33
Kendall Fuller,2555349,DB,WAS,@LA,5,6,,1,,,1,,,,,,,,,,,7.82,22,13.60,5.78
Kyle Hamilton,2567274,DB,BAL,@JAX,6,1,,1,,,,,,,,,,1,,,,8.76,23,13.60,4.84
Jonathan Owens,2561255,DB,GB,TB,7,5,,,,,,,,,,,,,,,,9.12,24,13.50,4.38
Byron Murphy,2562318,DB,MIN,@CIN,5,1,,1,,1,,,,,,,,,,,,8.37,25,13.10,4.73
Taron Johnson,2560766,DB,BUF,DAL,7,,,,,,,,,,,,,1,,,,9.25,26,13.00,3.75
Xavier Woods,2558159,DB,CAR,ATL,2,1,,2,1,,,,,,,,,1,,2,,8.23,27,12.67,4.44
Camryn Bynum,2566295,DB,MIN,@CIN,8,1,,,,,,,,,,,,,,,,10.71,28,12.60,1.89
Mike Jackson,2562434,DB,SEA,PHI,4,,,1,,,,,,,,,,2,,,,6.57,29,12.50,5.93
Amani Hooker,2562666,DB,TEN,HOU,8,,,,,,,,,,,,,,,,,13.96,30,12.00,-1.96
Taylor Rapp,2562707,DB,BUF,DAL,6,2,,1,,,,,,,,,,,,,,8.31,31,11.70,3.39
Quentin Lake,2567844,DB,LA,WAS,4,1,,,,,,,,,,,,2,,,,10.07,32,11.60,1.53
Steven Nelson,2552265,DB,HOU,@TEN,2,,,,1,,,,,,,,,2,,,,6.79,33,11.50,4.71
Eddie Jackson,2558176,DB,CHI,@CLE,3,,,,1,,,,,,,,,1,,27,,8.62,34,11.40,2.78
Justin Reid,2560851,DB,KC,@NE,6,1,,1,,,,,,,,,,,,,,9.53,35,11.10,1.57
Isaac Yiadom,2560946,DB,NO,NYG,2,1,,,,,,,,,,,,3,,,,8.36,36,11.10,2.74
Josh Metellus,2564568,DB,MIN,@CIN,5,,1,1,,,,,,,,,,,,,,9.76,37,11.00,1.24
K'Von Wallace,2564871,DB,TEN,HOU,4,,,,,,,,,,,,,2,,,,8.57,38,11.00,2.43
Rudy Ford,2558174,DB,GB,TB,4,4,,,,,,,,,,,,1,,,,6.77,39,10.90,4.13
Julian Blackmon,2564103,DB,IND,PIT,2,,,,1,,1,,,,,,,1,,25,,9.53,40,10.83,1.3
Justin Simmons,2555550,DB,DEN,@DET,4,1,,1,,,,,,,,,,1,,,,8.27,41,10.60,2.33
Jessie Bates,2560970,DB,ATL,@CAR,5,5,,,,,,,,,,,,,,,,10.56,42,10.50,-0.06
Harrison Smith,2532948,DB,MIN,@CIN,5,,,,,,,,,,,,,1,1,,,8.14,43,10.50,2.36
Christian Benford,2567322,DB,BUF,DAL,1,,,,1,,,,,,,,,2,,8,,7.84,44,10.27,2.43
Daxton Hill,2567451,DB,CIN,MIN,4,2,,,,,,,,,,,,1,1,,,9.47,45,10.20,0.73
Christian Izien,2571593,DB,TB,@GB,5,1,,1,,,,,,,,,,,1,,,6.68,46,10.10,3.42
Jordan Whitehead,2560930,DB,NYJ,@MIA,5,4,,,,,,,,,,,,,,,,8.65,47,9.90,1.25
Percy Butler,2568318,DB,WAS,@LA,1,8,,,,1,,,,,,,,,,,,7.68,48,9.80,2.12
Martin Emerson,2567466,DB,CLE,CHI,4,2,,,,,,,,,,,,1,,,,8.62,49,9.70,1.08
Jordan Poyer,2539290,DB,BUF,DAL,4,2,,,,,,,,,,,,1,,,,8.43,50,9.70,1.27
John Johnson,2558183,DB,LA,WAS,2,1,,,1,,,,,,,,,1,,2,,4.22,51,9.67,5.45
Quandre Diggs,2552262,DB,SEA,PHI,6,1,,,,,,,,,,,,,,,,8.20,52,9.60,1.4
Kyler Gordon,2567391,DB,CHI,@CLE,6,1,,,,,,,,,,,,,,,,8.09,53,9.60,1.51
Antonio Hamilton,2556804,DB,ARI,SF,1,1,,,,,,,,,,,,3,,,,7.71,54,9.60,1.89
Jaycee Horn,2565893,DB,CAR,ATL,5,1,,1,,,,,,,,,,,,,,8.28,55,9.60,1.32
Trenton Thompson,2569155,DB,PIT,@IND,6,1,,,,,,,,,,,,,,,,4.07,56,9.60,5.53
Nick Cross,2567700,DB,IND,PIT,1,2,,,1,,,,,,,,,1,,18,,2.98,57,9.30,6.32
Donovan Wilson,2562604,DB,DAL,@BUF,5,3,,,,,,,,,,,,,,,,6.92,58,9.30,2.38
Jaquan Brisker,2567370,DB,CHI,@CLE,4,1,,,,,,,,,,,,1,,,,10.99,59,9.10,-1.89
Michael Carter II,2565717,DB,NYJ,@MIA,5,,,1,,,,,,,,,,,,,,6.05,60,9.00,2.95
D.J. Reed,2560850,DB,NYJ,@MIA,3,3,,,,,,,,,,,,1,,,,8.53,61,8.80,0.27
Juanyeh Thomas,2568720,DB,DAL,@BUF,3,3,,,,,,,,,,,,1,,,,1.88,62,8.80,6.92
Jordan Battle,2569648,DB,CIN,MIN,3,7,,,,,,,,,,,,,,,,8.94,63,8.70,-0.24
Kyle Dugger,2564601,DB,NE,KC,5,2,,,,,,,,,,,,,,,,8.92,64,8.70,-0.22
Jabrill Peppers,2557980,DB,NE,KC,5,2,,,,,,,,,,,,,,,,8.39,65,8.70,0.31
