PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Chandler Jones,2533538,LB,ARI,@TEN,6,,5,4,,2,,,,,,,,,6,,,1,36.20
Shaq Thompson,2552447,LB,CAR,NYJ,5,5,1,1,1,,,,,,,,,2,1,29,,2,25.97
Isaiah Simmons,2564940,LB,ARI,@TEN,7,2,,,1,,,,,,,,,2,,,,3,22.00
Justin Hollins,2562285,LB,LA,CHI,6,2,2,1,,1,,,,,,,,,1,,,4,21.30
Christian Kirksey,2543720,LB,HOU,JAX,5,1,,2,1,,,,,,,,,2,,1,,5,20.83
Nick Vigil,2555528,LB,MIN,@CIN,8,2,1,2,,,,,,,,,,,1,,,6,20.70
Bobby Wagner,2532966,LB,SEA,@IND,6,7,,1,,,,,,,,,,1,,,,7,19.80
Dre Greenlaw,2562428,LB,SF,@DET,4,2,,,1,,,1,,,,,,1,,39,,8,19.70
Germaine Pratt,2562702,LB,CIN,MIN,6,2,,1,,1,1,,,,,,,,1,,,9,18.30
Jerome Baker,2560966,LB,MIA,@NE,9,3,,,,,,,,,,,,,,,,10,17.70
Eric Kendricks,2552312,LB,MIN,@CIN,6,9,,,,,,,,,,,,,,,,11,17.40
Azeez Al-Shaair,2562462,LB,SF,@DET,4,3,,2,,,,,,,,,,2,,,,12,17.20
Devin Bush,2562243,LB,PIT,@BUF,6,4,,,,1,,,,,,,,,,,,13,16.90
Patrick Queen,2563575,LB,BAL,@LV,6,3,1,1,,,,,,,,,,,1,,,14,16.60
T.J. Watt,2558064,LB,PIT,@BUF,3,,2,1,,1,,,,,,,,,5,,,15,16.60
Deion Jones,2555162,LB,ATL,PHI,4,7,,1,,,,,,,,,,1,,,,16,16.40
Lavonte David,2532828,LB,TB,DAL,5,6,,,,,,,,,,,,1,1,,,17,16.30
Kenny Young,2560947,LB,DEN,@NYG,5,5,,,,,1,,,,,,,1,,,,18,16.00
Cole Holcomb,2562872,LB,WAS,LAC,7,4,,,,,,,,,,,,,1,,,19,15.60
Anthony Walker,2558851,LB,CLE,@KC,8,2,,,,,,,,,,,,,,,,20,15.20
Devin White,2562781,LB,TB,DAL,8,2,,,,,,,,,,,,,,,,21,15.20
Jordyn Brooks,2565135,LB,SEA,@IND,7,4,,,,,,,,,,,,,,,,22,15.10
Von Miller,2495202,LB,LA,CHI,3,,2,3,,,,,,,,,,,3,,,23,15.10
Fred Warner,2560917,LB,SF,@DET,7,4,,,,,,,,,,,,,,,,24,15.10
Roquan Smith,2560877,LB,CHI,@LA,6,5,,,,,,,,,,,,,,,,25,14.20
Myles Jack,2555329,LB,JAX,@HOU,6,3,,1,,,,,,,,,,,,,,26,14.10
Blake Martinez,2555161,LB,NYG,DEN,6,3,,1,,,,,,,,,,,,,,27,14.10
Kyzir White,2560928,LB,LAC,@WAS,3,2,,,,2,,,,,,,,,,,,28,13.70
Denzel Perryman,2552310,LB,LV,BAL,5,5,,,,,1,,,,,,,,,,1,29,13.53
Haason Reddick,2557887,LB,CAR,NYJ,3,1,1.5,,,1,,,,,,,,,2,,,30,13.40
Matt Milano,2557969,LB,BUF,PIT,4,1,,2,,,,,,,,,,1,,,,31,13.10
Josey Jewell,2560763,LB,DEN,@NYG,4,,,,,1,,,,,,,,1,,,,32,12.80
Krys Barnes,2563971,LB,GB,@NO,7,1,,,,,,,,,,,,,,,,33,12.70
Darius Leonard,2560789,LB,IND,SEA,5,,,,,1,,,,,,,,,,,,34,12.00
Kenneth Murray,2565063,LB,LAC,@WAS,5,4,,,,,,,,,,,,,,,,35,11.70
Cory Littleton,2556593,LB,LV,BAL,4,6,,,,,,,,,,,,,,,,36,11.60
Micah Parsons,2566019,LB,DAL,@TB,3,4,,,,,,,,,,,,1,1,,,37,11.30
Josh Allen,2562619,LB,JAX,@HOU,3,2,1,1,,,,,,,,,,,2,,,38,11.20
Zach Cunningham,2558094,LB,HOU,JAX,3,4,,,,,,,,,,,,1,,,,39,10.80
Nick Bolton,2566175,LB,KC,CLE,4,3,,1,,,,,,,,,,,,,,40,10.70
Kyle Van Noy,2543699,LB,NE,MIA,2,1,1,1,,,,,,,,,,1,1,,,41,10.70
Foye Oluokun,2561132,LB,ATL,PHI,4,4,,,,,,,,,,,,,1,,,42,10.50
Shaquil Barrett,2550541,LB,TB,DAL,3,1,1,1,,,,,,,,,,,2,,,43,10.40
Rashaan Evans,2560718,LB,TEN,ARI,6,,,,,,,,,,,,,,,,,44,10.20
Jon Bostic,2539978,LB,WAS,LAC,5,2,,,,,,,,,,,,,,,,45,10.10
Jayon Brown,2558005,LB,TEN,ARI,5,2,,,,,,,,,,,,,,,,46,10.10
Bobby Okereke,2562416,LB,IND,SEA,5,2,,,,,,,,,,,,,,,,47,10.10
Troy Reeder,2563313,LB,LA,CHI,3,1,,1,,,,,,,,,,1,,,,48,9.90
Logan Wilson,2563752,LB,CIN,MIN,4,3,,,,,,,,,,,,,1,,,49,9.70
De'Vondre Campbell,2555255,LB,GB,@NO,5,1,,,,,,,,,,,,,,,,50,9.30
Harold Landry,2560784,LB,TEN,ARI,3,,1,1,,,,,,,,,,,1,,,51,9.10
Alex Singleton,2553739,LB,PHI,@ATL,3,5,,,,,,,,,,,,,,,,52,9.10
Brennan Scarlett,2556673,LB,MIA,@NE,2,3,,,,,,,,,,,,1,1,,,53,8.80
