PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Christian McCaffrey,2557997,RB,CAR,NYJ,,,,98,,9,89,,,,,,24.60,21,9,30,9,9,100,1,6,1,1,23.20
Joe Mixon,2557976,RB,CIN,MIN,,,,127,1,4,23,,,,,,29.80,29,4,33,4,4,100,,3,2,2,23.00
Nick Chubb,2561021,RB,CLE,@KC,,,,83,2,2,18,,,,,1,36.70,15,2,17,2,2,100,,6,3,3,21.10
Jamaal Williams,2558204,RB,DET,SF,,,,54,1,8,56,,,,,,43.90,9,8,17,8,9,89,,1,1,4,21.00
D'Andre Swift,2563965,RB,DET,SF,,,,39,,8,65,1,,,,,43.90,11,8,19,8,11,73,1,3,2,5,20.40
Melvin Gordon,2552469,RB,DEN,@NYG,,,,101,1,3,17,,,,,,23.90,11,3,14,3,3,100,,,,6,19.30
David Montgomery,2562502,RB,CHI,@LA,,,,108,1,1,10,,,,,,24.30,16,1,17,1,1,100,,2,,7,18.30
Dalvin Cook,2557991,RB,MIN,@CIN,,,,61,1,6,43,,,,,1,23.30,20,6,26,6,7,86,,2,1,8,17.40
Ty'Son Williams,2565542,RB,BAL,@LV,,,,65,1,3,29,,,,,,30.40,9,3,12,3,4,75,,1,,9,16.90
Alvin Kamara,2558019,RB,NO,GB,,,,83,,3,8,1,,,,,24.20,20,3,23,3,4,75,2,7,3,10,16.60
Josh Jacobs,2562377,RB,LV,BAL,,,,34,2,1,6,,,,,,30.20,10,1,11,1,2,50,,3,1,11,16.50
Eli Mitchell,2566538,RB,SF,@DET,,,,104,1,,,,,,,,27.90,19,,19,,,,,2,,12,16.40
Kareem Hunt,2557917,RB,CLE,@KC,,,,33,1,3,28,,,,1,,36.70,6,3,9,3,3,100,,3,1,13,15.60
Miles Sanders,2562722,RB,PHI,@ATL,,,,74,,4,39,,,,1,,27.40,15,4,19,4,5,80,,,,14,15.30
Darrell Henderson,2562574,RB,LA,CHI,,,,70,1,1,17,,,,,,17.90,16,1,17,1,1,100,1,5,3,15,15.20
Jonathan Taylor,2564148,RB,IND,SEA,,,,56,,6,60,,,,,,25.80,17,6,23,6,7,86,1,6,4,16,14.60
Mark Ingram,2495466,RB,NO,GB,,,,85,1,,,,,,,,24.20,26,,26,,1,,,6,4,17,14.50
Chase Edmonds,2560711,RB,ARI,@TEN,,,,63,,4,43,,,,,,18.70,12,4,16,4,4,100,1,2,1,18,13.40
Austin Ekeler,2559169,RB,LAC,@WAS,,,,57,1,,,,,,,,19.10,15,,15,,,,,7,3,19,11.70
Kenneth Gainwell,2566397,RB,PHI,@ATL,,,,37,1,2,6,,,,,,27.40,9,2,11,2,3,67,,2,1,20,11.30
Chris Carson,2558865,RB,SEA,@IND,,,,91,,3,26,,,,,1,15.10,16,3,19,3,3,100,,1,,21,11.20
Nyheim Hines,2560742,RB,IND,SEA,,,,34,,6,48,,,,,,25.80,9,6,15,6,8,75,,,,22,11.20
Damien Harris,2562281,RB,NE,MIA,,,,100,,2,17,,,,,1,19.90,23,2,25,2,3,67,,3,1,23,10.70
David Johnson,2553435,RB,HOU,JAX,,,,10,,3,18,1,,,,,34.40,3,3,6,3,4,75,2,1,,24,10.30
Myles Gaskin,2562270,RB,MIA,@NE,,,,49,,5,27,,,,,,15.50,9,5,14,5,5,100,,1,,25,10.10
Kenyan Drake,2555230,RB,LV,BAL,,,,11,,5,59,,,,,,30.20,6,5,11,5,5,100,,,,26,9.50
Cordarrelle Patterson,2540145,RB,ATL,PHI,,,,54,,2,13,,,,,,23.60,7,2,9,2,2,100,,1,1,27,9.50
Leonard Fournette,2557973,RB,TB,DAL,,,,32,,5,27,,,,,,10.80,9,5,14,5,7,71,1,5,1,28,9.20
Derrick Henry,2556075,RB,TEN,ARI,,,,58,,3,19,,,,,,15.90,17,3,20,3,4,75,,2,2,29,9.20
