PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
DK Metcalf,2562685,WR,SEA,@DAL,,,,,,6,134,3,,,,,11.30,1,34.40,23.1
Deebo Samuel,2562721,WR,SF,@PHI,,,,22,1,4,116,2,,,,,10.86,2,33.80,22.94
Tyreek Hill,2556214,WR,MIA,@WAS,,,,-4,,5,157,2,,,,,17.27,3,29.80,12.53
Nico Collins,2566127,WR,HOU,DEN,,,,,,9,191,1,,,,,11.84,4,29.60,17.76
Mike Evans,2543468,WR,TB,CAR,,,,,,7,162,1,,,,,12.68,5,27.20,14.52
CeeDee Lamb,2563848,WR,DAL,SEA,,,,30,,12,116,1,,,,,17.47,6,26.60,9.13
Ja'Marr Chase,2565941,WR,CIN,@JAX,-7,,,,,11,149,1,,,,,12.84,7,26.12,13.28
Christian Watson,2567637,WR,GB,KC,,,,15,,7,71,2,,,,,9.67,8,24.10,14.43
Michael Pittman,2564136,WR,IND,@TEN,,,,,,11,105,1,,,,,11.93,9,22.00,10.07
Puka Nacua,2570026,WR,LA,CLE,,,,34,,4,105,1,,,,,11.47,10,21.90,10.43
DeVonta Smith,2566409,WR,PHI,SF,,,,,,9,96,1,,,,,12.53,11,20.10,7.57
Alec Pierce,2567715,WR,IND,@TEN,,,,,,3,100,1,,,,,4.67,12,17.50,12.83
DeAndre Hopkins,2540165,WR,TEN,IND,,,,4,,5,75,1,,,,,10.93,13,16.40,5.47
A.J. Brown,2562238,WR,PHI,SF,,,,,,8,114,,,,,,14.76,14,15.40,0.64
Parker Washington,2569888,WR,JAX,CIN,,,,,,6,61,1,,,,1,0.93,15,15.07,14.14
Courtland Sutton,2560888,WR,DEN,@HOU,,,,,,2,77,1,,,,,9.94,16,14.70,4.76
