PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Tremaine Edmunds,2560713,LB,CHI,DAL,6,9,,,2,,,,,,,,,2,,,,1,26.40
Robert Spillane,2561596,LB,NE,PIT,9,6,,1,1,,,,,,,,,1,,37,,2,25.83
Tyrel Dodson,2562560,LB,MIA,@BUF,11,,1,1,,,,,,,,,,1,1,,,3,23.00
Brian Burns,2562242,LB,NYG,KC,5,1,1,1,,1,,,,,,,,2,2,,,4,21.10
Bobby Wagner,2532966,LB,WAS,LV,6,5,2,2,,,,,,,,,,,3,,,5,20.50
Nick Bolton,2566175,LB,KC,@NYG,6,8,,2,,,,,,,,,,1,,,,6,19.30
Mack Wilson,2562605,LB,ARI,@SF,6,6,,1,,,,,,,,,,2,,,,7,19.10
Jack Campbell,2569741,LB,DET,@BAL,8,,1,1,,1,,,,,,,,,,,,8,19.00
Patrick Queen,2563575,LB,PIT,@NE,6,4,,1,,,,,,,,,,2,,,,9,17.90
Lavonte David,2532828,LB,TB,NYJ,7,4,1,1,,,,,,,,,,,2,,,10,17.40
T.J. Watt,2558064,LB,PIT,@NE,2,3,2,2,,1,1,,,,,,,,2,,,11,17.30
Terrel Bernard,2567325,LB,BUF,MIA,5,2,,1,1,,,,,,,,,1,,24,,12,17.00
Kaden Elliss,2562901,LB,ATL,@CAR,5,4,1,3,,,,,,,,,,,1,,,13,16.90
Ivan Pace Jr.,2571210,LB,MIN,CIN,9,3,,,,,,,,,,,,,3,,,14,16.80
Quay Walker,2567631,LB,GB,@CLE,6,8,,,,,,,,,,,,1,1,,,15,16.80
Carson Schwesinger,2574064,LB,CLE,GB,7,3,1,1,,,,,,,,,,,1,,,16,16.30
Jared Verse,2572213,LB,LAR,@PHI,4,2,1,2,,1,,,,,,,,,1,,,17,16.20
Fred Warner,2560917,LB,SF,ARI,5,6,,,,,,,,,,,,2,,,,18,16.10
Zack Baun,2564664,LB,PHI,LAR,3,4,,,1,,,,,,,,,2,,,,19,15.40
Pete Werner,2566358,LB,NO,@SEA,7,6,,,,,1,,,,,,,,,,,20,15.10
Nik Bonitto,2567517,LB,DEN,@LAC,3,1,2,2,,,,,,,,,,,5,,,21,14.60
Byron Young,2570014,LB,LAR,@PHI,4,2,1,3,,,,,,,,,,,1,,,22,14.20
Jonah Elliss,2571991,LB,DEN,@LAC,3,1,,1,,1,,,,,,,,1,,,,23,12.60
Eric Wilson,2559012,LB,MIN,CIN,5,2,,,,1,,,,,,,,,,,,24,12.20
