PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Nick Kubitz,2573912,LB,FA,Bye,,,,,,,,,,,,,,,,,,,249,194,0.00,
William Kwenkeu,2569414,LB,FA,Bye,,,,,,,,,,,,,,,,,,,250,195,0.00,
Isaiah Land,2570900,LB,DAL,@CAR,,,,,,,,,,,,,,,,,,0.00,251,196,0.00,0.0
Nate Landman,2568519,LB,LAR,@BAL,,,,,,,,,,,,,,,,,,0.00,252,197,0.00,0.0
Harold Landry III,2560784,LB,NE,@NO,2.53,1.82,0.59,0.82,,,,,,,,,,0.18,1.24,,,8.37,35,198,0.00,-8.37
Cody Lindenberg,2574301,LB,LV,TEN,,,,,,,,,,,,,,,,,,0.00,253,199,0.00,0.0
Marist Liufau,2571979,LB,DAL,@CAR,2.31,1.41,0.16,0.32,0.06,0.06,0.06,0.06,,,,,,0.32,0.32,,,6.79,53,200,0.00,-6.79
Devin Lloyd,2567751,LB,JAX,SEA,3.54,2.98,0.08,0.28,0.06,,0.06,,,,,,,0.28,0.23,0.45,,8.78,33,201,0.00,-8.78
Frankie Luvu,2561366,LB,WAS,CHI,2.93,2.31,0.34,0.62,0.06,0.06,0.06,,,,,,,0.34,0.56,,,9.00,32,202,0.00,-9.0
Blake Lynch,2564562,LB,FA,Bye,,,,,,,,,,,,,,,,,,,254,203,0.00,
Khalil Mack,2543463,LB,LAC,@MIA,,,,,,,,,,,,,,,,,,0.00,255,204,0.00,0.0
Boye Mafe,2568258,LB,SEA,@JAX,1.63,0.84,0.39,0.51,,0.06,,,,,,,,0.23,0.79,,,5.67,67,205,0.00,-5.67
Jordan Magee,2572573,LB,WAS,CHI,,,,,,,,,,,,,,,,,,0.00,256,206,0.00,0.0
DeAngelo Malone,2567253,LB,ATL,BUF,,,,,,,,,,,,,,,,,,0.00,257,207,0.00,0.0
Marte Mapu,2570104,LB,NE,@NO,,,,,,,,,,,,,,,,,,0.00,258,208,0.00,0.0
Chandler Martin,2573943,LB,BAL,LAR,,,,,,,,,,,,,,,,,,0.00,259,209,0.00,0.0
Nick Martin,2574542,LB,SF,@TB,1.66,0.8,0.06,0.06,,,,,,,,,,0.06,0.17,,,3.42,86,210,0.00,-3.42
Bam Martin-Scott,2573991,LB,CAR,DAL,,,,,,,,,,,,,,,,,,0.00,260,211,0.00,0.0
Easton Mascarenas-Arnold,2574056,LB,CLE,@PIT,,,,,,,,,,,,,,,,,,0.00,261,212,0.00,0.0
