PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Israel Abanikanda,2570188,RB,FA,Bye,,,,,,,,,,,,,,90,1,0.00,
Ameer Abdullah,2552374,RB,IND,ARI,,,,,,,,,,,,,0.00,91,2,0.00,0.0
De'Von Achane,2570062,RB,MIA,LAC,,,,70.32,0.49,5.36,33.13,0.4,,,,0.2,18.51,2,3,0.00,-18.51
Salvon Ahmed,2565090,RB,IND,ARI,,,,,,,,,,,,,0.00,92,4,0.00,0.0
Cam Akers,2564319,RB,MIN,Bye,,,,,,,,,,,,,,93,5,0.00,
Rasheen Ali,2571823,RB,BAL,LAR,,,,,,,,,,,,,0.00,94,6,0.00,0.0
Braelon Allen,2572354,RB,NYJ,DEN,,,,,,,,,,,,,0.00,95,7,0.00,0.0
LeQuint Allen Jr.,2574207,RB,JAX,SEA,,,,7.8,0.07,1.17,9.21,0.06,,,,0.04,2.99,61,8,0.00,-2.99
Tyler Allgeier,2567232,RB,ATL,BUF,,,,40.33,0.28,0.66,5.31,0.03,,,,0.12,6.51,40,9,0.00,-6.51
Tyler Badie,2567265,RB,DEN,@NYJ,,,,6.18,0.05,0.76,6.17,0.06,,,,0.03,2.22,69,10,0.00,-2.22
Emani Bailey,2572805,RB,FA,Bye,,,,,,,,,,,,,,96,11,0.00,
Rushawn Baker,2574413,RB,FA,Bye,,,,,,,,,,,,,,97,12,0.00,
Saquon Barkley,2560968,RB,PHI,@NYG,,,,103.66,0.77,2.08,14.28,0.1,,,,0.19,17.06,6,13,0.00,-17.06
Andrew Beck,2562626,RB,NYJ,DEN,,,,,,,,,,,,,0.00,98,14,0.00,0.0
Trey Benson,2572405,RB,ARI,@IND,,,,,,,,,,,,,0.00,99,15,0.00,0.0
Ulysses Bentley IV,2574183,RB,IND,ARI,,,,,,,,,,,,,0.00,100,16,0.00,0.0
Micah Bernard,2574143,RB,FA,Bye,,,,,,,,,,,,,,101,17,0.00,
Tank Bigsby,2569882,RB,PHI,@NYG,,,,1.67,0.02,0.07,0.63,,,,,0.01,0.37,87,18,0.00,-0.37
