PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Davante Adams,2543495,WR,LAR,@BAL,,,,,,4.54,69.42,0.5,,,,0.06,12.09,9,1,0.00,-12.09
Jordan Addison,2570074,WR,MIN,Bye,,,,,,,,,,,,,,146,2,0.00,
Ife Adeyi,2574628,WR,FA,Bye,,,,,,,,,,,,,,147,3,0.00,
Nelson Agholor,2552600,WR,FA,Bye,,,,,,,,,,,,,,148,4,0.00,
Jamal Agnew,2558821,WR,ATL,BUF,,,,,,,,,,,,,0.00,149,5,0.00,0.0
Brandon Aiyuk,2565093,WR,SF,@TB,,,,,,1.83,28.73,0.16,,,,0.04,4.67,73,6,0.00,-4.67
Ajou Ajou,2574182,WR,FA,Bye,,,,,,,,,,,,,,150,7,0.00,
Kelly Akharaiyi,2573955,WR,FA,Bye,,,,,,,,,,,,,,151,8,0.00,
Maurice Alexander,2569528,WR,CHI,@WAS,,,,,,,,,,,,,0.00,152,9,0.00,0.0
Kazmeir Allen,2571641,WR,FA,Bye,,,,,,,,,,,,,,153,10,0.00,
Keenan Allen,2540154,WR,LAC,@MIA,,,,0.19,,4.83,59.06,0.37,,,,0.1,10.36,28,11,0.00,-10.36
Andrew Armstrong,2574316,WR,FA,Bye,,,,,,,,,,,,,,154,12,0.00,
Tutu Atwell,2566196,WR,LAR,@BAL,,,,0.62,0.01,1.35,16.9,0.05,,,,0.02,2.75,89,13,0.00,-2.75
Calvin Austin III,2568132,WR,PIT,CLE,,,,0.61,0.01,2.97,43.53,0.38,,,,0.04,8.16,47,14,0.00,-8.16
Kevin Austin Jr.,2568954,WR,NO,NE,,,,,,,,,,,,,0.00,155,15,0.00,0.0
Elic Ayomanor,2574142,WR,TEN,@LV,,,,0.81,0.01,3.9,43.96,0.31,,,,0.05,8.25,46,16,0.00,-8.25
Andre Baccellia,2564250,WR,ARI,@IND,,,,,,,,,,,,,0.00,156,17,0.00,0.0
Alex Bachman,2563301,WR,LV,TEN,,,,,,,,,,,,,0.00,157,18,0.00,0.0
Elijhah Badger,2574238,WR,FA,Bye,,,,,,,,,,,,,,158,19,0.00,
Javon Baker,2572285,WR,PHI,@NYG,,,,,,,,,,,,,0.00,159,20,0.00,0.0
Kawaan Baker,2566349,WR,FA,Bye,,,,,,,,,,,,,,160,21,0.00,
Monaray Baldwin,2574318,WR,FA,Bye,,,,,,,,,,,,,,161,22,0.00,
Michael Bandy,2567175,WR,DEN,@NYJ,,,,,,,,,,,,,0.00,162,23,0.00,0.0
Jahmal Banks,2573923,WR,FA,Bye,,,,,,,,,,,,,,163,24,0.00,
Rashod Bateman,2565836,WR,BAL,LAR,,,,,,2.29,36.28,0.28,,,,0.03,6.39,61,25,0.00,-6.39
Jack Bech,2574285,WR,LV,TEN,,,,0.3,,1.27,13.22,0.09,,,,0.01,2.51,95,26,0.00,-2.51
Odell Beckham Jr.,2543496,WR,FA,Bye,,,,,,,,,,,,,,164,27,0.00,
David Bell,2567460,WR,CLE,@PIT,,,,,,,,,,,,,0.00,165,28,0.00,0.0
Ronnie Bell,2570290,WR,DET,@KC,,,,,,,,,,,,,0.00,166,29,0.00,0.0
Junior Bergen,2574535,WR,SF,@TB,,,,,,,,,,,,,0.00,167,30,0.00,0.0
Braxton Berrios,2560975,WR,HOU,Bye,,,,,,,,,,,,,,168,31,0.00,
Tarik Black,2565594,WR,FA,Bye,,,,,,,,,,,,,,169,32,0.00,
Chris Blair,2565588,WR,ATL,BUF,,,,,,,,,,,,,0.00,170,33,0.00,0.0
DeMeer Blankumsee,2574364,WR,FA,Bye,,,,,,,,,,,,,,171,34,0.00,
Jordan Bly,2574415,WR,FA,Bye,,,,,,,,,,,,,,172,35,0.00,
Jake Bobo,2571378,WR,SEA,@JAX,,,,,,0.26,2.71,0.02,,,,,0.52,132,36,0.00,-0.52
Silas Bolden,2574339,WR,FA,Bye,,,,,,,,,,,,,,173,37,0.00,
Isaiah Bond,2574663,WR,CLE,@PIT,,,,1.07,0.01,3.54,42.34,0.27,,,,,7.79,48,38,0.00,-7.79
Kendrick Bourne,2558914,WR,SF,@TB,,,,,,0.22,2.94,0.02,,,,,0.52,133,39,0.00,-0.52
Kayshon Boutte,2570092,WR,NE,@NO,,,,0.27,,2.58,37.42,0.15,,,,0.03,5.90,66,40,0.00,-5.9
Tyler Boyd,2555466,WR,FA,Bye,,,,,,,,,,,,,,174,41,0.00,
Miles Boykin,2562631,WR,CHI,@WAS,,,,,,,,,,,,,0.00,175,42,0.00,0.0
Chandler Brayboy,2574208,WR,JAX,SEA,,,,,,,,,,,,,0.00,176,43,0.00,0.0
Tyrone Broden,2574555,WR,SEA,@JAX,,,,,,,,,,,,,0.00,177,44,0.00,0.0
Ja'Corey Brooks,2574606,WR,WAS,CHI,,,,,,,,,,,,,0.00,178,45,0.00,0.0
Jalen Brooks,2569696,WR,DAL,@CAR,,,,,,,,,,,,,0.00,179,46,0.00,0.0
A.J. Brown,2562238,WR,PHI,@NYG,,,,,,4.69,73.39,0.45,,,,0.06,12.26,8,47,0.00,-12.26
Dyami Brown,2566586,WR,JAX,SEA,,,,0.54,,2.28,30.05,0.1,,,,0.03,4.74,72,48,0.00,-4.74
Marquise Brown,2562379,WR,KC,DET,,,,,,2.95,37.68,0.28,,,,0.04,6.84,55,49,0.00,-6.84
Noah Brown,2558091,WR,WAS,CHI,,,,,,1.05,15.32,0.04,,,,0.01,2.28,104,50,0.00,-2.28
Sam Brown Jr.,2574623,WR,FA,Bye,,,,,,,,,,,,,,180,51,0.00,
Jason Brownlee,2570608,WR,KC,DET,,,,,,,,,,,,,0.00,181,52,0.00,0.0
Pat Bryant,2574086,WR,DEN,@NYJ,,,,0.04,,0.96,9.85,0.06,,,,0.01,1.81,110,53,0.00,-1.81
Luther Burden III,2574004,WR,CHI,@WAS,,,,2.6,0.02,2.07,25.14,0.17,,,,0.04,4.87,71,54,0.00,-4.87
Cole Burgess,2572983,WR,FA,Bye,,,,,,,,,,,,,,182,55,0.00,
Treylon Burks,2567643,WR,TEN,@LV,,,,,,,,,,,,,0.00,183,56,0.00,0.0
Jermaine Burton,2571922,WR,CIN,@GB,,,,0.18,,0.26,2.56,0.02,,,,,0.52,134,57,0.00,-0.52
Deon Cain,2560987,WR,FA,Bye,,,,,,,,,,,,,,184,58,0.00,
Marquez Callaway,2565310,WR,FA,Bye,,,,,,,,,,,,,,185,59,0.00,
Dalen Cambre,2574416,WR,NYG,PHI,,,,,,,,,,,,,0.00,186,60,0.00,0.0
Dalevon Campbell,2574508,WR,CAR,DAL,,,,,,,,,,,,,0.00,187,61,0.00,0.0
