PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
AJ Barner,2572513,TE,SEA,TB,,,,,,7,53,2,,,,,22.30,,7,7,7,7,100,3,1,2,1,20.80
Jake Ferguson,2567496,TE,DAL,@NYJ,,,,,,7,49,2,,,,,23.30,,7,7,7,9,78,2,,1,2,20.40
Theo Johnson,2572333,TE,NYG,@NO,,,,,,6,33,2,,,,,25.50,,6,6,6,7,86,4,1,1,3,18.30
Sam LaPorta,2569726,TE,DET,@CIN,,,,,,5,92,1,,,,,25.60,,5,5,5,6,83,1,,,4,17.70
Darren Waller,2552408,TE,MIA,@CAR,,,,,,5,78,1,,,,,23.10,,5,5,5,5,100,1,,1,5,16.30
David Njoku,2557986,TE,CLE,MIN,,,,,,6,67,1,,,,,25.00,,6,6,6,9,67,2,,2,6,15.70
Travis Kelce,2540258,TE,KC,@JAX,,,,,,7,61,1,,,,,15.60,,7,7,7,8,88,2,1,1,7,15.60
Dalton Kincaid,2569594,TE,BUF,NE,,,,,,6,108,,,,,,19.30,,6,6,6,6,100,,,,8,13.80
Jake Tonges,2567439,TE,SF,@LAR,,,,,,7,41,1,,,,,16.40,,7,7,7,11,64,3,1,2,9,13.60
Mason Taylor,2574451,TE,NYJ,DAL,,,,,,9,67,,,,1,,18.00,,9,9,9,12,75,,,,10,13.20
Tyler Warren,2574204,TE,IND,LV,,,,,,4,44,1,,,,,12.40,,4,4,4,4,100,1,,,11,12.40
Evan Engram,2557858,TE,DEN,@PHI,,,,,,4,33,1,,,,,12.90,,4,4,4,6,67,1,,,12,11.30
Josh Oliver,2562693,TE,MIN,@CLE,,,,,,2,35,1,,,,,17.30,,2,2,2,3,67,,,,13,10.50
Cade Otton,2568312,TE,TB,@SEA,,,,,,4,81,,,,,,11.60,,4,4,4,5,80,,,,14,10.10
Dallas Goedert,2560995,TE,PHI,DEN,,,,,,3,19,1,,,,,17.30,,3,3,3,9,33,1,,1,15,9.40
Harold Fannin Jr.,2574043,TE,CLE,MIN,,,,,,4,13,1,,,,,25.00,,4,4,4,4,100,2,,2,16,9.30
Dalton Schultz,2560866,TE,HOU,@BAL,,,,,,5,60,,,,,,12.80,,5,5,5,6,83,,,,17,8.50
Brock Wright,2567221,TE,DET,@CIN,,,,,,2,9,1,,,,,25.60,,2,2,2,3,67,1,,1,18,7.90
Daniel Bellinger,2567985,TE,NYG,@NO,,,,,,4,52,,,,,,25.50,,4,4,4,4,100,,,,19,7.20
Mitchell Evans,2573978,TE,CAR,MIA,,,,,,1,4,1,,,,,11.20,,1,1,1,1,100,1,,1,20,6.90
T.J. Hockenson,2562378,TE,MIN,@CLE,,,,,,6,38,,,,,,17.30,,6,6,6,6,100,,,,21,6.80
Chig Okonkwo,2567658,TE,TEN,@ARI,,,,,,4,48,,,,,,12.20,,4,4,4,5,80,,,,22,6.80
Trey McBride,2568117,TE,ARI,TEN,,,,,,5,41,,,,,,11.60,,5,5,5,7,71,,,,23,6.60
Albert Okwuegbunam,2563911,TE,LV,@IND,,,,,,5,36,,,,,,9.60,,5,5,5,6,83,,,,24,6.10
Hunter Henry,2555341,TE,NE,@BUF,,,,,,2,46,,,,,,5.60,,2,2,2,4,50,,,,25,5.60
Gunnar Helm,2574152,TE,TEN,@ARI,,,,,,4,34,,,,,,12.20,,4,4,4,5,80,,,,26,5.40
Jeremy Ruckert,2568042,TE,NYJ,DAL,,,,,,4,28,,,,,,18.00,,4,4,4,4,100,,,,27,4.80
Mark Andrews,2560957,TE,BAL,HOU,,,,,,2,22,,,,,,10.20,,2,2,2,3,67,,,,28,4.70
Julian Hill,2571129,TE,MIA,@CAR,,,,,,4,22,,,,,,23.10,,4,4,4,5,80,,,,29,4.20
Tyler Conklin,2561027,TE,LAC,WAS,,,,,,2,30,,,,,,5.90,,2,2,2,3,67,,,,30,4.00
Cameron Latu,2570302,TE,PHI,DEN,,,,,,,,,,,,,17.30,,,,,,,,,,31,3.60
Ian Thomas,2560894,TE,LV,@IND,,,,,,3,20,,,,,,9.60,,3,3,3,3,100,,,,32,3.50
Davis Allen,2570017,TE,LAR,SF,,,,,,2,24,,,,,,6.00,,2,2,2,2,100,,,,33,3.40
Brenden Bates,2572953,TE,HOU,@BAL,,,,,,2,23,,,,,,12.80,,2,2,2,2,100,,,,34,3.30
Reggie Gilliam,2565378,TE,BUF,NE,,,,,,,,,,,,,19.30,,,,,,,,,,35,3.00
Charlie Kolar,2567280,TE,BAL,HOU,,,,,,1,10,,,,,,10.20,,1,1,1,1,100,,,,36,3.00
Travis Vokolek,2570431,TE,ARI,TEN,,,,,,,,,,,,,11.60,,,,,,,,,,37,3.00
Grant Calcaterra,2568063,TE,PHI,DEN,,,,,,2,18,,,,,,17.30,,2,2,2,2,100,,,,38,2.80
Juwan Johnson,2564676,TE,NO,NYG,,,,,,2,17,,,,,,3.36,,2,2,2,4,50,,,,39,2.70
Brenton Strange,2569912,TE,JAX,KC,,,,,,1,22,,,,,,5.30,,1,1,1,1,100,,,,40,2.70
Tommy Tremble,2565914,TE,CAR,MIA,,,,,,1,7,,,,,,11.20,,1,1,1,2,50,,,,41,2.70
Tanner Conner,2569017,TE,MIA,@CAR,,,,,,2,16,,,,,,23.10,,2,2,2,2,100,,,,42,2.60
Terrance Ferguson,2574267,TE,LAR,SF,,,,,,1,21,,,,,,6.00,,1,1,1,1,100,,,,43,2.60
Mike Gesicki,2560994,TE,CIN,DET,,,,,,2,15,,,,,,2.90,,2,2,2,5,40,,,,44,2.50
Dawson Knox,2562681,TE,BUF,NE,,,,,,2,15,,,,,,19.30,,2,2,2,2,100,,,,45,2.50
Brevyn Spann-Ford,2573064,TE,DAL,@NYJ,,,,,,,,,,,,,23.30,,,,,,,,,,46,2.10
Elijah Higgins,2570068,TE,ARI,TEN,,,,,,2,10,,,,,,11.60,,2,2,2,2,100,,,,47,2.00
Oronde Gadsden II,2574511,TE,LAC,WAS,,,,,,1,14,,,,,,5.90,,1,1,1,1,100,,,,48,1.90
Isaiah Likely,2567283,TE,BAL,HOU,,,,,,1,12,,,,,,10.20,,1,1,1,1,100,,,,49,1.70
James Mitchell,2567556,TE,CAR,MIA,,,,,,1,11,,,,,,11.20,,1,1,1,1,100,,,,50,1.60
Adam Trautman,2564703,TE,DEN,@PHI,,,,,,1,11,,,,,,12.90,,1,1,1,1,100,,,,51,1.60
Elijah Arroyo,2574554,TE,SEA,TB,,,,,,1,10,,,,,,22.30,,1,1,1,1,100,,,,52,1.50
Payne Durham,2570353,TE,TB,@SEA,,,,,,,,,,,,,11.60,,,,,,,,,,53,1.50
Kylen Granson,2566145,TE,PHI,DEN,,,,,,,,,,,,,17.30,,,,,,,,,,54,1.50
Brayden Willis,2570293,TE,SF,@LAR,,,,,,,,,,,,,16.40,,,,,,,,,,55,1.50
John Bates,2566580,TE,WAS,@LAC,,,,,,1,9,,,,,,2.00,,1,1,1,1,100,,,,56,1.40
Luke Farrell,2566160,TE,SF,@LAR,,,,,,1,8,,,,,,16.40,,1,1,1,2,50,,,,57,1.30
Johnny Mundt,2558875,TE,JAX,KC,,,,,,1,7,,,,,,5.30,,1,1,1,1,100,,,,58,1.20
Harrison Bryant,2563767,TE,HOU,@BAL,,,,,,1,5,,,,,,12.80,,1,1,1,2,50,,,,59,1.00
Hunter Long,2566286,TE,JAX,KC,,,,,,1,3,,,,,,5.30,,1,1,1,1,100,,,,60,0.80
Zaire Mitchell-Paden,2568654,TE,BAL,HOU,,,,,,1,3,,,,,,10.20,,1,1,1,1,100,,,,61,0.80
Luke Schoonmaker,2569690,TE,DAL,@NYJ,,,,,,1,3,,,,,,23.30,,1,1,1,2,50,,,,62,0.80
Taysom Hill,2558954,TE,NO,NYG,19,,,-1,,,,,,,,,3.36,6,,6,,,,,,,63,0.66
Quintin Morris,2566641,TE,JAX,KC,,,,,,,,,,,,,5.30,,,,,,,,,,64,0.60
Colson Yankoff,2573620,TE,WAS,@LAC,,,,,,,,,,,,,2.00,,,,,,,,,,65,0.60
Drew Sample,2562720,TE,CIN,DET,,,,,,1,-1,,,,,,2.90,,1,1,1,1,100,,,,66,0.40
Nate Adkins,2570930,TE,DEN,@PHI,,,,,,,,,,,,,12.90,,,,,1,,,,,67,0.00
Mo Alie-Cox,2558832,TE,IND,LV,,,,,,,,,,,,,12.40,,,,,,,,,,68,0.00
Erick All,2571916,TE,CIN,DET,,,,,,,,,,,,,2.90,,,,,,,,,,69,0.00
Gavin Bartholomew,2574337,TE,MIN,@CLE,,,,,,,,,,,,,17.30,,,,,,,,,,70,0.00
Jaheim Bell,2572288,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,71,0.00
Brock Bowers,2572219,TE,LV,@IND,,,,,,,,,,,,,9.60,,,,,,,,,,72,0.00
Shawn Bowman,2573689,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,73,0.00
Jake Briningstool,2574240,TE,KC,@JAX,,,,,,,,,,,,,15.60,,,,,,,,,,74,0.00
Pharaoh Brown,2559018,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,75,0.00
Lawrence Cager,2565492,TE,WAS,@LAC,,,,,,,,,,,,,2.00,,,,,,,,,,76,0.00
Sal Cannella,2567197,TE,CLE,MIN,,,,,,,,,,,,,25.00,,,,,,,,,,77,0.00
Oscar Cardenas,2574479,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,78,0.00
