PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Keith Taylor,2565911,DB,CAR,MIN,10,,,,,1,,,,,,,,3,,,,1,28.00
Kyle Dugger,2564601,DB,NE,DAL,8,,,,1,,,,,,,,,1,,29,,2,20.57
Trevon Diggs,2563836,DB,DAL,@NE,5,,,,1,,,1,,,,,,1,,42,,3,19.90
Johnathan Abram,2562616,DB,LV,@DEN,7,2,,,1,,,,,,,,,1,,6,,4,19.70
Khari Willis,2562602,DB,IND,HOU,5,4,1,1,,,1,,,,,,,1,1,,,5,19.20
Kenny Moore II,2558976,DB,IND,HOU,10,,,1,,,,,,,,,,,,,,6,18.50
D.J. Reed,2560850,DB,SEA,@PIT,7,2,,,,,,,,,,,,2,,,,7,18.50
Taylor Rapp,2562707,DB,LA,@NYG,1,4,,,2,,,,,,,,,2,1,31,,8,18.43
DeShon Elliott,2560715,DB,BAL,LAC,3,,1,1,1,,,,,,,,,2,2,,,9,18.10
Kendall Fuller,2555349,DB,WAS,KC,7,,,,1,,,,,,,,,1,,,,10,17.90
Xavier McKinney,2564766,DB,NYG,LA,3,,,,2,,,,,,,,,2,,23,,11,17.87
Sean Chandler,2561017,DB,CAR,MIN,7,3,,,,1,,,,,,,,,,,,12,17.80
J.C. Jackson,2560754,DB,NE,DAL,4,1,,,,,,,,,,,,4,,,,13,17.60
Minkah Fitzpatrick,2560725,DB,PIT,SEA,7,2,,,,1,,,,,,,,,,,,14,17.00
Rashad Fenton,2562649,DB,KC,@WAS,7,,,,,,,,,,,,,2,,,,15,16.90
Rayshawn Jenkins,2558182,DB,JAX,MIA,7,3,,,,,,,,,,,,1,,,,16,16.80
Derwin James,2560760,DB,LAC,@BAL,7,1,,,,1,,,,,,,,,1,,,17,16.70
A.J. Bouye,2541162,DB,CAR,MIN,6,,,,,1,,,,,,,,1,,,,18,16.20
Amani Hooker,2562666,DB,TEN,BUF,6,3,,,,1,,,,,,,,,,,,19,16.10
Jeremy Chinn,2563632,DB,CAR,MIN,7,2,,,,,,,,,,,,1,,,,20,16.00
Jordan Fuller,2564340,DB,LA,@NYG,8,3,,,,,,,,,,,,,,,,21,16.00
Nevin Lawson,2543872,DB,JAX,MIA,3,2,,,1,,,,,,,,,2,,11,,22,15.57
Kamren Curl,2565270,DB,WAS,KC,7,2,,,,,1,,,,,,,,,,,23,14.50
Harrison Smith,2532948,DB,MIN,@CAR,8,1,,,,,,,,,,,,,,,,24,14.40
Nate Hobbs,2566259,DB,LV,@DEN,6,5,,,,,,,,,,,,,,,,25,14.20
Elijah Molden,2566115,DB,TEN,BUF,6,3,,1,,,,,,,,,,,,,,26,14.10
Avonte Maddox,2560795,DB,PHI,TB,5,3,,2,,,,,,,,,,,,,,27,13.90
Trevon Moehrig,2566268,DB,LV,@DEN,2,1,,,1,,,,,,,,,2,,35,,28,13.87
Bobby McCain,2552434,DB,WAS,KC,4,1,,,1,,,,,,,,,1,,5,,29,13.77
Robert Rochell,2566241,DB,LA,@NYG,4,1,,,1,,,,,,,,,1,,1,,30,13.63
Xavier Woods,2558159,DB,MIN,@CAR,4,1,,,,1,,,,,,,,1,,,,31,13.60
Jamel Dean,2562556,DB,TB,@PHI,,,,,1,,,,,,,,,4,,,,32,13.50
Robert Alford,2539653,DB,ARI,@CLE,1,,,,1,,,,,,,,,3,,23,,33,13.47
Anthony Harris,2553655,DB,PHI,TB,3,2,,,1,,,,,,,,,1,,2,,34,12.77
Brandon Facyson,2560719,DB,LV,@DEN,2,1,,,1,,,,,,,,,2,,,,35,12.70
Vonn Bell,2555530,DB,CIN,@DET,5,2,,,,,,,,,,,,1,,,,36,12.60
Logan Ryan,2540162,DB,NYG,LA,5,2,,,,,,,,,,,,1,,,,37,12.60
Donte Jackson,2560753,DB,CAR,MIN,5,,,1,,,,,,,,,,1,,,,38,12.50
Jordan Poyer,2539290,DB,BUF,@TEN,3,1,,,1,,,,,,,,,1,,17,,39,12.47
Jabrill Peppers,2557980,DB,NYG,LA,5,4,,,,,,,,,,,,,1,,,40,12.20
Anthony Averett,2560963,DB,BAL,LAC,5,1,,,,,,,,,,,,1,,,,41,11.80
Eddie Jackson,2558176,DB,CHI,GB,6,2,,,,,,,,,,,,,,,,42,11.80
Jalen Mills,2555383,DB,NE,DAL,6,2,,,,,,,,,,,,,,,,43,11.80
Byron Murphy,2562318,DB,ARI,@CLE,5,1,,,,,,,,,,,,1,,,,44,11.80
Andrew Wingard,2562606,DB,JAX,MIA,5,2,,1,,,,,,,,,,,,,,45,11.60
Isaiah Rodgers,2564142,DB,IND,HOU,1,1,,,1,,,,,,,,,2,,12,,46,11.40
Darnell Savage,2562724,DB,GB,@CHI,3,,,,1,,,,,,,,,1,,,,47,11.10
Chidobe Awuzie,2557840,DB,CIN,@DET,5,,,,,,,,,,,,,1,,,,48,11.00
Troy Hill,2553536,DB,CLE,ARI,6,1,,,,,,,,,,,,,,,,49,11.00
Chris Jackson,2564049,DB,TEN,BUF,5,,,,,,,,,,,,,1,,,,50,11.00
Greedy Williams,2562785,DB,CLE,ARI,5,,,,,,,,,,,,,1,,,,51,11.00
Marco Wilson,2566439,DB,ARI,@CLE,5,,,,,,,,,,,,,1,,,,52,11.00
Jevon Holland,2566283,DB,MIA,@JAX,4,2,,,,,,,,,,,,1,,,,53,10.90
Landon Collins,2552454,DB,WAS,KC,4,3,,1,,,,,,,,,,,,,,54,10.70
Kareem Jackson,496735,DB,DEN,LV,4,2,1,,,,,,,,,,,,,,,55,10.40
Justin Bethel,2532792,DB,NE,DAL,2,1,,,,1,,,,,,,,1,,,,56,10.20
Jayron Kearse,2555156,DB,DAL,@NE,4,1,,1,,,,,,,,,,,2,,,57,10.10
Julian Blackmon,2564103,DB,IND,HOU,5,,,1,,,,,,,,,,,,,,58,10.00
Jamal Adams,2557979,DB,SEA,@PIT,4,2,,1,,,,,,,,,,,,,,59,9.90
Mackensie Alexander,2555177,DB,MIN,@CAR,4,,,,,,,,,,,,,1,,,,60,9.30
Jalen Ramsey,2555280,DB,LA,@NYG,5,1,,,,,,,,,,,,,,,,61,9.30
L'Jarius Sneed,2564304,DB,KC,@WAS,4,,,1,,,1,,,,,,,,,,,62,9.30
Pat Surtain II,2566043,DB,DEN,LV,4,,,,,,,,,,,,,1,,,,63,9.30
Jalen Thompson,2563339,DB,ARI,@CLE,5,1,,,,,,,,,,,,,,,,64,9.30
James Bradberry,2555175,DB,NYG,LA,2,1,,,,,,,,,,,,2,,,,65,9.20
Chuck Clark,2558248,DB,BAL,LAC,3,2,,,,,,,,,,,,1,,,,66,9.20
Steven Nelson,2552265,DB,PHI,TB,3,2,,,,,,,,,,,,1,,,,67,9.20
Brandon Jones,2564469,DB,MIA,@JAX,4,1,,1,,,,,,,,,,,,,,68,9.10
Tre Norwood,2566463,DB,PIT,SEA,3,,,1,,,,,,,,,,1,,,,69,9.10
Amani Oruwariye,2562390,DB,DET,CIN,1,1,,,1,,,,,,,,,1,,18,,70,9.10
Kevin Byard,2555158,DB,TEN,BUF,1,1,,,1,,,,,,,,,1,,16,,71,9.03
Bryce Callahan,2553500,DB,DEN,LV,3,,1,1,,,,,,,,,,,,,,72,8.60
Rasul Douglas,2558168,DB,GB,@CHI,5,,,,,,,,,,,,,,,,,73,8.50
James Pierre,2565003,DB,PIT,SEA,2,2,,,,1,,,,,,,,,,,,74,8.50
Devin McCourty,494287,DB,NE,DAL,4,2,,,,,,,,,,,,,,,,75,8.40
Tavierre Thomas,2561278,DB,HOU,@IND,4,2,,,,,,,,,,,,,,,,76,8.40
Tracy Walker III,2560913,DB,DET,CIN,3,1,,,,,,,,,,,,1,,,,77,8.40
Jordan Whitehead,2560930,DB,TB,@PHI,3,1,,,,,,,,,,,,1,,,,78,8.40
Brandon Stephens,2565851,DB,BAL,LAC,4,,,1,,,,,,,,,,,,,,79,8.30
Tre Herndon,2561340,DB,JAX,MIA,3,2,,1,,,,,,,,,,,,,,80,8.20
Ronald Darby,2552689,DB,DEN,LV,4,1,,,,,,,,,,,,,,,,81,7.60
Michael Davis,2559164,DB,LAC,@BAL,4,1,,,,,,,,,,,,,,,,82,7.60
Tashaun Gipson,2532848,DB,CHI,GB,4,1,,,,,,,,,,,,,,,,83,7.60
Casey Hayward,2532861,DB,LV,@DEN,3,,,,,,,,,,,,,1,,,,84,7.60
Levi Wallace,2560914,DB,BUF,@TEN,3,,,,,,,,,,,,,1,,,,85,7.60
Taron Johnson,2560766,DB,BUF,@TEN,3,3,,,,,,,,,,,,,,,,86,7.50
Henry Black,2563974,DB,GB,@CHI,4,,,,,,,,,,,,,,,,,87,6.80
Justin Coleman,2553637,DB,MIA,@JAX,4,,,,,,,,,,,,,,,,,88,6.80
Donte' Deayon,2556512,DB,LA,@NYG,4,,,,,,,,,,,,,,,,,89,6.80
Shaquill Griffin,2558259,DB,JAX,MIA,4,,,,,,,,,,,,,,,,,90,6.80
Mike Hughes,2560746,DB,KC,@WAS,4,,,,,,,,,,,,,,,,,91,6.80
Noah Igbinoghene,2564457,DB,MIA,@JAX,4,,,,,,,,,,,,,,,,,92,6.80
Rock Ya-Sin,2562614,DB,IND,HOU,4,,,,,,,,,,,,,,,,,93,6.80
Chris Harris,2530510,DB,LAC,@BAL,3,2,,,,,,,,,,,,,,,,94,6.70
Lonnie Johnson,2562295,DB,HOU,@IND,3,2,,,,,,,,,,,,,,,,95,6.70
Jonathan Jones,2556571,DB,NE,DAL,2,1,,,,,,,,,,,,1,,,,96,6.70
Tyrann Mathieu,2540180,DB,KC,@WAS,3,2,,,,,,,,,,,,,,,,97,6.70
Adrian Phillips,2550842,DB,NE,DAL,3,2,,,,,,,,,,,,,,,,98,6.70
Xavier Rhodes,2540155,DB,IND,HOU,3,2,,,,,,,,,,,,,,,,99,6.70
Arthur Maulet,2559087,DB,PIT,SEA,3,,,1,,,,,,,,,,,,,,100,6.60
Juan Thornhill,2562761,DB,KC,@WAS,3,,,1,,,,,,,,,,,,,,101,6.60
Bashaud Breeland,2543571,DB,MIN,@CAR,,,,,1,,,,,,,,,1,,8,,102,6.27
Ronnie Harrison,2561008,DB,CLE,ARI,3,1,,,,,,,,,,,,,,,,103,5.90
Marlon Humphrey,2558067,DB,BAL,LAC,2,,,,,,,,,,,,,1,,,,104,5.90
William Jackson,2556367,DB,WAS,KC,3,1,,,,,,,,,,,,,,,,105,5.90
Asante Samuel Jr.,2566511,DB,LAC,@BAL,3,1,,,,,,,,,,,,,,,,106,5.90
Denzel Ward,2560916,DB,CLE,ARI,3,1,,,,,,,,,,,,,,,,107,5.90
Ross Cockrell,2543799,DB,TB,@PHI,1,2,,,,,,,,,,,,1,,,,108,5.80
John Johnson,2558183,DB,CLE,ARI,2,3,,,,,,,,,,,,,,,,109,5.80
Rodney McLeod,2534832,DB,PHI,TB,2,3,,,,,,,,,,,,,,,,110,5.80
Patrick Peterson,2495504,DB,MIN,@CAR,2,1,,1,,,,,,,,,,,,,,111,5.70
Kenny Robinson,2563674,DB,CAR,MIN,1,,,,,,,,,1,,,,,,,,112,5.70
Adrian Amos,2552385,DB,GB,@CHI,3,,,,,,,,,,,,,,,,,113,5.10
Jessie Bates,2560970,DB,CIN,@DET,3,,,,,,,,,,,,,,,,,114,5.10
Tre Brown,2566550,DB,SEA,@PIT,3,,,,,,,,,,,,,,,,,115,5.10
Rudy Ford,2558174,DB,JAX,MIA,3,,,,,,,,,,,,,,,,,116,5.10
Mike Hilton,2556559,DB,CIN,@DET,3,,,,,,,,,,,,,,,,,117,5.10
Micah Hyde,2539240,DB,BUF,@TEN,3,,,,,,,,,,,,,,,,,118,5.10
Janoris Jenkins,2532875,DB,TEN,BUF,3,,,,,,,,,,,,,,,,,119,5.10
Damontae Kazee,2558184,DB,DAL,@NE,3,,,,,,,,,,,,,,,,,120,5.10
Terrance Mitchell,2543637,DB,HOU,@IND,3,,,,,,,,,,,,,,,,,121,5.10
Anthony Brown,2555531,DB,DAL,@NE,2,2,,,,,,,,,,,,,,,,122,5.00
Dallin Leavitt,2561585,DB,LV,@DEN,2,2,,,,,,,,,,,,,,,,123,5.00
Eric Rowe,2552255,DB,MIA,@JAX,1,1,,,,,,,,,,,,1,,,,124,5.00
Kindle Vildor,2563713,DB,CHI,GB,2,2,,,,,,,,,,,,,,,,125,5.00
Darius Slay,2540288,DB,PHI,TB,2,1,,,,,,,,,,,,,,4,,126,4.33
Breon Borders,2559015,DB,TEN,BUF,1,,,,,,,,,,,,,1,,,,127,4.20
Xavier Crawford,2562515,DB,CHI,GB,2,1,,,,,,,,,,,,,,,,128,4.20
Terrell Edmunds,2560712,DB,PIT,SEA,2,1,,,,,,,,,,,,,,,,129,4.20
Marcus Epps,2562946,DB,PHI,TB,2,1,,,,,,,,,,,,,,,,130,4.20
Joe Haden,496733,DB,PIT,SEA,2,1,,,,,,,,,,,,,,,,131,4.20
Adoree' Jackson,2558065,DB,NYG,LA,2,1,,,,,,,,,,,,,,,,132,4.20
Jaylon Johnson,2563701,DB,CHI,GB,2,1,,,,,,,,,,,,,,,,133,4.20
Justin Reid,2560851,DB,HOU,@IND,1,,,,,,,,,,,,,1,,,,134,4.20
Amik Robertson,2564430,DB,LV,@DEN,2,1,,,,,,,,,,,,,,,,135,4.20
Eric Stokes,2566097,DB,GB,@CHI,2,1,,,,,,,,,,,,,,,,136,4.20
Cameron Sutton,2558849,DB,PIT,SEA,2,1,,,,,,,,,,,,,,,,137,4.20
Mike Edwards,2562259,DB,TB,@PHI,1,3,,,,,,,,,,,,,,,,138,4.10
Kris Boyd,2562630,DB,MIN,@CAR,1,1,,,,,1,,,,,,,,,,,139,3.50
Cameron Dantzler,2564526,DB,MIN,@CAR,2,,,,,,,,,,,,,,,,,140,3.40
Grant Delpit,2563773,DB,CLE,ARI,2,,,,,,,,,,,,,,,,,141,3.40
Quandre Diggs,2552262,DB,SEA,@PIT,2,,,,,,,,,,,,,,,,,142,3.40
Caleb Farley,2566106,DB,TEN,BUF,2,,,,,,,,,,,,,,,,,143,3.40
Sam Franklin,2563638,DB,CAR,MIN,2,,,,,,,,,,,,,,,,,144,3.40
Malik Hooker,2558060,DB,DAL,@NE,2,,,,,,,,,,,,,,,,,145,3.40
Ryan Neal,2561381,DB,SEA,@PIT,2,,,,,,,,,,,,,,,,,146,3.40
Nik Needham,2563220,DB,MIA,@JAX,2,,,,,,,,,,,,,,,,,147,3.40
Benjamin St-Juste,2566604,DB,WAS,KC,2,,,,,,,,,,,,,,,,,148,3.40
Roderic Teamer,2562981,DB,LV,@DEN,2,,,,,,,,,,,,,,,,,149,3.40
Jalen Davis,2561316,DB,CIN,@DET,1,2,,,,,,,,,,,,,,,,150,3.30
Alohi Gilman,2565042,DB,LAC,@BAL,1,2,,,,,,,,,,,,,,,,151,3.30
