PlayerName,PlayerId,Pos,Team,PlayerOpponent,PatMade,PatMissed,FgMade_0-19,FgMade_20-29,FgMade_30-39,FgMade_40-49,FgMade_50,FgMiss_0-19,FgMiss_20-29,FgMiss_30-39,Rank,TotalPoints
Nick Folk,2507225,K,TEN,@MIA,2,,,1,,1,3,,,,1,24.00
Younghoe Koo,2559205,K,ATL,NO,2,,,,,2,2,,,,2,20.00
Greg Joseph,2561534,K,NYG,DAL,,,,1,1,2,1,,,,3,19.00
Joshua Karty,2572201,K,LAR,@CHI,,,,1,1,1,1,,,,4,15.00
Evan McPherson,2565953,K,CIN,@CAR,4,,,,,1,1,,,,5,13.00
Jake Moody,2570308,K,SF,NE,3,,,2,,1,,,,,6,13.00
Brandon Aubrey,2571750,K,DAL,@NYG,2,,,,,1,1,,,,7,11.00
Cam Little,2572147,K,JAX,@HOU,2,,,,,1,1,,,,8,11.00
Austin Seibert,2562729,K,WAS,@ARI,4,,,,1,1,,,,,9,11.00
Joey Slye,2563132,K,NE,@SF,1,,,,,,2,,,,10,11.00
Daniel Carlson,2560993,K,LV,CLE,2,,,,1,,1,,,,11,10.00
Greg Zuerlein,2534797,K,NYJ,DEN,,,,1,1,1,,,,,12,10.00
Matt Gay,2562271,K,IND,PIT,3,,,,2,,,,,,13,9.00
Jason Sanders,2561153,K,MIA,TEN,,,,,,1,1,,,,14,9.00
Chris Boswell,2550545,K,PIT,@IND,3,,,,,,1,,,,15,8.00
Chase McLaughlin,2563203,K,TB,PHI,3,1,,1,,,1,,,,16,8.00
Jake Bates,2571759,K,DET,SEA,6,,,,,,,,,,17,7.50
Blake Grupe,2571234,K,NO,@ATL,3,,,,,1,,,,,18,7.00
Eddy Pineiro,2560842,K,CAR,CIN,3,,,,,1,,,,,19,7.00
Will Reichard,2572273,K,MIN,@GB,4,,,,1,,,,,,20,7.00
Cairo Santos,2550636,K,CHI,LAR,3,,,,,1,,,,,21,7.00
Tyler Bass,2563596,K,BUF,@BAL,1,,,,,,1,,,,22,6.00
Cameron Dicker,2568435,K,LAC,KC,1,,,,,,1,,,,23,6.00
Ka'imi Fairbairn,2556521,K,HOU,JAX,3,,,,1,,,,,,24,6.00
Harrison Butker,2558245,K,KC,@LAC,2,,,,1,,,,,,25,5.00
Wil Lutz,2556601,K,DEN,@NYJ,1,,,,,1,,,,,26,5.00
Justin Tucker,2536340,K,BAL,BUF,5,,,,,,,,,,27,5.00
Dustin Hopkins,2539227,K,CLE,@LV,1,1,,,,,1,,,,28,3.00
Jason Myers,2553112,K,SEA,@DET,3,,,,,,,,,,29,3.00
Jake Elliott,2558172,K,PHI,@TB,2,,,,,,,,,,30,2.00
Brayden Narveson,2573470,K,GB,MIN,3,,,,,,,,,1,31,2.00
Matt Prater,2506677,K,ARI,WAS,2,,,,,,,,,,32,2.00
Ramiz Ahmed,2563692,K,FA,Bye,,,,,,,,,,,33,0.00
Mike Badgley,2560965,K,DET,SEA,,,,,,,,,,,34,0.00
Tanner Brown,2569984,K,FA,Bye,,,,,,,,,,,35,0.00
Anders Carlson,2569750,K,FA,Bye,,,,,,,,,,,36,0.00
Graham Gano,71309,K,NYG,DAL,,,,,,,,,,,37,0.00
Alex Hale,2573890,K,GB,MIN,,,,,,,,,,,38,0.00
Lucas Havrisik,2569534,K,FA,Bye,,,,,,,,,,,39,0.00
Brett Maher,2540243,K,FA,Bye,,,,,,,,,,,40,0.00
Jude McAtamney,2573503,K,NYG,DAL,,,,,,,,,,,41,0.00
Brandon McManus,2541556,K,FA,Bye,,,,,,,,,,,42,0.00
Harrison Mevis,2572932,K,FA,Bye,,,,,,,,,,,43,0.00
Riley Patterson,2567013,K,FA,Bye,,,,,,,,,,,44,0.00
Jack Podlesny,2571174,K,FA,Bye,,,,,,,,,,,45,0.00
John Parker Romo,2569101,K,FA,Bye,,,,,,,,,,,46,0.00
Chad Ryland,2570125,K,ARI,WAS,,,,,,,,,,,47,0.00
Spencer Shrader,2573175,K,FA,Bye,,,,,,,,,,,48,0.00
Charlie Smyth,2572330,K,NO,@ATL,,,,,,,,,,,49,0.00
James Turner,2573148,K,FA,Bye,,,,,,,,,,,50,0.00
Matthew Wright,2562968,K,FA,Bye,,,,,,,,,,,51,0.00
Cade York,2567487,K,FA,Bye,,,,,,,,,,,52,0.00
