PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Dorance Armstrong,2560959,DL,WAS,@ARI,3,2,1.5,1,,1,,,,,,,,,3,,,1,15.20
Nick Bosa,2562629,DL,SF,NE,4,1,1,1,,1,1,,,,,,,,1,,,2,15.10
Emmanuel Ogbah,2555278,DL,MIA,TEN,3,3,,1,1,,,,,,,,,1,1,,,3,14.30
Chris Jones,2556369,DL,KC,@LAC,3,1,2,2,,,,,,,,,,,3,,,4,13.60
Myles Garrett,2557965,DL,CLE,@LV,3,,2,2,,,,,,,,,,,3,,,5,13.00
Montez Sweat,2562749,DL,CHI,LAR,2,,1,1,,1,,,,,,,,1,1,,,6,13.00
Deatrich Wise,2558000,DL,NE,@SF,2,4,1,1,,,,,,,,,,1,1,,,7,11.90
Adam Butler,2558924,DL,LV,CLE,4,2,,1,,,,,,,,,,1,1,,,8,11.70
Kevin Givens,2562655,DL,SF,NE,2,1,2.5,1,,,,,,,,,,,3,,,9,11.60
Braden Fiske,2572195,DL,LAR,@CHI,2,2,1,1,,1,,,,,,,,,,,,10,11.20
Payton Turner,2566355,DL,NO,@ATL,2,1,1,1,,1,,,,,,,,,1,,,11,11.10
Sebastian Joseph-Day,2561079,DL,TEN,@MIA,3,3,1,1,,,,,,,,,,,2,,,12,10.80
Jonathan Allen,2557844,DL,WAS,@ARI,4,1,1,1,,,,,,,,,,,1,,,13,10.60
Cameron Heyward,2508109,DL,PIT,@IND,2,4,1,1,,,,,,,,,,,3,,,14,10.40
Maliek Collins,2555400,DL,SF,NE,2,1,1.5,1,,,1,,,,,,,,2,,,15,10.10
