PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Nate Adkins,2570930,TE,DEN,KC,,,,,,0.76,6.27,0.07,,,,0.01,1.41,52,1,0.00,-1.41
Mo Alie-Cox,2558832,TE,IND,Bye,,,,,,,,,,,,,,83,2,0.00,
Erick All,2571916,TE,CIN,@PIT,,,,,,,,,,,,,0.00,84,3,0.00,0.0
Davis Allen,2570017,TE,LAR,SEA,,,,,,0.67,6.35,0.07,,,,0.01,1.37,53,4,0.00,-1.37
Mark Andrews,2560957,TE,BAL,@CLE,,,,0.32,,2.82,34.05,0.48,,,,0.05,7.63,13,5,0.00,-7.63
Elijah Arroyo,2574554,TE,SEA,@LAR,,,,,,1.79,20.88,0.16,,,,0.02,3.90,34,6,0.00,-3.9
AJ Barner,2572513,TE,SEA,@LAR,,,,2.33,0.02,2.37,24.44,0.29,,,,0.03,5.66,24,7,0.00,-5.66
Gavin Bartholomew,2574337,TE,MIN,CHI,,,,,,,,,,,,,0.00,85,8,0.00,0.0
Brenden Bates,2572953,TE,CLE,BAL,,,,,,,,,,,,,0.00,86,9,0.00,0.0
John Bates,2566580,TE,WAS,@MIA,,,,,,0.59,5.67,0.05,,,,0.01,1.14,58,10,0.00,-1.14
Jaheim Bell,2572288,TE,FA,Bye,,,,,,,,,,,,,,87,11,0.00,
Daniel Bellinger,2567985,TE,NYG,GB,,,,,,0.9,9.32,0.06,,,,0.01,1.72,48,12,0.00,-1.72
Brock Bowers,2572219,TE,LV,DAL,,,,0.74,0.01,6.54,72.87,0.54,,,,0.06,13.81,1,13,0.00,-13.81
Shawn Bowman,2573689,TE,FA,Bye,,,,,,,,,,,,,,88,14,0.00,
Jake Briningstool,2574240,TE,KC,@DEN,,,,,,,,,,,,,0.00,89,15,0.00,0.0
Pharaoh Brown,2559018,TE,ARI,SF,,,,,,,,,,,,,0.00,90,16,0.00,0.0
Harrison Bryant,2563767,TE,HOU,@TEN,,,,,,0.65,5.93,0.05,,,,0.01,1.20,57,17,0.00,-1.2
Lawrence Cager,2565492,TE,WAS,@MIA,,,,,,,,,,,,,0.00,91,18,0.00,0.0
Grant Calcaterra,2568063,TE,PHI,DET,,,,,,0.66,6.6,0.06,,,,,1.35,54,19,0.00,-1.35
Sal Cannella,2567197,TE,CLE,BAL,,,,,,,,,,,,,0.00,92,20,0.00,0.0
Oscar Cardenas,2574479,TE,FA,Bye,,,,,,,,,,,,,,93,21,0.00,
Stephen Carlson,2563044,TE,CHI,@MIN,,,,,,,,,,,,,0.00,94,22,0.00,0.0
McCallan Castles,2572732,TE,GB,@NYG,,,,,,,,,,,,,0.00,95,23,0.00,0.0
Tyler Conklin,2561027,TE,LAC,@JAX,,,,,,0.3,3.07,0.02,,,,,0.58,69,24,0.00,-0.58
Tanner Conner,2569017,TE,MIA,WAS,,,,,,,,,,,,,0.00,96,25,0.00,0.0
Pat Conroy,2574289,TE,FA,Bye,,,,,,,,,,,,,,97,26,0.00,
Jalin Conyers,2574320,TE,MIA,WAS,,,,,,,,,,,,,0.00,98,27,0.00,0.0
John Copenhaver,2574212,TE,FA,Bye,,,,,,,,,,,,,,99,28,0.00,
Devin Culp,2572543,TE,TB,@BUF,,,,,,0.05,0.51,,,,,,0.08,82,29,0.00,-0.08
Baylor Cupp,2572820,TE,FA,Bye,,,,,,,,,,,,,,100,30,0.00,
Drake Dabney,2574146,TE,GB,@NYG,,,,,,,,,,,,,0.00,101,31,0.00,0.0
Dominique Dafney,2565540,TE,FA,Bye,,,,,,,,,,,,,,102,32,0.00,
Zach Davidson,2566301,TE,NYG,GB,,,,,,,,,,,,,0.00,103,33,0.00,0.0
Tyler Davis,2564178,TE,FA,Bye,,,,,,,,,,,,,,104,34,0.00,
Luke Deal,2574107,TE,FA,Bye,,,,,,,,,,,,,,105,35,0.00,
Josiah Deguara,2563980,TE,ARI,SF,,,,,,,,,,,,,0.00,106,36,0.00,0.0
CJ Dippre,2574372,TE,NE,NYJ,,,,,,,,,,,,,0.00,107,37,0.00,0.0
Will Dissly,2561046,TE,LAC,@JAX,,,,,,0.08,0.85,0.01,,,,,0.19,81,38,0.00,-0.19
Greg Dulcich,2567520,TE,MIA,WAS,,,,,,1.82,21.32,0.17,,,,0.02,4.02,33,39,0.00,-4.02
Payne Durham,2570353,TE,TB,@BUF,,,,,,0.44,4.27,0.03,,,,,0.83,65,40,0.00,-0.83
Ross Dwelley,2561060,TE,DET,@PHI,,,,,,,,,,,,,0.00,108,41,0.00,0.0
Evan Engram,2557858,TE,DEN,KC,,,,,,3.66,29.33,0.25,,,,0.05,6.16,23,42,0.00,-6.16
Zach Ertz,2540158,TE,WAS,@MIA,,,,,,4.1,39.83,0.41,,,,0.05,8.39,9,43,0.00,-8.39
Mitchell Evans,2573978,TE,CAR,@ATL,,,,0.01,,0.76,7.33,0.06,,,,0.01,1.45,50,44,0.00,-1.45
Gerald Everett,2557889,TE,FA,Bye,,,,,,,,,,,,,,109,45,0.00,
Rivaldo Fairweather,2574074,TE,DAL,@LV,,,,,,,,,,,,,0.00,110,46,0.00,0.0
Harold Fannin Jr.,2574043,TE,CLE,BAL,,,,0.89,0.01,4.07,35.83,0.25,,,,0.05,7.17,17,47,0.00,-7.17
