PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Micah Abraham,2572108,DB,FA,Bye,,,,,,,,,,,,,,,,,,,253,1,0.00,
Kris Abrams-Draine,2571988,DB,DEN,KC,0.93,0.36,,,0.05,,,,,,,,,0.05,,,,1.91,194,2,0.00,-1.91
BJ Adams,2574315,DB,FA,Bye,,,,,,,,,,,,,,,,,,,254,3,0.00,
Jamal Adams,2557979,DB,LV,DAL,3.09,0.64,0.18,0.27,0.09,0.09,0.09,,,,,,,0.36,0.45,1.27,,7.67,63,4,0.00,-7.67
Tony Adams,2568444,DB,NYJ,@NE,2.87,1.83,0.06,0.18,0.12,,,,,,,,,0.37,0.12,0.49,,7.21,77,5,0.00,-7.21
Paulson Adebo,2566346,DB,NYG,GB,4.99,1.19,,0.15,0.3,,,0.07,,,,,,1.12,0.07,5.51,,12.77,1,6,0.00,-12.77
Jaire Alexander,2560952,DB,PHI,DET,,,,,,,,,,,,,,,,,,0.00,255,7,0.00,0.0
Kam Alexander,2574640,DB,FA,Bye,,,,,,,,,,,,,,,,,,,256,8,0.00,
Zy Alexander,2574553,DB,FA,Bye,,,,,,,,,,,,,,,,,,,257,9,0.00,
Dee Alford,2567244,DB,ATL,CAR,1.29,0.62,,0.06,,,,,,,,,,0.28,,,,3.10,166,10,0.00,-3.1
Ugo Amadi,2562464,DB,NO,Bye,,,,,,,,,,,,,,,,,,,258,11,0.00,
Trey Amos,2574603,DB,WAS,@MIA,,,,,,,,,,,,,,,,,,0.00,259,12,0.00,0.0
Tycen Anderson,2567442,DB,CIN,@PIT,0.24,0.24,,,,,,,,,,,,,,,,0.50,252,13,0.00,-0.5
Zayne Anderson,2566977,DB,GB,@NYG,0.35,0.24,0.06,,0.06,,,,,,,,,,0.06,,,1.03,221,14,0.00,-1.03
Daijahn Anthony,2571919,DB,CIN,@PIT,,,,,,,,,,,,,,,,,,0.00,260,15,0.00,0.0
Chigozie Anusiem,2573596,DB,ARI,SF,,,,,,,,,,,,,,,,,,0.00,261,16,0.00,0.0
Eli Apple,2555277,DB,SF,@ARI,,,,,,,,,,,,,,,,,,0.00,262,17,0.00,0.0
Jalyn Armour-Davis,2567262,DB,TEN,HOU,2.32,0.94,,0.06,0.06,,,,,,,,,0.31,0.06,,,5.15,119,18,0.00,-5.15
Cornell Armstrong,2561147,DB,FA,Bye,,,,,,,,,,,,,,,,,,,263,19,0.00,
Damon Arnette,2564409,DB,HOU,@TEN,0.11,0.23,,,,,0.06,,,,,,,0.23,,,,0.94,225,20,0.00,-0.94
Grayland Arnold,2564814,DB,FA,Bye,,,,,,,,,,,,,,,,,,,264,21,0.00,
Terrion Arnold,2572009,DB,DET,@PHI,3,0.88,,,0.06,0.06,0.06,0.06,,,,,,0.65,,2.18,,7.45,69,22,0.00,-7.45
Alex Austin,2569591,DB,NE,NYJ,1.29,0.57,,0.05,0.05,,,,,,,,,0.21,,0.62,,3.07,168,23,0.00,-3.07
Tre Avery,2568801,DB,FA,Bye,,,,,,,,,,,,,,,,,,,265,24,0.00,
Chidobe Awuzie,2557840,DB,BAL,@CLE,1.3,0.65,,0.05,0.05,0.05,,,,,,,,0.3,,0.6,,3.54,155,25,0.00,-3.54
Budda Baker,2558009,DB,ARI,SF,4.68,2.28,0.06,0.36,0.06,0.06,,,,,,,,0.3,0.18,0.84,,10.34,9,26,0.00,-10.34
Darrell Baker Jr.,2569161,DB,TEN,HOU,1.56,0.5,,,,,,,,,,,,0.13,,,,2.97,171,27,0.00,-2.97
Johnathan Baldwin,2574123,DB,GB,@NYG,,,,,,,,,,,,,,,,,,0.00,266,28,0.00,0.0
Corey Ballentine,2562228,DB,DAL,@LV,,,,,,,,,,,,,,,,,,0.00,267,29,0.00,0.0
Deonte Banks,2570155,DB,NYG,GB,2.27,0.76,,0.05,0.11,0.05,0.05,,,,,,,0.65,,0.27,,6.18,103,30,0.00,-6.18
Marcus Banks,2573551,DB,FA,Bye,,,,,,,,,,,,,,,,,,,268,31,0.00,
