PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Myles Adams,2563620,DL,DET,GB,,,,,,,,,,,,,,,,,,0.00,208,1,0.00,0.0
Adetomiwa Adebawore,2569843,DL,IND,HOU,0.12,0.24,0.09,,,0.06,,,,,,,,,0.18,,,0.80,171,2,0.00,-0.8
McTelvin Agim,2563872,DL,FA,Bye,,,,,,,,,,,,,,,,,,,209,3,0.00,
Tommy Akingbesote,2574066,DL,BUF,@PIT,,,,,,,,,,,,,,,,,,0.00,210,4,0.00,0.0
Darius Alexander,2574412,DL,NYG,@NE,0.18,0.24,0.06,0.12,,,,,,,,,,,,,,0.71,182,5,0.00,-0.71
Deslin Alexandre,2570593,DL,FA,Bye,,,,,,,,,,,,,,,,,,,211,6,0.00,
Jaylon Allen,2573076,DL,FA,Bye,,,,,,,,,,,,,,,,,,,212,7,0.00,
Jonathan Allen,2557844,DL,MIN,@SEA,1.72,0.71,0.35,0.4,,,,,,,,,,0.05,0.81,,,4.84,35,8,0.00,-4.84
Zach Allen,2562219,DL,DEN,@WAS,1.8,1.62,0.45,0.72,,,,,,,,,,0.12,1.5,,,6.70,11,9,0.00,-6.7
Bradlee Anae,2563821,DL,FA,Bye,,,,,,,,,,,,,,,,,,,213,10,0.00,
Evan Anderson,2573524,DL,SF,@CLE,,,,,,,,,,,,,,,,,,0.00,214,11,0.00,0.0
Will Anderson Jr.,2569834,DL,HOU,@IND,1.8,0.66,0.6,0.9,,0.12,0.06,,,,,,,0.06,1.32,,,6.94,10,12,0.00,-6.94
Felix Anudike-Uzomah,2569930,DL,KC,@DAL,,,,,,,,,,,,,,,,,,0.00,215,13,0.00,0.0
Arik Armstead,2552493,DL,JAX,@TEN,1.12,0.35,0.09,0.12,,,,,,,,,,0.06,0.29,,,2.55,116,14,0.00,-2.55
Dorance Armstrong,2560959,DL,WAS,DEN,,,,,,,,,,,,,,,,,,0.00,216,15,0.00,0.0
Popo Aumavae,2573656,DL,CAR,LAR,,,,,,,,,,,,,,,,,,0.00,217,16,0.00,0.0
Denico Autry,2550646,DL,HOU,@IND,1.12,0.53,0.29,0.41,,0.06,0.06,,0.06,,,,,0.24,0.71,,0.06,4.66,42,17,0.00,-4.66
Eric Banks,2564325,DL,FA,Bye,,,,,,,,,,,,,,,,,,,218,18,0.00,
Ricky Barber,2574605,DL,WAS,DEN,,,,,,,,,,,,,,,,,,0.00,219,19,0.00,0.0
Christian Barmore,2566328,DL,NE,NYG,0.82,0.76,0.21,0.18,,,,,,,,,,0.18,0.65,,,3.15,90,20,0.00,-3.15
Dante Barnett,2574023,DL,GB,@DET,,,,,,,,,,,,,,,,,,0.00,220,21,0.00,0.0
Derek Barnett,2557984,DL,HOU,@IND,0.12,0.24,0.12,0.06,,,,,,,,,,,0.18,,,0.74,179,22,0.00,-0.74
Tyler Baron,2574431,DL,NYJ,ATL,0.29,0.35,0.12,,,0.06,0.06,,,,,,,,,,,1.16,158,23,0.00,-1.16
Alex Barrett,2559140,DL,FA,Bye,,,,,,,,,,,,,,,,,,,221,24,0.00,
Simeon Barrow Jr.,2573906,DL,FA,Bye,,,,,,,,,,,,,,,,,,,222,25,0.00,
Kyon Barrs,2573891,DL,FA,Bye,,,,,,,,,,,,,,,,,,,223,26,0.00,
Kyler Baugh,2573358,DL,PIT,BUF,,,,,,,,,,,,,,,,,,0.00,224,27,0.00,0.0
Robert Beal Jr.,2570299,DL,SF,@CLE,0.3,0.12,0.06,,,,,,,,,,,,,,,0.64,188,28,0.00,-0.64
Travis Bell,2569612,DL,FA,Bye,,,,,,,,,,,,,,,,,,,225,29,0.00,
Keeanu Benton,2570260,DL,PIT,BUF,1.12,1.29,0.12,0.18,,0.06,0.06,,,,,,,0.35,0.47,,,4.34,49,30,0.00,-4.34
Zeek Biggers,2574319,DL,MIA,NO,0.18,0.12,,,,,,,,,,,,0.12,,,,0.64,189,31,0.00,-0.64
Andrew Billings,2555267,DL,CHI,@PHI,1.07,0.66,,0.16,,,,,,,,,,,,,,2.24,127,32,0.00,-2.24
Diwun Black,2573924,DL,FA,Bye,,,,,,,,,,,,,,,,,,,226,33,0.00,
Yahya Black,2574489,DL,PIT,BUF,1.07,1.14,0.07,0.21,,,0.07,,,,,,,,0.14,,,2.88,107,34,0.00,-2.88
Philip Blidi,2574144,DL,FA,Bye,,,,,,,,,,,,,,,,,,,227,35,0.00,
Quinton Bohanna,2565995,DL,SEA,MIN,,,,,,,,,,,,,,,,,,0.00,228,36,0.00,0.0
Anthony Booker,2574286,DL,FA,Bye,,,,,,,,,,,,,,,,,,,229,37,0.00,
Austin Booker,2571904,DL,CHI,@PHI,1.43,0.57,0.18,0.36,,,,,,,,,,,0.5,,,3.64,67,38,0.00,-3.64
Thomas Booker,2567670,DL,LV,@LAC,,,,,,,,,,,,,,,,,,0.00,230,39,0.00,0.0
Joey Bosa,2555249,DL,BUF,@PIT,1.17,0.47,0.32,0.29,,0.06,,,,,,,,,0.64,,,3.64,68,40,0.00,-3.64
Nick Bosa,2562629,DL,SF,@CLE,,,,,,,,,,,,,,,,,,0.00,231,41,0.00,0.0
Khristian Boyd,2572309,DL,NO,@MIA,0.59,0.29,0.06,0.12,,,,,,,,,,0.06,0.24,,,1.63,139,42,0.00,-1.63
Will Bradley-King,2566583,DL,SF,@CLE,,,,,,,,,,,,,,,,,,0.00,232,43,0.00,0.0
Devin Brandt-Epps,2573957,DL,FA,Bye,,,,,,,,,,,,,,,,,,,233,44,0.00,
Bryan Bresee,2570128,DL,NO,@MIA,0.82,0.59,0.38,0.35,,,,,,,,,,0.06,0.77,,,3.40,81,45,0.00,-3.4
C.J. Brewer,2569330,DL,TB,ARI,0.34,0.23,,,,,,,,,,,,,,,,0.65,187,46,0.00,-0.65
Jowon Briggs,2571946,DL,NYJ,ATL,,,,,,,,,,,,,,,,,,0.00,234,47,0.00,0.0
Warren Brinson,2574126,DL,GB,@DET,,,,,,,,,,,,,,,,,,0.00,235,48,0.00,0.0
Josiah Bronson,2565690,DL,FA,Bye,,,,,,,,,,,,,,,,,,,236,49,0.00,
Karl Brooks,2569753,DL,GB,@DET,0.79,0.62,0.14,0.28,,0.06,0.11,,,,,,,0.11,0.34,,,3.02,98,50,0.00,-3.02
Vernon Broughton,2574393,DL,NO,@MIA,,,,,,,,,,,,,,,,,,0.00,237,51,0.00,0.0
Bobby Brown III,2566199,DL,CAR,LAR,1.38,1.68,,0.3,,,,,,,,,,,,,,3.53,74,52,0.00,-3.53
Derrick Brown,2563629,DL,CAR,LAR,2.03,1.48,0.11,0.33,0.05,,,,,,,,,0.27,0.55,,,5.77,21,53,0.00,-5.77
Earnest Brown IV,2566202,DL,DAL,KC,,,,,,,,,,,,,,,,,,0.00,238,54,0.00,0.0
Shakel Brown,2571479,DL,FA,Bye,,,,,,,,,,,,,,,,,,,239,55,0.00,
Taven Bryan,2560983,DL,BAL,CIN,,,,,,,,,,,,,,,,,,0.00,240,56,0.00,0.0
DeForest Buckner,2555275,DL,IND,HOU,,,,,,,,,,,,,,,,,,0.00,241,57,0.00,0.0
Jonathan Bullard,2555335,DL,NO,@MIA,,,,,,,,,,,,,,,,,,0.00,242,58,0.00,0.0
Adam Butler,2558924,DL,LV,@LAC,1.24,0.93,0.15,0.21,,,,,,,,,,0.15,0.36,,,3.59,71,59,0.00,-3.59
Matthew Butler,2567871,DL,MIA,NO,0.18,0.12,0.09,0.12,,,,,,,,,,,0.12,,,0.76,177,60,0.00,-0.76
Solomon Byrd,2572084,DL,HOU,@IND,,,,,,,,,,,,,,,,,,0.00,243,61,0.00,0.0
Jamaree Caldwell,2574507,DL,LAC,LV,0.12,0.18,0.12,0.06,,,0.06,,,,,,,,,,,0.68,184,62,0.00,-0.68
