PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Yasir Abdullah,2569891,LB,JAX,@TEN,0.37,0.14,0.02,0.02,,,,,,,,,,0.01,0.05,,,0.76,204,1,0.00,-0.76
Mitchell Agude,2571111,LB,FA,Bye,,,,,,,,,,,,,,,,,,,210,2,0.00,
Austin Ajiake,2571766,LB,IND,HOU,0.57,0.29,,0.36,,,,,,,,,,,0.14,,,1.64,172,3,0.00,-1.64
Azeez Al-Shaair,2562462,LB,HOU,@IND,3.45,2.46,0.18,0.49,0.06,0.06,0.06,,,,,,,0.25,0.49,,,9.10,31,4,0.00,-9.1
Troy Andersen,2567235,LB,ATL,@NYJ,1.29,1.16,,0.04,,,,,,,,,,,,,,2.69,146,5,0.00,-2.69
Liam Anderson,2570521,LB,CIN,@BAL,,,,,,,,,,,,,,,,,,0.00,211,6,0.00,0.0
Joe Andreessen,2573632,LB,BUF,@PIT,0.53,0.35,,0.18,,0.12,0.06,0.06,,,,,,,,,,2.00,158,7,0.00,-2.0
Alex Anzalone,2558163,LB,DET,GB,4.11,2.15,0.13,0.38,0.06,,0.06,,,,,,,0.38,0.51,,,9.76,26,8,0.00,-9.76
Kam Arnold,2574604,LB,FA,Bye,,,,,,,,,,,,,,,,,,,212,9,0.00,
Brian Asamoah II,2567901,LB,CIN,@BAL,0.51,0.34,,0.06,,,,,,,,,,0.06,,,,1.21,188,10,0.00,-1.21
Eugene Asante,2574317,LB,CLE,SF,,,,,,,,,,,,,,,,,,0.00,213,11,0.00,0.0
Joe Bachie,2564661,LB,TEN,JAX,0.37,0.18,0.01,0.02,0.01,,,,,,,,,0.02,0.02,0.1,,0.81,200,12,0.00,-0.81
Levelle Bailey,2573079,LB,DEN,@WAS,,,,,,,,,,,,,,,,,,0.00,214,13,0.00,0.0
Jerome Baker,2560966,LB,CLE,SF,1.53,1.02,0.05,0.07,,0.04,,,,,,,,0.11,0.11,,,3.58,128,14,0.00,-3.58
Derrick Barnes,2566055,LB,DET,GB,2.17,1.89,0.11,0.17,,,,,,,,,,0.06,0.29,,,5.16,99,15,0.00,-5.16
Krys Barnes,2563971,LB,CAR,LAR,,,,,,,,,,,,,,,,,,0.00,215,16,0.00,0.0
Zaire Barnes,2570185,LB,NYG,@NE,1.31,0.96,0.03,0.09,,0.03,,,,,,,,0.06,0.09,,,3.04,143,17,0.00,-3.04
Amare Barno,2567346,LB,FA,Bye,,,,,,,,,,,,,,,,,,,216,18,0.00,
Michael Barrett,2571880,LB,FA,Bye,,,,,,,,,,,,,,,,,,,217,19,0.00,
Justin Barron,2574067,LB,DAL,KC,,,,,,,,,,,,,,,,,,0.00,218,20,0.00,0.0
Jared Bartlett,2574432,LB,ARI,@TB,,,,,,,,,,,,,,,,,,0.00,219,21,0.00,0.0
Cody Barton,2562472,LB,TEN,JAX,3.5,3.12,0.05,0.16,0.05,0.05,0.05,,,,,,,0.22,0.16,1.26,,8.53,41,22,0.00,-8.53
Carlos Basham,2565863,LB,LV,@LAC,,,,,,,,,,,,,,,,,,0.00,220,23,0.00,0.0
Jeffrey Bassa,2574239,LB,KC,@DAL,0.59,0.29,0.09,,,0.06,0.06,,,,,,,0.06,,,,1.66,171,24,0.00,-1.66
Tyler Batty,2574338,LB,MIN,@SEA,0.53,0.35,,,,,,,,,,,,,,,,1.01,195,25,0.00,-1.01
Zack Baun,2564664,LB,PHI,CHI,5.22,3.24,0.17,0.53,0.07,0.13,0.07,,,,,,,0.2,0.4,,,12.38,6,26,0.00,-12.38
Abraham Beauplan,2571180,LB,FA,Bye,,,,,,,,,,,,,,,,,,,221,27,0.00,
Quinton Bell,2562908,LB,MIA,NO,,,,,,,,,,,,,,,,,,0.00,222,28,0.00,0.0
Nick Bellore,2495262,LB,WAS,DEN,0.94,0.53,,,,0.06,,,,,,,,,,,,1.94,159,29,0.00,-1.94
Terrel Bernard,2567325,LB,BUF,@PIT,3.74,2.78,0.11,0.34,0.11,,0.06,,,,,,,0.23,0.28,,,9.17,30,30,0.00,-9.17
JD Bertrand,2571799,LB,ATL,@NYJ,0.84,0.59,0.02,0.02,,,,,,,,,,0.05,,,,1.81,165,31,0.00,-1.81
Tatum Bethune,2572489,LB,SF,@CLE,3.52,3.31,0.07,0.14,0.07,0.07,0.07,,,,,,,0.21,,0.41,,8.71,38,32,0.00,-8.71
Stone Blanton,2574536,LB,SF,@CLE,,,,,,,,,,,,,,,,,,0.00,223,33,0.00,0.0
Chris Board,2561301,LB,NYG,@NE,,,,,,,,,,,,,,,,,,0.00,224,34,0.00,0.0
Nick Bolton,2566175,LB,KC,@DAL,5.37,2.54,0.18,0.73,0.07,0.07,0.07,,,,,,,0.36,0.51,0.51,,12.77,2,35,0.00,-12.77
Nik Bonitto,2567517,LB,DEN,@WAS,3.19,1.38,0.81,0.88,0.06,0.13,0.06,,,,,,,0.38,1.38,2.06,,10.99,13,36,0.00,-10.99
Swayze Bozeman,2572811,LB,NYG,@NE,,,,,,,,,,,,,,,,,,0.00,225,37,0.00,0.0
Chris Braswell,2572540,LB,TB,ARI,0.77,0.41,,,,,,,,,,,,,,,,1.40,179,38,0.00,-1.4
K.J. Britt,2566559,LB,MIA,NO,1.44,0.67,,0.1,,,,,,,,,,0.1,0.1,,,3.01,144,39,0.00,-3.01
Jordyn Brooks,2565135,LB,MIA,NO,5.25,3.44,0.19,0.63,0.06,,0.06,,,,,,,0.31,0.38,0.69,,12.52,3,40,0.00,-12.52
Elliott Brown,2574475,LB,ARI,@TB,,,,,,,,,,,,,,,,,,0.00,226,41,0.00,0.0
J.B. Brown,2574085,LB,FA,Bye,,,,,,,,,,,,,,,,,,,227,42,0.00,
Baron Browning,2566025,LB,ARI,@TB,1.11,0.68,0.28,0.43,0.06,,0.06,,,,,,,0.06,0.62,,,4.01,119,43,0.00,-4.01
Carson Bruener,2574490,LB,PIT,BUF,0.53,0.41,,,,,,,,,,,,0.06,,,,1.19,189,44,0.00,-1.19
Teddye Buchanan,2573925,LB,BAL,CIN,4.72,1.9,0.07,0.49,,0.07,0.07,,,,,,,0.14,0.14,,,9.83,25,45,0.00,-9.83
John Bullock,2574582,LB,TB,ARI,,,,,,,,,,,,,,,,,,0.00,228,46,0.00,0.0
Jordan Burch,2574476,LB,ARI,@TB,0.94,0.71,0.15,0.18,,,,,,,,,,,0.12,,,2.47,150,47,0.00,-2.47
Oren Burks,2560984,LB,CIN,@BAL,3.48,1.51,0.12,0.23,,0.12,,,,,,,,0.35,0.46,,,8.24,48,48,0.00,-8.24
Amari Burney,2570041,LB,FA,Bye,,,,,,,,,,,,,,,,,,,229,49,0.00,
Brian Burns,2562242,LB,NYG,@NE,2.08,1.58,0.45,0.9,0.06,0.06,,,,,,,,0.34,1.01,1.18,,8.13,50,50,0.00,-8.13
