PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Davante Adams,2543495,WR,LAR,@CAR,,,,,,4.33,69.03,0.8,,,,0.06,13.75,9,1,0.00,-13.75
Jordan Addison,2570074,WR,MIN,@SEA,,,,0.73,0.01,2.66,36.36,0.33,,,,0.05,6.98,55,2,0.00,-6.98
Ife Adeyi,2574628,WR,FA,Bye,,,,,,,,,,,,,,161,3,0.00,
Nelson Agholor,2552600,WR,FA,Bye,,,,,,,,,,,,,,162,4,0.00,
Jamal Agnew,2558821,WR,ATL,@NYJ,,,,,,,,,,,,,0.00,163,5,0.00,0.0
Brandon Aiyuk,2565093,WR,SF,@CLE,,,,,,,,,,,,,0.00,164,6,0.00,0.0
Ajou Ajou,2574182,WR,FA,Bye,,,,,,,,,,,,,,165,7,0.00,
Kelly Akharaiyi,2573955,WR,FA,Bye,,,,,,,,,,,,,,166,8,0.00,
Maurice Alexander,2569528,WR,CHI,@PHI,,,,,,,,,,,,,0.00,167,9,0.00,0.0
Kazmeir Allen,2571641,WR,FA,Bye,,,,,,,,,,,,,,168,10,0.00,
Keenan Allen,2540154,WR,LAC,LV,,,,0.11,,4.02,47.26,0.46,,,,0.08,9.35,32,11,0.00,-9.35
Andrew Armstrong,2574316,WR,FA,Bye,,,,,,,,,,,,,,169,12,0.00,
Tutu Atwell,2566196,WR,LAR,@CAR,,,,0.64,0.01,1.29,21.78,0.15,,,,0.02,3.81,87,13,0.00,-3.81
Calvin Austin III,2568132,WR,PIT,BUF,,,,0.53,,2.41,32.18,0.27,,,,0.03,6.04,67,14,0.00,-6.04
Kevin Austin Jr.,2568954,WR,NO,@MIA,,,,,,,,,,,,,0.00,170,15,0.00,0.0
