PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
T.J. Hockenson,2562378,TE,MIN,NO,,,,,,11,134,1,,,,,26.70,,11,11,11,15,73,1,1,2,1,24.90
George Kittle,2558266,TE,SF,@JAX,,,,,,3,116,1,,,,,19.10,,3,3,3,4,75,,,,2,19.10
Trey McBride,2568117,TE,ARI,ATL,,,,,,8,131,,,,,,17.10,,8,8,8,9,89,,,,3,17.10
Dalton Kincaid,2569594,TE,BUF,DEN,,,,,,5,51,1,,,,,13.60,,5,5,5,6,83,,,,4,13.60
Michael Mayer,2570032,TE,LV,NYJ,,,,,,3,19,1,,,,,12.10,,3,3,3,5,60,1,1,,5,10.90
Jake Ferguson,2567496,TE,DAL,NYG,,,,,,4,26,1,,,,,11.20,,4,4,4,7,57,3,2,3,6,10.60
Tyler Conklin,2561027,TE,NYJ,@LV,,,,,,7,70,,,,,,11.60,,7,7,7,7,100,,,,7,10.50
Brock Wright,2567221,TE,DET,@LAC,,,,,,2,23,1,,,,,15.30,,2,2,2,3,67,,,,8,9.30
Dalton Schultz,2560866,TE,HOU,@CIN,,,,,,4,71,,,,,,9.10,,4,4,4,6,67,,,,9,9.10
David Njoku,2557986,TE,CLE,@BAL,,,,,,6,58,,,,,,12.60,,6,6,6,9,67,3,2,2,10,8.80
Lawrence Cager,2565492,TE,NYG,@DAL,,,,,,1,10,1,,,,,12.50,,1,1,1,2,50,2,1,2,11,7.50
Luke Musgrave,2569780,TE,GB,@PIT,,,,,,2,64,,,,,,10.60,,2,2,2,4,50,2,,,12,7.40
Cole Kmet,2563704,TE,CHI,CAR,,,,1,,5,45,,,,,,7.10,1,5,6,5,7,71,1,2,,13,7.10
John Bates,2566580,TE,WAS,@SEA,,,,,,3,21,,,,,,13.10,,3,3,3,3,100,,,,14,6.60
Logan Thomas,2543767,TE,WAS,@SEA,,,,,,5,40,,,,,,13.10,,5,5,5,5,100,,,,15,6.50
Tanner Hudson,2561215,TE,CIN,HOU,,,,,,6,33,,,,,,9.60,,6,6,6,7,86,,,,16,6.30
Sam LaPorta,2569726,TE,DET,@LAC,,,,,,4,40,,,,,,15.30,,4,4,4,5,80,,,,17,6.00
Mark Andrews,2560957,TE,BAL,CLE,,,,,,2,44,,,,,,6.40,,2,2,2,4,50,1,,,18,5.40
Daniel Bellinger,2567985,TE,NYG,@DAL,,,,,,2,34,,,,,,12.50,,2,2,2,3,67,,,,19,5.00
Connor Heyward,2568138,TE,PIT,GB,,,,,,3,32,,,,,,5.80,,3,3,3,4,75,,,,20,4.70
Kyle Pitts,2565830,TE,ATL,@ARI,,,,,,3,30,,,,,,5.10,,3,3,3,5,60,,,,21,4.50
Chigoziem Okonkwo,2567658,TE,TEN,@TB,,,,,,3,27,,,,,,6.80,,3,3,3,6,50,1,,1,22,4.20
Taysom Hill,2558954,TE,NO,@MIN,,,,6,,2,17,,,,,,4.00,1,2,3,2,4,50,,,,23,3.30
Will Dissly,2561046,TE,SEA,WAS,,,,,,2,22,,,,,,6.20,,2,2,2,2,100,,,,24,3.20
Evan Engram,2557858,TE,JAX,SF,,,,,,4,12,,,,,,3.20,,4,4,4,7,57,,,,25,3.20
Mike Gesicki,2560994,TE,NE,IND,,,,,,2,22,,,,,,6.30,,2,2,2,3,67,1,,,26,3.20
Tommy Tremble,2565914,TE,CAR,@CHI,,,,,,3,16,,,,,,5.50,,3,3,3,3,100,1,1,,27,3.10
Donald Parham,2562394,TE,LAC,DET,,,,,,2,18,,,,,,2.80,,2,2,2,2,100,,,,28,2.80
Josh Whyle,2569810,TE,TEN,@TB,,,,,,2,16,,,,,,6.80,,2,2,2,5,40,2,1,1,29,2.60
Harrison Bryant,2563767,TE,CLE,@BAL,,,,2,,1,3,,,,,,12.60,1,1,2,1,1,100,,,,30,2.50
Kylen Granson,2566145,TE,IND,@NE,,,,,,1,5,,,,,,3.70,,1,1,1,2,50,,,,31,2.50
Adam Trautman,2564703,TE,DEN,@BUF,,,,,,2,15,,,,,,3.60,,2,2,2,2,100,,,,32,2.50
Hayden Hurst,2560747,TE,CAR,@CHI,,,,,,2,14,,,,,,5.50,,2,2,2,4,50,,,,33,2.40
Drew Sample,2562720,TE,CIN,HOU,,,,,,2,12,,,,,,9.60,,2,2,2,3,67,,,,34,2.20
Josiah Deguara,2563980,TE,GB,@PIT,,,,,,,,,,,,,10.60,,,,,,,,,,35,2.10
Cade Otton,2568312,TE,TB,TEN,,,,,,2,10,,,,,,3.50,,2,2,2,3,67,1,,,36,2.00
Johnny Mundt,2558875,TE,MIN,NO,,,,,,2,8,,,,,,26.70,,2,2,2,2,100,,,,37,1.80
Noah Fant,2562383,TE,SEA,WAS,,,,,,2,6,,,,,,6.20,,2,2,2,3,67,,,,38,1.60
Hunter Henry,2555341,TE,NE,IND,,,,,,3,21,,,,,1,6.30,,3,3,3,5,60,1,,1,39,1.60
Pharaoh Brown,2559018,TE,NE,IND,,,,,,,,,,,,,6.30,,,,,,,,,,40,1.50
Ko Kieft,2568306,TE,TB,TEN,,,,,,,,,,,,,3.50,,,,,,,,,,41,1.50
