PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Mike Williams,2558846,WR,LAC,@KC,,,,,,7,122,2,,,1,,44.00,,7,7,7,9,78,3,3,1,1,29.70
Cooper Kupp,2557898,WR,LA,TB,,,,,,9,96,2,,,,,60.50,,9,9,9,12,75,3,3,2,2,26.10
Davante Adams,2543495,WR,GB,@SF,,,,,,12,132,1,,,,,43.30,,12,12,12,18,67,3,2,1,3,25.20
Emmanuel Sanders,497322,WR,BUF,WAS,,,,,,5,94,2,,,,,52.00,,5,5,5,6,83,1,1,1,4,23.90
Justin Jefferson,2564556,WR,MIN,SEA,,,,,,9,118,1,,,,,39.90,,9,9,9,11,82,3,2,1,5,22.30
Ja'Marr Chase,2565941,WR,CIN,@PIT,,,,,,4,65,2,,,,,37.20,,4,4,4,5,80,1,1,1,6,21.30
DK Metcalf,2562685,WR,SEA,@MIN,,,,,,6,107,1,,,,,30.30,,6,6,6,9,67,1,1,1,7,19.70
DeSean Jackson,1581,WR,LV,MIA,,,,,,3,120,1,,,,,40.80,,3,3,3,5,60,,,,8,19.50
Kendrick Bourne,2558914,WR,NE,NO,,,,,,6,96,1,,,,,35.20,,6,6,6,8,75,,,,9,18.60
Chris Godwin,2558105,WR,TB,@LA,,,,2,1,6,74,,,,,,41.60,1,6,7,6,7,86,,1,1,10,16.60
D.J. Moore,2560813,WR,CAR,@HOU,,,,-1,,8,126,,,,,,29.30,1,8,9,8,12,67,,,,11,16.50
Brandin Cooks,2543498,WR,HOU,CAR,,,,5,,9,112,,,,,,26.90,1,9,10,9,11,82,1,1,,12,16.20
Hunter Renfrow,2562712,WR,LV,MIA,,,,,,5,77,1,,,,,40.80,,5,5,5,6,83,1,1,,13,16.20
A.J. Green,2495450,WR,ARI,@JAX,,,,,,5,112,,,,,,32.30,,5,5,5,6,83,,,,14,15.40
Cole Beasley,2535698,WR,BUF,WAS,,,,,,11,98,,,,,,52.00,,11,11,11,13,85,5,3,,15,15.30
Keenan Allen,2540154,WR,LAC,@KC,,,,,,8,50,1,,,,,44.00,,8,8,8,12,67,4,2,3,16,15.00
Mike Evans,2543468,WR,TB,@LA,,,,,,8,106,,,,,,41.60,,8,8,8,10,80,1,1,,17,14.60
Chase Claypool,2564970,WR,PIT,CIN,,,,,,9,96,,,,,,28.10,,9,9,9,15,60,,,,18,14.10
Adam Thielen,2541785,WR,MIN,SEA,,,,,,6,50,1,,,,,39.90,,6,6,6,9,67,2,2,1,19,14.00
Christian Kirk,2560781,WR,ARI,@JAX,,,,,,7,104,,,,,,32.30,,7,7,7,8,88,1,1,,20,13.90
Jakobi Meyers,2562492,WR,NE,NO,,,,,,9,94,,,,,,35.20,,9,9,9,14,64,1,1,,21,13.90
Marquez Valdes-Scantling,2560907,WR,GB,@SF,,,,,,3,59,1,,,,,43.30,,3,3,3,4,75,1,1,,22,13.40
Mecole Hardman,2562580,WR,KC,LAC,,,,2,,3,33,1,,,,,34.20,1,3,4,3,4,75,2,2,1,23,12.70
Brandon Aiyuk,2565093,WR,SF,GB,,,,8,,4,37,1,,,,,25.30,1,4,5,4,6,67,3,1,2,24,12.50
