PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Troy Franklin,2571997,WR,DEN,DAL,,,,0.98,0.01,2.95,34.52,0.26,,,,0.04,6.57,44,1,23.90,17.33
Rashee Rice,2569921,WR,KC,WAS,,,,1.51,0.01,5.89,75.09,0.72,,,,0.09,14.81,3,2,20.00,5.19
Michael Pittman,2564136,WR,IND,TEN,,,,0.33,,5.43,62.05,0.3,,,,0.07,10.61,16,3,19.50,8.89
Ladd McConkey,2572477,WR,LAC,MIN,,,,0.41,,5.01,64.98,0.34,,,,0.06,10.96,14,4,19.30,8.34
Jaylen Waddle,2566292,WR,MIA,@ATL,,,,0.24,,4.65,66.86,0.37,,,,0.06,11.14,13,5,18.40,7.26
Khalil Shakir,2567334,WR,BUF,@CAR,,,,0.76,,3.89,50.42,0.32,,,,0.06,8.86,30,6,17.80,8.94
Xavier Hutchinson,2569825,WR,HOU,SF,,,,4.14,0.02,2.43,25.44,0.22,,,,,5.61,51,7,15.40,9.79
Roman Wilson,2572459,WR,PIT,GB,,,,,,1,10.03,0.09,,,,0.01,2.02,87,8,15.40,13.38
Ja'Marr Chase,2565941,WR,CIN,NYJ,,,,5.1,0.04,6.47,89.55,0.67,,,,0.06,16.84,1,9,15.10,-1.74
Kayshon Boutte,2570092,WR,NE,CLE,,,,0.24,,2.79,41.79,0.24,,,,0.03,6.98,39,10,15.00,8.02
Rome Odunze,2571907,WR,CHI,@BAL,,,,0.31,,4.32,60.09,0.45,,,,0.08,10.74,15,11,14.90,4.16
DK Metcalf,2562685,WR,PIT,GB,,,,0.18,,4.23,62.28,0.48,,,,0.05,11.14,12,12,14.00,2.86
Tyler Johnson,2565225,WR,NYJ,@CIN,,,,0.05,,0.98,12.44,0.07,,,,,2.16,84,13,13.90,11.74
Tetairoa McMillan,2573992,WR,CAR,BUF,,,,0.92,0.01,4.64,64.15,0.42,,,,0.06,11.29,10,14,13.40,2.11
Pat Bryant,2574086,WR,DEN,DAL,,,,0.04,,1.5,17.57,0.13,,,,0.02,3.25,71,15,13.10,9.85
Chimere Dike,2574147,WR,TEN,@IND,,,,4.55,0.04,2.52,24.17,0.17,,,,0.03,5.33,53,16,12.90,7.57
Terry McLaurin,2562489,WR,WAS,@KC,,,,0.24,,3.77,54.64,0.47,,,,0.05,10.09,22,17,12.90,2.81
Mack Hollins,2558262,WR,NE,CLE,,,,0.13,,1.22,15.88,0.14,,,,0.02,3.01,72,18,12.40,9.39
Jalen Tolbert,2567508,WR,DAL,@DEN,,,,,,0.82,10.72,0.09,,,,0.01,2.00,88,19,11.70,9.7
Malik Washington,2572255,WR,MIA,@ATL,,,,7.96,0.05,3.09,27.53,0.2,0.06,,,0.09,6.77,43,20,11.60,4.83
Chris Olave,2567973,WR,NO,TB,,,,0.11,,6.14,74.04,0.32,,,,0.08,12.25,8,21,11.50,-0.75
Josh Downs,2569861,WR,IND,TEN,,,,0.55,,3.63,38.1,0.21,,,,0.05,6.84,41,22,11.40,4.56
Jayden Higgins,2574170,WR,HOU,SF,,,,0.57,,2.99,33.12,0.22,,,,0.03,6.12,48,23,11.40,5.28
DeVonta Smith,2566409,WR,PHI,NYG,,,,0.13,,5.7,74.93,0.47,,,,0.07,13.04,6,24,11.40,-1.64
George Pickens,2568159,WR,DAL,@DEN,,,,0.3,,3.86,66.23,0.47,,,,0.06,11.28,11,25,11.30,0.02
CeeDee Lamb,2563848,WR,DAL,@DEN,,,,3.49,0.02,6.4,87.92,0.45,,,,0.06,15.04,2,26,11.10,-3.94
Tee Higgins,2563731,WR,CIN,NYJ,,,,0.3,,3.96,57.6,0.46,,,,0.06,10.41,18,27,10.90,0.49
Justin Jefferson,2564556,WR,MIN,@LAC,,,,0.22,,5.36,83.88,0.46,,,,0.06,13.73,5,28,10.90,-2.83
Zay Flowers,2569573,WR,BAL,CHI,,,,3.01,0.02,4.93,72.64,0.39,,,,0.07,12.35,7,29,10.60,-1.75
Jahan Dotson,2568321,WR,PHI,NYG,,,,0.28,,1.88,24.63,0.13,,,,0.03,4.15,64,30,10.50,6.35
Christian Watson,2567637,WR,GB,@PIT,,,,0.13,,0.84,15.53,0.07,,,,0.01,2.39,82,31,10.50,8.11
Stefon Diggs,2552608,WR,NE,CLE,,,,1.09,0.01,5.01,59.27,0.29,,,,0.07,10.20,21,32,10.40,0.2
Jordan Addison,2570074,WR,MIN,@LAC,,,,0.25,,3.81,55.22,0.46,,,,0.07,10.07,23,33,10.10,0.03
Rashid Shaheed,2569110,WR,NO,TB,,,,2.33,0.02,4.14,57.43,0.29,0.07,,,0.13,10.07,24,34,10.00,-0.07
DJ Moore,2560813,WR,CHI,@BAL,,,,4.6,0.03,4.17,48.39,0.26,,,,0.05,9.02,27,35,9.60,0.58
Jaylin Noel,2574176,WR,HOU,SF,,,,2.59,0.02,3.01,32.04,0.23,,,,0.04,6.39,46,36,8.80,2.41
Courtland Sutton,2560888,WR,DEN,DAL,,,,0.14,,4.63,66.52,0.48,,,,0.06,11.74,9,37,8.70,-3.04
Jauan Jennings,2565114,WR,SF,@HOU,,,,0.33,,3.73,53.27,0.32,,,,0.07,9.01,28,38,8.00,-1.01
Romeo Doubs,2567586,WR,GB,@PIT,,,,0.12,,3.76,48.42,0.39,,,,0.08,8.91,29,39,7.90,-1.01
Alec Pierce,2567715,WR,IND,TEN,,,,,,2.39,39.76,0.18,,,,0.03,6.19,47,40,7.90,1.71
Tre Harris,2574515,WR,LAC,MIN,,,,0.11,,0.66,7.05,0.04,,,,0.01,1.27,96,41,7.80,6.53
Xavier Worthy,2572186,WR,KC,WAS,,,,7.43,0.05,3.62,47.79,0.42,,,,0.07,10.01,25,42,7.80,-2.21
Savion Williams,2574141,WR,GB,@PIT,,,,1.14,0.01,0.43,4.48,0.03,,,,0.01,1.00,104,43,7.40,6.4
Elic Ayomanor,2574142,WR,TEN,@IND,,,,0.31,,3.54,43.24,0.36,,,,0.05,8.19,34,44,7.20,-0.99
