PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Jonathan Taylor,2564148,RB,IND,TEN,,,,99.56,0.88,3.36,23.76,0.14,,,,0.24,18.81,3,1,36.40,17.59
James Cook,2567328,RB,BUF,@CAR,,,,83.44,0.79,2.28,18.64,0.14,,,,0.21,16.90,7,2,33.60,16.7
Breece Hall,2568030,RB,NYJ,@CIN,,,,66.75,0.23,2.73,21.16,0.14,,,,0.17,12.04,13,3,31.86,19.82
Saquon Barkley,2560968,RB,PHI,NYG,,,,90.72,0.72,2.06,12.99,0.1,,,,0.19,15.94,9,4,31.40,15.46
Chase Brown,2569642,RB,CIN,NYJ,,,,45.71,0.35,3,18.3,0.16,,,,0.17,10.62,21,5,24.00,13.38
RJ Harvey,2574090,RB,DEN,DAL,,,,22.16,0.15,1.6,11.6,0.12,,,,0.08,5.64,36,6,23.60,17.96
Kimani Vidal,2572486,RB,LAC,MIN,,,,61.5,0.37,1.93,13.77,0.13,,,,0.21,11.07,19,7,19.20,8.13
Derrick Henry,2556075,RB,BAL,CHI,,,,102.42,0.86,1,9.63,0.08,,,,0.2,16.95,6,8,19.10,2.15
De'Von Achane,2570062,RB,MIA,@ATL,,,,74.13,0.51,5.1,33.08,0.42,,,,0.2,18.45,4,9,17.60,-0.85
Javonte Williams,2566049,RB,DAL,@DEN,,,,69,0.65,3.18,16.02,0.13,,,,0.25,14.27,10,10,17.40,3.13
Samaje Perine,2558138,RB,CIN,NYJ,,,,32.67,0.13,1.85,13.88,0.07,,0.01,,0.34,6.16,35,11,17.10,10.94
Kareem Hunt,2557917,RB,KC,WAS,,,,14.66,0.19,1.04,8.12,0.07,,,,0.06,4.24,44,12,16.70,12.46
Tyjae Spears,2569795,RB,TEN,@IND,,,,34.58,0.32,1.92,11.31,0.04,,,,0.18,7.35,30,13,15.70,8.35
Isaiah Davis,2572360,RB,NYJ,@CIN,,,,28.01,0.17,1.63,13.6,0.1,,,,0.08,6.44,33,14,15.40,8.96
D'Andre Swift,2563965,RB,CHI,@BAL,,,,51.67,0.31,2.8,18.66,0.07,,,,0.13,10.45,23,15,14.10,3.65
J.K. Dobbins,2563548,RB,DEN,DAL,,,,77.61,0.57,1.92,10.99,0.1,,0.01,,0.29,13.32,11,16,13.10,-0.22
Ollie Gordon II,2574322,RB,MIA,@ATL,,,,23.28,0.2,0.64,4.62,0.05,,,,0.06,4.49,42,17,13.10,8.61
Woody Marks,2574174,RB,HOU,SF,,,,45.51,0.33,2.78,24.11,0.21,,,,0.17,11.25,18,18,13.10,1.85
Josh Jacobs,2562377,RB,GB,@PIT,,,,66.73,0.92,2.83,22.92,0.08,,,,0.2,15.98,8,19,12.00,-3.98
Chuba Hubbard,2565899,RB,CAR,BUF,,,,47.79,0.35,1.91,10.72,0.08,,,,0.12,9.15,25,20,10.90,1.75
Tank Bigsby,2569882,RB,PHI,NYG,,,,1.65,0.02,0.07,0.64,,,,,0.01,0.36,70,21,10.40,10.04
Cam Skattebo,2574427,RB,NYG,@PHI,,,,49.59,0.67,2.43,17.08,0.15,,,,0.21,12.38,12,22,9.50,-2.88
Jeremy McNichols,2557977,RB,WAS,@KC,,,,10.64,0.07,1.66,11.78,0.13,,,,0.05,4.17,45,23,9.30,5.13
Tyler Allgeier,2567232,RB,ATL,MIA,,,,46.47,0.34,0.68,4.94,0.03,,,,0.14,7.42,28,24,8.40,0.98
Christian McCaffrey,2557997,RB,SF,@HOU,,,,64.03,0.65,6.2,56.73,0.45,,,,0.24,21.30,1,25,8.30,-13.0
Jaylen Warren,2568493,RB,PIT,GB,,,,61.58,0.3,2.79,18.99,0.1,,,,0.16,11.53,15,26,8.30,-3.23
Sean Tucker,2571629,RB,TB,@NO,,,,21.49,0.17,1.05,8.48,0.07,0.13,,,0.14,5.46,37,27,8.20,2.74
Emanuel Wilson,2570912,RB,GB,@PIT,,,,19.25,0.14,0.86,6.45,0.05,,,,0.07,4.00,47,28,8.20,4.2
Nick Chubb,2561021,RB,HOU,SF,,,,36.85,0.28,1.39,8.88,0.08,,,,0.11,7.21,31,29,7.90,0.69
Rachaad White,2568315,RB,TB,@NO,,,,79.02,0.7,3.71,24.3,0.24,,0.01,,0.4,17.09,5,30,7.10,-9.99
Rico Dowdle,2565295,RB,CAR,BUF,,,,62.71,0.21,2.36,15.68,0.11,,,,0.22,10.50,22,31,6.90,-3.6
Tyrone Tracy Jr.,2572351,RB,NYG,@PHI,,,,20.16,0.12,1,6.58,0.05,,,,0.05,4.09,46,32,6.30,2.21
Dylan Sampson,2574062,RB,CLE,@NE,,,,7.69,0.07,1.19,8.85,0.08,,,,0.05,3.05,53,33,6.00,2.95
Isiah Pacheco,2567808,RB,KC,WAS,,,,52.55,0.27,1.44,10.13,0.12,,,,0.13,9.07,26,34,5.80,-3.27
Tony Pollard,2562699,RB,TEN,@IND,,,,47.37,0.24,2.23,12.43,0.04,,,,0.09,8.60,27,35,5.80,-2.8
TreVeyon Henderson,2574374,RB,NE,CLE,,,,15.88,0.1,2.24,15.6,0.11,,,,0.06,5.41,38,36,5.50,0.09
Alvin Kamara,2558019,RB,NO,TB,,,,49.17,0.31,4.02,23.18,0.09,,,,0.2,11.25,17,37,5.50,-5.75
Rhamondre Stevenson,2566343,RB,NE,CLE,,,,52.54,0.54,2.46,16.37,0.1,,,,0.23,11.50,16,38,5.40,-6.1
Keaton Mitchell,2570428,RB,BAL,CHI,,,,4.89,0.03,0.32,3.42,0.03,,,,0.01,1.33,61,39,4.30,2.97
Bijan Robinson,2569558,RB,ATL,MIA,,,,97.69,0.7,4.38,33.62,0.18,,,,0.21,20.18,2,40,4.30,-15.88
Aaron Jones,2558116,RB,MIN,@LAC,,,,37.7,0.22,1.76,10.79,0.1,,,,0.13,7.39,29,41,4.00,-3.39
Dare Ogunbowale,2559362,RB,HOU,SF,,,,1.34,0.01,0.29,2.08,0.02,,,,0.01,0.65,67,42,3.70,3.05
British Brooks,2573686,RB,HOU,SF,,,,,,,,,,,,,0.00,91,43,3.60,3.6
Zavier Scott,2570563,RB,MIN,@LAC,,,,5.73,0.05,0.49,3.88,0.03,,,,0.02,1.65,60,44,3.40,1.75
Devin Singletary,2562734,RB,NYG,@PHI,,,,6.75,0.05,0.23,1.15,0.01,,,,0.02,1.23,62,45,3.30,2.07
Jaylen Wright,2572261,RB,MIA,@ATL,,,,1.23,,0.02,0.18,,,,,0.01,0.13,75,46,3.30,3.17
Quinshon Judkins,2574053,RB,CLE,@NE,,,,64.98,0.53,1.6,12.5,0.1,,,,0.22,11.89,14,47,3.20,-8.69
Will Shipley,2572390,RB,PHI,NYG,,,,11.52,0.1,0.39,3.3,0.02,,,,0.04,2.32,55,48,3.20,0.88
Kenneth Gainwell,2566397,RB,PIT,GB,,,,26.57,0.35,1.75,9.17,0.08,,,,0.13,6.77,32,49,3.10,-3.67
Terrell Jennings,2573767,RB,NE,CLE,,,,6.64,0.06,0.06,0.58,,,,,0.02,1.07,63,50,3.00,1.93
Jaret Patterson,2567160,RB,LAC,MIN,,,,5.87,0.05,0.61,4.79,0.03,,,,0.03,1.79,59,51,3.00,1.21
Ameer Abdullah,2552374,RB,IND,TEN,,,,8.92,0.08,0.33,2.21,0.01,,,,,1.82,58,52,2.80,0.98
Devin Neal,2574402,RB,NO,TB,,,,17.98,0.14,0.81,6.48,0.04,,,,0.06,3.81,49,53,2.60,-1.21
Jacory Croskey-Merritt,2574608,RB,WAS,@KC,,,,59.31,0.46,1.34,11.59,0.1,,,,0.15,10.82,20,54,2.50,-8.32
Kyle Monangai,2574015,RB,CHI,@BAL,,,,23.16,0.18,0.9,7,0.05,,,,0.07,4.71,41,55,2.40,-2.31
Andrew Beck,2562626,RB,NYJ,@CIN,,,,,,,,,,,,,0.00,84,56,2.00,2.0
Julius Chestnut,2568804,RB,TEN,@IND,,,,1.21,0.01,0.08,0.66,,,,,,0.29,73,57,2.00,1.71
Hunter Luepke,2570882,RB,DAL,@DEN,,,,,,,,,,,,,0.00,162,58,1.70,1.7
Jordan Mason,2569257,RB,MIN,@LAC,,,,59.06,0.48,1.28,8.22,0.06,,,,0.15,10.31,24,59,1.70,-8.61
Chris Rodriguez Jr.,2570386,RB,WAS,@KC,,,,20.3,0.14,0.21,1.76,0.01,,,,0.05,3.11,52,60,1.70,-1.41
Ray Davis,2571862,RB,BUF,@CAR,,,,23.52,0.14,0.82,7.91,0.08,,,,0.08,4.71,40,61,1.60,-3.11
