PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Myles Garrett,2557965,DL,CLE,@NE,1.57,0.71,0.66,0.96,,0.15,0.05,,,,,,,0.1,1.42,,,7.08,7,1,32.50,25.42
A.J. Epenesa,2563605,DL,BUF,@CAR,1.07,0.62,0.25,0.34,,,,,,,,,,0.11,0.51,,,3.52,68,2,15.90,12.38
Chase Young,2565294,DL,NO,TB,0.94,0.59,0.41,0.41,,,,,,,,,,0.12,1,,,4.00,52,3,15.63,11.63
Gervon Dexter Sr.,2569621,DL,CHI,@BAL,1.69,1.46,0.34,0.28,,,0.06,,,,,,,0.06,1.13,,,5.29,26,4,14.20,8.91
Rashan Gary,2562376,DL,GB,@PIT,1.59,1.06,0.47,0.41,,0.06,0.06,,,,,,,0.06,1.12,,,5.56,19,5,13.10,7.54
Michael Danna,2564262,DL,KC,WAS,1.12,0.94,0.18,0.18,,0.06,,,,,,,,0.06,0.59,,,3.53,67,6,13.03,9.5
Alex Wright,2567484,DL,CLE,@NE,0.12,0.18,,0.12,,,0.06,,,,,,,,0.18,,,0.62,146,7,13.00,12.38
Justin Eboigbe,2572468,DL,LAC,MIN,1,0.65,0.18,0.12,,0.06,,,,,,,,,0.59,,,2.94,86,8,12.10,9.16
Greg Rousseau,2565875,DL,BUF,@CAR,1.9,0.67,0.43,0.92,,0.12,0.06,,,,,,,0.24,1.41,,,7.28,5,9,12.00,4.72
Jacob Martin,2561092,DL,WAS,@KC,0.51,0.34,0.11,0.11,,,,,,,,,,,0.29,,,1.50,118,10,11.50,10.0
Montez Sweat,2562749,DL,CHI,@BAL,1.13,0.9,0.39,0.56,,0.11,,,,,,,,0.17,0.79,,,5.06,32,11,10.90,5.84
Jer'Zhan Newton,2572579,DL,WAS,@KC,1.01,1.07,0.08,0.34,,0.06,0.06,,,,,,,0.06,0.45,,,3.47,70,12,10.70,7.23
Jonathan Allen,2557844,DL,MIN,@LAC,1.91,0.79,0.39,0.45,,,,,,,,,,0.06,0.9,,,5.39,22,13,10.30,4.91
Dayo Odeyingbo,2565609,DL,CHI,@BAL,1.29,0.88,0.44,0.53,,0.12,0.12,,,,,,,,,,,4.68,39,14,9.90,5.22
Ed Oliver,2562322,DL,BUF,@CAR,1.31,0.74,0.23,0.34,0.11,0.06,,,,,,,,0.17,0.8,,,4.80,34,15,9.60,4.8
George Karlaftis,2567796,DL,KC,WAS,,,,,,,,,,,,,,,,,,0.00,323,16,9.20,9.2
Grover Stewart,2558766,DL,IND,TEN,1.94,2.01,0.23,0.52,,,0.06,,,,,,,0.13,0.32,,,5.90,15,17,9.10,3.2
Tuli Tuipulotu,2570266,DL,LAC,MIN,1.59,1,0.38,0.59,,0.06,,,,,,,,0.18,0.94,,,5.76,17,18,9.10,3.34
Will Anderson Jr.,2569834,DL,HOU,SF,1.8,0.66,0.6,0.9,,0.12,0.06,,,,,,,0.06,1.32,,,6.94,9,19,9.00,2.06
Cameron Heyward,2508109,DL,PIT,GB,1.91,1.54,0.37,0.43,,,,,,,,,,0.37,0.86,,,6.53,10,20,7.80,1.27
Rakeem Nunez-Roches,2552674,DL,NYG,@PHI,0.88,0.82,0.06,0.12,,,,,,,,,,0.06,0.18,,,2.35,96,21,7.60,5.25
Moro Ojomo,2570209,DL,PHI,NYG,0.88,1.06,0.29,0.35,,,,,,,,,,0.06,0.71,,,3.57,63,22,7.60,4.03
Derek Barnett,2557984,DL,HOU,SF,0.12,0.24,0.12,0.06,,,,,,,,,,,0.18,,,0.74,138,23,7.50,6.76
DeForest Buckner,2555275,DL,IND,TEN,2.27,2.01,0.49,0.58,,0.06,0.06,,,,,,,0.19,1.17,,,7.79,3,24,7.50,-0.29
Dre'Mont Jones,2562412,DL,TEN,@IND,1.42,0.91,0.3,0.46,,0.05,,,,,,,,0.05,0.66,,,4.60,41,25,7.50,2.9
Levi Drake Rodriguez,2572276,DL,MIN,@LAC,,,,,,,,,,,,,,,,,,0.00,410,26,7.20,7.2
Zach Allen,2562219,DL,DEN,DAL,1.94,1.75,0.49,0.78,,,,,,,,,,0.13,1.62,,,7.25,6,27,7.00,-0.25
Jalen Carter,2570203,DL,PHI,NYG,1.69,1.31,0.41,0.88,,0.19,0.06,,,,,,,0.44,1.06,,,7.82,2,28,7.00,-0.82
Jordan Davis,2568069,DL,PHI,NYG,1.5,1.75,0.25,0.31,,0.06,0.06,,,,,,,0.31,0.63,,,5.63,18,29,7.00,1.37
Neville Gallimore,2563842,DL,IND,TEN,,,,,,,,,,,,,,,,,,0.00,246,30,7.00,7.0
Will McDonald IV,2570191,DL,NYJ,@CIN,1.14,0.72,0.6,0.6,,0.12,0.06,,,,,,,0.24,1.38,,,6.01,14,31,6.70,0.69
