PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Joe Burrow,2563722,QB,CIN,KC,446,4,,10,,,,,,,,,17.39,1,34.84,17.45
Russell Wilson,2532975,QB,SEA,DET,236,4,,24,,,,,,,,,16.79,2,27.84,11.05
Tom Brady,2504211,QB,TB,@NYJ,410,3,1,,,,,,,,,,19.66,3,26.40,6.74
Kyler Murray,2562382,QB,ARI,@DAL,263,2,,44,,,,,,,,,18.18,4,22.92,4.74
Mac Jones,2566334,QB,NE,JAX,227,3,,12,,,,,,,,,15.90,5,22.28,6.38
Dak Prescott,2555260,QB,DAL,ARI,226,3,,20,,,,,,,1,3,18.41,6,20.94,2.53
Josh Allen,2560955,QB,BUF,ATL,120,,3,81,2,,,,,,1,,23.25,7,20.90,-2.35
Patrick Mahomes,2558125,QB,KC,@CIN,259,2,,25,,,,,,,,,20.25,8,20.86,0.61
Aaron Rodgers,2506363,QB,GB,MIN,288,2,,8,,,,,,,,,20.35,9,20.32,-0.03
Trey Lance,2566532,QB,SF,HOU,249,2,1,31,,,,,,,,,20.79,10,19.06,-1.73
Justin Herbert,2565045,QB,LAC,DEN,237,2,,2,,,,,,,,,19.93,11,17.68,-2.25
Taysom Hill,2558954,QB,NO,CAR,222,1,,45,,,,,,,,,17.58,12,17.38,-0.2
Drew Lock,2562305,QB,DEN,@LAC,245,1,,10,,1,1,,,,,,12.86,13,15.40,2.54
Tim Boyle,2561187,QB,DET,@SEA,262,2,3,14,,,,,,,1,1,12.07,14,14.88,2.81
Matthew Stafford,79860,QB,LA,@BAL,309,2,2,-1,,,,,,,,1,18.65,15,14.26,-4.39
Zach Wilson,2566391,QB,NYJ,TB,234,1,,,,,,,,,,,13.65,16,13.36,-0.29
Baker Mayfield,2560800,QB,CLE,@PIT,185,2,2,16,,,,,,,,,,17,13.00,
Jalen Hurts,2564832,QB,PHI,@WAS,214,,,44,,,,,,,,,19.38,18,12.96,-6.42
Sean Mannion,2552576,QB,MIN,@GB,189,1,,14,,,,,,,,,11.57,19,12.96,1.39
Ryan Tannehill,2532956,QB,TEN,MIA,120,2,,7,,,,,,,,1,15.42,20,11.37,-4.05
Tyler Huntley,2563560,QB,BAL,LA,197,,1,54,,,,,,,,,16.96,21,11.28,-5.68
Carson Wentz,2555259,QB,IND,LV,148,1,,10,,,,,,,,,16.61,22,10.92,-5.69
Andy Dalton,2495143,QB,CHI,NYG,173,1,1,14,,,,,,,,,15.99,23,10.32,-5.67
Derek Carr,2543499,QB,LV,@IND,255,1,2,,,,,,,,,,17.52,24,10.20,-7.32
Taylor Heinicke,2553656,QB,WAS,PHI,247,,1,14,,,,,,,,,15.01,25,9.28,-5.73
Trevor Lawrence,2566163,QB,JAX,@NE,193,1,3,16,,,,,,,,,13.33,26,9.02,-4.31
Davis Mills,2566136,QB,HOU,@SF,163,1,1,4,,,,,,,,1,13.69,27,7.92,-5.77
Matt Ryan,310,QB,ATL,@BUF,197,,,7,,,,,,,,1,13.67,28,6.58,-7.09
Ben Roethlisberger,2506109,QB,PIT,CLE,123,1,1,-1,,,,,,,,1,16.31,29,5.82,-10.49
Brian Hoyer,81294,QB,NE,JAX,63,,,1,,,,,,,,,0.77,30,2.62,1.85
Sam Darnold,2561036,QB,CAR,@NO,132,,1,7,,,,,,,,1,14.32,31,1.98,-12.34
Jordan Love,2564007,QB,GB,MIN,19,,,9,,,,,,,,,1.23,32,1.66,0.43
Cam Newton,2495455,QB,CAR,@NO,,,,5,,,,,,,,,2.15,33,0.50,-1.65
