PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Ja'Marr Chase,2565941,WR,CIN,KC,,,,,,11,266,3,,,,,11.34,1,50.10,38.76
Amon-Ra St. Brown,2566073,WR,DET,@SEA,,,,23,1,8,111,1,,,1,,10.82,2,31.40,20.58
DK Metcalf,2562685,WR,SEA,DET,,,,6,,6,63,3,,,,,10.08,3,27.90,17.82
Davante Adams,2543495,WR,GB,MIN,,,,,,11,136,1,,,,,15.68,4,25.10,9.42
Braxton Berrios,2560975,WR,NYJ,TB,,,,12,1,8,65,1,,,,1,,5,21.70,
Cooper Kupp,2557898,WR,LA,@BAL,,,,,,6,95,1,,,,,17.23,6,18.50,1.27
Kristian Wilkerson,2565480,WR,NE,JAX,,,,,,4,42,2,,,,,0.83,7,18.20,17.37
Zay Jones,2557863,WR,LV,@IND,,,,-1,,8,120,,,,,,6.60,8,17.60,11.0
Jakobi Meyers,2562492,WR,NE,JAX,,,,,,8,73,1,,,,,9.08,9,17.30,8.22
Cyril Grayson,2558808,WR,TB,@NYJ,,,,,,6,81,1,,,,,2.31,10,17.10,14.79
Hunter Renfrow,2562712,WR,LV,@IND,,,,,,7,76,1,,,,,13.19,11,17.10,3.91
Antoine Wesley,2562779,WR,ARI,@DAL,,,,,,4,30,2,,,,,3.85,12,17.00,13.15
Darnell Mooney,2563707,WR,CHI,NYG,,,,,,7,69,1,,,,,8.70,13,16.40,7.7
Allen Lazard,2560787,WR,GB,MIN,,,,,,6,72,1,,,,,7.26,14,16.20,8.94
Brandin Cooks,2543498,WR,HOU,@SF,,,,,,7,66,1,,,,,12.61,15,16.10,3.49
Ced Wilson,2560936,WR,DAL,ARI,31,,,,,6,35,1,,,1,,2.88,16,15.74,12.86
Deebo Samuel,2562721,WR,SF,HOU,,,,19,,3,63,1,,,,,16.77,17,15.70,-1.07
Mike Evans,2543468,WR,TB,@NYJ,,,,,,4,47,1,,,,,9.26,18,14.40,5.14
Odell Beckham Jr.,2543496,WR,LA,@BAL,,,,,,5,39,1,,,,,9.49,19,14.10,4.61
Mike Williams,2558846,WR,LAC,DEN,,,,,,3,63,1,,,,,10.73,20,13.80,3.07
KhaDarel Hodge,2561653,WR,DET,@SEA,,,,,,5,76,,,,,,3.68,21,13.50,9.82
Diontae Johnson,2562674,WR,PIT,CLE,,,,,,8,31,1,,,,,13.63,22,13.10,-0.53
Marquez Callaway,2565310,WR,NO,CAR,,,,,,6,97,,,,,,6.73,23,12.70,5.97
K.J. Osborn,2564574,WR,MIN,@GB,,,,,,3,50,1,,,,,6.42,24,12.50,6.08
Keenan Allen,2540154,WR,LAC,DEN,,,,,,4,44,1,,,,,11.85,25,12.40,0.55
Kendrick Bourne,2558914,WR,NE,JAX,,,,17,,5,76,,,,,,9.19,26,11.80,2.61
Laquon Treadwell,2555214,WR,JAX,@NE,,,,,,6,87,,,,,,7.14,27,11.70,4.56
Tyler Boyd,2555466,WR,CIN,KC,,,,,,4,36,1,,,,,8.97,28,11.60,2.63
Michael Gallup,2560735,WR,DAL,ARI,,,,,,3,36,1,,,,,,29,11.10,
T.Y. Hilton,2532865,WR,IND,LV,,,,,,1,45,1,,,,,7.88,30,11.00,3.12
Christian Kirk,2560781,WR,ARI,@DAL,,,,,,6,79,,,,,,8.55,31,10.90,2.35
Donovan Peoples-Jones,2563803,WR,CLE,@PIT,,,,,,3,76,,,,,,7.11,32,10.80,3.69
Tyler Lockett,2552430,WR,SEA,DET,,,,7,,3,24,1,,,,,12.26,33,10.60,-1.66
Brandon Aiyuk,2565093,WR,SF,HOU,,,,,,4,94,,,,,1,8.05,34,10.40,2.35
Demarcus Robinson,2555478,WR,KC,@CIN,,,,,,2,33,1,,,,,4.27,35,10.30,6.03
Terry McLaurin,2562489,WR,WAS,PHI,,,,,,7,61,,,,,,8.53,36,9.60,1.07
Rashod Bateman,2565836,WR,BAL,LA,,,,,,7,58,,,,,,6.88,37,9.30,2.42
Amari Cooper,2552487,WR,DAL,ARI,,,,,,3,18,1,,,,,9.62,38,9.30,-0.32
A.J. Green,2495450,WR,ARI,@DAL,,,,,,3,74,,,,,,7.48,39,8.90,1.42
Justin Jefferson,2564556,WR,MIN,@GB,,,,,,6,58,,,,,,12.66,40,8.80,-3.86
Van Jefferson,2564358,WR,LA,@BAL,,,,,,4,63,,,,,,8.22,41,8.30,0.08
Stefon Diggs,2552608,WR,BUF,ATL,,,,,,5,52,,,,,,13.48,42,7.70,-5.78
Tee Higgins,2563731,WR,CIN,KC,,,,,,3,62,,,,,,14.46,43,7.70,-6.76
Michael Pittman,2564136,WR,IND,LV,,,,,,6,47,,,,,,10.84,44,7.70,-3.14
Courtland Sutton,2560888,WR,DEN,@LAC,,,,,,3,60,,,,,,5.80,45,7.50,1.7
Freddie Swain,2565195,WR,SEA,DET,,,,,,2,65,,,,,,3.28,46,7.50,4.22
Gabriel Davis,2563602,WR,BUF,ATL,,,,,,3,40,,,,,,10.44,47,7.20,-3.24
Tyreek Hill,2556214,WR,KC,@CIN,,,,2,,6,40,,,,,,12.32,48,7.20,-5.12
Allen Robinson,2543509,WR,CHI,NYG,,,,,,4,35,,,,,,7.42,49,7.20,-0.22
Tyler Johnson,2565225,WR,TB,@NYJ,,,,,,4,50,,,,,,5.58,50,7.00,1.42
Jarvis Landry,2543488,WR,CLE,@PIT,,,,6,,4,43,,,,,,9.56,51,6.90,-2.66
DeVonta Smith,2566409,WR,PHI,@WAS,,,,,,3,54,,,,,,9.73,52,6.90,-2.83
Cam Sims,2561067,WR,WAS,PHI,,,,,,4,48,,,,,,3.14,53,6.80,3.66
CeeDee Lamb,2563848,WR,DAL,ARI,,,,,,3,51,,,,,,9.41,54,6.60,-2.81
DeVante Parker,2552409,WR,MIA,@TEN,,,,,,4,46,,,,,,9.10,55,6.60,-2.5
Russell Gage,2561061,WR,ATL,@BUF,,,,,,3,50,,,,,,10.66,56,6.50,-4.16
Jaylen Waddle,2566292,WR,MIA,@TEN,,,,,,3,47,,,,,,12.77,57,6.20,-6.57
Andre Roberts,497320,WR,LAC,DEN,,,,,,,,,1,,,,1.00,58,6.00,5.0
Mecole Hardman,2562580,WR,KC,@CIN,,,,,,1,53,,,,,,4.14,59,5.80,1.66
Marvin Jones,2532884,WR,JAX,@NE,,,,,,2,46,,,,,,7.72,60,5.60,-2.12
Cole Beasley,2535698,WR,BUF,ATL,,,,,,2,22,,,,1,,10.20,61,5.20,-5.0
A.J. Brown,2562238,WR,TEN,MIA,,,,,,2,41,,,,,,12.49,62,5.10,-7.39
Breshad Perriman,2552597,WR,TB,@NYJ,,,,,,2,41,,,,,,1.89,63,5.10,3.21
Byron Pringle,2560844,WR,KC,@CIN,,,,,,3,35,,,,,,8.62,64,5.00,-3.62
Dyami Brown,2566586,WR,WAS,PHI,,,,,,1,25,,,,,,1.36,65,4.70,3.34
Keelan Cole,2559153,WR,NYJ,TB,,,,,,2,35,,,,,,5.47,66,4.50,-0.97
Nico Collins,2566127,WR,HOU,@SF,,,,,,2,35,,,,,,6.19,67,4.50,-1.69
Ray-Ray McCloud,2560801,WR,PIT,CLE,,,,,,4,35,,,,,1,3.51,68,4.50,0.99
Greg Ward,2559278,WR,PHI,@WAS,,,,,,2,35,,,,,,0.78,69,4.50,3.72
D.J. Moore,2560813,WR,CAR,@NO,,,,,,3,29,,,,,,11.07,70,4.40,-6.67
D'Wayne Eskridge,2566553,WR,SEA,DET,,,,30,,1,7,,,,,,2.93,71,4.20,1.27
Trinity Benson,2563035,WR,DET,@SEA,,,,,,2,31,,,,,,2.07,72,4.10,2.03
Antonio Brown,2508061,WR,FA,Bye,,,,,,3,26,,,,,,,73,4.10,
Seth Williams,2566052,WR,DEN,@LAC,,,,,,1,34,,,,,,1.47,74,3.90,2.43
Gunner Olszewski,2563329,WR,NE,JAX,,,,,,1,9,,,,,1,5.65,75,3.70,-1.95
Lil'Jordan Humphrey,2562668,WR,NO,CAR,,,,,,2,26,,,,,,3.80,76,3.60,-0.2
Jauan Jennings,2565114,WR,SF,HOU,,,,,,2,25,,,,,,3.74,77,3.50,-0.24
Tavon Austin,2539336,WR,JAX,@NE,,,,,,3,2,,,,,,2.79,78,3.40,0.61
Kendall Hinton,2563893,WR,DEN,@LAC,1,,,,,2,23,,,,,,5.22,79,3.34,-1.88
Devin Duvernay,2563551,WR,BAL,LA,,,,4,,2,19,,,,,,3.66,80,3.30,-0.36
Deonte Harris,2563155,WR,NO,CAR,,,,,,2,23,,,,,,7.87,81,3.30,-4.57
Chase Claypool,2564970,WR,PIT,CLE,,,,,,3,17,,,,,,9.56,82,3.20,-6.36
Josh Palmer,2566502,WR,LAC,DEN,,,,,,3,16,,,,,,6.86,83,3.10,-3.76
Damiere Byrd,2553499,WR,CHI,NYG,,,,,,1,23,,,,,,4.83,84,2.80,-2.03
Ben Skowronek,2566247,WR,LA,@BAL,,,,,,2,18,,,,,,1.48,85,2.80,1.32
Terrace Marshall Jr.,2565902,WR,CAR,@NO,,,,,,2,16,,,,,,,86,2.60,
River Cracraft,2559485,WR,SF,HOU,,,,,,,,,,,,,0.61,87,2.50,1.89
Stanley Morgan,2562504,WR,CIN,KC,,,,,,,,,,,,,0.32,88,2.50,2.18
Quez Watkins,2564880,WR,PHI,@WAS,,,,,,2,15,,,,,,5.77,89,2.50,-3.27
Marquise Brown,2562379,WR,BAL,LA,,,,,,3,28,,,,,1,9.55,90,2.30,-7.25
Chester Rogers,2556396,WR,TEN,MIA,,,,,,2,13,,,,,,2.69,91,2.30,-0.39
Laviska Shenault Jr.,2564232,WR,JAX,@NE,,,,,,2,13,,,,,,7.74,92,2.30,-5.44
Adam Humphries,2553895,WR,WAS,PHI,,,,,,2,12,,,,,,5.40,93,2.20,-3.2
Jalen Guyton,2562844,WR,LAC,DEN,,,,1,,2,10,,,,,,2.72,94,2.10,-0.62
Robby Anderson,2556462,WR,CAR,@NO,,,,,,2,10,,,,,,6.76,95,2.00,-4.76
Equanimeous St. Brown,2560883,WR,GB,MIN,,,,,,1,14,,,,,,1.73,96,1.90,0.17
Jeff Smith,2562845,WR,NYJ,TB,,,,,,1,13,,,,,,4.02,97,1.80,-2.22
Olamide Zaccheaus,2562808,WR,ATL,@BUF,,,,,,2,8,,,,,,5.83,98,1.80,-4.03
Ja'Marcus Bradley,2563761,WR,CLE,@PIT,,,,,,,,,,,,,0.69,99,1.70,1.01
Ashton Dulin,2562646,WR,IND,LV,,,,,,,,,,,,,2.19,100,1.70,-0.49
