PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Brock Bowers,2572219,TE,LV,@NE,,,,1.23,0.01,6.8,71.37,0.36,,,,0.07,12.74,1,1,14.30,1.56
Travis Kelce,2540258,TE,KC,@LAC,,,,0.11,0.02,4.76,52.25,0.3,,,,0.07,9.40,5,2,11.70,2.3
Juwan Johnson,2564676,TE,NO,ARI,,,,,,2.32,24.64,0.18,,,,0.03,4.64,30,3,11.60,6.96
Tyler Warren,2574204,TE,IND,MIA,,,,0.71,,3.88,39.65,0.26,,,,0.13,7.28,12,4,11.40,4.12
Sam LaPorta,2569726,TE,DET,@GB,,,,,,4.25,43.55,0.35,,,,0.06,8.46,7,5,10.90,2.44
Dalton Kincaid,2569594,TE,BUF,BAL,,,,,,3.35,31.98,0.13,,,,0.06,5.53,24,6,10.80,5.27
Noah Fant,2562383,TE,CIN,@CLE,,,,,,1.36,14.97,0.08,,,,0.02,2.62,42,7,10.60,7.98
George Kittle,2558266,TE,SF,@SEA,,,,,,5.12,63.96,0.43,,,,0.07,11.40,3,8,10.50,-0.9
Zach Ertz,2540158,TE,WAS,NYG,,,,,,3.41,32.42,0.22,,,,0.05,6.17,22,9,10.10,3.93
Harold Fannin Jr.,2574043,TE,CLE,CIN,,,,,,2.23,21.86,0.17,,,,,4.32,33,10,10.10,5.78
Jonnu Smith,2558207,TE,PIT,@NYJ,,,,0.15,,2.7,26.97,0.15,,,,0.06,4.84,28,11,10.00,5.16
Kyle Pitts,2565830,TE,ATL,TB,,,,,,3.36,41.95,0.19,,,,0.04,6.94,13,12,9.40,2.46
Trey McBride,2568117,TE,ARI,@NO,,,,0.2,,6.29,64.35,0.39,,,,0.06,11.82,2,13,9.10,-2.72
Jake Tonges,2567439,TE,SF,@SEA,,,,,,,,,,,,,0.00,194,14,9.00,9.0
Tucker Kraft,2569768,TE,GB,DET,,,,,,3.66,38.5,0.3,,,,0.06,7.36,11,15,8.90,1.54
Hunter Henry,2555341,TE,NE,LV,,,,,,3.29,34.37,0.24,,,,0.06,6.40,17,16,8.60,2.2
Dallas Goedert,2560995,TE,PHI,DAL,,,,0.32,0.01,3.95,46.89,0.25,,,,0.07,8.12,9,17,7.90,-0.22
Brenton Strange,2569912,TE,JAX,CAR,,,,,,3.41,34.19,0.21,,,,0.04,6.30,20,18,7.90,1.6
Davis Allen,2570017,TE,LAR,HOU,,,,,,,,,,,,,0.00,81,19,7.80,7.8
Hunter Long,2566286,TE,JAX,CAR,,,,,,0.19,1.92,0.01,,,,,0.35,77,20,7.10,6.75
Michael Mayer,2570032,TE,LV,@NE,,,,,,1.5,14.74,0.09,,,,0.02,2.72,41,21,5.80,3.08
David Njoku,2557986,TE,CLE,CIN,,,,,,5.29,54.3,0.41,,,,0.07,10.40,4,22,5.20,-5.2
Ja'Tavion Sanders,2571892,TE,CAR,@JAX,,,,,,3.28,34.79,0.22,,,,0.04,6.36,18,23,5.20,-1.16
Jake Ferguson,2567496,TE,DAL,@PHI,,,,,,4.09,38.57,0.18,,,,0.07,6.84,14,24,4.80,-2.04
Pat Freiermuth,2566442,TE,PIT,@NYJ,,,,,,3.41,34.29,0.22,,,,0.06,6.33,19,25,4.30,-2.03
Dalton Schultz,2560866,TE,HOU,@LAR,,,,,,2.85,29.35,0.21,,,,0.07,5.48,25,26,4.30,-1.18
Tyler Conklin,2561027,TE,LAC,KC,,,,,,1.96,18.38,0.11,,,,0.02,3.44,35,27,4.20,0.76
Cade Stover,2572105,TE,HOU,@LAR,,,,,,1.58,15.89,0.09,,,,0.02,2.88,38,28,4.20,1.32
Evan Engram,2557858,TE,DEN,TEN,,,,,,4.57,41.7,0.22,,,,0.07,7.64,10,29,3.60,-4.04
Jackson Hawes,2573962,TE,BUF,BAL,,,,,,0.34,3.6,0.02,,,,,0.65,66,30,3.40,2.75
Chig Okonkwo,2567658,TE,TEN,@DEN,,,,0.24,,3.76,38.12,0.2,,,,0.06,6.80,15,31,3.40,-3.4
Tanner Conner,2569017,TE,MIA,@IND,,,,,,,,,,,,,0.00,94,32,3.00,3.0
Dawson Knox,2562681,TE,BUF,BAL,,,,,,1.08,11.91,0.07,,,,0.01,2.13,45,33,3.00,0.87
Jeremy Ruckert,2568042,TE,NYJ,PIT,,,,,,0.87,8.22,0.05,,,,,1.56,49,34,2.60,1.04
Mo Alie-Cox,2558832,TE,IND,MIA,,,,,,0.27,2.73,,,,,,0.41,73,35,2.50,2.09
Mason Taylor,2574451,TE,NYJ,PIT,,,,0.01,,2.5,26.18,0.14,,,,0.03,4.65,29,36,2.50,-2.15
Will Dissly,2561046,TE,LAC,KC,,,,,,1.9,18.21,0.11,,,,,3.43,36,37,2.30,-1.13
AJ Barner,2572513,TE,SEA,SF,,,,,,2.63,23.89,0.15,,,,0.03,4.54,31,38,2.20,-2.34
Kylen Granson,2566145,TE,PHI,DAL,,,,,,0.2,2.26,0.01,,,,,0.39,76,39,2.10,1.71
Gunnar Helm,2574152,TE,TEN,@DEN,,,,,,1.29,13.13,0.07,,,,0.01,2.36,44,40,2.10,-0.26
David Martin-Robinson,2573467,TE,TEN,@DEN,,,,,,,,,,,,,0.00,152,41,2.10,2.1
Eric Saubert,2558023,TE,SEA,SF,,,,,,0.33,3.18,0.02,,,,,0.60,68,42,2.10,1.5
Colson Yankoff,2573620,TE,WAS,NYG,,,,,,,,,,,,,0.00,213,43,2.10,2.1
Julian Hill,2571129,TE,MIA,@IND,,,,,,2.07,20.52,0.13,,,,0.03,3.81,34,44,2.00,-1.81
Daniel Bellinger,2567985,TE,NYG,@WAS,,,,,,0.84,7.94,0.06,,,,,1.57,48,45,1.90,0.33
Mike Gesicki,2560994,TE,CIN,@CLE,,,,,,3,32.79,0.2,,,,,5.98,23,46,1.90,-4.08
Feleipe Franks,2566683,TE,ATL,TB,,,,,,,,,,,,,0.00,117,47,1.50,1.5
Austin Hooper,2555415,TE,NE,LV,,,,,,1.13,10.98,0.06,,,,0.01,2.00,47,48,1.50,-0.5
Ko Kieft,2568306,TE,TB,@ATL,,,,,,,,,,,,,0.00,138,49,1.50,1.5
Johnny Mundt,2558875,TE,JAX,CAR,,,,,,0.84,7.67,0.06,,,,0.01,1.53,50,50,1.50,-0.03
Andrew Ogletree,2567712,TE,IND,MIA,,,,,,0.29,3.29,0.02,,,,,0.59,69,51,1.50,0.91
Tip Reiman,2572426,TE,ARI,@NO,,,,,,0.66,6.82,0.03,,,,0.01,1.17,58,52,1.50,0.33
Jack Stoll,2567061,TE,NO,ARI,,,,,,,,,,,,,0.00,188,53,1.50,1.5
Elijah Higgins,2570068,TE,ARI,@NO,,,,,,0.34,3.5,0.02,,,,,0.64,67,54,1.40,0.76
Elijah Arroyo,2574554,TE,SEA,SF,,,,,,1.56,15.61,0.09,,,,0.02,2.84,40,55,1.20,-1.64
Lucas Krull,2569092,TE,DEN,TEN,,,,,,,,,,,,,0.00,140,56,1.10,1.1
Mark Andrews,2560957,TE,BAL,@BUF,,,,0.45,,4.1,45.3,0.34,,,,0.08,8.51,6,57,1.00,-7.51
Theo Johnson,2572333,TE,NYG,@WAS,,,,,,2.71,30.09,0.17,,,,0.03,5.32,26,58,1.00,-4.32
Adam Trautman,2564703,TE,DEN,TEN,,,,,,0.67,7.01,0.05,,,,0.01,1.32,55,59,1.00,-0.32
Luke Farrell,2566160,TE,SF,@SEA,,,,,,0.37,3.51,0.02,,,,,0.66,65,60,0.90,0.24
Luke Musgrave,2569780,TE,GB,DET,,,,,,1.29,13.24,0.08,,,,0.02,2.41,43,61,0.90,-1.51
Noah Gray,2566178,TE,KC,@LAC,,,,0.22,,1.62,16.53,0.1,,,,0.02,3.05,37,62,0.80,-2.25
John FitzPatrick,2567241,TE,GB,DET,,,,,,,,,,,,,0.00,114,63,0.70,0.7
Tommy Tremble,2565914,TE,CAR,@JAX,,,,,,1.05,10.65,0.08,,,,0.01,2.05,46,64,0.70,-1.35
Payne Durham,2570353,TE,TB,@ATL,,,,,,1.48,14.39,0.12,,,,0.02,2.86,39,65,0.60,-2.26
Nate Adkins,2570930,TE,DEN,TEN,,,,,,,,,,,,,0.00,79,66,0.00,0.0
Erick All,2571916,TE,CIN,@CLE,,,,,,,,,,,,,0.00,80,67,0.00,0.0
Gavin Bartholomew,2574337,TE,MIN,@CHI,,,,,,,,,,,,,0.00,82,68,0.00,0.0
Brenden Bates,2572953,TE,CLE,CIN,,,,,,,,,,,,,0.00,83,69,0.00,0.0
John Bates,2566580,TE,WAS,NYG,,,,,,0.46,4.28,0.06,,,,,1.02,60,70,0.00,-1.02
Jaheim Bell,2572288,TE,FA,Bye,,,,,,,,,,,,,,84,71,0.00,
Shawn Bowman,2573689,TE,FA,Bye,,,,,,,,,,,,,,85,72,0.00,
Jake Briningstool,2574240,TE,KC,@LAC,,,,,,,,,,,,,0.00,86,73,0.00,0.0
Pharaoh Brown,2559018,TE,FA,Bye,,,,,,,,,,,,,,87,74,0.00,
Harrison Bryant,2563767,TE,HOU,@LAR,,,,,,,,,,,,,0.00,88,75,0.00,0.0
Lawrence Cager,2565492,TE,WAS,NYG,,,,,,,,,,,,,0.00,89,76,0.00,0.0
Grant Calcaterra,2568063,TE,PHI,DAL,,,,,,0.75,8.39,0.04,,,,0.01,1.43,52,77,0.00,-1.43
Sal Cannella,2567197,TE,CLE,CIN,,,,,,,,,,,,,0.00,90,78,0.00,0.0
Oscar Cardenas,2574479,TE,FA,Bye,,,,,,,,,,,,,,91,79,0.00,
Stephen Carlson,2563044,TE,CHI,MIN,,,,,,,,,,,,,0.00,92,80,0.00,0.0
McCallan Castles,2572732,TE,FA,Bye,,,,,,,,,,,,,,93,81,0.00,
Pat Conroy,2574289,TE,FA,Bye,,,,,,,,,,,,,,95,82,0.00,
Jalin Conyers,2574320,TE,MIA,@IND,,,,,,,,,,,,,0.00,96,83,0.00,0.0
John Copenhaver,2574212,TE,FA,Bye,,,,,,,,,,,,,,97,84,0.00,
Devin Culp,2572543,TE,TB,@ATL,,,,,,,,,,,,,0.00,98,85,0.00,0.0
Baylor Cupp,2572820,TE,FA,Bye,,,,,,,,,,,,,,99,86,0.00,
Drake Dabney,2574146,TE,TEN,@DEN,,,,,,,,,,,,,0.00,100,87,0.00,0.0
Dominique Dafney,2565540,TE,FA,Bye,,,,,,,,,,,,,,101,88,0.00,
Zach Davidson,2566301,TE,FA,Bye,,,,,,,,,,,,,,102,89,0.00,
Tyler Davis,2564178,TE,FA,Bye,,,,,,,,,,,,,,103,90,0.00,
Luke Deal,2574107,TE,FA,Bye,,,,,,,,,,,,,,104,91,0.00,
Josiah Deguara,2563980,TE,ARI,@NO,,,,,,,,,,,,,0.00,105,92,0.00,0.0
CJ Dippre,2574372,TE,NE,LV,,,,,,,,,,,,,0.00,106,93,0.00,0.0
Greg Dulcich,2567520,TE,MIA,@IND,,,,,,,,,,,,,0.00,107,94,0.00,0.0
Ross Dwelley,2561060,TE,FA,Bye,,,,,,,,,,,,,,108,95,0.00,
Mitchell Evans,2573978,TE,CAR,@JAX,,,,0.01,,0.5,5.32,0.03,,,,0.01,0.94,61,96,0.00,-0.94
Gerald Everett,2557889,TE,FA,Bye,,,,,,,,,,,,,,109,97,0.00,
Rivaldo Fairweather,2574074,TE,DAL,@PHI,,,,,,,,,,,,,0.00,110,98,0.00,0.0
Princeton Fant,2570891,TE,DAL,@PHI,,,,,,,,,,,,,0.00,111,99,0.00,0.0
Terrance Ferguson,2574267,TE,LAR,HOU,,,,,,0.73,7.7,0.05,,,,0.01,1.42,53,100,0.00,-1.42
Thomas Fidone II,2574421,TE,NYG,@WAS,,,,,,,,,,,,,0.00,112,101,0.00,0.0
Tucker Fisk,2569324,TE,LAC,KC,,,,,,,,,,,,,0.00,113,102,0.00,0.0
Kevin Foelsch,2573861,TE,FA,Bye,,,,,,,,,,,,,,115,103,0.00,
Cole Fotheringham,2568972,TE,FA,Bye,,,,,,,,,,,,,,116,104,0.00,
Oronde Gadsden II,2574511,TE,LAC,KC,,,,,,,,,,,,,0.00,118,105,0.00,0.0
JJ Galbreath,2574492,TE,PIT,@NYJ,,,,,,,,,,,,,0.00,119,106,0.00,0.0
Reggie Gilliam,2565378,TE,BUF,BAL,,,,,,,,,,,,,0.00,120,107,0.00,0.0
Thomas Gordon,2574655,TE,FA,Bye,,,,,,,,,,,,,,121,108,0.00,
Cam Grandy,2572995,TE,CIN,@CLE,,,,,,,,,,,,,0.00,122,109,0.00,0.0
Seth Green,2568864,TE,FA,Bye,,,,,,,,,,,,,,123,110,0.00,
Patrick Herbert,2574216,TE,JAX,CAR,,,,,,,,,,,,,0.00,124,111,0.00,0.0
Connor Heyward,2568138,TE,PIT,@NYJ,,,,,,,,,,,,,0.00,125,112,0.00,0.0
Tyler Higbee,2555364,TE,LAR,HOU,,,,,,2.8,27.15,0.18,,,,,5.20,27,113,0.00,-5.2
Taysom Hill,2558954,TE,NO,ARI,,,,,,,,,,,,,0.00,126,114,0.00,0.0
T.J. Hockenson,2562378,TE,MIN,@CHI,,,,,,4.39,46.68,0.24,,,,0.06,8.18,8,115,0.00,-8.18
Dallin Holker,2573373,TE,FA,Bye,,,,,,,,,,,,,,127,116,0.00,
Zach Horton,2574111,TE,DET,@GB,,,,,,,,,,,,,0.00,128,117,0.00,0.0
Tanner Hudson,2561215,TE,CIN,@CLE,,,,,,0.18,1.89,0.01,,,,,0.34,78,118,0.00,-0.34
Hayden Hurst,2560747,TE,FA,Bye,,,,,,,,,,,,,,129,119,0.00,
Tyree Jackson,2562435,TE,WAS,NYG,,,,,,,,,,,,,0.00,130,120,0.00,0.0
Michael Jacobson,2567204,TE,FA,Bye,,,,,,,,,,,,,,131,121,0.00,
E.J. Jenkins,2570602,TE,PHI,DAL,,,,,,,,,,,,,0.00,132,122,0.00,0.0
Neal Johnson,2573719,TE,FA,Bye,,,,,,,,,,,,,,133,123,0.00,
Brevin Jordan,2566130,TE,HOU,@LAR,,,,,,,,,,,,,0.00,134,124,0.00,0.0
Nikola Kalinic,2567706,TE,CHI,MIN,,,,,,,,,,,,,0.00,135,125,0.00,0.0
Nick Kallerup,2574564,TE,SEA,SF,,,,,,,,,,,,,0.00,136,126,0.00,0.0
Dalton Keene,2564616,TE,FA,Bye,,,,,,,,,,,,,,137,127,0.00,
Stevo Klotz,2574520,TE,FA,Bye,,,,,,,,,,,,,,139,128,0.00,
Cole Kmet,2563704,TE,CHI,MIN,,,,,,2.32,23.15,0.2,,,,0.1,4.48,32,129,0.00,-4.48
Charlie Kolar,2567280,TE,BAL,@BUF,,,,0.19,,0.65,6.89,0.03,,,,0.01,1.19,57,130,0.00,-1.19
Zack Kuntz,2570182,TE,FA,Bye,,,,,,,,,,,,,,141,131,0.00,
Luke Lachey,2574173,TE,HOU,@LAR,,,,,,,,,,,,,0.00,142,132,0.00,0.0
Marshall Lang,2574566,TE,FA,Bye,,,,,,,,,,,,,,143,133,0.00,
Cameron Latu,2570302,TE,PHI,DAL,,,,,,,,,,,,,0.00,144,134,0.00,0.0
Keleki Latu,2573965,TE,BUF,BAL,,,,,,,,,,,,,0.00,145,135,0.00,0.0
Isaiah Likely,2567283,TE,BAL,@BUF,,,,,,,,,,,,,0.00,146,136,0.00,0.0
Caleb Lohner,2574093,TE,DEN,TEN,,,,,,,,,,,,,0.00,147,137,0.00,0.0
Colston Loveland,2574014,TE,CHI,MIN,,,,0.02,,3.57,36.6,0.21,,,,0.06,6.59,16,138,0.00,-6.59
Johnny Lumpkin,2571225,TE,FA,Bye,,,,,,,,,,,,,,148,139,0.00,
Tyler Mabry,2565168,TE,FA,Bye,,,,,,,,,,,,,,149,140,0.00,
Will Mallory,2569849,TE,IND,MIA,,,,,,,,,,,,,0.00,150,141,0.00,0.0
Maximilian Mang,2574192,TE,IND,MIA,,,,,,,,,,,,,0.00,151,142,0.00,0.0
Chris Manhertz,2552622,TE,NYG,@WAS,,,,,,0.2,1.91,0.02,,,,,0.41,74,143,0.00,-0.41
Moliki Matavao,2574401,TE,NO,ARI,,,,,,,,,,,,,0.00,153,144,0.00,0.0
Sean McKeon,2563854,TE,IND,MIA,,,,,,,,,,,,,0.00,154,145,0.00,0.0
Tre' McKitty,2566490,TE,FA,Bye,,,,,,,,,,,,,,155,146,0.00,
Tanner McLachlan,2571937,TE,FA,Bye,,,,,,,,,,,,,,156,147,0.00,
James Mitchell,2567556,TE,CAR,@JAX,,,,,,,,,,,,,0.00,157,148,0.00,0.0
Zaire Mitchell-Paden,2568654,TE,BAL,@BUF,,,,,,,,,,,,,0.00,158,149,0.00,0.0
Foster Moreau,2562317,TE,NO,ARI,,,,,,,,,,,,,0.00,159,150,0.00,0.0
Quintin Morris,2566641,TE,JAX,CAR,,,,,,,,,,,,,0.00,160,151,0.00,0.0
Jordan Murray,2571714,TE,FA,Bye,,,,,,,,,,,,,,161,152,0.00,
Nick Muse,2567922,TE,FA,Bye,,,,,,,,,,,,,,162,153,0.00,
Chris Myarick,2563210,TE,FA,Bye,,,,,,,,,,,,,,163,154,0.00,
Bryson Nesbit,2574355,TE,MIN,@CHI,,,,,,,,,,,,,0.00,164,155,0.00,0.0
Tyler Neville,2574080,TE,FA,Bye,,,,,,,,,,,,,,165,156,0.00,
Gunnar Oakes,2574657,TE,FA,Bye,,,,,,,,,,,,,,166,157,0.00,
Thomas Odukoya,2568828,TE,TEN,@DEN,,,,,,,,,,,,,0.00,167,158,0.00,0.0
Albert Okwuegbunam,2563911,TE,LV,@NE,,,,,,,,,,,,,0.00,168,159,0.00,0.0
