PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Derrick Henry,2556075,RB,BAL,@BUF,,,,89.64,0.8,0.93,7.09,0.05,,,,0.18,14.88,11,1,28.70,13.82
Bijan Robinson,2569558,RB,ATL,TB,,,,83.2,0.68,3.61,27.63,0.12,,,,0.19,17.31,4,2,22.40,5.09
Javonte Williams,2566049,RB,DAL,@PHI,,,,46.61,0.4,2.76,15.34,0.11,,,,0.18,10.28,30,3,19.40,9.12
Christian McCaffrey,2557997,RB,SF,@SEA,,,,72.36,0.61,4.3,34.99,0.22,,,,0.21,17.45,3,4,19.30,1.85
James Cook,2567328,RB,BUF,BAL,,,,60.7,0.75,1.95,15.06,0.08,,,,0.19,13.15,16,5,18.70,5.55
Travis Etienne,2566157,RB,JAX,CAR,,,,43.74,0.22,2.41,20.22,0.09,,,,0.14,9.18,37,6,17.10,7.92
De'Von Achane,2570062,RB,MIA,@IND,,,,67.4,0.61,4.84,34.06,0.28,,,,0.2,17.51,2,7,16.50,-1.01
Saquon Barkley,2560968,RB,PHI,DAL,,,,108.62,0.77,1.97,13.3,0.12,,,,0.22,18.08,1,8,16.40,-1.68
Chuba Hubbard,2565899,RB,CAR,@JAX,,,,69.74,0.65,2.27,14.53,0.1,,,,0.18,13.70,14,9,16.40,2.7
Breece Hall,2568030,RB,NYJ,PIT,,,,54.71,0.28,3.14,24.43,0.16,,,,0.16,11.80,21,10,15.50,3.7
Jacory Croskey-Merritt,2574608,RB,WAS,NYG,,,,51.7,0.36,1.14,10.05,0.05,,,,0.15,8.91,38,11,14.20,5.29
J.K. Dobbins,2563548,RB,DEN,TEN,,,,42.78,0.33,2.64,15.81,0.13,,,,0.2,9.54,33,12,13.80,4.26
Josh Jacobs,2562377,RB,GB,DET,,,,70.15,0.78,2.35,16.69,0.07,,,,0.19,14.58,13,13,13.50,-1.08
Kyren Williams,2567862,RB,LAR,HOU,,,,76.41,0.88,2.02,13.11,0.11,,,,0.21,15.48,10,14,13.40,-2.08
Dylan Sampson,2574062,RB,CLE,CIN,,,,53.23,0.37,1.13,10.18,0.06,,,,0.15,9.19,36,15,13.30,4.11
Jaylen Warren,2568493,RB,PIT,@NYJ,,,,62.91,0.28,3.3,22.25,0.06,,,,0.16,11.89,20,16,12.90,1.01
Alvin Kamara,2558019,RB,NO,ARI,,,,63.38,0.43,4.27,29.79,0.18,,,,0.2,14.71,12,17,12.70,-2.01
Bucky Irving,2572546,RB,TB,@ATL,,,,87.51,0.7,3.13,22.95,0.1,,,,0.21,16.99,6,18,12.50,-4.49
James Conner,2557978,RB,ARI,@NO,,,,67.5,0.56,2.34,17.32,0.12,,,,0.21,13.31,15,19,12.40,-0.91
Chase Brown,2569642,RB,CIN,@CLE,,,,76.23,0.54,3.84,28.59,0.15,,,,0.17,16.20,8,20,12.10,-4.1
Jonathan Taylor,2564148,RB,IND,MIA,,,,92.8,0.73,2.21,15.6,0.11,,,,0.2,16.59,7,21,11.30,-5.29
Ashton Jeanty,2574298,RB,LV,@NE,,,,79.04,0.54,3.18,27.81,0.16,,,,0.18,16.12,9,22,11.00,-5.12
Zach Charbonnet,2570335,RB,SEA,SF,,,,37.3,0.38,2.58,17.43,0.11,,,,0.12,9.46,34,23,10.70,1.24
Jahmyr Gibbs,2569747,RB,DET,@GB,,,,77.1,0.81,3.34,22.48,0.16,,,,0.19,17.07,5,24,10.00,-7.07
TreVeyon Henderson,2574374,RB,NE,LV,,,,60.2,0.44,2.33,20.56,0.12,,,,0.13,12.34,18,25,8.10,-4.24
Trey Benson,2572405,RB,ARI,@NO,,,,33.87,0.09,1.17,10.57,0.03,,,,0.11,5.53,44,26,8.00,2.47
Kenneth Gainwell,2566397,RB,PIT,@NYJ,,,,16.6,0.15,0.87,6.34,0.07,,,,0.07,3.91,60,27,7.80,3.89
RJ Harvey,2574090,RB,DEN,TEN,,,,48.62,0.34,2.06,17.88,0.11,,,,0.16,10.06,31,28,7.40,-2.66
Tony Pollard,2562699,RB,TEN,@DEN,,,,61.47,0.38,3.03,21.96,0.07,,,,0.13,12.30,19,29,7.40,-4.9
Austin Ekeler,2559169,RB,WAS,NYG,,,,39.85,0.52,2.62,19.3,0.1,0.07,,,0.16,11.05,27,30,7.20,-3.85
Omarion Hampton,2574514,RB,LAC,KC,,,,70.81,0.54,1.84,15.9,0.1,,,,0.19,13.05,17,31,7.10,-5.95
Braelon Allen,2572354,RB,NYJ,PIT,,,,21.98,0.14,1.3,10.96,0.06,,,,0.08,4.98,48,32,6.90,1.92
David Montgomery,2562502,RB,DET,@GB,,,,45.29,0.73,2.05,14.7,0.05,,,,0.13,11.44,23,33,6.30,-5.14
Raheim Sanders,2574529,RB,CLE,CIN,,,,1.68,0.01,0.08,0.71,,,,,0.01,0.32,91,34,6.30,5.98
Nick Chubb,2561021,RB,HOU,@LAR,,,,52.77,0.47,1.4,11.02,0.07,,,,0.15,10.02,32,35,6.00,-4.02
Kyle Juszczyk,2540230,RB,SF,@SEA,,,,,,,,,,,,,0.00,158,36,4.80,4.8
Tyrone Tracy Jr.,2572351,RB,NYG,@WAS,,,,64.26,0.32,2.02,15.82,0.12,,,,0.14,11.38,24,37,4.50,-6.88
Brian Robinson,2568348,RB,SF,@SEA,,,,18.96,0.23,0.63,4.98,0.03,,,,0.11,4.05,59,38,4.20,0.15
Rico Dowdle,2565295,RB,CAR,@JAX,,,,25.19,0.09,1.88,13.96,0.09,,,,0.12,5.70,43,39,4.10,-1.6
DJ Giddens,2574188,RB,IND,MIA,,,,16.84,0.12,0.76,6.67,0.04,,,,0.05,3.59,63,40,4.10,0.51
Kenneth Walker III,2568282,RB,SEA,SF,,,,50.49,0.53,2.39,16.07,0.11,,,,0.18,11.33,25,41,3.90,-7.43
Isiah Pacheco,2567808,RB,KC,@LAC,,,,63.45,0.36,2.06,14.17,0.08,,,,0.14,11.15,26,42,3.80,-7.35
Rhamondre Stevenson,2566343,RB,NE,LV,,,,31.33,0.26,1.32,7.98,0.05,,,,0.11,6.23,42,43,3.70,-2.53
Kareem Hunt,2557917,RB,KC,@LAC,,,,19.48,0.21,1.54,9.89,0.1,,,,0.08,5.41,45,44,3.60,-1.81
Miles Sanders,2562722,RB,DAL,@PHI,,,,10.68,0.08,0.37,2.53,0.03,,,,0.03,2.11,76,45,3.50,1.39
Dare Ogunbowale,2559362,RB,HOU,@LAR,,,,5.78,0.03,1.05,7.36,0.03,,,,,2.20,75,46,3.10,0.9
Samaje Perine,2558138,RB,CIN,@CLE,,,,12.75,0.07,1.17,9.42,0.05,,,,0.15,3.22,66,47,2.80,-0.42
Tyler Badie,2567265,RB,DEN,TEN,,,,,,,,,,,,,0.00,98,48,2.60,2.6
Chris Brooks,2571114,RB,GB,DET,,,,15.92,0.14,0.37,3.02,0.02,,,,0.04,2.96,69,49,2.60,-0.36
Will Shipley,2572390,RB,PHI,DAL,,,,16.72,0.03,0.9,7.81,0.04,,,,0.07,3.18,67,50,2.60,-0.58
Jerome Ford,2567469,RB,CLE,CIN,,,,52.79,0.28,2.91,20.74,0.14,,,,0.21,10.91,29,51,2.50,-8.41
Jeremy McNichols,2557977,RB,WAS,NYG,,,,14.09,0.16,0.47,3.2,0.02,,,,0.04,2.96,70,52,2.50,-0.46
Tyler Allgeier,2567232,RB,ATL,TB,,,,31.49,0.21,0.65,4.74,0.04,,,,0.1,5.25,46,53,2.40,-2.85
Isaiah Davis,2572360,RB,NYJ,PIT,,,,5.53,0.03,0.15,1.3,0.01,,,,0.01,0.98,85,54,2.40,1.42
Ty Johnson,2562293,RB,BUF,BAL,,,,12,0.13,0.83,7.42,0.06,,,,0.05,3.40,64,55,2.40,-1.0
Kendre Miller,2570149,RB,NO,ARI,,,,20.17,0.09,0.8,6.76,0.03,,,,0.06,3.69,62,56,2.40,-1.29
Blake Corum,2572189,RB,LAR,HOU,,,,15.87,0.12,0.75,6.67,0.02,,,,0.07,3.33,65,57,2.10,-1.23
Rachaad White,2568315,RB,TB,@ATL,,,,18.42,0.15,1.78,11.76,0.1,,,,0.11,5.19,47,58,2.10,-3.09
Rasheen Ali,2571823,RB,BAL,@BUF,,,,,,,,,,,,,0.00,96,59,2.00,2.0
Cam Skattebo,2574427,RB,NYG,@WAS,,,,26.6,0.18,0.67,5.99,0.04,,,,0.08,4.75,51,60,1.90,-2.85
LeQuint Allen Jr.,2574207,RB,JAX,CAR,,,,,,,,,,,,,0.00,97,61,1.60,1.6
Tahj Brooks,2574024,RB,CIN,@CLE,,,,9.18,0.07,0.31,2.85,0.02,,,,0.07,1.76,79,62,1.50,-0.26
Emari Demercado,2571065,RB,ARI,@NO,,,,6.72,0.03,0.46,3.41,0.02,,,,0.02,1.50,82,63,1.50,0.0
Najee Harris,2566448,RB,LAC,KC,,,,24.25,0.21,0.89,5.51,0.03,,,,0.11,4.64,52,64,1.50,-3.14
Craig Reynolds,2562834,RB,DET,@GB,,,,3.03,,0.15,1.15,,,,,,0.49,90,65,1.50,1.01
Brady Russell,2570635,RB,SEA,SF,,,,,,,,,,,,,0.00,199,66,1.50,1.5
Tank Bigsby,2569882,RB,JAX,CAR,,,,44.75,0.4,0.99,8.85,0.05,,,,0.16,8.24,39,67,1.20,-7.04
Bhayshul Tuten,2574235,RB,JAX,CAR,,,,19.97,0.13,1.32,11.69,0.07,,,,0.07,4.89,49,68,1.10,-3.79
AJ Dillon,2563986,RB,PHI,DAL,,,,4.48,0.03,0.08,0.59,,,,,,0.73,88,69,1.00,0.27
Devin Neal,2574402,RB,NO,ARI,,,,12.5,0.09,0.51,4.41,0.03,,,,0.03,2.61,71,70,0.90,-1.71
Adam Prentice,2566872,RB,DEN,TEN,,,,,,,,,,,,,0.00,192,71,0.90,0.9
Devin Singletary,2562734,RB,NYG,@WAS,,,,23.91,0.15,0.76,4.48,0.03,,,,0.07,4.16,56,72,0.90,-3.26
Ollie Gordon II,2574322,RB,MIA,@IND,,,,45.92,0.34,1.05,9.31,0.05,,,,0.11,8.17,40,73,0.80,-7.37
