PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Daiyan Henley,2570281,LB,LAC,@PIT,9,3,,1,,,,,,,,,,1,,,,1,19.30
Azeez Al-Shaair,2562462,LB,HOU,@MIN,9,1,,2,,,,,,,,,,,,,,2,17.10
Ernest Jones,2566229,LB,TEN,GB,10,3,,,,,,,,,,,,,,,,3,16.80
Robert Spillane,2561596,LB,LV,CAR,7,4,1,1,,,,,,,,,,,,,,4,16.40
Zack Baun,2564664,LB,PHI,@NO,9,4,,,,,,,,,,,,,,,,5,15.90
Nick Bolton,2566175,LB,KC,@ATL,7,1,,3,,,,,,,,,,,,,,6,15.60
Brian Burns,2562242,LB,NYG,@CLE,2,1,1,1,,1,,,,,,,,2,,,,7,15.60
Jonathan Greenard,2564070,LB,MIN,HOU,3,1,3,3,,,,,,,,,,,,,,8,15.60
Derick Hall,2570329,LB,SEA,MIA,4,1,2,1,,1,,,,,,,,,,,,9,15.60
Roquan Smith,2560877,LB,BAL,@DAL,7,4,,,,,,,,,,,,1,,,,10,15.40
Byron Young,2570014,LB,LAR,SF,2,2,1,2,,1,,,,,,,,1,,,,11,15.20
Nick Herbig,2570248,LB,PIT,LAC,3,,2,2,,1,,,,,,,,,,,,12,15.00
"Kenneth Murray, Jr.",2565063,LB,TEN,GB,5,3,2,1,,,,,,,,,,,,,,13,14.80
Germaine Pratt,2562702,LB,CIN,WAS,6,3,,,,1,,,,,,,,,,,,14,14.30
Tremaine Edmunds,2560713,LB,CHI,@IND,3,2,,,1,,,,,,,,,2,,,,15,14.20
Dorian Williams,2569582,LB,BUF,JAX,8,3,,,,,,,,,,,,,,,,16,13.80
Troy Andersen,2567235,LB,ATL,KC,7,5,,,,,,,,,,,,,,,,17,13.50
Zaire Franklin,2561155,LB,IND,CHI,5,10,,,,,,,,,,,,,,,,18,13.50
Troy Reeder,2563313,LB,LAR,SF,6,4,,1,,,,,,,,,,,,,,19,12.90
Jahlani Tavai,2562755,LB,NE,@NYJ,6,4,,1,,,,,,,,,,,,,,20,12.90
E.J. Speed,2562955,LB,IND,CHI,6,6,,,,,,,,,,,,,,,,21,12.60
Kyle Van Noy,2543699,LB,BAL,@DAL,2,,2,2,,,,,,,,,,1,,,,22,12.50
Denzel Perryman,2552310,LB,LAC,@PIT,6,3,,1,,,,,,,,,,,,,,23,12.30
Kamu Grugier-Hill,2556363,LB,MIN,HOU,2,1,,,1,,,,,,,,,2,,5,,24,12.27
Dennis Gardeck,2561200,LB,ARI,DET,2,2,,1,1,,,,,,,,,1,,10,,25,12.03
Bobby Wagner,2532966,LB,WAS,@CIN,8,,,,,,,,,,,,,,,,,26,12.00
Isaiah McDuffie,2566082,LB,GB,@TEN,6,3,0.5,,,,,,,,,,,,,,,27,11.80
Eric Kendricks,2552312,LB,DAL,BAL,5,7,,,,,,,,,,,,,,,,28,11.70
Andrew Van Ginkel,2562768,LB,MIN,HOU,5,1,1,1,,,,,,,,,,,,,,29,11.60
Preston Smith,2552276,LB,GB,@TEN,3,,2,2,,,,,,,,,,,,,,30,11.50
Raekwon McMillan,2558070,LB,NE,@NYJ,6,4,,,,,,,,,,,,,,,,31,11.40
Kingsley Enagbare,2567589,LB,GB,@TEN,1,3,1.5,1,,1,,,,,,,,,,,,32,11.30
Lavonte David,2532828,LB,TB,DEN,3,5,,,,1,,,,,,,,,,,,33,11.00
Mack Wilson,2562605,LB,ARI,DET,3,5,1,1,,,,,,,,,,,,,,34,11.00
Patrick Queen,2563575,LB,PIT,LAC,4,4,,,,,,,,,,,,1,,,,35,10.90
Jordan Hicks,2552315,LB,CLE,NYG,5,3,,1,,,,,,,,,,,,,,36,10.80
Quincy Williams,2562954,LB,NYJ,NE,5,3,,1,,,,,,,,,,,,,,37,10.80
Logan Wilson,2563752,LB,CIN,WAS,6,3,,,,,,,,,,,,,,,,38,10.80
Josey Jewell,2560763,LB,CAR,@LV,3,2,,,,,,,,,,,,2,,,,39,10.70
Boye Mafe,2568258,LB,SEA,MIA,3,,1,1,,,,,,,,,,1,,,,40,10.50
Jeremiah Owusu-Koramoah,2565983,LB,CLE,NYG,4,5,,1,,,,,,,,,,,,,,41,10.50
Anfernee Jennings,2564613,LB,NE,@NYJ,4,2,,2,,,,,,,,,,,,,,42,10.20
Joshua Uche,2564649,LB,NE,@NYJ,4,1,1,1,,,,,,,,,,,,,,43,10.10
Tyrice Knight,2572525,LB,SEA,MIA,5,1,,1,,,,,,,,,,,,,,44,9.60
Christian Rozeboom,2564394,LB,LAR,SF,4,6,,,,,,,,,,,,,,,,45,9.60
Alex Singleton,2553739,LB,DEN,@TB,4,6,,,,,,,,,,,,,,,,46,9.60
Frankie Luvu,2561366,LB,WAS,@CIN,3,4,,,,,,,,,,,,1,,,,47,9.40
Tyrel Dodson,2562560,LB,SEA,MIA,3,2,1,1,,,,,,,,,,,,,,48,9.20
Micah McFadden,2568003,LB,NYG,@CLE,5,1,0.5,,,,,,,,,,,,,,,49,9.10
Nakobe Dean,2568072,LB,PHI,@NO,3,5,,1,,,,,,,,,,,,,,50,9.00
Ventrell Miller,2569906,LB,JAX,@BUF,3,3,,,,,,,,,,,,1,,,,51,8.80
Kaden Elliss,2562901,LB,ATL,KC,5,2,,,,,,,,,,,,,,,,52,8.70
Elandon Roberts,2556119,LB,PIT,LAC,3,1,1,1,,,,,,,,,,,,,,53,8.60
Khalil Mack,2543463,LB,LAC,@PIT,2,3,1,1,,,,,,,,,,,,,,54,8.30
K.J. Britt,2566559,LB,TB,DEN,5,1,,,,,,,,,,,,,,,,55,8.10
Jordyn Brooks,2565135,LB,MIA,@SEA,3,6,,,,,,,,,,,,,,,,56,8.10
Bud Dupree,2552289,LB,LAC,@PIT,1,1,,,1,,,,,,,,,1,,,,57,8.10
T.J. Watt,2558064,LB,PIT,LAC,3,,1,1,,,,,,,,,,,,,,58,8.00
Nik Bonitto,2567517,LB,DEN,@TB,2,,1,,,,,,,,,,,1,,,,59,7.50
Quay Walker,2567631,LB,GB,@TEN,3,3,0.5,,,,,,,,,,,,,,,60,7.30
Demario Davis,2533008,LB,NO,PHI,4,2,,,,,,,,,,,,,,,,61,7.20
Shaq Thompson,2552447,LB,CAR,@LV,4,2,,,,,,,,,,,,,,,,62,7.20
Tuli Tuipulotu,2570266,LB,LAC,@PIT,2,2,,2,,,,,,,,,,,,,,63,7.20
Willie Gay Jr.,2564280,LB,NO,PHI,4,,,,,,1,,,,,,,,,,4,64,7.13
Jonathon Cooper,2566028,LB,DEN,@TB,2,1,1,1,,,,,,,,,,,,,,65,7.10
Luke Masterson,2568981,LB,LV,CAR,3,4,,,,,,,,,,,,,,,,66,6.90
Kyzir White,2560928,LB,ARI,DET,1,9,,,,,,,,,,,,,,,,67,6.90
Bobby Okereke,2562416,LB,NYG,@CLE,1,7,0.5,,,,,,,,,,,,,,,68,6.70
Trenton Simpson,2569564,LB,BAL,@DAL,2,2,,,,,,,,,,,,1,,,,69,6.70
Zaven Collins,2566421,LB,ARI,DET,3,1,,1,,,,,,,,,,,,,,70,6.60
Owen Pappoe,2570227,LB,ARI,DET,4,1,,,,,,,,,,,,,,,,71,6.60
Micah Parsons,2566019,LB,DAL,BAL,4,1,,,,,,,,,,,,,,,,72,6.60
Jamien Sherwood,2565762,LB,NYJ,NE,4,1,,,,,,,,,,,,,,,,73,6.60
Lukas Van Ness,2569792,LB,GB,@TEN,1,1,1,1,,,1,,,,,,,,,,,74,6.60
DeMarvion Overshown,2569705,LB,DAL,BAL,3,3,,,,,,,,,,,,,,,,75,6.30
Baylon Spector,2567337,LB,BUF,JAX,3,3,,,,,,,,,,,,,,,,76,6.30
Foye Oluokun,2561132,LB,JAX,@BUF,2,1,,,,,,,,,,,,1,,,,77,6.10
Chad Muma,2567760,LB,JAX,@BUF,2,5,,,,,,,,,,,,,,,,78,6.00
Fred Warner,2560917,LB,SF,@LAR,1,3,,,,,,,,,,,,1,,,,79,5.80
De'Vondre Campbell,2555255,LB,SF,@LAR,3,2,,,,,,,,,,,,,,,,80,5.70
Henry To'oTo'o,2569831,LB,HOU,@MIN,3,2,,,,,,,,,,,,,,,,81,5.70
Pete Werner,2566358,LB,NO,PHI,3,2,,,,,,,,,,,,,,,,82,5.70
Jadeveon Clowney,2543456,LB,CAR,@LV,1,1,1,1,,,,,,,,,,,,,,83,5.60
SirVocea Dennis,2570347,LB,TB,DEN,3,1,,,,,,,,,,,,,,,,84,5.10
Harold Landry,2560784,LB,TEN,GB,3,1,,,,,,,,,,,,,,,,85,5.10
Von Miller,2495202,LB,BUF,JAX,1,,1,1,,,,,,,,,,,,,,86,5.00
Jack Sanborn,2567424,LB,CHI,@IND,1,1,,,,,,,,,,,,1,,,,87,4.60
Kayvon Thibodeaux,2568015,LB,NYG,@CLE,2,1,0.5,,,,,,,,,,,,,,,88,4.60
Matthew Judon,2555505,LB,ATL,KC,3,,,,,,,,,,,,,,,,,89,4.50
Drake Thomas,2571105,LB,SEA,MIA,,3,,,,,,,,,,,,1,,,,90,4.30
Jack Campbell,2569741,LB,DET,@ARI,2,2,,,,,,,,,,,,,,,,91,4.20
