PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Dallas Goedert,2560995,TE,PHI,@NO,,,,,,10,170,,,,,1,23.00,,10,10,10,11,91,,,,1,21.50
Cole Kmet,2563704,TE,CHI,@IND,,,,,,10,97,1,,,,,20.70,,10,10,10,11,91,2,1,,2,20.70
Jake Ferguson,2567496,TE,DAL,BAL,,,,,,6,95,,,,,,13.50,,6,6,6,11,55,,,,3,12.50
Tyler Conklin,2561027,TE,NYJ,NE,,,,,,5,93,,,,,,14.30,,5,5,5,6,83,,,,4,11.80
Dalton Kincaid,2569594,TE,BUF,JAX,,,,,,3,41,1,,,,,12.80,,3,3,3,5,60,2,,1,5,11.60
Noah Fant,2562383,TE,SEA,MIA,,,,,,6,60,,,,,,13.20,,6,6,6,6,100,,,,6,9.00
Brenton Strange,2569912,TE,JAX,@BUF,,,,,,2,12,1,,,,,12.20,,2,2,2,5,40,1,,1,7,8.20
Nick Vannett,2555289,TE,TEN,GB,,,,,,2,9,1,,,,,16.70,,2,2,2,2,100,,,,8,7.90
Kyle Pitts,2565830,TE,ATL,KC,,,,,,2,59,,,,,,6.90,,2,2,2,5,40,,,,9,6.90
Mike Gesicki,2560994,TE,CIN,WAS,,,,,,4,47,,,,,,10.90,,4,4,4,5,80,,,,10,6.70
Johnny Mundt,2558875,TE,MIN,HOU,,,,,,1,2,1,,,,,6.70,,1,1,1,3,33,1,,1,11,6.70
Josh Whyle,2569810,TE,TEN,GB,,,,,,4,43,,,,,,16.70,,4,4,4,5,80,,,,12,6.30
Cade Otton,2568312,TE,TB,DEN,,,,,,7,47,,,,,1,7.50,,7,7,7,8,88,,,,13,6.20
Brock Bowers,2572219,TE,LV,CAR,,,,,,3,41,,,,,,6.80,,3,3,3,4,75,,,,14,5.60
Brock Wright,2567221,TE,DET,@ARI,,,,,,4,34,,,,,,10.00,,4,4,4,5,80,,,,15,5.40
Pat Freiermuth,2566442,TE,PIT,LAC,,,,,,4,33,,,,,,8.10,,4,4,4,5,80,,,,16,5.30
Eric Saubert,2558023,TE,SF,@LAR,,,,,,2,41,,,,,,5.10,,2,2,2,2,100,,,,17,5.10
Travis Kelce,2540258,TE,KC,@ATL,,,,,,4,30,,,,,,6.80,,4,4,4,5,80,,,,18,5.00
Jordan Akins,2560951,TE,CLE,NYG,,,,,,4,29,,,,,,4.90,,4,4,4,7,57,,,,19,4.90
Sam LaPorta,2569726,TE,DET,@ARI,,,,,,2,36,,,,,,10.00,,2,2,2,2,100,,,,20,4.60
Kylen Granson,2566145,TE,IND,CHI,,,,,,1,40,,,,,,5.10,,1,1,1,1,100,,,,21,4.50
Tommy Tremble,2565914,TE,CAR,@LV,,,,,,3,29,,,,,,4.40,,3,3,3,3,100,1,,,22,4.40
Zach Ertz,2540158,TE,WAS,@CIN,,,,,,5,38,,,,,1,4.30,,5,5,5,5,100,,,,23,4.30
Erick All,2571916,TE,CIN,WAS,,,,,,4,22,,,,,,10.90,,4,4,4,4,100,,,,24,4.20
Julian Hill,2571129,TE,MIA,@SEA,,,,,,2,24,,,,,,9.70,,2,2,2,2,100,,,,25,4.00
Tucker Kraft,2569768,TE,GB,@TEN,,,,,,2,24,,,,,,4.80,,2,2,2,3,67,,,,26,4.00
Trey McBride,2568117,TE,ARI,DET,,,,,,3,25,,,,,,5.60,,3,3,3,6,50,,,,27,4.00
Daniel Bellinger,2567985,TE,NYG,@CLE,,,,,,1,17,,,,,,5.50,,1,1,1,1,100,,,,28,3.70
Colby Parkinson,2565180,TE,LAR,SF,,,,,,3,21,,,,,,3.60,,3,3,3,5,60,,,,29,3.60
Charlie Kolar,2567280,TE,BAL,@DAL,,,,,,1,30,,,,,,4.40,,1,1,1,1,100,,,,30,3.50
Will Dissly,2561046,TE,LAC,@PIT,,,,,,3,19,,,,,,7.40,,3,3,3,3,100,,,,31,3.40
AJ Barner,2572513,TE,SEA,MIA,,,,,,3,13,,,,,,13.20,,3,3,3,3,100,,,,32,2.80
Jonnu Smith,2558207,TE,MIA,@SEA,,,,,,2,18,,,,,,9.70,,2,2,2,3,67,,,,33,2.80
Hayden Hurst,2560747,TE,LAC,@PIT,,,,,,2,15,,,,,,7.40,,2,2,2,2,100,,,,34,2.50
Chig Okonkwo,2567658,TE,TEN,GB,,,,,,2,15,,,,,,16.70,,2,2,2,2,100,,,,35,2.50
Jeremy Ruckert,2568042,TE,NYJ,NE,,,,,,2,15,,,,,,14.30,,2,2,2,2,100,,,,36,2.50
Austin Hooper,2555415,TE,NE,@NYJ,,,,,,1,19,,,,,,4.30,,1,1,1,4,25,,,,37,2.40
Tanner Conner,2569017,TE,MIA,@SEA,,,,,,1,1,,,,,,9.70,,1,1,1,2,50,,,,38,2.10
Luke Farrell,2566160,TE,JAX,@BUF,,,,,,1,1,,,,,,12.20,,1,1,1,2,50,,,,39,2.10
Dalton Schultz,2560866,TE,HOU,@MIN,,,,,,2,11,,,,,,2.10,,2,2,2,5,40,,,,40,2.10
Josiah Deguara,2563980,TE,JAX,@BUF,,,,,,1,8,,,,,,12.20,,1,1,1,1,100,1,1,,41,1.90
Hunter Henry,2555341,TE,NE,@NYJ,,,,,,2,9,,,,,,4.30,,2,2,2,3,67,,,,42,1.90
Noah Gray,2566178,TE,KC,@ATL,,,,,,1,13,,,,,,6.80,,1,1,1,2,50,,,,43,1.80
Theo Johnson,2572333,TE,NYG,@CLE,,,,,,1,13,,,,,,5.50,,1,1,1,3,33,,,,44,1.80
Adam Trautman,2564703,TE,DEN,@TB,,,,,,1,13,,,,,,2.90,,1,1,1,1,100,,,,45,1.80
Elijah Higgins,2570068,TE,ARI,DET,,,,,,1,11,,,,,,5.60,,1,1,1,1,100,,,,46,1.60
Stone Smartt,2569227,TE,LAC,@PIT,,,,,,,,,,,,,7.40,,,,,,,,,,47,1.50
Jack Stoll,2567061,TE,PHI,@NO,,,,,,,,,,,,,23.00,,,,,,,,,,48,1.50
Rod Williams,2569366,TE,PIT,LAC,,,,,,,,,,,,,8.10,,,,,,,,,,49,1.50
Pharaoh Brown,2559018,TE,SEA,MIA,,,,,,1,9,,,,,,13.20,,1,1,1,2,50,,,,50,1.40
Payne Durham,2570353,TE,TB,DEN,,,,,,1,8,,,,,,7.50,,1,1,1,1,100,,,,51,1.30
Connor Heyward,2568138,TE,PIT,LAC,,,,,,1,2,,,,,,8.10,,1,1,1,1,100,,,,52,1.30
Dawson Knox,2562681,TE,BUF,JAX,,,,,,1,7,,,,,,12.80,,1,1,1,2,50,,,,53,1.20
Michael Mayer,2570032,TE,LV,CAR,,,,,,1,7,,,,,,6.80,,1,1,1,3,33,1,,,54,1.20
Nate Adkins,2570930,TE,DEN,@TB,,,,,,1,6,,,,,,2.90,,1,1,1,1,100,,,,55,1.10
Luke Schoonmaker,2569690,TE,DAL,BAL,,,,,,1,5,,,,,,13.50,,1,1,1,2,50,,,,56,1.00
Isaiah Likely,2567283,TE,BAL,@DAL,,,,,,1,4,,,,,,4.40,,1,1,1,1,100,,,,57,0.90
Luke Musgrave,2569780,TE,GB,@TEN,,,,,,1,3,,,,,,4.80,,1,1,1,1,100,,,,58,0.80
Durham Smythe,2560880,TE,MIA,@SEA,,,,,,1,3,,,,,,9.70,,1,1,1,2,50,,,,59,0.80
Foster Moreau,2562317,TE,NO,PHI,,,,,,1,2,,,,,,0.70,,1,1,1,2,50,,,,60,0.70
Andrew Ogletree,2567712,TE,IND,CHI,,,,,,,,,,,,,5.10,,,,,,,,,,61,0.60
Mo Alie-Cox,2558832,TE,IND,CHI,,,,,,,,,,,,,5.10,,,,,1,,,,,62,0.00
Davis Allen,2570017,TE,LAR,SF,,,,,,,,,,,,,3.60,,,,,,,,,,63,0.00
Mark Andrews,2560957,TE,BAL,@DAL,,,,,,,,,,,,,4.40,,,,,1,,,,,64,0.00
Brenden Bates,2572953,TE,NYJ,NE,,,,,,,,,,,,,14.30,,,,,,,,,,65,0.00
