PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Chris Godwin,2558105,WR,TB,@NO,,,,1.57,,5.44,64.78,0.42,,,,0.06,11.76,9,1,30.00,18.24
Garrett Wilson,2568048,WR,NYJ,BUF,,,,1.79,,5.73,64.1,0.42,,,,0.11,11.75,10,2,20.70,8.95
A.J. Brown,2562238,WR,PHI,CLE,,,,0.37,,5.4,81.22,0.49,,,,0.12,13.56,4,3,20.60,7.04
Allen Lazard,2560787,WR,NYJ,BUF,,,,0.68,,3.06,41.88,0.34,,,,0.34,7.15,49,4,20.40,13.25
Terry McLaurin,2562489,WR,WAS,@BAL,,,,0.37,,4.91,63.35,0.37,,,,0.06,10.93,17,5,20.30,9.37
Romeo Doubs,2567586,WR,GB,ARI,,,,0.31,,3.75,46.73,0.31,,,,0.06,8.32,38,6,19.90,11.58
Deebo Samuel Sr.,2562721,WR,SF,@SEA,,,,14.46,0.18,3.87,54.33,0.36,,,,0.05,11.95,7,7,19.20,7.25
Gabe Davis,2563602,WR,JAX,@CHI,,,,0.24,,2.74,37.77,0.24,,,,0.05,6.51,53,8,19.00,12.49
Keenan Allen,2540154,WR,CHI,JAX,,,,0.5,,3.83,42.61,0.28,,,,0.09,7.73,44,9,18.60,10.87
Demario Douglas,2570119,WR,NE,HOU,,,,1.62,,2.84,30.85,0.15,,,,0.05,5.47,61,10,18.20,12.73
Zay Flowers,2569573,WR,BAL,WAS,,,,3.25,,5.12,58.96,0.36,,,,0.06,10.82,18,11,17.90,7.08
Diontae Johnson,2562674,WR,CAR,ATL,,,,0.81,,5.26,63.31,0.31,,,,0.06,10.78,19,12,16.80,6.02
Stefon Diggs,2552608,WR,HOU,@NE,,,,0.34,,5.75,69.54,0.48,,,,0.14,12.46,6,13,16.70,4.24
Drake London,2567250,WR,ATL,@CAR,,,,0.73,,5.65,73.78,0.46,,,,0.07,12.90,5,14,16.40,3.5
Jameson Williams,2567565,WR,DET,@DAL,,,,2.34,,3.89,54.5,0.37,,,,0.05,9.75,27,15,16.20,6.45
Josh Downs,2569861,WR,IND,@TEN,,,,,,3.99,44.55,0.24,,,,0.06,7.77,43,16,16.00,8.23
Tank Dell,2569813,WR,HOU,@NE,,,,5.11,0.05,4.22,51.59,0.36,,,,0.06,10.12,25,17,15.20,5.08
Tyler Lockett,2552430,WR,SEA,SF,,,,0.31,,4.05,45.67,0.31,,,,0.06,8.36,36,18,14.50,6.14
Christian Watson,2567637,WR,GB,ARI,,,,1.1,,2.34,32.1,0.25,,,,0.05,5.89,59,19,14.30,8.41
DeVonta Smith,2566409,WR,PHI,CLE,,,,0.37,,5.25,64.34,0.37,,,,0.06,11.20,14,20,13.90,2.7
Kayshon Boutte,2570092,WR,NE,HOU,,,,0.32,,0.69,8.65,0.06,,,,,1.60,103,21,13.40,11.8
Courtland Sutton,2560888,WR,DEN,LAC,,,,0.31,,4.12,53.73,0.36,,,,0.06,9.50,29,22,13.30,3.8
Bub Means,2572324,WR,NO,TB,,,,,,0.12,1.44,0.01,,,,,0.26,127,23,13.00,12.74
CeeDee Lamb,2563848,WR,DAL,DET,,,,4.6,0.05,6.46,81.67,0.43,,,,0.11,14.52,1,24,12.60,-1.92
Jayden Reed,2569765,WR,GB,ARI,,,,7.29,0.07,4.84,60.35,0.34,,,,0.07,11.50,11,25,11.80,0.3
Amon-Ra St. Brown,2566073,WR,DET,@DAL,,,,2.28,,7.04,81.44,0.44,,,,0.13,14.27,2,26,11.70,-2.57
Tee Higgins,2563731,WR,CIN,@NYG,,,,0.33,,4.75,67.35,0.47,,,,0.07,11.82,8,27,11.20,-0.62
Michael Pittman,2564136,WR,IND,@TEN,,,,0.24,,4.35,45.43,0.31,,,,0.12,8.36,37,28,11.00,2.64
Rashid Shaheed,2569110,WR,NO,TB,,,,10.1,0.04,3.1,46.1,0.28,0.06,,,0.06,9.33,31,29,10.80,1.47
Troy Franklin,2571997,WR,DEN,LAC,,,,0.14,,1.18,14.36,0.09,,,,0.05,2.48,89,30,10.60,8.12
Xavier Legette,2571889,WR,CAR,ATL,,,,0.81,,2.96,34.75,0.22,,,,0.06,6.24,56,31,9.80,3.56
Devaughn Vele,2572006,WR,DEN,LAC,,,,,,0.59,7.08,0.04,,,,,1.24,110,32,9.80,8.56
Ja'Marr Chase,2565941,WR,CIN,@NYG,,,,0.88,,5.75,78.87,0.55,,,,0.11,13.93,3,33,9.70,-4.23
Kalif Raymond,2556661,WR,DET,@DAL,,,,2.18,,1.24,15.42,0.12,,,,,3.10,82,34,9.30,6.2
Rashod Bateman,2565836,WR,BAL,WAS,,,,0.32,,2.78,35.33,0.25,,,,0.06,6.34,55,35,9.10,2.76
Michael Wilson,2570224,WR,ARI,@GB,,,,0.32,,3.18,42.95,0.25,,,,0.06,7.30,48,36,9.10,1.8
Kristian Wilkerson,2565480,WR,LV,PIT,,,,,,,,,,,,,0.00,420,37,8.80,8.8
Darius Slayton,2562736,WR,NYG,CIN,,,,0.5,,3.86,55.72,0.3,,,,0.1,9.15,32,38,8.70,-0.45
Tim Patrick,2558985,WR,DET,@DAL,,,,0.31,,1.32,16.18,0.1,,,,,2.91,85,39,8.30,5.39
Noah Brown,2558091,WR,WAS,@BAL,,,,0.32,,1.91,26.44,0.21,,,,0.11,4.67,66,40,7.80,3.13
Wan'Dale Robinson,2568012,WR,NYG,CIN,,,,3.34,,5.76,54.95,0.32,,,,0.07,10.49,22,41,7.50,-2.99
DeAndre Hopkins,2540165,WR,KC,Bye,,,,0.4,,3.24,38.77,0.26,,,,0.07,,50,42,7.40,
Nick Westbrook-Ikhine,2565477,WR,TEN,IND,,,,0.14,,0.46,6.4,0.04,,,,,1.12,112,43,7.40,6.28
Mack Hollins,2558262,WR,BUF,@NYJ,,,,,,1.49,19.03,0.15,,,,,3.55,75,44,7.30,3.75
Christian Kirk,2560781,WR,JAX,@CHI,,,,0.59,,4.3,54.73,0.32,,,,0.05,9.50,28,45,6.90,-2.6
Sterling Shepard,2555295,WR,TB,@NO,,,,,,,,,,,,,0.00,352,46,6.90,6.9
George Pickens,2568159,WR,PIT,@LV,,,,0.59,,4.21,63.61,0.36,,,,0.06,10.57,21,47,6.80,-3.77
Cedrick Wilson Jr.,2560936,WR,NO,TB,,,,0.12,,0.44,5.51,0.04,,,,,1.02,113,48,6.50,5.48
Ladd McConkey,2572477,WR,LAC,@DEN,,,,0.62,,3.75,43.79,0.33,,,,0.06,8.18,40,49,6.30,-1.88
DK Metcalf,2562685,WR,SEA,SF,,,,0.3,,4.4,63.37,0.47,,,,0.06,11.27,13,50,6.30,-4.97
Jalen Tolbert,2567508,WR,DAL,DET,,,,0.64,,3.63,42.3,0.27,,,,0.07,7.59,45,51,6.30,-1.29
Amari Cooper,2552487,WR,BUF,@NYJ,,,,0.3,,4.33,58,0.41,,,,0.06,10.34,23,52,6.20,-4.14
Simi Fehoko,2566004,WR,LAC,@DEN,,,,,,0.75,7.04,0.03,,,,,1.26,109,53,6.00,4.74
Curtis Samuel,2558066,WR,BUF,@NYJ,,,,2.37,0.03,1.76,19.58,0.1,,,,0.04,3.78,74,54,5.90,2.12
Jaxon Smith-Njigba,2570341,WR,SEA,SF,,,,0.72,,4.82,52.91,0.39,,,,0.07,9.97,26,55,5.80,-4.17
Darnell Mooney,2563707,WR,ATL,@CAR,,,,1.22,,4.05,54.78,0.33,,,,0.08,9.45,30,56,5.30,-4.15
Rome Odunze,2571907,WR,CHI,JAX,,,,0.33,,3.27,45.57,0.29,,,,0.05,7.87,42,57,5.00,-2.87
Josh Palmer,2566502,WR,LAC,@DEN,,,,0.36,,2.73,34.04,0.24,,,,0.04,6.17,57,58,4.80,-1.37
Brandon Aiyuk,2565093,WR,SF,@SEA,,,,0.29,,4.42,64.59,0.4,,,,0.06,10.98,16,59,4.70,-6.28
