PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Caleb Williams,2571913,QB,CHI,JAX,229.63,1.41,0.92,16.95,0.17,,,,,,,0.41,14.88,17,1,28.64,13.76
Baker Mayfield,2560800,QB,TB,@NO,234.75,1.51,0.72,10.74,0.11,,,,,,,0.39,14.94,16,2,25.90,10.96
Jordan Love,2564007,QB,GB,ARI,249.97,1.78,0.76,13.52,0.19,,,,,,,0.45,17.19,8,3,25.62,8.43
Jared Goff,2555334,QB,DET,@DAL,256.68,1.84,0.7,3.55,0.06,,,,,,,0.51,15.92,13,4,25.10,9.18
Brock Purdy,2568216,QB,SF,@SEA,258.05,1.93,0.71,11.83,0.14,,,,,,,0.45,17.75,5,5,24.10,6.35
Jalen Hurts,2564832,QB,PHI,CLE,232.29,1.47,0.78,31.28,0.48,,,,,,,0.46,18.70,2,6,22.86,4.16
Josh Allen,2560955,QB,BUF,@NYJ,225.59,1.51,0.78,30.65,0.5,,,,,,,0.5,18.57,3,7,22.40,3.83
Justin Fields,2565920,QB,PIT,@LV,180.38,1.19,0.7,50.58,0.41,,,,,,,0.92,16.25,12,8,21.43,5.18
Lamar Jackson,2560757,QB,BAL,WAS,229.6,1.63,0.72,54.95,0.34,,,,,,,0.46,20.88,1,9,21.42,0.54
Drake Maye,2572294,QB,NE,HOU,177.31,0.93,0.7,19.32,0.21,,,,,,,0.22,12.16,26,10,21.02,8.86
Jayden Daniels,2572564,QB,WAS,@BAL,199.48,1.09,0.71,50.49,0.5,,,,,,,0.39,18.19,4,11,20.96,2.77
Bo Nix,2572003,QB,DEN,LAC,195.21,1.13,0.75,16.86,0.14,,,,,,,0.48,12.39,25,12,20.74,8.35
Joe Burrow,2563722,QB,CIN,@NYG,256.96,1.97,0.73,11.7,0.13,,,,,,,0.49,17.67,6,13,19.82,2.15
Trevor Lawrence,2566163,QB,JAX,@CHI,223.48,1.4,0.76,13.68,0.13,,,,,,,0.45,14.27,19,14,18.56,4.29
C.J. Stroud,2569819,QB,HOU,@NE,255.16,1.85,0.7,11.7,0.12,,,,,,,0.49,17.12,9,15,17.35,0.23
Aaron Rodgers,2506363,QB,NYJ,BUF,218.43,1.51,0.65,5.42,0.06,,,,,,,0.39,13.60,20,16,16.76,3.16
Andy Dalton,2495143,QB,CAR,ATL,202.01,1.19,0.79,9.52,0.23,,,,,,,,13.59,21,17,14.94,1.35
Joe Flacco,382,QB,IND,@TEN,222.94,1.33,0.98,5.5,0.02,,,,,,,,12.95,24,18,13.66,0.71
Justin Herbert,2565045,QB,LAC,@DEN,217.3,1.43,0.63,11.78,0.18,,,,,,,0.4,14.61,18,19,12.68,-1.93
Kirk Cousins,2532820,QB,ATL,@CAR,243.02,1.69,0.7,4.32,0.06,,,,,,,0.41,15.05,15,20,12.50,-2.55
Geno Smith,2539335,QB,SEA,SF,256.47,1.7,0.75,11.67,0.15,,,,,,,0.43,16.77,11,21,12.48,-4.29
Kyler Murray,2562382,QB,ARI,@GB,211,1.27,0.66,39.47,0.34,,,,,,,0.44,17.31,7,22,11.86,-5.45
Daniel Jones,2562299,QB,NYG,CIN,232.92,1.2,0.72,24.37,0.18,,,,,,,0.45,15.29,14,23,11.80,-3.49
Aidan O'Connell,2570044,QB,LV,PIT,196.85,1.14,0.83,1.96,0.03,,,,,,,0.2,10.75,27,24,11.68,0.93
Spencer Rattler,2572327,QB,NO,TB,189.2,1.09,0.85,10.87,0.05,,,,,,,0.86,9.90,28,25,11.25,1.35
Deshaun Watson,2558063,QB,CLE,@PHI,180.45,1.16,0.69,20.79,0.21,,,,,,,0.37,13.08,23,26,8.42,-4.66
