PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Brian Branch,2569729,DB,DET,@DAL,3.68,1.74,0.06,0.64,0.26,0.13,0.06,0.06,,,,,,0.97,0.32,4.38,,12.04,2,1,25.67,13.63
Paulson Adebo,2566346,DB,NO,TB,3.23,0.79,,0.06,0.17,0.06,0.06,,,,,,,0.79,,2.04,,8.32,24,2,22.37,14.05
Brandon Jones,2564469,DB,DEN,LAC,2.25,1.7,0.16,0.22,0.05,0.05,0.05,,,,,,,0.22,0.44,1.92,,6.28,65,3,19.60,13.32
Rodney McLeod Jr.,2534832,DB,CLE,@PHI,0.39,0.17,,,,,,,,,,,,0.28,0.11,,,1.44,156,4,18.50,17.06
Tykee Smith,2572555,DB,TB,@NO,0.84,0.64,,0.11,0.11,,,,,,,,,0.21,0.11,,,2.77,127,5,18.20,15.43
Taylor Rapp,2562707,DB,BUF,@NYJ,3.64,2.03,0.05,0.11,0.11,,0.05,,,,,,,0.27,0.11,0.86,,8.14,29,6,16.80,8.66
Marlon Humphrey,2558067,DB,BAL,WAS,2.65,1.1,0.06,0.13,0.13,0.06,0.06,,,,,,,0.45,0.13,0.84,,6.89,56,7,16.60,9.71
Johnathan Abram,2562616,DB,FA,Bye,,,,,,,,,,,,,,,,,,,245,8,16.40,
Renardo Green,2572495,DB,SF,@SEA,0.42,0.12,,,0.06,,,0.06,,,,,,0.24,,,,1.75,143,9,16.37,14.62
Tre'von Moehrig,2566268,DB,LV,PIT,2.65,0.92,0.05,0.05,0.11,,,,,,,,,0.38,0.05,1.51,,6.11,74,10,16.20,10.09
Alohi Gilman,2565042,DB,LAC,@DEN,3.08,1.85,,0.11,0.17,0.11,0.11,,,,,,,0.67,,1.23,,8.70,22,11,15.90,7.2
Amani Hooker,2562666,DB,TEN,IND,3.91,0.84,,,0.06,,,,,,,,,0.34,0.06,,,7.46,45,12,15.70,8.24
Cam Taylor-Britt,2567454,DB,CIN,@NYG,2.68,0.89,,0.06,0.13,0.06,,0.06,,,,,,0.76,,2.93,,7.55,42,13,15.50,7.95
Julian Love,2562414,DB,SEA,SF,4.5,2.23,,0.16,0.11,0.05,0.05,,,,,,,0.33,0.05,1.68,,9.84,12,14,14.80,4.96
Mike Sainristil,2572582,DB,WAS,@BAL,1.99,0.72,,,0.06,,,,,,,,,0.39,,,,4.60,106,15,14.47,9.87
Taron Johnson,2560766,DB,BUF,@NYJ,4.05,1.03,0.05,0.22,0.05,0.05,0.05,,,,,,,0.43,0.11,0.59,,8.67,23,16,14.40,5.73
Xavier Woods,2558159,DB,CAR,ATL,2.52,1.38,,0.11,0.06,,0.06,,,,,,,0.4,,,,6.04,75,17,14.20,8.16
Jaylon Jones,2567406,DB,CHI,JAX,0.51,0.4,,0.1,0.11,0.11,0.11,,0.1,,,,,0.29,,,0.1,3.16,121,18,14.10,10.94
Eric Murray,2555173,DB,HOU,@NE,0.35,0.35,,,,,,,,,,,,,,,,0.74,214,19,13.80,13.06
Andre Cisco,2566154,DB,JAX,@CHI,2.77,1.29,0.03,0.06,0.18,0.06,,0.06,,,,,,0.37,0.06,3.51,,7.23,48,20,13.63,6.4
Deommodore Lenoir,2566535,DB,SF,@SEA,3.41,1.67,,0.12,0.12,,,,,,,,,0.5,0.06,2.29,,8.07,30,21,12.70,4.63
Troy Hill,2553536,DB,FA,Bye,1.69,0.82,,0.11,0.05,,,,,,,,,,,,,,120,22,12.60,
Clark Phillips III,2569546,DB,ATL,@CAR,2.2,0.67,,0.12,,,,,,,,,,0.49,0.06,,,5.14,93,23,12.60,7.46
L'Jarius Sneed,2564304,DB,TEN,IND,3.19,1.05,0.06,0.28,0.17,0.06,0.06,,,,,,,0.72,0.11,2.09,,8.74,21,24,12.60,3.86
Antoine Winfield Jr.,2565261,DB,TB,@NO,3.65,1.79,0.2,0.35,0.12,0.17,0.12,,,,,,,0.46,0.41,1.56,,10.02,10,25,12.33,2.31
Ashtyn Davis,2564793,DB,NYJ,BUF,0.24,0.18,,,0.06,,,,,,,,,0.18,,,,1.13,183,26,12.30,11.17
C.J. Gardner-Johnson,2562588,DB,PHI,CLE,,,,,,,,,,,,,,,,,,0.00,352,27,12.20,12.2
George Odum,2561131,DB,SF,@SEA,2.29,-0.06,,,0.06,,,,,,,,,0.24,,,,4.21,111,28,12.20,7.99
Damar Hamlin,2565872,DB,BUF,@NYJ,0.23,0.17,,,,,,,,,,,,,,,,0.45,242,29,12.10,11.65
Nate Hobbs,2566259,DB,LV,PIT,3.15,1.6,0.05,0.26,0.1,0.05,,,,,,,,0.46,0.1,0.62,,7.92,33,30,12.10,4.18
Jaylon Jones,2569870,DB,IND,@TEN,0.4,0.11,,,,,,,,,,,,,,,,0.67,223,31,12.10,11.43
Elijah Molden,2566115,DB,LAC,@DEN,2.91,1.29,,,0.06,,,,,,,,,0.34,0.06,,,6.23,67,32,11.93,5.7
Donovan Wilson,2562604,DB,DAL,DET,3.77,1.57,0.03,0.17,0.06,0.06,0.12,,,,,,,0.12,0.06,0.41,,7.80,36,33,11.80,4.0
Ji'Ayir Brown,2570287,DB,SF,@SEA,3.26,1.54,,,0.18,,,,,,,,,0.41,,1.07,,7.50,43,34,11.70,4.2
